Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,1-9491,5,1-9491,10,80,10,1,23,1015.0898141115904,12.68862267639488
93,93,93,93,93,MLG52,5,MLG52,10,125,14,1,23,1019.0898141115904,8.152718512892722
36,36,36,36,36,MLG64,11,MLG64,13,245,92,0,15,95.31944398581982,0.3890589550441625
299,299,299,299,299,MLG31,21,MLG31,6,33,12,0,0,12.0,0.36363636363636365
212,212,212,212,212,MLG32,11,MLG32,13,52,16,0,10,18.21296265721321,0.35024928186948484
332,332,332,332,332,P-16616,13,P-16616,16,28,7,0,10,9.212962657213211,0.32903438061475754
215,215,215,215,215,MLG40,13,MLG40,16,51,15,0,8,16.77037012577057,0.3288307867798151
166,166,166,166,166,MLG58,11,MLG58,13,71,19,0,12,21.655555188655853,0.3050078195585331
168,168,168,168,168,MLG45,4,MLG45,9,70,20,0,5,21.106481328606606,0.3015211618372372
228,228,228,228,228,MLG60,17,MLG60,5,47,13,0,4,13.885185062885284,0.2954294694230912
165,165,165,165,165,MLG59,4,MLG59,9,71,18,0,8,19.77037012577057,0.2784559172643742
179,179,179,179,179,1-7467,11,1-7467,13,64,14,0,16,17.540740251541138,0.2740740664303303
195,195,195,195,195,1-9379,4,1-9379,9,58,15,0,4,15.885185062885284,0.27388250108422907
278,278,278,278,278,1-7845,6,1-7845,3,36,8,0,8,9.770370125770569,0.2713991701602936
91,91,91,91,91,1-9270,11,1-9270,13,128,32,0,12,34.65555518865585,0.27074652491137385
57,57,57,57,57,MLG75,17,MLG75,5,185,44,0,27,49.97499917447567,0.27013513067284145
81,81,81,81,81,1-7682,17,1-7682,5,141,33,0,17,36.76203651726246,0.2607236632429962
174,174,174,174,174,MLG41,4,MLG41,9,66,16,0,5,17.106481328606606,0.25918911103949405
300,300,300,300,300,1-18709,5,1-18709,10,33,5,0,16,8.540740251541138,0.2588103106527617
267,267,267,267,267,1-5413,11,1-5413,10,39,9,0,4,9.885185062885284,0.25346628366372526
17,17,17,17,17,1-7004,16,1-7004,19,381,51,0,192,93.48888301849365,0.2453776457178311
265,265,265,265,265,1-1204,22,1-1204,20,39,3,0,29,9.417591705918312,0.24147671040816185
191,191,191,191,191,MLG44,11,MLG44,13,59,12,0,9,13.99166639149189,0.23714688799138797
104,104,104,104,104,1-9394,14,1-9394,17,117,14,0,60,27.277775943279266,0.23314338413059202
84,84,84,84,84,1-2382,5,1-2382,10,139,22,0,45,31.95833195745945,0.2299160572479097
15,15,15,15,15,1-1580,15,1-1580,18,400,44,0,213,91.1361045986414,0.2278402614966035
43,43,43,43,43,MLG14,21,MLG14,6,232,52,0,0,52.0,0.22413793103448276
111,111,111,111,111,1-0272,5,1-0272,10,111,18,0,31,24.860184237360954,0.2239656237600086
435,435,435,435,435,1-4494,5,1-4494,12,16,2,0,7,3.5490738600492477,0.22181711625307798
233,233,233,233,233,1-3587,17,1-3587,5,46,9,0,5,10.106481328606606,0.21970611583927405
85,85,85,85,85,1-1131,9,1-1131,12,138,25,0,20,29.425925314426422,0.21323134285816248
155,155,155,155,155,1-8157,4,1-8157,17,75,14,0,8,15.770370125770569,0.21027160167694092
236,236,236,236,236,1-9794,14,1-9794,17,46,9,0,3,9.663888797163963,0.2100845390687818
497,497,497,497,497,MLG72,20,MLG72,7,9,1,0,4,1.8851850628852844,0.20946500698725382
325,325,325,325,325,1-9338,21,1-9338,6,29,6,0,0,6.0,0.20689655172413793
513,513,513,513,513,1-5530,11,1-5530,13,7,1,0,2,1.4425925314426422,0.20608464734894888
406,406,406,406,406,1-3265,15,1-3265,18,19,3,0,4,3.8851850628852844,0.2044834243623834
376,376,376,376,376,1-18487,11,1-18487,13,23,4,0,3,4.663888797163963,0.20277777378973755
386,386,386,386,386,1-4855,9,1-4855,12,22,4,0,2,4.442592531442642,0.20193602415648373
427,427,427,427,427,1-3104,18,1-3104,14,16,3,0,1,3.221296265721321,0.20133101660758257
47,47,47,47,47,1-0303,12,1-0303,15,212,19,0,107,42.67870043218136,0.20131462468010075
535,535,535,535,535,1-8566,21,1-8566,6,5,1,0,0,1.0,0.2
144,144,144,144,144,1-7058,6,1-7058,3,80,14,0,9,15.99166639149189,0.19989582989364862
22,22,22,22,22,MLG50,21,MLG50,6,319,63,0,0,63.0,0.1974921630094044
411,411,411,411,411,1-8124,3,1-8124,8,18,2,0,7,3.5490738600492477,0.19717077000273597
117,117,117,117,117,1-7019,12,1-7019,15,107,19,0,9,20.99166639149189,0.19618379805132607
