,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG45,20,10,MLG45,70,18,1,11,1020.7748344242572,14.582497634632247
1,1-6240,20,10,1-6240,698,61,1,138,1095.8115591406822,1.5699306004880833
2,MLG52,7,16,MLG52,125,69,0,2,69.50451534986496,0.5560361227989197
3,1-6974,19,14,1-6974,207,40,0,257,104.83022245764732,0.5064261954475716
4,1-4847,6,1,1-4847,2,1,0,0,1.0,0.5
5,MLG54,7,16,MLG54,595,176,0,376,270.8488857746124,0.4552082113859032
6,MLG75,15,11,MLG75,185,71,0,38,80.58579164743423,0.4355988737699148
7,MLG49,13,14,MLG49,185,76,0,15,79.7838651239872,0.4312641358053362
8,MLG51,13,14,MLG51,248,94,0,46,105.60385304689407,0.4258219880923148
9,MLG60,15,11,MLG60,47,18,0,6,19.51354604959488,0.4151818308424442
10,1-0296,18,9,1-0296,41,15,0,8,17.01806139945984,0.4150746682795083
11,1-0272,9,13,1-0272,111,41,0,11,43.77483442425728,0.3943678776960115
12,MLG78,20,10,MLG78,80,25,0,24,31.05418419837952,0.3881773024797439
13,1-7122,13,12,1-7122,197,23,0,201,73.70379266142845,0.3741309272153728
14,1-18935,4,2,1-18935,30,11,0,0,11.0,0.3666666666666666
15,1-18371,19,12,1-18371,120,33,0,40,43.0903069972992,0.3590858916441599
16,MLG29,11,3,MLG29,164,41,0,69,58.40577957034111,0.3561328022581775
17,1-3596,18,9,1-3596,223,65,0,53,78.36965677142143,0.3514334384368674
18,1-8988,4,2,1-8988,29,10,0,0,10.0,0.3448275862068966
19,1-9333,19,12,1-9333,102,25,0,37,34.333533972501755,0.3366032742402133
20,MLG58,13,14,MLG58,71,20,0,15,23.7838651239872,0.3349840158308056
21,1-6611,9,13,1-6611,89,25,0,19,29.79289582371712,0.3347516384687317
22,1-17907,9,13,1-17907,119,33,0,26,39.55869954824448,0.3324260466239032
23,1-3516,9,13,1-3516,156,41,0,42,51.59482234716416,0.3307360406869497
