,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1989,17,9,1-1989,46,20,0,7,22.79844960570336,0.4956184696892033
1,1-6858,18,13,1-6858,23,8,0,8,11.198228120803831,0.4868794835132101
2,1-2294,9,4,1-2294,75,11,0,57,33.78737536072731,0.4504983381430308
3,1-9277,11,15,1-9277,48,12,0,21,20.39534881711006,0.4249031003564596
4,1-5002,15,16,1-5002,45,13,0,15,18.996677726507187,0.4221483939223819
5,1-3509,16,7,1-3509,35,9,0,12,13.79734218120575,0.3942097766058786
6,1-4531,11,15,1-4531,94,26,0,24,35.5946843624115,0.3786668549192712
7,1-1350,20,14,1-1350,195,63,0,23,72.19490584731102,0.3702302863964667
8,1-7024,7,6,1-7024,498,61,0,282,173.7375412583351,0.3488705647757733
9,MLG57,16,17,MLG57,629,153,0,164,218.5636764764785,0.3474780230150693
10,1-0303,19,23,1-0303,212,69,0,11,73.39756366610527,0.3462149229533267
11,1-1608,20,14,1-1608,307,80,0,64,105.58582496643066,0.3439277686202953
12,1-7140,22,5,1-7140,397,108,0,71,136.38427457213402,0.343537215546937
13,1-6181,10,10,1-6181,659,199,0,68,226.18493902683247,0.3432244901772877
14,1-1957,20,14,1-1957,47,14,0,5,15.998892575502396,0.3404019696915403
15,1-7866,13,4,1-7866,318,100,0,19,107.5957917869091,0.3383515464997141
16,MLG58,2,21,MLG58,71,22,0,5,23.9988925755024,0.3380125714859492
17,MLG62,12,8,MLG62,525,69,0,262,173.74197095632553,0.3309370875358581
18,1-1462,11,15,1-1462,192,27,0,90,62.98006635904312,0.3280211789533496
19,1-9610,16,17,1-9610,49,12,0,10,15.997785151004791,0.3264854112449957
20,1-8400,1,20,1-8400,33,1,0,24,10.5946843624115,0.3210510412851969
21,1-9938,2,21,1-9938,55,17,0,1,17.39977851510048,0.3163596093654632
22,1-7005,11,15,1-7005,285,44,0,115,89.9745292365551,0.3157001025844038
23,1-7991,20,14,1-7991,46,14,0,1,14.39977851510048,0.3130386633717495
24,1-8503,4,11,1-8503,16,5,0,0,5.0,0.3125
25,1-4682,19,5,1-4682,16,3,0,5,4.998892575502396,0.3124307859688997
26,1-1942,11,15,1-1942,34,7,0,9,10.598006635904312,0.3117060775265974
27,1-7682,17,9,1-7682,141,15,0,72,43.7840530872345,0.3105251992002447
28,1-9491,19,23,1-9491,80,22,0,7,24.79844960570336,0.3099806200712919
29,1-20047,7,6,1-20047,20,1,0,13,6.197120696306229,0.3098560348153114
30,1-9752,14,2,1-9752,22,6,0,2,6.799557030200958,0.3090707741000436
31,1-9416,7,6,1-9416,13,2,0,5,3.998892575502396,0.3076071211924919
32,MLG32,2,21,MLG32,52,12,0,9,15.598006635904312,0.2999616660750829
33,1-9495,10,10,1-9495,18,3,0,6,5.398671090602875,0.2999261717001597
34,1-7182,1,20,1-7182,22,3,0,9,6.598006635904312,0.2999093925411051
35,1-5913,21,3,1-5913,14,1,0,8,4.198228120803833,0.2998734372002737
36,MLG30,5,22,MLG30,208,52,0,25,61.99446287751198,0.2980503022957306
37,1-10468,18,13,1-10468,549,83,0,201,163.3554815351963,0.2975509681879714
38,1-5515,9,7,1-5515,29,7,0,4,8.599114060401917,0.2965211744966178
39,1-1258,6,18,1-1258,435,84,0,112,128.77519369125366,0.2960349280258705
40,1-9578,19,23,1-9578,42,12,0,1,12.39977851510048,0.2952328217881066
41,1-0031,12,8,1-0031,13,3,0,2,3.7995570302009583,0.292273617707766
42,1-1770,16,16,1-1770,35,5,0,13,10.197120696306229,0.2913463056087494
43,1-10060,10,13,1-10060,36,4,0,16,10.396456241607666,0.2887904511557685
44,MLG56,20,14,MLG56,511,143,0,10,146.9977851510048,0.287666898534256
45,1-0278,15,16,1-0278,79,17,0,14,22.596899211406708,0.2860366988785659
46,MLG50,15,16,MLG50,319,47,0,110,90.9756366610527,0.2851900835769677
47,1-6878,22,22,1-6878,167,34,0,33,47.19269099831581,0.2825909640617713
48,1-9740,1,20,1-9740,34,6,0,9,9.598006635904312,0.282294312820715
49,1-9518,10,10,1-9518,22,5,0,3,6.199335545301437,0.2817879793318835
50,1-18935,15,16,1-18935,30,6,0,6,8.398671090602875,0.2799557030200958
51,1-5424,13,4,1-5424,5,1,0,1,1.3997785151004791,0.2799557030200958
52,MLG59,5,22,MLG59,71,16,0,9,19.598006635904312,0.2760282624775255
53,1-3447,20,14,1-3447,110,30,0,0,30.0,0.2727272727272727
54,1-9722,2,21,1-9722,22,6,0,0,6.0,0.2727272727272727
55,1-4855,17,9,1-4855,22,4,0,5,5.998892575502396,0.2726769352501089
56,MLG12,5,22,MLG12,146,4,0,89,39.58028784394264,0.2710978619448126
57,1-9156,14,2,1-9156,268,63,0,24,72.5946843624115,0.2708756879194459
58,1-6296,5,22,1-6296,254,48,0,52,68.78848278522491,0.2708207983670272
59,1-9831,18,13,1-9831,132,11,0,61,35.38648942112923,0.268079465311585
60,MLG84,10,10,MLG84,63,16,0,2,16.79955703020096,0.2666596354000152
61,1-18004,9,7,1-18004,12,2,0,3,3.1993355453014374,0.2666112954417864
62,1-3551,4,11,1-3551,6,0,0,4,1.5991140604019165,0.2665190100669861
63,1-6227,1,20,1-6227,52,1,0,32,13.792912483215332,0.2652483169849102
64,MLG60,19,23,MLG60,47,10,0,6,12.398671090602877,0.2638015125660186
65,1-4494,1,20,1-4494,16,3,0,3,4.199335545301437,0.2624584715813398
66,1-7204,21,3,1-7204,26,4,0,7,6.798449605703354,0.2614788309885905
67,1-9697,6,10,1-9697,20,2,0,8,5.198228120803833,0.2599114060401916
68,1-9770,9,7,1-9770,50,3,0,25,12.994462877511978,0.2598892575502395
69,MLG75,2,21,MLG75,185,44,0,10,47.99778515100479,0.2594474873027286
70,1-5775,9,7,1-5775,244,12,0,128,63.17164993286133,0.2589002046428743
71,1-1177,6,18,1-1177,17,4,0,1,4.399778515100479,0.2588105008882634
72,MLG55,19,23,MLG55,92,19,0,12,23.79734218120575,0.2586667628391929
73,1-2596,10,10,1-2596,35,9,0,0,9.0,0.2571428571428571
74,MLG15,20,14,MLG15,105,25,0,5,26.9988925755024,0.2571323102428799
75,1-2282,1,20,1-2282,219,17,0,98,56.17829447984696,0.2565218926020409
76,1-5980,4,11,1-5980,29,3,0,11,7.39756366610527,0.2550884022794921
77,MLG02,5,22,MLG02,320,58,0,59,81.58693239092827,0.2549591637216508
78,1-9630,2,21,1-9630,33,8,0,1,8.39977851510048,0.2545387428818327
79,1-3584,4,11,1-3584,26,3,0,9,6.598006635904312,0.2537694859963197
80,1-8341,11,15,1-8341,197,26,0,59,49.58693239092827,0.2517103167052196
81,1-19813,2,21,1-19813,20,5,0,0,5.0,0.25
82,1-17758,14,2,1-17758,40,10,0,0,10.0,0.25
83,1-9855,2,21,1-9855,8,2,0,0,2.0,0.25
84,1-4926,5,22,1-4926,4,1,0,0,1.0,0.25
85,1-19205,21,3,1-19205,12,3,0,0,3.0,0.25
86,1-3089,3,24,1-3089,16,2,0,5,3.998892575502396,0.2499307859688997
87,1-4098,5,22,1-4098,16,2,0,5,3.998892575502396,0.2499307859688997
88,1-9997,3,24,1-9997,16,2,0,5,3.998892575502396,0.2499307859688997
89,1-9417,18,13,1-9417,76,7,0,30,18.99335545301437,0.2499125717501891
90,1-4390,2,21,1-4390,45,10,0,3,11.199335545301436,0.2488741232289208
91,1-4020,17,9,1-4020,37,4,0,13,9.197120696306229,0.248570829629898
92,1-9110,5,22,1-9110,29,6,0,3,7.199335545301437,0.2482529498379806
93,1-0358,3,24,1-0358,22,5,0,1,5.399778515100479,0.2454444779591127
94,1-7964,17,9,1-7964,202,14,0,88,49.18050932884216,0.2434678679645651
95,1-9667,22,5,1-9667,14,3,0,1,3.399778515100479,0.242841322507177
96,MLG43,2,21,MLG43,14,3,0,1,3.399778515100479,0.242841322507177
97,MLG13,11,15,MLG13,140,20,0,35,33.99224802851677,0.2428017716322626
98,1-3052,11,15,1-3052,166,21,0,48,40.189368724823,0.2421046308724277
99,1-8627,17,7,1-8627,25,6,0,0,6.0,0.24
100,1-3216,1,20,1-3216,5,0,0,3,1.1993355453014374,0.2398671090602874
101,1-4051,4,11,1-4051,5,0,0,3,1.1993355453014374,0.2398671090602874
102,1-6692,21,3,1-6692,71,7,0,25,16.994462877511978,0.2393586320776335
103,1-20641,4,11,1-20641,16,3,0,2,3.7995570302009583,0.2374723143875599
104,1-7268,17,9,1-7268,70,11,0,14,16.596899211406708,0.2370985601629529
105,MLG48,10,10,MLG48,159,10,0,69,37.58471754193306,0.2363818713329123
106,1-3535,21,3,1-3535,315,46,0,71,74.38427457213402,0.2361405541972508
107,1-8285,17,9,1-8285,72,13,0,10,16.99778515100479,0.236080349319511
108,1-0027,1,20,1-0027,29,2,0,12,6.7973421812057495,0.2343911096967499
109,1-7122,19,23,1-7122,197,44,0,5,45.9988925755024,0.2334969166269157
110,1-3175,11,15,1-3175,6,1,0,1,1.3997785151004791,0.2332964191834131
111,1-20167,4,11,1-20167,56,3,0,25,12.994462877511978,0.232043979955571
112,1-9674,18,13,1-9674,144,13,0,51,33.388704270124435,0.2318660018758641
113,1-4319,18,13,1-4319,163,15,0,57,37.78737536072731,0.2318243887161184
114,1-20578,13,4,1-20578,19,4,0,1,4.399778515100479,0.2315672902684462
115,1-9283,17,9,1-9283,235,24,0,76,54.383167147636414,0.2314177325431336
116,1-7058,14,2,1-7058,80,12,0,16,18.396456241607662,0.2299557030200958
117,1-6900,12,8,1-6900,67,11,0,11,15.39756366610527,0.229814383076198
118,MLG11,3,24,MLG11,87,0,0,50,19.98892575502396,0.2297577672991259
119,1-9655,5,22,1-9655,27,3,0,8,6.198228120803833,0.229564004474216
120,1-8705,10,10,1-8705,48,7,0,10,10.997785151004791,0.2291205239792665
121,1-0008,5,22,1-0008,230,13,0,98,52.17829447984696,0.226862149912378
122,1-8659,12,8,1-8659,91,15,0,14,20.596899211406708,0.2263395517737
123,1-5413,2,21,1-5413,39,8,0,2,8.799557030200958,0.2256296674410502
124,1-7042,15,16,1-7042,117,4,0,56,26.38759684562683,0.2255350157745883
125,1-7481,14,2,1-7481,33,7,0,1,7.399778515100479,0.2242357125788024
126,1-6098,4,11,1-6098,1327,109,0,471,297.29568061232567,0.2240359311321218
127,1-8188,16,17,1-8188,140,16,0,38,31.191583573818207,0.2227970255272729
128,72-12387,1,20,72-12387,71,1,0,37,15.791805058717728,0.2224197895594046
