Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,22,MLG40,3,51,8,1,0,1008.0,19.764705882352942
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,7,MLG45,5,70,17,1,16,1024.620062828064,14.637429468972343
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-7874,22,1-7874,19,258,15,1,0,1015.0,3.934108527131783
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,7,1-10468,5,549,55,1,157,1129.7718665003777,2.057872252277555
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,13,1-1131,12,138,66,0,28,79.33510994911194,0.5748921010805212
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,17,1-5413,16,39,10,0,14,16.66755497455597,0.4273732044757941
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,7,MLG59,5,71,19,0,22,29.47758638858795,0.41517727307870356
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,8,1-9938,6,55,18,0,9,22.28628534078598,0.40520518801429056
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,6,1-3447,4,110,34,0,21,44.001332461833954,0.40001211328939956
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,5,1-0296,3,41,5,0,23,15.95384031534195,0.38911805647175485
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,4,MLG60,2,47,16,0,4,17.90501570701599,0.3809577810003402
57,57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,10,MLG75,9,185,42,0,59,70.09898167848587,0.378913414478302
217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9770,11,1-9770,10,50,17,0,4,18.90501570701599,0.3781003141403198
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,9,1-5002,7,45,10,0,14,16.66755497455597,0.3703901105456882
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,17,MLG51,16,248,70,0,45,91.4314267039299,0.3686751076771367
54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,12,1-1350,11,195,55,0,35,71.66888743638992,0.3675327560840509
101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-18371,11,1-18371,10,120,34,0,21,44.001332461833954,0.36667777051528294
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,10,1-9379,9,58,13,0,17,21.096316754817963,0.36372959922099934
295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-1942,3,1-1942,1,34,3,0,19,12.048824608325958,0.3543771943625282
218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9610,11,1-9610,10,49,10,0,15,17.143808901309967,0.3498736510471422
22,22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,16,MLG50,15,319,43,0,143,111.10431152582169,0.3482893778238924
146,146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,16,MLG78,15,80,17,0,22,27.47758638858795,0.3434698298573494
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,9,1-3584,17,26,5,0,8,8.810031414031982,0.3388473620781532
386,386,386,386,386,386,386,386,386,386,386,386,386,386,1-4855,14,1-4855,11,22,6,0,3,7.428761780261993,0.3376709900119088
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-9156,11,1-9156,10,268,55,0,74,90.24279057979584,0.3367268305216263
123,123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,4,1-11350,2,100,28,0,10,32.76253926753998,0.3276253926753998
66,66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,8,MLG48,6,159,13,0,82,52.05282199382782,0.32737623895489193
62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,19,1-6878,18,167,7,0,97,53.19663089513779,0.31854269997088497
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,14,1-3206,13,45,8,0,13,14.191301047801971,0.3153622455067105
5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,17,MLG57,16,629,113,0,179,198.2494528889656,0.31518196007784677
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,13,MLG58,12,71,14,0,17,22.096316754817963,0.31121572894109806
94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-1005,9,1-1005,7,125,19,0,39,37.573903143405914,0.3005912251472473
26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-18558,18,1-18558,17,307,79,0,27,91.85885602235794,0.2992145147308076
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,5,1-3523,3,543,91,0,149,161.96183508634567,0.298272256144283
394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,21,1-9697,20,20,5,0,2,5.952507853507996,0.2976253926753998
28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-7005,3,1-7005,1,285,3,0,171,84.43942147493362,0.29627867184187234
74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,11,1-8074,10,145,30,0,27,42.85885602235794,0.295578317395572
13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-1258,16,1-1258,15,435,91,0,71,124.81402879953384,0.28692880183800884
404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-20578,7,1-20578,5,19,4,0,3,5.428761780261993,0.28572430422431544
23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-7866,5,1-7866,3,318,27,0,134,90.8180261850357,0.285591277311433
163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,13,1-6692,12,71,15,0,11,20.238793194293976,0.28505342527174615
