Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,MLG45,20,14,MLG45,70,14,1,28,1038.2230360507965,14.831757657868522
4,4,4,4,4,4,4,4,4,4,4,1-6240,20,14,1-6240,698,54,1,182,1211.4497343301773,1.735601338581916
166,166,166,166,166,166,166,166,166,166,166,MLG40,14,17,MLG40,51,23,0,18,38.57195174694061,0.7563127793517768
399,399,399,399,399,399,399,399,399,399,399,MLG60,15,11,MLG60,47,25,0,10,33.651084303855896,0.7159805171033169
346,346,346,346,346,346,346,346,346,346,346,MLG32,14,17,MLG32,52,15,0,25,36.62771075963974,0.704379053069995
268,268,268,268,268,268,268,268,268,268,268,MLG44,14,17,MLG44,59,27,0,14,39.111518025398254,0.6629070851762416
467,467,467,467,467,467,467,467,467,467,467,1-13247,13,22,1-13247,29,1,0,21,19.16727703809738,0.6609405875205994
387,387,387,387,387,387,387,387,387,387,387,1-10539,20,14,1-10539,63,2,0,43,39.19966250658035,0.6222168651838151
483,483,483,483,483,483,483,483,483,483,483,1-9491,20,14,1-9491,80,17,0,34,46.413686633110046,0.5801710829138755
91,91,91,91,91,91,91,91,91,91,91,72-12171,14,14,72-12171,19,4,0,8,10.920867443084717,0.5747824970044588
139,139,139,139,139,139,139,139,139,139,139,1-7863,12,12,1-7863,351,52,0,167,196.47310787439346,0.5597524440865911
463,463,463,463,463,463,463,463,463,463,463,1-1989,19,22,1-1989,46,22,0,4,25.46043372154236,0.553487689598747
526,526,526,526,526,526,526,526,526,526,526,1-5002,11,10,1-5002,45,11,0,16,24.841734886169434,0.5520385530259874
153,153,153,153,153,153,153,153,153,153,153,1-1350,20,14,1-1350,195,50,0,66,107.09715640544891,0.5492161866946098
234,234,234,234,234,234,234,234,234,234,234,MLG29,11,10,MLG29,164,56,0,39,89.739228785038,0.5471904194209634
364,364,364,364,364,364,364,364,364,364,364,1-7682,20,14,1-7682,141,32,0,52,76.98563838005066,0.5459974353195082
217,217,217,217,217,217,217,217,217,217,217,1-9630,7,15,1-9630,33,11,0,8,17.920867443084717,0.5430565891843854
413,413,413,413,413,413,413,413,413,413,413,1-8314,16,9,1-8314,36,2,0,20,19.302168607711792,0.5361713502142165
272,272,272,272,272,272,272,272,272,272,272,1-1570,12,12,1-1570,142,50,0,29,75.0881444811821,0.5287897498674796
394,394,394,394,394,394,394,394,394,394,394,1-2423,3,20,1-2423,79,6,0,41,41.469445645809174,0.5249296917191034
124,124,124,124,124,124,124,124,124,124,124,1-8427,20,14,1-8427,189,3,0,111,99.02703577280045,0.5239525702264574
298,298,298,298,298,298,298,298,298,298,298,1-7019,20,14,1-7019,107,48,0,7,54.05575901269913,0.5051940094644778
473,473,473,473,473,473,473,473,473,473,473,1-9452,3,20,1-9452,16,2,0,7,8.055759012699127,0.5034849382936954
161,161,161,161,161,161,161,161,161,161,161,MLG41,14,17,MLG41,66,15,0,21,33.16727703809738,0.502534500577233
140,140,140,140,140,140,140,140,140,140,140,1-2294,4,2,1-2294,75,37,0,0,37.0,0.49333333333333335
322,322,322,322,322,322,322,322,322,322,322,1-0296,18,13,1-0296,41,8,0,14,20.111518025398254,0.4905248298877623
247,247,247,247,247,247,247,247,247,247,247,1-20467,7,15,1-20467,13,2,0,5,6.325542151927948,0.48658016553291905
313,313,313,313,313,313,313,313,313,313,313,1-7521,1,6,1-7521,10,4,0,1,4.86510843038559,0.48651084303855896
182,182,182,182,182,182,182,182,182,182,182,1-7752,19,22,1-7752,29,1,0,15,13.976626455783844,0.48195263640633945
159,159,159,159,159,159,159,159,159,159,159,1-10696,12,12,1-10696,24,1,0,12,11.381301164627075,0.4742208818594615
384,384,384,384,384,384,384,384,384,384,384,1-9270,12,12,1-9270,128,31,0,34,60.413686633110046,0.47198192682117224
501,501,501,501,501,501,501,501,501,501,501,1-18487,17,7,1-18487,23,9,0,2,10.73021686077118,0.4665311678596165
15,15,15,15,15,15,15,15,15,15,15,1-8093,10,16,1-8093,4,1,0,1,1.8651084303855896,0.4662771075963974
434,434,434,434,434,434,434,434,434,434,434,MLG59,17,7,MLG59,71,8,0,29,33.0881444811821,0.46603020396031125
426,426,426,426,426,426,426,426,426,426,426,1-4355,18,13,1-4355,49,15,0,9,22.785975873470306,0.4650199157851083
251,251,251,251,251,251,251,251,251,251,251,1-7268,6,8,1-7268,70,15,0,20,32.30216860771179,0.4614595515387399
553,553,553,553,553,553,553,553,553,553,553,1-5555,20,14,1-5555,10,2,0,3,4.595325291156769,0.4595325291156769
332,332,332,332,332,332,332,332,332,332,332,MLG78,20,14,MLG78,80,22,0,17,36.70684331655502,0.4588355414569378
131,131,131,131,131,131,131,131,131,131,131,1-9283,18,13,1-9283,235,95,0,14,107.11151802539825,0.455793693725099
319,319,319,319,319,319,319,319,319,319,319,1-3584,11,10,1-3584,26,4,0,9,11.785975873470306,0.45330676436424255
388,388,388,388,388,388,388,388,388,388,388,MLG49,13,18,MLG49,185,35,0,56,83.44607210159302,0.4510598491978001
172,172,172,172,172,172,172,172,172,172,172,1-8573,1,6,1-8573,184,74,0,10,82.6510843038559,0.4491906755644342
206,206,206,206,206,206,206,206,206,206,206,1-9752,1,6,1-9752,22,9,0,1,9.86510843038559,0.4484140195629813
149,149,149,149,149,149,149,149,149,149,149,MLG58,13,18,MLG58,71,11,0,24,31.76260232925415,0.44736059618667817
363,363,363,363,363,363,363,363,363,363,363,1-10785,12,12,1-10785,279,57,0,75,121.88313227891922,0.4368571049423628
280,280,280,280,280,280,280,280,280,280,280,1-7608,14,17,1-7608,4,0,0,2,1.7302168607711792,0.4325542151927948
122,122,122,122,122,122,122,122,122,122,122,MLG42,20,14,MLG42,14,0,0,7,6.055759012699127,0.4325542151927948
527,527,527,527,527,527,527,527,527,527,527,1-5531,13,18,1-5531,8,0,0,4,3.4604337215423584,0.4325542151927948
561,561,561,561,561,561,561,561,561,561,561,1-9455,6,8,1-9455,2,0,0,1,0.8651084303855896,0.4325542151927948
331,331,331,331,331,331,331,331,331,331,331,MLG75,15,11,MLG75,185,54,0,30,79.95325291156769,0.4321797454679335
562,562,562,562,562,562,562,562,562,562,562,1-0003,20,15,1-0003,17,3,0,5,7.325542151927948,0.4309142442310558
266,266,266,266,266,266,266,266,266,266,266,1-2103,12,12,1-2103,26,6,0,6,11.190650582313538,0.43040963778128993
88,88,88,88,88,88,88,88,88,88,88,1-5626,12,12,1-5626,125,19,0,40,53.604337215423584,0.42883469772338867
103,103,103,103,103,103,103,103,103,103,103,1-8820,6,8,1-8820,83,13,0,26,35.49281919002533,0.4276243275906666
400,400,400,400,400,400,400,400,400,400,400,1-18709,11,10,1-18709,33,2,0,14,14.111518025398254,0.42762175834540167
302,302,302,302,302,302,302,302,302,302,302,MLG51,13,18,MLG51,248,54,0,60,105.90650582313538,0.427042362190062
345,345,345,345,345,345,345,345,345,345,345,1-1131,3,20,1-1131,138,31,0,32,58.68346977233887,0.4252425345821657
361,361,361,361,361,361,361,361,361,361,361,1-0008,17,7,1-0008,230,61,0,42,97.33455407619476,0.42319371337475986
528,528,528,528,528,528,528,528,528,528,528,1-6718,14,17,1-6718,20,5,0,4,8.460433721542358,0.42302168607711793
67,67,67,67,67,67,67,67,67,67,67,1-7481,18,13,1-7481,33,7,0,8,13.920867443084717,0.42184446797226416
396,396,396,396,396,396,396,396,396,396,396,1-9963,12,12,1-9963,116,25,0,27,48.35792762041092,0.41687868638285275
353,353,353,353,353,353,353,353,353,353,353,MLG50,7,15,MLG50,319,70,0,72,132.28780698776245,0.4146953197108541
355,355,355,355,355,355,355,355,355,355,355,1-9498,12,12,1-9498,64,4,0,26,26.49281919002533,0.4139502998441458
461,461,461,461,461,461,461,461,461,461,461,1-9651,6,8,1-9651,38,1,0,17,15.706843316555023,0.41333798201460586
90,90,90,90,90,90,90,90,90,90,90,1-19222,7,15,1-19222,15,1,0,6,6.190650582313538,0.4127100388209025
422,422,422,422,422,422,422,422,422,422,422,1-6878,17,6,1-6878,167,23,0,53,68.85074681043625,0.41227992102057637
316,316,316,316,316,316,316,316,316,316,316,1-7441,12,12,1-7441,111,5,0,47,45.66009622812271,0.4113522182713758
378,378,378,378,378,378,378,378,378,378,378,1-6561,12,12,1-6561,65,12,0,17,26.706843316555023,0.410874512562385
499,499,499,499,499,499,499,499,499,499,499,1-8627,20,14,1-8627,25,5,0,6,10.190650582313538,0.4076260232925415
560,560,560,560,560,560,560,560,560,560,560,1-0027,11,10,1-0027,29,4,0,9,11.785975873470306,0.4064129611541485
552,552,552,552,552,552,552,552,552,552,552,MLG46,7,15,MLG46,17,6,0,1,6.86510843038559,0.4038299076697406
537,537,537,537,537,537,537,537,537,537,537,1-4494,20,14,1-4494,16,3,0,4,6.460433721542358,0.4037771075963974
405,405,405,405,405,405,405,405,405,405,405,1-3104,18,13,1-3104,16,3,0,4,6.460433721542358,0.4037771075963974
398,398,398,398,398,398,398,398,398,398,398,1-0303,16,9,1-0303,212,43,0,49,85.39031308889389,0.40278449570232966
128,128,128,128,128,128,128,128,128,128,128,1-19286,13,18,1-19286,40,10,0,7,16.055759012699127,0.40139397531747817
46,46,46,46,46,46,46,46,46,46,46,1-8566,1,6,1-8566,5,2,0,0,2.0,0.4
145,145,145,145,145,145,145,145,145,145,145,MLG06,12,12,MLG06,18,2,0,6,7.190650582313538,0.39948058790630764
248,248,248,248,248,248,248,248,248,248,248,1-2400,1,6,1-2400,49,4,0,18,19.571951746940613,0.3994275866722574
197,197,197,197,197,197,197,197,197,197,197,1-8646,10,16,1-8646,20,1,0,8,7.920867443084717,0.39604337215423585
123,123,123,123,123,123,123,123,123,123,123,MLG55,1,6,MLG55,92,32,0,5,36.32554215192795,0.3948428494774777
391,391,391,391,391,391,391,391,391,391,391,MLG30,17,7,MLG30,208,16,0,76,81.74824070930481,0.3930203880255039
97,97,97,97,97,97,97,97,97,97,97,1-9237,7,15,1-9237,38,8,0,8,14.920867443084717,0.39265440639696625
93,93,93,93,93,93,93,93,93,93,93,1-20003,14,17,1-20003,21,3,0,6,8.190650582313538,0.39003098011016846
300,300,300,300,300,300,300,300,300,300,300,1-4020,17,7,1-4020,37,10,0,5,14.325542151927948,0.3871768149169716
417,417,417,417,417,417,417,417,417,417,417,1-10451,16,9,1-10451,46,10,0,9,17.785975873470306,0.3866516494232675
466,466,466,466,466,466,466,466,466,466,466,1-5981,3,9,1-5981,28,3,0,9,10.785975873470306,0.38521342405251097
244,244,244,244,244,244,244,244,244,244,244,MLG57,6,8,MLG57,629,75,0,191,240.2357102036476,0.38193276661947156
30,30,30,30,30,30,30,30,30,30,30,1-8418,17,7,1-8418,46,8,0,11,17.516192734241486,0.3807867985704671
193,193,193,193,193,193,193,193,193,193,193,1-9553,9,19,1-9553,23,7,0,2,8.73021686077118,0.379574646120486
412,412,412,412,412,412,412,412,412,412,412,1-6858,14,17,1-6858,23,0,0,10,8.651084303855896,0.37613410016764764
308,308,308,308,308,308,308,308,308,308,308,1-6743,6,8,1-6743,58,1,0,24,21.76260232925415,0.3752172815388647
170,170,170,170,170,170,170,170,170,170,170,1-5043,12,12,1-5043,123,21,0,29,46.0881444811821,0.3747003616356268
442,442,442,442,442,442,442,442,442,442,442,MLG11,6,8,MLG11,87,17,0,18,32.57195174694061,0.3743902499648346
532,532,532,532,532,532,532,532,532,532,532,1-19447,15,11,1-19447,15,3,0,3,5.595325291156769,0.37302168607711794
444,444,444,444,444,444,444,444,444,444,444,1-3217,3,20,1-3217,5,1,0,1,1.8651084303855896,0.37302168607711794
228,228,228,228,228,228,228,228,228,228,228,1-17835,13,18,1-17835,17,2,0,5,6.325542151927948,0.37209071481929107
295,295,295,295,295,295,295,295,295,295,295,1-3639,10,7,1-3639,17,2,0,5,6.325542151927948,0.37209071481929107
403,403,403,403,403,403,403,403,403,403,403,1-1770,7,15,1-1770,35,6,0,8,12.920867443084717,0.3691676412309919
294,294,294,294,294,294,294,294,294,294,294,1-3509,16,9,1-3509,35,6,0,8,12.920867443084717,0.3691676412309919
321,321,321,321,321,321,321,321,321,321,321,1-5172,12,12,1-5172,120,7,0,43,44.19966250658035,0.3683305208881696
459,459,459,459,459,459,459,459,459,459,459,1-2545,15,11,1-2545,145,22,0,36,53.143903493881226,0.36650967926814637
259,259,259,259,259,259,259,259,259,259,259,1-3596,18,13,1-3596,223,45,0,42,81.33455407619476,0.36472894204571643
