Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,1-9491,20,1-9491,10,80,15,1,20,1025.8523631095886,12.823154538869858
93,93,93,93,93,MLG52,20,MLG52,10,125,11,1,33,1028.9063991308212,8.23125119304657
239,239,239,239,239,1-5002,15,1-5002,11,45,15,0,15,23.139272332191467,0.514206051826477
242,242,242,242,242,1-3206,7,1-3206,18,45,3,0,35,21.99163544178009,0.48870300981733533
91,91,91,91,91,1-9270,16,1-9270,13,128,38,0,42,60.78996253013611,0.47492158226668835
27,27,27,27,27,1-1608,3,1-1608,2,307,32,0,201,141.06624925136566,0.45949918322920413
4,4,4,4,4,MLG68,5,MLG68,5,642,31,0,463,282.2322059869766,0.43961402801709754
203,203,203,203,203,1-9938,13,1-9938,8,55,3,0,39,24.162108063697815,0.43931105570359663
332,332,332,332,332,P-16616,8,P-16616,16,28,11,0,1,11.542618155479431,0.41223636269569397
15,15,15,15,15,1-1580,7,1-1580,18,400,24,0,256,162.91024780273438,0.40727561950683594
368,368,368,368,368,1-6858,22,1-6858,21,23,2,0,13,9.054036021232605,0.3936537400535915
43,43,43,43,43,MLG14,17,MLG14,6,232,49,0,66,84.81279826164246,0.365572406300183
195,195,195,195,195,1-9379,14,1-9379,9,58,17,0,7,20.798327088356018,0.3585918463509658
30,30,30,30,30,1-10785,9,1-10785,15,279,5,0,175,99.95817720890045,0.35827303659104104
169,169,169,169,169,1-7268,4,1-7268,4,70,11,0,23,23.480217576026917,0.3354316796575274
98,98,98,98,98,1-5043,22,1-5043,21,123,8,0,61,41.0997074842453,0.33414396328654716
143,143,143,143,143,1-9286,20,1-9286,10,81,5,0,40,26.704726219177246,0.3296879780145339
300,300,300,300,300,1-18709,15,1-18709,10,33,7,0,7,10.798327088356018,0.3272220329804854
165,165,165,165,165,MLG59,14,MLG59,9,71,21,0,4,23.170472621917725,0.3263446848157426
81,81,81,81,81,1-7682,5,1-7682,5,141,24,0,40,45.704726219177246,0.32414699446225
57,57,57,57,57,MLG75,5,MLG75,5,185,42,0,33,59.90639913082123,0.32381837368011473
435,435,435,435,435,1-4494,2,1-4494,12,16,3,0,4,5.170472621917725,0.3231545388698578
376,376,376,376,376,1-18487,16,1-18487,13,23,4,0,6,7.255708932876587,0.3154656057772429
17,17,17,17,17,1-7004,6,1-7004,19,381,52,0,124,119.28465127944946,0.3130830742242768
205,205,205,205,205,1-8398,6,1-8398,19,54,1,0,29,16.735926508903503,0.3099245649796945
217,217,217,217,217,1-9770,21,1-9770,20,50,10,0,10,15.426181554794312,0.3085236310958862
267,267,267,267,267,1-5413,20,1-5413,10,39,6,0,11,11.968799710273743,0.3068923002634293
89,89,89,89,89,1-9831,13,1-9831,8,132,4,0,67,40.35541641712189,0.3057228516448628
358,358,358,358,358,1-8627,17,1-8627,6,25,6,0,3,7.6278544664382935,0.30511417865753176
9,9,9,9,9,1-3523,7,1-3523,18,543,72,0,167,162.617231965065,0.2994792485544475
406,406,406,406,406,1-3265,20,1-3265,18,19,4,0,3,5.6278544664382935,0.296202866654647
215,215,215,215,215,MLG40,8,MLG40,16,51,14,0,2,15.085236310958862,0.2957889472737032
362,362,362,362,362,1-1827,19,1-1827,3,24,0,0,13,7.054036021232605,0.2939181675513585
299,299,299,299,299,MLG31,17,MLG31,6,33,8,0,3,9.627854466438293,0.29175316564964526
182,182,182,182,182,1-6647,16,1-6647,15,62,12,0,11,17.968799710273743,0.28981935016570554
154,154,154,154,154,1-9417,13,1-9417,8,76,3,0,35,21.99163544178009,0.28936362423394857
151,151,151,151,151,MLG38,14,MLG38,9,77,19,0,6,22.255708932876587,0.2890351809464492
385,385,385,385,385,1-18615,4,1-18615,4,22,2,0,8,6.340945243835449,0.2882247838107022
168,168,168,168,168,MLG45,14,MLG45,9,70,18,0,4,20.170472621917725,0.28814960888453894
111,111,111,111,111,1-0272,20,1-0272,10,111,8,0,44,31.87519884109497,0.2871639535233781
283,283,283,283,283,1-6909,8,1-6909,16,36,0,0,19,10.309744954109192,0.2863818042808109
24,24,24,24,24,1-3535,8,1-3535,16,315,75,0,28,90.19330835342407,0.28632796302674307
414,414,414,414,414,MLG06,21,MLG06,20,18,4,0,2,5.085236310958862,0.2825131283866035
281,281,281,281,281,1-3312,13,1-3312,8,36,3,0,13,10.054036021232605,0.27927877836757237
344,344,344,344,344,1-2103,22,1-2103,21,26,4,0,6,7.255708932876587,0.27906572818756104
394,394,394,394,394,1-9697,17,1-9697,6,20,5,0,1,5.542618155479431,0.27713090777397154
392,392,392,392,392,MLG33,21,MLG33,20,20,5,0,1,5.542618155479431,0.27713090777397154
61,61,61,61,61,1-6927,13,1-6927,8,179,4,0,84,49.57992506027222,0.2769828215657666
357,357,357,357,357,1-9650,13,1-9650,8,25,2,0,9,6.88356339931488,0.2753425359725952
174,174,174,174,174,MLG41,14,MLG41,9,66,17,0,2,18.085236310958862,0.27401873198422516
387,387,387,387,387,1-9436,15,1-9436,11,21,3,0,5,5.713090777397156,0.27205194178081693
371,371,371,371,371,1-6035,5,1-6035,21,23,3,0,6,6.255708932876587,0.2719873449076777
22,22,22,22,22,MLG50,17,MLG50,6,319,46,0,75,86.69636166095734,0.27177542840425495
136,136,136,136,136,1-1769,13,1-1769,8,89,3,0,39,24.162108063697815,0.2714843602662676
555,555,555,555,555,1-6028,3,1-6028,2,2,0,0,1,0.5426181554794312,0.2713090777397156
454,454,454,454,454,1-5913,11,1-5913,1,14,0,0,7,3.798327088356018,0.2713090777397156
541,541,541,541,541,1-8532,11,1-8532,1,4,0,0,2,1.0852363109588623,0.2713090777397156
122,122,122,122,122,1-9404,13,1-9404,8,100,5,0,40,26.704726219177246,0.26704726219177244
451,451,451,451,451,1-11329,5,1-11329,5,14,1,0,5,3.7130907773971558,0.26522076981408255
473,473,473,473,473,1-5161,4,1-5161,4,12,1,0,4,3.1704726219177246,0.26420605182647705
109,109,109,109,109,1-7441,9,1-7441,13,111,13,0,30,29.278544664382935,0.2637706726520985
150,150,150,150,150,1-3083,20,1-3083,4,78,9,0,21,20.394981265068054,0.26147411878292376
8,8,8,8,8,1-10468,13,1-10468,8,549,26,0,216,143.20552158355713,0.26084794459664323
47,47,47,47,47,1-0303,9,1-0303,15,212,7,0,89,55.29301583766937,0.26081611244183667
439,439,439,439,439,1-4682,22,1-4682,21,16,2,0,4,4.170472621917725,0.2606545388698578
384,384,384,384,384,1-0358,18,1-0358,17,22,3,0,5,5.713090777397156,0.25968594442714343
0,0,0,0,0,1-6098,15,1-6098,11,1327,151,0,356,344.1720633506775,0.2593610123215354
148,148,148,148,148,1-0278,6,1-0278,19,79,3,0,32,20.363780975341797,0.2577693794347063
199,199,199,199,199,1-20167,15,1-20167,11,56,3,0,21,14.394981265068054,0.25705323687621523
156,156,156,156,156,1-2294,13,1-2294,8,75,3,0,30,19.278544664382935,0.2570472621917725
329,329,329,329,329,1-5980,15,1-5980,11,29,2,0,10,7.4261815547943115,0.2560752260273901
222,222,222,222,222,1-8705,5,1-8705,5,48,9,0,6,12.255708932876587,0.2553272694349289
278,278,278,278,278,1-7845,2,1-7845,3,36,7,0,4,9.170472621917725,0.2547353506088257
277,277,277,277,277,1-10060,14,1-10060,8,36,7,0,4,9.170472621917725,0.2547353506088257
157,157,157,157,157,1-17733,13,1-17733,8,74,2,0,31,18.821162819862366,0.25434003810624817
235,235,235,235,235,1-1989,14,1-1989,4,46,10,0,3,11.627854466438293,0.2527794449225716
14,14,14,14,14,1-1317,13,1-1317,8,414,20,0,156,104.64843225479126,0.2527739909536021
51,51,51,51,51,MLG65,14,MLG65,9,201,48,0,5,50.713090777397156,0.25230393421590624
36,36,36,36,36,MLG64,16,MLG64,13,245,49,0,23,61.48021757602692,0.2509396635756201
48,48,48,48,48,MLG30,11,MLG30,1,208,0,0,96,52.09134292602539,0.25043914868281436
80,80,80,80,80,1-0053,15,1-0053,11,142,16,0,36,35.53425359725952,0.25024122251591213
77,77,77,77,77,1-9674,13,1-9674,8,144,4,0,59,36.01447117328644,0.2501004942589336
429,429,429,429,429,1-9452,4,1-9452,4,16,4,0,0,4.0,0.25
74,74,74,74,74,1-8074,14,1-8074,9,145,34,0,4,36.170472621917725,0.2494515353235705
65,65,65,65,65,1-4319,13,1-4319,8,163,7,0,62,40.64232563972473,0.2493394211026057
5,5,5,5,5,MLG57,4,MLG57,4,629,78,0,139,153.42392361164093,0.24391720764966762
266,266,266,266,266,1-9496,13,1-9496,8,39,3,0,12,9.511417865753174,0.2438825093782865
270,270,270,270,270,1-9651,19,1-9651,3,38,6,0,6,9.255708932876587,0.2435712877072786
404,404,404,404,404,1-20578,14,1-20578,9,19,3,0,3,4.6278544664382935,0.2435712877072786
191,191,191,191,191,MLG44,16,MLG44,13,59,10,0,8,14.34094524383545,0.2430668685395839
411,411,411,411,411,1-8124,13,1-8124,8,18,0,0,8,4.340945243835449,0.24116362465752494
257,257,257,257,257,1-19286,17,1-19286,6,40,8,0,3,9.627854466438293,0.24069636166095734
347,347,347,347,347,1-7204,16,1-7204,13,26,3,0,6,6.255708932876587,0.24060418972602257
417,417,417,417,417,1-5425,14,1-5425,8,17,3,0,2,4.085236310958862,0.2403080182916978
46,46,46,46,46,1-2282,21,1-2282,20,219,41,0,21,52.394981265068054,0.2392464897948313
161,161,161,161,161,1-8285,20,1-8285,10,72,8,0,17,17.22450864315033,0.23922928671042124
352,352,352,352,352,1-2297,13,1-2297,8,25,0,0,11,5.968799710273743,0.23875198841094972
350,350,350,350,350,1-9609,11,1-9609,1,25,0,0,11,5.968799710273743,0.23875198841094972
434,434,434,434,434,1-4149,9,1-4149,15,16,0,0,7,3.798327088356018,0.23739544302225113
230,230,230,230,230,1-9345,20,1-9345,10,47,3,0,15,11.139272332191467,0.2370057943019461
375,375,375,375,375,1-7213,11,1-7213,1,23,0,0,10,5.4261815547943115,0.23592093716497006
247,247,247,247,247,1-6734,9,1-6734,15,44,0,0,19,10.309744954109192,0.23431238532066345
196,196,196,196,196,1-6743,13,1-6743,8,58,0,0,25,13.565453886985779,0.23388713598251343
85,85,85,85,85,1-1131,2,1-1131,12,138,24,0,15,32.13927233219147,0.2328932777695034
512,512,512,512,512,1-5799,22,1-5799,21,7,0,0,3,1.6278544664382935,0.23255063806261336
457,457,457,457,457,1-11330,15,1-11330,11,14,0,0,6,3.255708932876587,0.23255063806261336
453,453,453,453,453,1-5036,11,1-5036,1,14,0,0,6,3.255708932876587,0.23255063806261336
78,78,78,78,78,1-1570,22,1-1570,21,142,14,0,35,32.99163544178009,0.23233546085760626
441,441,441,441,441,1-9997,15,1-9997,11,16,1,0,5,3.7130907773971558,0.23206817358732224
23,23,23,23,23,1-7866,7,1-7866,18,318,21,0,97,73.63396108150482,0.2315533367342919
121,121,121,121,121,1-9333,18,1-9333,17,102,4,0,36,23.53425359725952,0.2307279764437208
258,258,258,258,258,1-17758,13,1-17758,8,40,0,0,17,9.22450864315033,0.23061271607875825
126,126,126,126,126,1-6693,15,1-6693,11,98,9,0,25,22.56545388698578,0.23025973354067122
75,75,75,75,75,1-2545,7,1-2545,18,145,11,0,41,33.24734437465668,0.22929203017004604
194,194,194,194,194,1-8018,16,1-8018,13,58,10,0,6,13.255708932876587,0.2285467057392515
79,79,79,79,79,1-0129,22,1-0129,21,142,8,0,45,32.4178169965744,0.22829448589136903
400,400,400,400,400,1-8646,8,1-8646,16,20,4,0,1,4.542618155479431,0.22713090777397155
334,334,334,334,334,1-18994,6,1-18994,19,28,2,0,8,6.340945243835449,0.22646233013698033
475,475,475,475,475,1-4499,22,1-4499,21,12,0,0,5,2.7130907773971558,0.22609089811642966
468,468,468,468,468,1-9946,22,1-9946,21,12,0,0,5,2.7130907773971558,0.22609089811642966
208,208,208,208,208,1-5355,22,1-5355,21,53,6,0,11,11.968799710273743,0.22582640962780648
104,104,104,104,104,1-9394,18,1-9394,17,117,18,0,15,26.139272332191467,0.2234125840358245
201,201,201,201,201,1-8529,6,1-8529,19,56,0,0,23,12.480217576026917,0.2228610281433378
20,20,20,20,20,1-8067,13,1-8067,8,322,9,0,115,71.40108788013458,0.22174250894451733
64,64,64,64,64,MLG29,15,MLG29,11,164,15,0,39,36.162108063697815,0.2205006589249867
513,513,513,513,513,1-5530,16,1-5530,13,7,1,0,1,1.5426181554794312,0.2203740222113473
58,58,58,58,58,MLG49,19,MLG49,3,185,25,0,29,40.7359265089035,0.22019419734542434
176,176,176,176,176,1-6561,22,1-6561,21,65,4,0,19,14.309744954109192,0.22014992237091063
263,263,263,263,263,1-6061,5,1-6061,11,40,5,0,7,8.798327088356018,0.21995817720890046
54,54,54,54,54,1-1350,3,1-1350,2,195,13,0,55,42.84399855136871,0.2197128130839421
272,272,272,272,272,1-19229,16,1-19229,13,38,4,0,8,8.34094524383545,0.2194985590483013
12,12,12,12,12,1-7024,9,1-7024,15,498,20,0,164,108.98937749862671,0.21885417168398938
84,84,84,84,84,1-2382,20,1-2382,10,139,14,0,30,30.278544664382935,0.2178312565782945
90,90,90,90,90,1-7070,19,1-7070,3,129,8,0,37,28.076871752738953,0.21765016862588335
489,489,489,489,489,1-7521,11,1-7521,1,10,0,0,4,2.1704726219177246,0.21704726219177245
354,354,354,354,354,1-7530,24,1-7530,6,25,0,0,10,5.4261815547943115,0.21704726219177245
534,534,534,534,534,1-8379,22,1-8379,21,5,0,0,2,1.0852363109588623,0.21704726219177245
70,70,70,70,70,1-1224,13,1-1224,8,151,4,0,53,32.75876224040985,0.21694544530072749
171,171,171,171,171,1-9645,3,1-9645,6,69,3,0,22,14.937599420547485,0.2164869481238766
160,160,160,160,160,1-5197,13,1-5197,8,72,3,0,23,15.480217576026917,0.21500302188926274
16,16,16,16,16,1-7140,11,1-7140,1,397,0,0,157,85.19105041027069,0.214587028741236
221,221,221,221,221,1-4355,7,1-4355,18,49,4,0,12,10.511417865753174,0.2145187319541464
183,183,183,183,183,1-19915,22,1-19915,21,62,10,0,6,13.255708932876587,0.21380175698188045
423,423,423,423,423,MLG46,20,MLG46,10,17,2,0,3,3.6278544664382935,0.21340320390813491
425,425,425,425,425,1-0003,17,1-0003,6,17,2,0,3,3.6278544664382935,0.21340320390813491
132,132,132,132,132,MLG55,21,MLG55,20,92,18,0,3,19.627854466438293,0.21334624420041623
87,87,87,87,87,1-3141,22,1-3141,21,136,10,0,35,28.99163544178009,0.2131737900130889
11,11,11,11,11,MLG56,3,MLG56,2,511,40,0,127,108.91250574588776,0.21313601907218738
179,179,179,179,179,1-7467,16,1-7467,13,64,12,0,3,13.627854466438293,0.21293522603809834
326,326,326,326,326,1-0027,19,1-0027,11,29,4,0,4,6.170472621917725,0.21277491799716292
325,325,325,325,325,1-9338,17,1-9338,6,29,4,0,4,6.170472621917725,0.21277491799716292
39,39,39,39,39,1-9768,6,1-9768,19,241,33,0,33,50.90639913082123,0.21122987191212128
166,166,166,166,166,MLG58,16,MLG58,13,71,9,0,11,14.968799710273743,0.21082816493343298
260,260,260,260,260,1-4760,7,1-4760,18,40,3,0,10,8.426181554794312,0.2106545388698578
212,212,212,212,212,MLG32,16,MLG32,13,52,7,0,7,10.798327088356018,0.2076601363145388
135,135,135,135,135,MLG07,16,MLG07,13,90,6,0,23,18.480217576026917,0.2053357508447435
100,100,100,100,100,1-5172,22,1-5172,21,120,4,0,38,24.619489908218384,0.20516241590181986
180,180,180,180,180,1-10539,6,1-10539,3,63,8,0,9,12.88356339931488,0.20450100633833143
437,437,437,437,437,1-4098,11,1-4098,1,16,0,0,6,3.255708932876587,0.20348180830478668
155,155,155,155,155,1-8157,18,1-8157,17,75,12,0,6,15.255708932876587,0.20340945243835448
37,37,37,37,37,1-5775,17,1-5775,6,244,11,0,71,49.52588903903961,0.2029749550780312
33,33,33,33,33,1-6296,11,1-6296,1,254,0,0,95,51.54872477054596,0.20294773531711008
170,170,170,170,170,1-6594,22,1-6594,21,70,0,0,26,14.10807204246521,0.20154388632093156
26,26,26,26,26,1-18558,7,1-18558,18,307,28,0,62,61.64232563972473,0.2007893343313509
264,264,264,264,264,1-8928,21,1-8928,20,39,4,0,7,7.798327088356018,0.1999571048296415
324,324,324,324,324,1-5515,5,1-5515,5,29,2,0,7,5.798327088356018,0.19994231339158683
301,301,301,301,301,1-8400,14,1-8400,9,33,6,0,1,6.542618155479431,0.19826115622664942
432,432,432,432,432,1-3089,17,1-3089,6,16,1,0,4,3.1704726219177246,0.1981545388698578
268,268,268,268,268,1-8493,22,1-8493,21,38,1,0,12,7.511417865753174,0.1976688912040309
56,56,56,56,56,1-8427,19,1-8427,3,189,14,0,43,37.33258068561554,0.19752688193447376
243,243,243,243,243,1-19166,6,1-19166,19,45,4,0,9,8.88356339931488,0.19741251998477513
381,381,381,381,381,1-9752,11,1-9752,1,22,0,0,8,4.340945243835449,0.19731569290161133
482,482,482,482,482,1-9457,13,1-9457,8,11,0,0,4,2.1704726219177246,0.19731569290161133
262,262,262,262,262,1-8172,6,1-8172,19,40,3,0,9,7.88356339931488,0.197089084982872
149,149,149,149,149,1-5877,22,1-5877,21,79,2,0,25,15.565453886985779,0.19703106186057948
228,228,228,228,228,MLG60,5,MLG60,5,47,6,0,6,9.255708932876587,0.19692997729524653
66,66,66,66,66,MLG48,17,MLG48,6,159,29,0,4,31.170472621917725,0.19604070831394796
462,462,462,462,462,1-4052,21,1-4052,20,13,2,0,1,2.542618155479431,0.19558601195995623
401,401,401,401,401,1-8100,5,1-8100,5,19,1,0,5,3.7130907773971558,0.19542583038932398
146,146,146,146,146,MLG78,6,MLG78,19,80,8,0,14,15.596654176712036,0.19495817720890046
214,214,214,214,214,1-8450,8,1-8450,16,52,9,0,2,10.085236310958862,0.1939468521338243
142,142,142,142,142,1-8084,15,1-8084,11,82,11,0,9,15.88356339931488,0.19370199267457172
117,117,117,117,117,1-7019,9,1-7019,15,107,6,0,27,20.65069019794464,0.19299710465368825
144,144,144,144,144,1-7058,19,1-7058,3,80,10,0,10,15.426181554794312,0.1928272694349289
72,72,72,72,72,1-9497,15,1-9497,11,150,11,0,33,28.906399130821228,0.19270932753880818
355,355,355,355,355,1-4747,22,1-4747,21,25,1,0,7,4.798327088356018,0.1919330835342407
3,3,3,3,3,1-6181,11,1-6181,1,659,0,0,233,126.43003022670746,0.1918513357006183
233,233,233,233,233,1-3587,5,1-3587,5,46,5,0,7,8.798327088356018,0.19126798018165256
94,94,94,94,94,1-1005,15,1-1005,11,125,6,0,33,23.906399130821228,0.19125119304656982
226,226,226,226,226,1-4634,15,1-4634,11,48,1,0,15,9.139272332191467,0.19040150692065558
