,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-8267,13,7,1-8267,133,52,0,27,56.95981699228287,0.4282693006938561
1,1-6980,18,9,1-6980,128,28,0,125,50.96211570501328,0.3981415289454162
2,1-0272,13,7,1-0272,111,28,0,58,38.65442168712616,0.3482380332173528
3,1-4649,15,16,1-4649,244,77,0,13,79.38806003332138,0.3253609017759073
4,1-9270,18,9,1-9270,128,33,0,41,40.531573951244354,0.3166529214940965
5,1-9404,6,21,1-9404,100,27,0,25,31.59242314100265,0.3159242314100265
6,1-9333,11,5,1-9333,102,23,0,48,31.817452430725098,0.3119358081443637
7,1-6561,18,9,1-6561,65,18,0,12,20.204363107681274,0.3108363555027888
8,1-3516,13,7,1-3516,156,34,0,63,45.57290631532669,0.2921340148418377
9,1-4682,10,24,1-4682,16,4,0,3,4.551090776920319,0.2844431735575199
10,1-3535,11,5,1-3535,315,66,0,112,86.5740556716919,0.274838271973625
11,1-1989,6,21,1-1989,46,6,0,36,12.613089323043823,0.2741975939792135
12,1-9997,2,4,1-9997,16,4,0,2,4.367393851280212,0.2729621157050133
13,1-11350,23,12,1-11350,100,26,0,5,26.91848462820053,0.2691848462820053
14,1-5002,15,16,1-5002,45,11,0,5,11.918484628200533,0.2648552139600118
15,1-9651,17,4,1-9651,38,9,0,5,9.918484628200533,0.2610127533736981
16,1-2382,13,7,1-2382,139,31,0,28,36.143513917922974,0.2600252799850573
17,1-4052,15,21,1-4052,13,3,0,2,3.3673938512802124,0.259030296252324
18,MLG51,17,4,MLG51,248,60,0,19,63.49024158716202,0.2560090386579113
19,1-0292,7,1,1-0292,99,20,0,29,25.32721084356308,0.2558304125612432
20,1-2282,15,16,1-2282,219,52,0,16,54.9391508102417,0.2508637023298707
21,1-20012,5,20,1-20012,12,3,0,0,3.0,0.25
22,MLG14,23,12,MLG14,232,51,0,35,57.42939239740372,0.2475404844715677
23,1-6974,20,6,1-6974,207,20,0,165,50.30999273061752,0.2430434431430798
24,1-7496,13,7,1-7496,246,46,0,72,59.22617864608765,0.2407568237645839
25,1-3584,1,24,1-3584,26,6,0,1,6.183696925640106,0.2378344971400041
26,MLG44,10,8,MLG44,59,11,0,16,13.9391508102417,0.2362567933939271
27,1-9286,19,15,1-9286,81,15,0,22,19.041332364082336,0.2350781773343498
28,1-3534,13,7,1-3534,279,54,0,61,65.20551246404648,0.2337115142080519
29,MLG67,20,6,MLG67,27,5,0,7,6.285878479480743,0.2328103140548423
30,1-0027,5,23,1-0027,29,6,0,4,6.734787702560425,0.2322340587089801
31,MLG40,5,20,MLG40,51,11,0,3,11.55109077692032,0.2264919760180454
32,1-9553,4,23,1-9553,23,5,0,1,5.183696925640106,0.2253781272017437
33,1-0055,2,17,1-0055,18,4,0,0,4.0,0.2222222222222222
34,1-1942,8,23,1-1942,34,7,0,3,7.551090776920319,0.2220909052035387
35,1-2034,6,21,1-2034,16,3,0,3,3.5510907769203186,0.2219431735575199
36,1-8551,12,3,1-8551,38,6,0,13,8.38806003332138,0.22073842192951
37,1-5425,2,22,1-5425,17,3,0,4,3.734787702560425,0.2196933942682603
38,1-6098,10,8,1-6098,1327,252,0,200,288.73938512802124,0.2175880822366399
39,1-6743,18,9,1-6743,58,11,0,8,12.46957540512085,0.2149926793986353
40,1-5413,5,4,1-5413,39,8,0,2,8.367393851280212,0.2145485602892362
41,1-3206,16,22,1-3206,45,8,0,9,9.653272330760956,0.214517162905799
42,1-5980,12,3,1-5980,29,4,0,12,6.204363107681274,0.2139435554372853
43,1-7019,11,5,1-7019,107,14,0,48,22.817452430725098,0.2132472189787392
44,1-0037,15,16,1-0037,35,7,0,2,7.367393851280212,0.2104969671794346
45,1-5163,11,5,1-5163,16,3,0,2,3.3673938512802124,0.2104621157050132
46,1-3083,9,2,1-3083,78,16,0,2,16.367393851280212,0.2098383827087206
47,MLG33,15,16,MLG33,20,4,0,1,4.183696925640106,0.2091848462820053
48,1-9498,18,14,1-9498,64,13,0,2,13.367393851280212,0.2088655289262533
49,P-16616,5,20,P-16616,28,4,0,10,5.836969256401062,0.2084631877286093
50,1-7722,9,2,1-7722,60,4,0,46,12.450058579444883,0.2075009763240814
51,1-7182,12,3,1-7182,22,4,0,3,4.551090776920319,0.2068677625872872
52,MLG29,10,8,MLG29,164,23,0,58,33.65442168712616,0.2052098883361351
53,1-3312,4,23,1-3312,36,7,0,2,7.367393851280212,0.2046498292022281
54,1-8988,15,12,1-8988,29,5,0,5,5.918484628200531,0.204085676834501
55,1-1592,12,3,1-1592,32,5,0,8,6.46957540512085,0.2021742314100265
56,1-9963,18,9,1-9963,116,18,0,29,23.32721084356308,0.20109664520313
57,1-6734,20,6,1-6734,44,7,0,10,8.836969256401062,0.2008402103727514
58,1-4361,15,16,1-4361,10,2,0,0,2.0,0.2
59,1-8906,6,21,1-8906,15,3,0,0,3.0,0.2
60,1-8418,9,2,1-8418,46,9,0,1,9.183696925640106,0.1996455853400023
61,1-10038,2,22,1-10038,76,10,0,28,15.143513917922974,0.1992567620779338
62,MLG50,9,2,MLG50,319,62,0,8,63.46957540512085,0.1989641862229493
63,1-9907,21,10,1-9907,17,3,0,2,3.3673938512802124,0.1980819912517772
64,1-8678,13,15,1-8678,17,3,0,2,3.3673938512802124,0.1980819912517772
65,MLG39,2,22,MLG39,23,4,0,3,4.551090776920319,0.1978735120400138
66,1-7441,15,9,1-7441,111,14,0,43,21.898967802524567,0.197287998220942
67,1-7807,12,3,1-7807,239,39,0,43,46.89896780252457,0.1962299908055421
68,1-7863,21,10,1-7863,351,58,0,58,68.65442168712616,0.1955966429832654
69,1-5530,3,19,1-5530,7,1,0,2,1.3673938512802124,0.195341978754316
70,1-18028,12,3,1-18028,309,14,0,250,59.92423141002655,0.193929551488759
71,1-0003,19,19,1-0003,17,2,0,7,3.2858784794807434,0.1932869693812202
72,1-3447,12,3,1-3447,110,12,0,50,21.18484628200531,0.1925895116545937
73,1-3052,8,11,1-3052,166,25,0,35,31.42939239740372,0.1893336891409862
74,MLG49,17,4,MLG49,185,33,0,11,35.02066618204117,0.1893008982813036
75,1-9452,5,20,1-9452,16,3,0,0,3.0,0.1875
76,1-4149,8,11,1-4149,16,3,0,0,3.0,0.1875
77,MLG31,23,16,MLG31,33,6,0,1,6.183696925640106,0.1873847553224274
78,1-1250,14,14,1-1250,34,6,0,2,6.367393851280212,0.1872762897435356
79,1-2324,20,6,1-2324,25,3,0,9,4.653272330760956,0.1861308932304382
80,1-4531,8,11,1-4531,94,14,0,19,17.490241587162018,0.1860663998634257
81,1-3141,18,9,1-3141,136,16,0,49,25.001149356365204,0.1838319805615088
82,MLG57,17,4,MLG57,629,86,0,161,115.5752050280571,0.1837443641145582
83,MLG13,8,11,MLG13,140,18,0,42,25.71527087688446,0.1836805062634604
84,1-3523,16,13,1-3523,543,76,0,127,99.32950955629347,0.1829272735843342
