Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG45,21,19,MLG45,70,12,1,8,1016.0228229761124,14.514611756801605
MLG59,2,7,MLG59,71,11,1,11,1016.5313815921545,14.3173434027064
1-8285,7,19,1-8285,72,8,1,12,1014.0342344641685,14.08380881200234
MLG38,7,3,MLG38,77,11,1,12,1017.0342344641685,13.208236811222967
1-18028,7,3,1-18028,309,83,1,16,1091.0456459522247,3.5308920580978147
MLG56,2,7,MLG56,511,69,1,32,1085.0912919044495,2.1234663246662415
1-3587,14,13,1-3587,46,17,0,12,23.03423446416855,0.5007442274819249
1-7608,7,9,1-7608,4,2,0,0,2.0,0.5
1-6611,3,10,1-6611,89,31,0,17,39.54849882423878,0.4443651553285256
1-8627,14,13,1-8627,25,5,0,12,11.034234464168549,0.44136937856674197
1-1580,13,14,1-1580,400,32,0,283,174.30736277997494,0.43576840694993735
1-5913,8,17,1-5913,14,6,0,0,6.0,0.42857142857142855
1-7682,7,3,1-7682,141,41,0,38,60.10840913653374,0.4263007740179698
1-5002,3,10,1-5002,45,16,0,6,19.017117232084274,0.4226026051574283
MLG60,14,13,MLG60,47,8,0,23,19.56561605632305,0.4162897033260224
1-6858,9,18,1-6858,23,7,0,5,9.514264360070229,0.4136636678291404
1-2423,16,11,1-2423,79,10,0,40,30.11411488056183,0.3811913276020485
1-1183,10,19,1-1183,45,6,0,22,17.062763184309006,0.3791725152068668
1-7866,11,16,1-7866,318,91,0,51,116.64549647271633,0.366809737335586
1-17907,3,10,1-17907,119,31,0,25,43.57132180035114,0.3661455613474886
MLG44,8,2,MLG44,59,11,0,21,21.55991031229496,0.36542220868296543
1-7268,21,19,1-7268,70,16,0,19,25.55420456826687,0.36506006526095525
1-2382,7,3,1-2382,139,47,0,6,50.017117232084274,0.3598353757703905
1-5981,5,16,1-5981,28,7,0,6,10.017117232084274,0.35775418686015265
1-5799,4,3,1-5799,7,2,0,1,2.5028528720140457,0.35755041028772083
MLG32,10,17,MLG32,52,12,0,13,18.537087336182594,0.3564824487727422
1-7005,20,20,1-7005,285,57,0,80,97.22822976112366,0.34115168337236373
1-1989,21,15,1-1989,46,7,0,17,15.548498824238777,0.3380108440051908
1-9379,19,21,1-9379,58,16,0,7,19.51997010409832,0.33655120869135036
MLG40,9,2,MLG40,51,11,0,12,17.03423446416855,0.33400459733663823
1-3447,20,20,1-3447,110,13,0,47,36.63408498466015,0.3330371362241832
1-5891,15,12,1-5891,96,8,0,47,31.63408498466015,0.3295217185902099
MLG64,8,2,MLG64,245,74,0,12,80.03423446416855,0.32667034475170836
1-8573,22,14,1-8573,184,54,0,12,60.03423446416855,0.32627301339222037
MLG68,15,12,MLG68,642,59,0,295,207.3415972441435,0.322961989476859
1-9770,10,15,1-9770,50,12,0,8,16.022822976112366,0.32045645952224733
MLG58,10,17,MLG58,71,14,0,17,22.548498824238777,0.3175844904822363
1-9997,9,2,1-9997,16,3,0,4,5.011411488056183,0.31321321800351143
MLG62,7,3,MLG62,525,25,0,262,156.74745246767998,0.29856657612891424
MLG55,11,16,MLG55,92,11,0,32,27.091291904449463,0.2944705641787985
MLG75,9,18,MLG75,185,36,0,36,54.102703392505646,0.2924470453648954
1-7024,17,1,1-7024,498,44,0,201,145.0734272748232,0.29131210296149235
MLG50,11,16,MLG50,319,50,0,85,92.74249412119389,0.2907288216965326
1-9645,2,10,1-9645,69,10,0,20,20.057057440280914,0.2906819918881292
1-1317,6,4,1-1317,414,84,0,70,119.1997010409832,0.28792198319078066
1-8067,6,4,1-8067,322,28,0,125,90.85660900175571,0.28216338199303015
1-0008,10,11,1-0008,230,63,0,3,64.50855861604214,0.2804719939827919
1-3139,20,20,1-3139,93,16,0,20,26.057057440280914,0.28018341333635394
1-2545,15,12,1-2545,145,30,0,21,40.55991031229496,0.2797235193951377
1-7496,4,18,1-7496,246,38,0,60,68.17117232084274,0.2771185866700924
1-9491,21,19,1-9491,80,15,0,14,22.03994020819664,0.275499252602458
1-8066,16,11,1-8066,86,7,0,33,23.59414477646351,0.2743505206565524
1-5775,10,15,1-5775,244,64,0,5,66.51426436007023,0.2725994440986485
1-18558,15,12,1-18558,307,75,0,17,83.54849882423878,0.27214494731022404
1-1390,19,21,1-1390,98,15,0,23,26.56561605632305,0.2710777148604393
1-5043,18,22,1-5043,123,3,0,60,33.17117232084274,0.26968432781172963
1-3596,7,3,1-3596,223,47,0,26,60.07417467236519,0.2693909178132968
1-9971,14,13,1-9971,15,2,0,4,4.011411488056183,0.26742743253707885
1-3052,20,20,1-3052,166,19,0,50,44.142643600702286,0.26591953976326677
1-7496,9,18,1-7496,246,38,0,54,65.15405508875847,0.26485388247462793
1-9938,6,4,1-9938,55,5,0,19,14.554204568266869,0.2646219012412158
MLG39,11,17,MLG39,23,4,0,4,6.011411488056183,0.26136571687200794
1-8988,13,16,1-8988,29,6,0,3,7.508558616042137,0.2589158143462806
1-2282,7,3,1-2282,219,41,0,31,56.58843903243542,0.2583946987782439
1-3083,5,9,1-3083,78,8,0,24,20.068468928337097,0.2572880631838089
1-1957,12,15,1-1957,47,8,0,8,12.022822976112366,0.2558047441726035
1-9831,6,4,1-9831,132,5,0,56,33.15976083278656,0.2512103093392921
1-2034,1,6,1-2034,16,1,0,6,4.017117232084274,0.25106982700526714
1-0053,1,6,1-0053,142,16,0,39,35.61126200854778,0.25078353527146324
1-9752,4,11,1-9752,22,3,0,5,5.514264360070229,0.25064838000319223
1-11206,2,20,1-11206,14,2,0,3,3.508558616042137,0.2506113297172955
1-19229,21,19,1-19229,38,6,0,7,9.51997010409832,0.25052552905521897
1-8529,13,15,1-8529,56,14,0,0,14.0,0.25
1-5531,11,10,1-5531,8,2,0,0,2.0,0.25
1-8341,20,20,1-8341,197,32,0,34,49.096997648477554,0.24922333831714494
1-4649,20,20,1-4649,244,27,0,66,60.18828955292702,0.24667331783986482
1-6181,16,11,1-6181,659,87,0,148,161.42222505807877,0.24495026564200117
1-5413,9,18,1-5413,39,5,0,9,9.525675848126411,0.244248098669908
MLG13,4,8,MLG13,140,14,0,40,34.11411488056183,0.24367224914687022
1-9609,1,11,1-9609,25,3,0,6,6.017117232084274,0.24068468928337097
1-6927,19,21,1-6927,179,33,0,20,43.057057440280914,0.2405422203367649
1-9650,4,8,1-9650,25,4,0,4,6.011411488056183,0.2404564595222473
1-3523,13,14,1-3523,543,99,0,61,129.6740251928568,0.23881035947119114
1-9283,21,19,1-9283,235,46,0,20,56.057057440280914,0.23854066995864218
MLG65,8,2,MLG65,201,45,0,5,47.51426436007023,0.23638937492572254
1-3141,18,22,1-3141,136,7,0,50,32.142643600702286,0.23634296765222268
1-7122,21,19,1-7122,197,42,0,9,46.52567584812641,0.23617094339150463
MLG14,19,21,MLG14,232,46,0,17,54.54849882423878,0.2351228397596499
MLG63,8,2,MLG63,380,35,0,108,89.30811017751694,0.235021342572413
