Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,17,7,1-1131,138,69,0,11,71.12697181105614,0.5154128392105517
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,18,3,1-2400,49,22,0,10,23.93361073732376,0.488441035455587
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,8,15,MLG59,71,34,0,3,34.58008322119713,0.4870434256506638
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,21,16,1-1570,142,55,0,67,67.9551919400692,0.4785576897187972
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,8,15,MLG49,185,85,0,6,86.16016644239426,0.4657306294183473
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,15,1-9379,58,24,0,6,25.160166442394257,0.43379597314472856
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,17,7,P-16616,28,10,0,9,11.740249663591385,0.4192946308425495
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,11,2,1-2545,145,54,0,28,59.41411006450653,0.40975248320349333
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,5,6,MLG65,201,66,0,40,73.73444294929504,0.3668380246233584
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,8,15,1-2335,145,50,0,15,52.90041610598564,0.3648304559033492
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,20,13,MLG50,319,98,0,69,111.34191408753395,0.3490342134405453
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,15,5,1-8157,75,23,0,7,24.353527516126633,0.32471370021502177
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,3,5,1-7682,141,35,0,51,44.86141476035118,0.3181660621301502
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,20,13,MLG51,248,70,0,39,77.54108187556267,0.312665652724043
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,8,7,1-0296,41,11,0,9,12.740249663591385,0.3107377966729606
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,1,14,1-5002,45,10,0,18,13.48049932718277,0.29956665171517266
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,4,11,1-11350,100,22,0,40,29.734442949295044,0.2973444294929504
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,3,4,1-8285,72,18,0,17,21.287138253450394,0.2956546979645888
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,1,14,1-18709,33,7,0,14,9.707055032253265,0.29415318279555347
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,15,9,1-20578,19,5,0,3,5.580083221197128,0.29368859058932256
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,1,14,1-1005,125,30,0,31,35.99419328570366,0.28795354628562925
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,17,7,1-6980,128,34,0,10,35.93361073732376,0.2807313338853419
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,7,10,1-9770,50,12,0,9,13.740249663591385,0.2748049932718277
