Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,17,1,11,1017.5258480347693,14.331349972320695
1-8285,7,14,1-8285,72,6,1,18,1006.8604786023498,13.984173313921524
MLG38,7,14,MLG38,77,6,1,13,1006.6214567683637,13.073005932056672
1-3596,7,14,1-3596,223,28,1,57,1030.724848907441,4.6220845242486135
1-18028,7,14,1-18028,309,3,1,143,1009.8360244520009,3.2680777490356014
MLG56,2,2,MLG56,511,56,1,48,1058.294609606266,2.071026633280364
1-0008,10,4,1-0008,230,123,0,40,124.91217467188835,0.5430964116169059
1-8573,22,5,1-8573,184,90,0,22,91.0516960695386,0.4948461742909706
MLG44,8,15,MLG44,59,25,0,7,25.33463056758046,0.42940051809458407
1-7268,21,23,1-7268,70,27,0,10,27.478043667972088,0.3925434809710298
1-3587,14,6,1-3587,46,17,0,10,17.478043667972088,0.3799574710428715
1-6611,3,3,1-6611,89,31,0,35,32.67315283790231,0.367114076830363
1-5002,3,3,1-5002,45,16,0,9,16.43023930117488,0.3651164289149973
MLG48,18,21,MLG48,159,56,0,3,56.143413100391626,0.3531032270464882
MLG40,9,15,MLG40,51,17,0,8,17.38243493437767,0.34083205753681706
MLG63,8,15,MLG63,380,125,0,11,125.5258480347693,0.33033117903886655
1-7682,7,14,1-7682,141,44,0,27,45.29071790352464,0.3212107652732244
1-0296,10,10,1-0296,41,13,0,1,13.047804366797209,0.3182391308974929
1-9379,19,22,1-9379,58,17,0,22,18.051696069538593,0.3112361391299757
1-7866,11,9,1-7866,318,91,0,14,91.66926113516092,0.28826811677723563
1-17907,3,3,1-17907,119,29,0,32,30.52973973751068,0.2565524347689973
1-8067,6,16,1-8067,322,77,0,98,81.68482794612646,0.25367958989480266
1-5775,10,8,1-5775,244,59,0,8,59.38243493437767,0.24337063497695766
1-18558,15,5,1-18558,307,73,0,23,74.0995004363358,0.2413664509326899
1-6927,19,22,1-6927,179,40,0,56,42.67704454064369,0.2384192432438195
1-1989,21,8,1-1989,46,8,0,55,10.629240173846483,0.23107043856188006
1-9491,21,23,1-9491,80,17,0,14,17.669261135160923,0.22086576418951154
MLG32,10,10,MLG32,52,11,0,9,11.430239301174879,0.21981229425336307
1-5981,5,11,1-5981,28,6,0,3,6.143413100391626,0.21940761072827236
1-8627,14,6,1-8627,25,5,0,9,5.430239301174879,0.21720957204699518
1-2382,7,14,1-2382,139,28,0,38,29.816565938293934,0.21450766862081966
1-3265,9,24,1-3265,19,4,0,1,4.047804366797209,0.21304233509458995
MLG14,19,22,MLG14,232,48,0,28,49.338522270321846,0.21266604426862865
1-0027,9,24,1-0027,29,6,0,2,6.095608733594418,0.21019340460670405
1-2545,15,5,1-2545,145,29,0,22,30.051696069538593,0.20725307634164547
1-9277,20,13,1-9277,48,9,0,17,9.81267423555255,0.2044307132406781
1-5424,20,13,1-5424,5,1,0,0,1.0,0.2
1-0003,12,8,1-0003,17,3,0,7,3.3346305675804615,0.1961547392694389
1-2423,16,4,1-2423,79,15,0,8,15.38243493437767,0.1947143662579452
1-9997,9,24,1-9997,16,3,0,2,3.0956087335944176,0.1934755458496511
1-19229,21,9,1-19229,38,7,0,6,7.286826200783253,0.19175858423113823
MLG60,14,6,MLG60,47,8,0,19,8.908282969146967,0.18953793551376524
MLG30,16,4,MLG30,208,38,0,28,39.338522270321846,0.18912751091500887
1-6538,12,8,1-6538,44,8,0,5,8.239021833986044,0.18725049622695555
MLG39,11,9,MLG39,23,4,0,5,4.239021833986044,0.184305297129828
1-3523,13,7,1-3523,543,97,0,64,100.05947947502136,0.18427160124313327
1-4417,16,4,1-4417,151,26,0,23,27.099500436335802,0.1794668903068596
1-8573,15,5,1-8573,184,32,0,20,32.956087335944176,0.17910917030404444
MLG65,8,15,MLG65,201,35,0,14,35.66926113516092,0.17745901062269115
1-1957,12,8,1-1957,47,8,0,7,8.334630567580462,0.17733256526766938
1-8074,10,10,1-8074,145,25,0,14,25.669261135160923,0.17702938713904084
MLG45,21,23,MLG45,70,12,0,8,12.38243493437767,0.17689192763396672
1-9907,20,13,1-9907,17,3,0,0,3.0,0.17647058823529413
MLG41,8,15,MLG41,66,11,0,12,11.573652401566505,0.17535836972070462
1-4842,17,20,1-4842,6,1,0,1,1.0478043667972088,0.17463406113286814
1-9110,20,13,1-9110,29,5,0,1,5.047804366797209,0.17406221954473133
1-5355,18,21,1-5355,53,9,0,4,9.191217467188835,0.17341919749412896
1-19547,3,3,1-19547,66,11,0,9,11.430239301174879,0.17318544395719515
1-0129,18,21,1-0129,142,24,0,12,24.573652401566505,0.1730538901518768
1-7845,10,10,1-7845,36,6,0,4,6.191217467188835,0.17197826297746766
1-9887,13,7,1-9887,36,6,0,2,6.095608733594418,0.16932246482206714
1-1608,2,2,1-1608,307,51,0,16,51.76486986875534,0.16861521129887733
1-1207,21,23,1-1207,66,9,0,43,11.055587772279978,0.16750890564060572
1-10698,5,11,1-10698,6,1,0,0,1.0,0.16666666666666666
MLG50,11,9,MLG50,319,50,0,64,53.05947947502136,0.16633065666150898
1-9286,2,2,1-9286,81,12,0,28,13.338522270321846,0.16467311444841784
1-18613,17,20,1-18613,25,4,0,2,4.095608733594418,0.1638243493437767
1-7530,10,10,1-7530,25,4,0,2,4.095608733594418,0.1638243493437767
1-5913,8,14,1-5913,14,2,0,6,2.2868262007832527,0.1633447286273752
1-11329,21,23,1-11329,14,2,0,6,2.2868262007832527,0.1633447286273752
1-8427,21,23,1-8427,189,30,0,18,30.860478602349758,0.16328295556798814
1-10539,21,23,1-10539,63,9,0,26,10.242913536727428,0.16258592915440362
1-3068,2,2,1-3068,180,28,0,24,29.14730480313301,0.16192947112851672
1-9630,18,21,1-9630,33,5,0,6,5.286826200783253,0.16020685456918948
1-18994,11,14,1-18994,28,4,0,9,4.430239301174879,0.1582228321848171
1-9394,12,8,1-9394,117,18,0,10,18.478043667972088,0.15793199716215459
1-4052,15,5,1-4052,13,2,0,1,2.047804366797209,0.15752341283055452
MLG75,9,24,MLG75,185,28,0,16,28.76486986875534,0.15548578307435318
1-3509,16,4,1-3509,35,5,0,9,5.430239301174879,0.15514969431928227
72-11994,4,12,72-11994,8,1,0,5,1.239021833986044,0.1548777292482555
1-4760,15,5,1-4760,40,6,0,3,6.143413100391626,0.15358532750979065
MLG10,2,2,MLG10,60,9,0,4,9.191217467188835,0.1531869577864806
1-8541,2,2,1-8541,232,34,0,24,35.14730480313301,0.15149700346178022
1-1390,19,22,1-1390,98,14,0,17,14.81267423555255,0.151149737097475
MLG58,10,10,MLG58,71,10,0,15,10.717065501958132,0.15094458453462156
1-1250,10,10,1-1250,34,5,0,2,5.095608733594418,0.14987084510571816
1-5799,4,12,1-5799,7,1,0,1,1.0478043667972088,0.14968633811388696
1-4390,20,13,1-4390,45,6,0,14,6.669261135160923,0.14820580300357605
1-8988,13,7,1-8988,29,4,0,6,4.286826200783253,0.14782159313045698
1-9610,12,8,1-9610,49,7,0,5,7.239021833986044,0.14773513946910294
1-3535,12,8,1-3535,315,45,0,30,46.434131003916264,0.14740993969497226
1-9971,14,6,1-9971,15,2,0,4,2.191217467188835,0.14608116447925568
1-8910,3,3,1-8910,137,18,0,41,19.95997903868556,0.14569327765463913
1-6181,16,4,1-6181,659,89,0,132,95.31017641723156,0.14462849228714955
1-5172,8,21,1-5172,120,16,0,24,17.14730480313301,0.14289420669277508
1-4855,21,23,1-4855,22,3,0,3,3.1434131003916264,0.14288241365416485
MLG43,7,24,MLG43,14,2,0,0,2.0,0.14285714285714285
1-7004,14,6,1-7004,381,52,0,49,54.34241397306323,0.14263100780331556
1-9156,12,8,1-9156,268,36,0,45,38.151196505874395,0.1423552108428149
1-7897,8,15,1-7897,95,13,0,10,13.478043667972088,0.1418741438733904
1-0292,19,22,1-0292,99,12,0,42,14.007783405482769,0.14149276167154312
1-0272,14,6,1-0272,111,15,0,13,15.621456768363714,0.14073384476003345
1-3139,20,13,1-3139,93,12,0,22,13.051696069538593,0.14034081795202788
1-1183,10,10,1-1183,45,3,0,66,6.15508820861578,0.13677973796923956
1-6296,16,4,1-6296,254,33,0,27,34.29071790352464,0.13500282639182928
1-6858,9,24,1-6858,23,3,0,2,3.0956087335944176,0.1345916840693225
MLG84,14,6,MLG84,63,8,0,10,8.478043667972088,0.13457212171384267
MLG57,5,11,MLG57,629,67,0,350,83.73152837902308,0.1331184870890669
1-5531,11,9,1-5531,8,1,0,1,1.0478043667972088,0.1309755458496511
1-9739,7,14,1-9739,31,4,0,1,4.047804366797209,0.1305743344128132
1-3083,5,11,1-3083,78,9,0,24,10.14730480313301,0.1300936513222181
1-5214,9,24,1-5214,40,5,0,4,5.191217467188835,0.1297804366797209
1-8172,4,12,1-8172,40,5,0,4,5.191217467188835,0.1297804366797209
1-1570,21,21,1-1570,142,18,0,1,18.04780436679721,0.12709721385068457
1-7140,16,4,1-7140,397,47,0,72,50.44191440939903,0.1270577189153628
1-9761,3,3,1-9761,35,4,0,9,4.430239301174879,0.1265782657478537
1-5425,5,11,1-5425,17,2,0,3,2.1434131003916264,0.1260831235524486
1-10696,10,10,1-10696,24,3,0,0,3.0,0.125
1-18563,10,10,1-18563,8,1,0,0,1.0,0.125
1-9806,4,12,1-9806,8,1,0,0,1.0,0.125
1-4355,13,7,1-4355,49,6,0,2,6.095608733594418,0.12440017823662076
1-8678,17,20,1-8678,17,2,0,2,2.0956087335944176,0.12327110197614222
1-9270,18,21,1-9270,128,15,0,13,15.621456768363714,0.12204263100284152
P-16616,3,3,P-16616,28,3,0,8,3.3824349343776703,0.12080124765634537
1-7122,21,23,1-7122,197,23,0,8,23.38243493437767,0.11869256311866838
MLG67,21,20,MLG67,27,3,0,4,3.191217467188835,0.11819323952551242
1-0278,10,10,1-0278,79,9,0,6,9.286826200783253,0.11755476203523105
1-9283,21,23,1-9283,235,26,0,31,27.481935370713472,0.11694440583282328
MLG72,8,15,MLG72,9,1,0,1,1.0478043667972088,0.11642270742191209
1-8186,13,7,1-8186,26,3,0,0,3.0,0.11538461538461539
1-20578,15,5,1-20578,19,2,0,4,2.191217467188835,0.11532723511520185
72-12387,10,10,72-12387,71,8,0,3,8.143413100391626,0.11469595916044543
1-2573,3,3,1-2573,37,4,0,5,4.239021833986044,0.11456815767529849
1-1350,21,23,1-1350,195,21,0,27,22.290717903524637,0.1143113738642289
MLG54,3,3,MLG54,595,63,0,100,67.78043667972088,0.1139167003020519
MLG68,15,5,MLG68,642,59,0,295,73.10228820517659,0.11386649253142771
MLG69,14,6,MLG69,576,59,0,132,65.31017641723156,0.11338572294658257
1-1131,3,3,1-1131,138,14,0,34,15.625348471105099,0.11322716283409492
1-6532,11,9,1-6532,27,3,0,1,3.047804366797209,0.11288164321471143
MLG33,8,15,MLG33,20,2,0,5,2.239021833986044,0.1119510916993022
1-7024,17,20,1-7024,498,52,0,76,55.63313187658787,0.11171311621804793
1-8124,8,15,1-8124,18,2,0,0,2.0,0.1111111111111111
1-1942,20,22,1-1942,34,3,0,16,3.7648698687553406,0.11073146672809825
1-6240,5,11,1-6240,698,73,0,83,76.96776244416833,0.11026900063634432
1-4929,1,1,1-4929,10,1,0,2,1.0956087335944176,0.10956087335944176
1-9576,21,23,1-9576,10,1,0,2,1.0956087335944176,0.10956087335944176
1-8634,6,16,1-8634,10,1,0,2,1.0956087335944176,0.10956087335944176
1-1580,13,7,1-1580,400,30,0,287,43.71985327079892,0.1092996331769973
MLG17,10,10,MLG17,153,16,0,12,16.573652401566505,0.10832452550043467
MLG13,4,12,MLG13,140,14,0,23,15.099500436335802,0.10785357454525572
MLG11,14,6,MLG11,87,9,0,8,9.38243493437767,0.10784407970549047
MLG55,11,9,MLG55,92,9,0,18,9.860478602349758,0.10717911524293215
1-5891,15,5,1-5891,96,8,0,47,10.246805239468813,0.10673755457780014
1-4531,20,13,1-4531,94,8,0,42,10.007783405482769,0.10646578090939116
1-3106,5,11,1-3106,34,3,0,12,3.5736524015665054,0.10510742357548546
1-5413,9,24,1-5413,39,4,0,1,4.047804366797209,0.10378985555890279
1-9902,19,22,1-9902,30,3,0,2,3.0956087335944176,0.10318695778648058
1-10038,14,6,1-10038,76,7,0,17,7.812674235552549,0.1027983452046388
1-1850,9,24,1-1850,30,3,0,1,3.047804366797209,0.10159347889324029
1-0053,1,1,1-0053,142,14,0,7,14.334630567580462,0.1009481025885948
1-6914,21,13,1-6914,73,2,0,112,7.354089081287384,0.10074094631900526
1-11350,13,7,1-11350,100,9,0,22,10.051696069538593,0.10051696069538593
