Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,MLG40,1,MLG40,3,51,8,1,0,1008.0,19.764705882352942
168,168,168,168,168,168,168,168,168,168,MLG45,8,MLG45,5,70,18,1,16,1027.815170288086,14.68307386125837
32,32,32,32,32,32,32,32,32,32,1-7874,1,1-7874,19,258,15,1,0,1015.0,3.934108527131783
8,8,8,8,8,8,8,8,8,8,1-10468,8,1-10468,5,549,57,1,154,1151.4710140228271,2.0973971111526906
171,171,171,171,171,171,171,171,171,171,1-9645,11,1-9645,9,69,5,0,57,39.96654415130615,0.5792252775551616
85,85,85,85,85,85,85,85,85,85,1-1131,13,1-1131,12,138,28,0,62,66.03378486633301,0.4785056874371957
267,267,267,267,267,267,267,267,267,267,1-5413,18,1-5413,16,39,10,0,14,18.588274002075195,0.4766224103096204
256,256,256,256,256,256,256,256,256,256,1-0296,6,1-0296,3,41,5,0,23,19.109307289123535,0.4660806655883789
165,165,165,165,165,165,165,165,165,165,MLG59,8,MLG59,5,71,20,0,21,32.88241100311279,0.4631325493396168
203,203,203,203,203,203,203,203,203,203,1-9938,9,1-9938,6,55,18,0,10,24.13448143005371,0.43880875327370383
81,81,81,81,81,81,81,81,81,81,1-7682,14,1-7682,11,141,27,0,56,61.35309600830078,0.4351283404844027
112,112,112,112,112,112,112,112,112,112,1-3447,7,1-3447,4,110,34,0,21,46.88241100311279,0.4262037363919345
239,239,239,239,239,239,239,239,239,239,1-5002,10,1-5002,7,45,9,0,16,18.815170288085938,0.4181148952907986
12,12,12,12,12,12,12,12,12,12,1-7024,11,1-7024,9,498,69,0,225,207.0258321762085,0.4157145224421857
22,22,22,22,22,22,22,22,22,22,MLG50,17,MLG50,15,319,43,0,144,131.33653259277344,0.4117132683159042
71,71,71,71,71,71,71,71,71,71,1-4417,20,1-4417,18,151,21,0,65,60.87412929534912,0.40313992910827234
34,34,34,34,34,34,34,34,34,34,MLG51,18,MLG51,16,248,70,0,44,96.99171829223633,0.3910956382751465
66,66,66,66,66,66,66,66,66,66,MLG48,9,MLG48,6,159,13,0,80,62.07585144042969,0.39041416000270246
278,278,278,278,278,278,278,278,278,278,1-7845,2,1-7845,20,36,9,0,8,13.907585144042969,0.3863218095567491
146,146,146,146,146,146,146,146,146,146,MLG78,17,MLG78,15,80,17,0,22,30.495859146118164,0.38119823932647706
242,242,242,242,242,242,242,242,242,242,1-3206,15,1-3206,13,45,11,0,10,17.13448143005371,0.38076625400119357
195,195,195,195,195,195,195,195,195,195,1-9379,11,1-9379,9,58,14,0,13,21.974825859069824,0.378876307914997
54,54,54,54,54,54,54,54,54,54,1-1350,14,1-1350,11,195,34,0,65,73.87412929534912,0.37884168869409807
206,206,206,206,206,206,206,206,206,206,1-8544,22,1-8544,8,54,0,0,33,20.243788719177246,0.3748849762810601
394,394,394,394,394,394,394,394,394,394,1-9697,2,1-9697,20,20,5,0,4,7.453792572021484,0.37268962860107424
143,143,143,143,143,143,143,143,143,143,1-9286,14,1-9286,11,81,9,0,34,29.857236862182617,0.3686078624960817
358,358,358,358,358,358,358,358,358,358,1-8627,14,1-8627,11,25,3,0,10,9.134481430053711,0.3653792572021484
