,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-0129,2,22,1-0129,142,0,1,32,1008.0086832046508,7.098652698624302
1,1-0303,2,22,1-0303,212,0,1,72,1018.0195372104644,4.801978949105965
2,MLG51,19,14,MLG51,248,79,1,10,1081.5027135014534,4.360898038312312
3,MLG54,19,14,MLG54,595,56,1,18,1060.504884302616,1.7823611500884304
4,MLG29,13,4,MLG29,164,56,0,39,65.76058265566826,0.4009791625345625
5,1-11350,14,5,1-11350,100,30,0,39,39.76058265566826,0.3976058265566826
6,1-1015,12,7,1-1015,155,43,0,64,59.01736640930176,0.3807572026406565
7,1-18558,15,2,1-18558,307,101,0,62,116.51682370901108,0.3795336277166484
8,1-7024,11,6,1-7024,498,130,0,222,185.56023973226547,0.3726109231571596
9,1-8188,20,8,1-8188,140,48,0,16,52.00434160232544,0.3714595828737531
10,MLG60,9,12,MLG60,47,15,0,9,17.25244215130806,0.3670732372618736
11,1-9270,10,3,1-9270,128,35,0,43,45.76166805624962,0.3575130316894501
12,1-7682,7,11,1-7682,141,38,0,47,49.76275345683098,0.3529273294810707
13,1-6561,18,18,1-6561,65,21,0,7,22.75189945101738,0.3500292223233443
14,1-0292,16,9,1-0292,99,25,0,38,34.51031130552292,0.3485890030860901
15,MLG50,19,14,MLG50,319,104,0,27,110.75732645392418,0.3472016503257811
16,1-1570,10,3,1-1570,142,36,0,47,47.76275345683098,0.3363574187100773
17,1-7845,1,14,1-7845,36,11,0,3,11.75081405043602,0.3264115014010005
18,1-1131,11,6,1-1131,138,38,0,28,45.00759780406952,0.3261420130729675
19,1-9963,10,3,1-9963,116,26,0,46,37.51248210668564,0.3233834664369451
20,1-5002,13,4,1-5002,45,12,0,8,14.00217080116272,0.3111593511369493
21,MLG69,21,13,MLG69,576,133,0,167,174.79531547427175,0.3034640893650551
22,MLG58,19,14,MLG58,71,20,0,6,21.50162810087204,0.3028398324066484
23,1-3083,14,5,1-3083,78,11,0,47,22.76275345683098,0.2918301725234741
24,1-3534,12,7,1-3534,279,62,0,72,80.01953721046448,0.286808377098439
25,1-7467,17,10,1-7467,64,16,0,9,18.25244215130806,0.2851944086141884
26,MLG75,10,3,MLG75,185,39,0,54,52.51465290784836,0.2838629886910722
27,1-18935,9,12,1-18935,30,7,0,6,8.50162810087204,0.2833876033624013
28,MLG48,17,10,MLG48,159,17,0,107,43.779034465551376,0.2753398394059835
29,MLG59,1,9,MLG59,71,12,0,30,19.5081405043602,0.2747625423149323
30,1-3523,14,5,1-3523,543,109,0,158,148.54287332296371,0.273559619379307
31,1-9498,10,2,1-9498,64,14,0,14,17.50379890203476,0.2734968578442931
32,1-2545,14,5,1-2545,145,34,0,18,38.50488430261612,0.2655509262249387
33,1-9394,16,19,1-9394,117,29,0,7,30.75189945101738,0.262836747444593
34,1-5355,15,10,1-5355,53,7,0,27,13.75732645392418,0.2595721972438524
35,1-8544,16,19,1-8544,54,13,0,4,14.00108540058136,0.2592793592700251
36,1-4355,11,5,1-4355,49,8,0,18,12.50488430261612,0.2552017204615535
37,1-7122,15,2,1-7122,197,38,0,49,50.26329615712166,0.2551436353153383
38,1-9997,17,18,1-9997,16,3,0,4,4.00108540058136,0.250067837536335
39,1-18709,1,4,1-18709,33,7,0,5,8.2513567507267,0.2500411136583848
40,1-9286,7,18,1-9286,81,19,0,5,20.2513567507267,0.2500167500089716
41,1-7866,14,5,1-7866,318,65,0,46,76.51248210668564,0.2406052896436655
42,MLG45,18,18,MLG45,70,15,0,7,16.75189945101738,0.2393128493002483
43,1-5981,21,5,1-5981,28,5,0,6,6.50162810087204,0.2322010036025728
44,1-4052,10,14,1-4052,13,3,0,0,3.0,0.2307692307692307
45,MLG40,18,18,MLG40,51,10,0,7,11.75189945101738,0.2304294010003408
46,1-3362,12,7,1-3362,117,18,0,35,26.7594972550869,0.2287136517528794
47,MLG62,20,8,MLG62,525,55,0,259,119.82027968764304,0.2282291041669391
48,1-0053,13,4,1-0053,142,28,0,13,31.25352755188942,0.2200952644499255
49,MLG30,5,20,MLG30,208,28,0,70,45.5189945101738,0.2188413197604509
50,1-6692,16,19,1-6692,71,13,0,10,15.5027135014534,0.2183480774852591
51,MLG13,3,17,MLG13,140,11,0,78,30.52116531133652,0.2180083236524037
52,MLG55,17,10,MLG55,92,18,0,7,19.75189945101738,0.2146945592501889
53,1-11329,3,19,1-11329,14,3,0,0,3.0,0.2142857142857142
54,1-1350,7,11,1-1350,195,32,0,39,41.76058265566826,0.214156834131632
55,1-1580,14,5,1-1580,400,61,0,95,84.7757782638073,0.2119394456595182
56,1-6693,13,4,1-6693,98,19,0,7,20.75189945101738,0.2117540760307895
57,MLG32,18,18,MLG32,52,9,0,8,11.00217080116272,0.2115802077146676
58,MLG41,18,18,MLG41,66,13,0,3,13.75081405043602,0.2083456674308487
59,1-9794,21,19,1-9794,46,6,0,14,9.50379890203476,0.2066043239572773
60,1-1204,7,19,1-1204,39,7,0,4,8.00108540058136,0.2051560359123425
61,1-9518,21,5,1-9518,22,3,0,6,4.50162810087204,0.2046194591305472
62,1-17907,12,7,1-17907,119,15,0,37,24.26003995537758,0.2038658819779628
63,1-2294,19,5,1-2294,75,12,0,13,15.25352755188942,0.2033803673585256
64,1-10539,7,11,1-10539,63,8,0,19,12.75515565276146,0.2024627881390708
65,MLG63,9,12,MLG63,380,62,0,59,76.76600965857506,0.202015814890987
66,1-5803,3,17,1-5803,15,0,0,12,3.00325620174408,0.2002170801162719
67,1-5214,9,12,1-5214,40,6,0,8,8.00217080116272,0.200054270029068
68,1-7268,7,11,1-7268,70,12,0,8,14.00217080116272,0.2000310114451817
69,1-3216,13,4,1-3216,5,1,0,0,1.0,0.2
70,1-4051,5,20,1-4051,5,1,0,0,1.0,0.2
71,MLG02,20,8,MLG02,320,57,0,27,63.75732645392418,0.199241645168513
72,1-1191,8,7,1-1191,53,7,0,14,10.50379890203476,0.198184884944052
73,1-8493,1,9,1-8493,38,5,0,10,7.5027135014534,0.1974398289856157
74,1-6181,17,10,1-6181,659,110,0,80,130.0217080116272,0.197301529607932
75,1-8820,9,12,1-8820,83,14,0,9,16.25244215130806,0.1958125560398561
