,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
72,1-1204,17,1-1204,20,39,6,0,3,6.040287128649652,0.1548791571448628
73,1-8646,14,1-8646,16,20,3,0,6,3.080574257299304,0.1540287128649652
74,MLG32,21,MLG32,13,52,8,0,0,8.0,0.1538461538461538
75,MLG44,21,MLG44,13,59,9,0,0,9.0,0.1525423728813559
76,1-5891,12,1-5891,4,96,14,0,14,14.188006600365044,0.1477917354204692
77,P-0009,15,P-0009,17,7,1,0,2,1.026858085766435,0.1466940122523478
78,1-3509,3,1-3509,1,35,5,0,9,5.120861385948956,0.1463103253128273
79,1-9436,9,1-9436,11,21,3,0,5,3.0671452144160867,0.1460545340198136
80,1-7019,13,1-7019,15,107,15,0,45,15.60430692974478,0.1458346442032222
81,1-5981,8,1-5981,18,28,4,0,6,4.080574257299304,0.1457347949035465
82,1-11329,6,1-11329,5,14,2,0,3,2.040287128649652,0.1457347949035465
83,1-1580,8,1-1580,18,400,55,0,242,58.2498283777386,0.1456245709443465
84,1-7024,13,1-7024,15,498,71,0,110,72.4771947171539,0.1455365355766142
85,1-2423,3,1-2423,1,79,11,0,37,11.49687458667904,0.1455300580592283
86,1-6878,3,1-6878,1,167,23,0,87,24.168326730839908,0.1447205193463467
87,MLG43,12,MLG43,4,14,2,0,1,2.0134290428832173,0.1438163602059441
88,1-11330,9,1-11330,11,14,2,0,1,2.0134290428832173,0.1438163602059441
89,1-7321,6,1-7321,5,7,1,0,0,1.0,0.1428571428571428
90,1-9588,2,1-9588,9,14,2,0,0,2.0,0.1428571428571428
91,1-9286,16,1-9286,10,81,11,0,35,11.470016500912608,0.1416051419865754
92,1-5515,6,1-5515,5,29,4,0,6,4.080574257299304,0.1407094571482518
93,1-7004,7,1-7004,19,381,51,0,193,53.59180527646095,0.1406609062374303
94,MLG48,20,MLG48,6,159,22,0,18,22.241722771897912,0.139885048879861
95,1-9752,3,1-9752,1,22,3,0,5,3.0671452144160867,0.1394156915643676
96,1-4855,10,1-4855,12,22,3,0,3,3.040287128649652,0.138194869484075
97,1-6734,13,1-6734,15,44,6,0,4,6.053716171532869,0.1375844584439288
98,1-7182,6,1-7182,5,22,3,0,2,3.0268580857664347,0.1375844584439288
99,1-3596,17,1-3596,20,223,30,0,35,30.470016500912607,0.1366368452955722
100,1-3206,8,1-3206,18,45,6,0,11,6.147719471715391,0.136615988260342
101,1-6900,13,1-6900,15,67,9,0,7,9.09400330018252,0.1357313925400376
102,1-9768,7,1-9768,19,241,32,0,45,32.60430692974478,0.1352875806213476
103,1-4390,17,1-4390,20,45,6,0,6,6.080574257299304,0.1351238723844289
104,1-9971,13,1-9971,15,15,2,0,1,2.0134290428832173,0.1342286028588811
105,1-19222,9,1-19222,11,15,2,0,0,2.0,0.1333333333333333
106,MLG53,13,MLG53,15,91,12,0,7,12.09400330018252,0.1329011351668409
107,1-9156,15,1-9156,17,268,35,0,39,35.52373267244548,0.132551241315095
108,1-8488,8,1-8488,18,23,3,0,2,3.0268580857664347,0.1316025254681058
109,1-18487,21,1-18487,13,23,3,0,0,3.0,0.1304347826086956
110,1-10451,21,1-10451,13,46,6,0,0,6.0,0.1304347826086956
111,1-5531,11,1-5531,17,8,1,0,3,1.040287128649652,0.1300358910812065
112,1-1005,9,1-1005,11,125,16,0,9,16.120861385948956,0.1289668910875916
113,1-4682,18,1-4682,21,16,2,0,4,2.0537161715328693,0.1283572607208043
114,1-18563,3,1-18563,1,8,1,0,2,1.026858085766435,0.1283572607208043
115,1-9497,9,1-9497,11,150,19,0,16,19.21486468613148,0.1280990979075431
116,MLG11,8,MLG11,18,87,11,0,8,11.10743234306574,0.1276716361271924
117,1-20167,9,1-20167,11,56,7,0,3,7.040287128649652,0.1257194130116009
118,1-6061,9,1-6061,11,40,5,0,2,5.026858085766435,0.1256714521441608
119,1-5163,17,1-5163,20,16,2,0,0,2.0,0.125
120,1-9115,6,1-9115,5,16,2,0,0,2.0,0.125
121,1-9333,15,1-9333,17,102,12,0,40,12.537161715328692,0.1229133501502813
122,1-1942,10,1-1942,12,34,4,0,13,4.174577557481825,0.1227816928671125
123,MLG64,21,MLG64,13,245,30,0,0,30.0,0.1224489795918367
124,1-10038,17,1-10038,20,76,9,0,22,9.29543894343078,0.122308407150405
125,1-8094,12,1-8094,4,58,7,0,2,7.026858085766435,0.1211527256166626
126,1-5282,15,1-5282,17,17,2,0,4,2.0537161715328693,0.1208068336195805
127,1-8018,21,1-8018,13,58,7,0,0,7.0,0.1206896551724138
128,1-18371,15,1-18371,17,120,14,0,16,14.214864686131476,0.1184572057177623
129,MLG62,2,MLG62,9,525,62,0,0,62.0,0.1180952380952381
130,1-1608,11,1-1608,2,307,35,0,77,36.034036302007735,0.1173747110814584
131,1-9549,15,1-9549,17,18,2,0,7,2.0940033001825213,0.1163335166768067
132,1-3584,18,1-3584,21,26,3,0,1,3.0134290428832173,0.1159011170339699
133,1-8124,1,1-8124,8,18,2,0,6,2.080574257299304,0.1155874587388502
134,1-5355,18,1-5355,21,53,6,0,4,6.053716171532869,0.1142210598402428
135,MLG67,13,MLG67,15,27,3,0,5,3.0671452144160867,0.1135979709042995
136,1-19166,7,1-19166,19,45,5,0,6,5.080574257299304,0.1129016501622067
137,1-2573,14,1-2573,16,37,4,0,10,4.134290428832173,0.1117375791576263
138,72-12171,5,72-12171,14,19,2,0,9,2.120861385948956,0.1116242834709976
139,1-0027,22,1-0027,11,29,3,0,11,3.1477194717153907,0.1085420507488065
140,1-8100,6,1-8100,5,19,2,0,4,2.0537161715328693,0.1080903248175194
141,1-3535,14,1-3535,16,315,32,0,115,33.54433993156999,0.1064899680367301
142,1-5413,16,1-5413,10,39,4,0,11,4.147719471715391,0.1063517813260356
143,1-8705,13,1-8705,5,48,5,0,5,5.067145214416087,0.1055655253003351
144,1-8928,17,1-8928,20,39,4,0,7,4.094003300182521,0.1049744435944236
145,1-9338,20,1-9338,6,29,3,0,2,3.0268580857664347,0.1043744167505667
146,1-0303,13,1-0303,15,212,21,0,83,22.11461055930704,0.1043142007514483
147,1-2382,16,1-2382,10,139,14,0,31,14.416300329379736,0.103714390858847
148,1-8074,2,1-8074,9,145,15,0,0,15.0,0.1034482758620689
149,1-10785,13,1-10785,15,279,28,0,50,28.671452144160867,0.1027650614486052
150,1-4929,18,1-4929,21,10,1,0,2,1.026858085766435,0.1026858085766434
151,MLG78,7,MLG78,19,80,8,0,15,8.20143564324826,0.1025179455406032
152,1-9839,18,1-9839,21,20,2,0,3,2.040287128649652,0.1020143564324826
153,1-6240,12,1-6240,4,698,69,0,96,70.28918811678886,0.100700842574196
154,1-1570,18,1-1570,21,142,14,0,21,14.282009900547564,0.1005775345108983
155,1-3564,18,1-3564,21,41,4,0,3,4.040287128649652,0.09854358850365
156,MLG10,20,MLG10,6,60,5,0,61,5.819171615876257,0.0969861935979376
157,1-4649,10,1-4649,12,244,23,0,37,23.49687458667904,0.0962986663388485
158,1-9283,16,1-9283,10,235,22,0,38,22.51030362956226,0.0957885260832436
159,1-9630,14,1-9630,16,33,3,0,11,3.1477194717153907,0.09538543853683
160,1-0358,14,1-0358,17,22,2,0,6,2.080574257299304,0.0945715571499683
161,1-3447,10,1-3447,12,110,10,0,30,10.40287128649652,0.0945715571499683
162,1-9892,15,1-9892,17,22,2,0,4,2.0537161715328693,0.0933507350696758
163,1-0205,5,1-0205,14,34,3,0,9,3.120861385948956,0.0917900407632045
164,MLG39,16,MLG39,10,23,2,0,7,2.0940033001825213,0.0910436217470661
165,1-9731,2,1-9731,9,11,1,0,0,1.0,0.0909090909090909
166,MLG56,11,MLG56,2,511,43,0,233,46.12896699178964,0.0902719510602537
167,1-9995,3,1-9995,1,24,2,0,12,2.161148514598608,0.090047854774942
168,1-5161,12,1-5161,4,12,1,0,6,1.080574257299304,0.090047854774942
169,1-9794,15,1-9794,17,46,4,0,8,4.107432343065739,0.0892920074579508
170,1-3106,9,1-3106,11,34,3,0,2,3.0268580857664347,0.0890252378166598
171,1-6035,18,1-6035,21,23,2,0,3,2.040287128649652,0.0887081360282457
172,1-1989,12,1-1989,4,46,4,0,4,4.053716171532869,0.0881242645985406
173,1-1770,12,1-1770,4,35,3,0,6,3.080574257299304,0.0880164073514086
174,1-9055,13,1-9055,15,12,1,0,4,1.0537161715328691,0.0878096809610724
175,1-7991,8,1-7991,18,46,4,0,1,4.013429042883217,0.0872484574539829
176,1-7845,22,1-7845,3,36,3,0,10,3.1342904288321733,0.0870636230231159
177,1-3312,1,1-3312,8,36,3,0,9,3.120861385948956,0.0866905940541376
178,1-1957,15,1-1957,17,47,4,0,5,4.067145214416087,0.0865350045620444
179,1-8551,5,1-8551,14,38,3,0,17,3.2282937290146947,0.0849550981319656
180,1-4634,9,1-4634,11,48,4,0,4,4.053716171532869,0.0844524202402681
181,1-8627,20,1-8627,6,25,2,0,8,2.1074323430657387,0.0842972937226295
182,1-19205,18,1-19205,21,12,1,0,0,1.0,0.0833333333333333
183,1-18004,9,1-18004,11,12,1,0,0,1.0,0.0833333333333333
184,1-2178,2,1-2178,9,12,1,0,0,1.0,0.0833333333333333
185,1-9650,1,1-9650,8,25,2,0,6,2.080574257299304,0.0832229702919721
186,1-5508,5,1-5508,14,38,3,0,9,3.120861385948956,0.082127931209183
187,1-8172,7,1-8172,19,40,3,0,21,3.282009900547564,0.0820502475136891
188,1-1390,17,1-1390,20,98,8,0,1,8.013429042883217,0.0817696841110532
189,1-1833,17,1-1833,20,124,10,0,8,10.10743234306574,0.0815115511537559
190,1-7042,17,1-7042,20,117,9,0,37,9.49687458667904,0.081169868262214
191,MLG69,7,MLG69,19,576,42,0,348,46.67330692335963,0.0810300467419438
192,1-3139,5,1-3139,14,93,7,0,34,7.456587458029389,0.0801783597637568
193,1-9805,17,1-9805,20,26,2,0,5,2.0671452144160867,0.0795055851698494
194,1-8450,14,1-8450,16,52,4,0,9,4.120861385948956,0.0792473343451722
195,1-5913,3,1-5913,1,14,1,0,8,1.107432343065739,0.0791023102189813
196,1-9870,3,1-9870,1,27,2,0,9,2.120861385948956,0.0785504217018131
197,1-19286,20,1-19286,6,40,3,0,8,3.1074323430657387,0.0776858085766434
198,MLG30,3,MLG30,1,208,15,0,77,16.034036302007735,0.0770867129904218
199,1-18498,21,1-18498,13,13,1,0,0,1.0,0.0769230769230769
200,1-9655,15,1-9655,17,27,2,0,3,2.040287128649652,0.0755661899499871
201,1-9394,15,1-9394,17,117,8,0,62,8.832600658759475,0.0754923133227305
202,1-3141,18,1-3141,21,136,10,0,17,10.228293729014696,0.075208042125108
203,1-6532,18,1-6532,21,27,2,0,1,2.0134290428832173,0.0745714460327117
204,1-5036,3,1-5036,1,14,1,0,3,1.040287128649652,0.0743062234749751
205,1-18994,7,1-18994,19,28,2,0,4,2.0537161715328693,0.0733470061261739
206,1-6181,3,1-6181,1,659,44,0,303,48.06899999361485,0.0729423368643624
207,1-9667,18,1-9667,21,14,1,0,1,1.0134290428832171,0.0723877887773726
208,1-6692,15,1-6692,17,71,5,0,10,5.134290428832173,0.0723139497018616
209,1-7441,21,1-7441,13,111,8,0,0,8.0,0.072072072072072
210,1-1350,11,1-1350,2,195,13,0,73,13.980320130474864,0.0716939493870505
211,MLG58,21,MLG58,13,71,5,0,0,5.0,0.0704225352112676
212,MLG54,10,MLG54,12,595,39,0,129,40.73234653193504,0.0684577252637563
213,1-8181,9,1-8181,11,30,2,0,2,2.0268580857664347,0.0675619361922144
214,MLG68,6,MLG68,5,642,40,0,245,43.29011550638825,0.0674300864585486
215,1-4531,18,1-4531,21,94,6,0,16,6.214864686131477,0.0661155817673561
216,1-6647,13,1-6647,15,62,4,0,3,4.040287128649652,0.0651659214298331
217,1-6561,18,1-6561,21,65,4,0,15,4.20143564324826,0.0646374714345886
218,1-9498,17,1-9498,20,64,4,0,9,4.120861385948956,0.0643884591554524
219,MLG50,20,MLG50,6,319,20,0,36,20.483445543795824,0.0642114280369775
220,1-9997,22,1-9997,11,16,1,0,2,1.026858085766435,0.0641786303604021
221,1-20641,18,1-20641,21,16,1,0,2,1.026858085766435,0.0641786303604021
222,MLG31,20,MLG31,6,33,2,0,7,2.0940033001825213,0.0634546454600764
223,1-9831,1,1-9831,8,132,8,0,19,8.25515181478113,0.062539028899857
224,1-7481,17,1-7481,20,33,2,0,4,2.0537161715328693,0.0622338233797839
225,1-0003,20,1-0003,6,17,1,0,4,1.0537161715328691,0.0619833042078158
226,1-1250,22,1-1250,3,34,2,0,8,2.1074323430657387,0.0619833042078158
227,1-9610,17,1-9610,20,49,3,0,2,3.0268580857664347,0.0617726139952333
228,1-8188,22,1-8188,3,140,8,0,47,8.631165015511215,0.0616511786822229
229,1-8678,20,1-8678,6,17,1,0,3,1.040287128649652,0.061193360508803
230,1-5043,18,1-5043,21,123,7,0,30,7.40287128649652,0.0601859454186708
231,MLG63,14,MLG63,16,380,22,0,61,22.819171615876257,0.0600504516207269
232,1-9938,1,1-9938,8,55,3,0,22,3.2954389434307814,0.0599170716987414
233,1-9645,20,1-9645,6,69,3,0,83,4.114610559307039,0.0596320370914063
234,1-1462,5,1-1462,14,192,10,0,99,11.329475245438516,0.0590076835699922
235,1-9740,18,1-9740,21,34,2,0,0,2.0,0.0588235294117647
236,1-0129,18,1-0129,21,142,8,0,24,8.322297029197216,0.0586077255577268
237,1-3108,14,1-3108,16,18,1,0,3,1.040287128649652,0.0577937293694251
238,1-0055,6,1-0055,5,18,1,0,3,1.040287128649652,0.0577937293694251
239,1-6914,5,1-6914,14,73,4,0,15,4.20143564324826,0.057553912921209
240,1-9516,5,1-9516,14,76,4,0,22,4.295438943430781,0.0565189334661944
241,1-6642,16,1-6642,10,36,2,0,0,2.0,0.0555555555555555
242,1-18603,16,1-18603,10,19,1,0,4,1.0537161715328691,0.055458745870151
243,1-7005,5,1-7005,14,285,13,0,208,15.793240919709206,0.0554148804200323
244,1-8084,9,1-8084,11,82,4,0,40,4.537161715328693,0.0553312404308377
245,1-8910,5,1-8910,14,137,7,0,43,7.577448843978345,0.0553098455764842
246,1-4020,12,1-4020,4,37,2,0,2,2.0268580857664347,0.0547799482639576
247,1-9496,1,1-9496,8,39,2,0,10,2.1342904288321733,0.0547253956110813
248,1-18028,12,1-18028,4,309,16,0,64,16.85945874452591,0.054561355160278
249,1-6787,9,1-6787,11,56,3,0,3,3.040287128649652,0.0542908415830295
250,1-10468,1,1-10468,8,549,28,0,127,29.7054884461686,0.0541083578254437
251,1-7842,12,1-7842,10,21,1,0,10,1.1342904288321731,0.0540138299443892
252,1-9963,18,1-9963,21,116,6,0,18,6.241722771897912,0.0538079549301544
253,1-9404,1,1-9404,8,100,5,0,25,5.335726072080433,0.0533572607208043
254,1-7122,17,1-7122,20,197,8,0,185,10.484372933395209,0.0532201671745949
255,1-19229,21,1-19229,13,38,2,0,0,2.0,0.0526315789473684
256,1-2701,15,1-2701,17,61,3,0,15,3.20143564324826,0.05248255152866
257,1-4319,1,1-4319,8,163,8,0,41,8.55059075821191,0.05245761201357
258,1-1836,17,1-1836,20,20,1,0,2,1.026858085766435,0.0513429042883217
259,MLG14,20,MLG14,6,232,11,0,58,11.778884487226604,0.0507710538242526
260,1-6718,15,1-6718,17,20,1,0,1,1.0134290428832171,0.0506714521441608
261,1-9578,11,1-9578,2,42,2,0,8,2.1074323430657387,0.0501769605491842
262,1-18615,12,1-18615,4,22,1,0,7,1.0940033001825211,0.0497274227355691
263,1-1224,1,1-1224,8,151,7,0,32,7.429729372262955,0.0492035057765758
264,1-7993,5,1-7993,14,24,1,0,13,1.1745775574818254,0.0489407315617427
265,1-7070,22,1-7070,3,129,6,0,23,6.308867986313999,0.048905953382279
266,1-9227,5,1-9227,14,801,34,0,346,38.6464488375932,0.0482477513577942
267,1-1207,5,1-1207,10,66,3,0,12,3.161148514598608,0.0478961896151304
268,1-6980,18,1-6980,21,128,6,0,8,6.107432343065739,0.047714315180201
269,1-6919,22,1-6919,3,43,2,0,3,2.040287128649652,0.0474485378755733
270,1-6918,10,1-6918,12,43,2,0,3,2.040287128649652,0.0474485378755733
271,1-1183,22,1-1183,10,45,2,0,9,2.120861385948956,0.0471302530210879
272,1-7467,21,1-7467,13,64,3,0,0,3.0,0.046875
273,1-8659,10,1-8659,12,91,4,0,16,4.214864686131477,0.0463171943530931
274,1-6858,18,1-6858,21,23,1,0,4,1.0537161715328691,0.0458137465883856
275,MLG37,16,MLG37,10,116,5,0,20,5.268580857664347,0.0454188004971064
276,1-5197,1,1-5197,8,72,3,0,19,3.2551518147811294,0.0452104418719601
277,1-8341,5,1-8341,14,197,8,0,66,8.886316830292344,0.0451082072603672
278,1-1317,1,1-1317,8,414,17,0,100,18.342904288321733,0.0443065320973954
279,1-7964,3,1-7964,1,202,8,0,58,8.778884487226605,0.0434598241941911
280,1-2294,1,1-2294,8,75,3,0,18,3.241722771897912,0.0432229702919721
281,1-7874,5,1-7874,14,258,10,0,85,11.141468645073472,0.0431839869964088
282,1-9417,1,1-9417,8,76,3,0,20,3.2685808576643467,0.0430076428640045
283,1-8067,1,1-8067,8,322,13,0,60,13.80574257299304,0.0428749769347609
284,1-7839,8,1-7839,20,24,1,0,2,1.026858085766435,0.0427857535736014
285,1-3052,5,1-3052,14,166,6,0,82,7.101181516423821,0.0427782019061676
286,1-4747,18,1-4747,21,25,1,0,5,1.067145214416087,0.0426858085766434
287,1-6296,3,1-6296,1,254,9,0,116,10.55776897445321,0.0415660195844614
288,1-7140,3,1-7140,1,397,14,0,160,16.148646861314774,0.040676692345881
289,MLG13,5,MLG13,14,140,5,0,46,5.617735972627997,0.0401266855187714
290,MLG02,3,MLG02,1,320,11,0,130,12.745775574818254,0.039830548671307
291,1-8622,3,1-8622,1,54,2,0,10,2.1342904288321733,0.0395238968302254
292,1-3087,16,1-3087,4,26,1,0,2,1.026858085766435,0.0394945417602474
293,1-19897,15,1-19897,17,53,2,0,4,2.0537161715328693,0.0387493617270352
294,1-9110,11,1-9110,2,29,1,0,9,1.120861385948956,0.0386503926189295
295,1-8541,10,1-8541,12,232,8,0,60,8.80574257299304,0.0379557869525562
296,1-8421,18,1-8421,21,109,4,0,9,4.120861385948956,0.0378060677609995
297,1-8988,3,1-8988,1,29,1,0,7,1.0940033001825211,0.0377242517304317
298,1-5172,18,1-5172,21,120,4,0,36,4.483445543795824,0.0373620461982985
299,1-19004,3,1-19004,1,60,2,0,16,2.2148646861314774,0.0369144114355246
300,1-8573,15,1-8573,17,184,6,0,36,6.483445543795824,0.0352361170858468
301,MLG49,22,MLG49,3,185,6,0,38,6.510303629562259,0.0351908304300662
302,1-1850,22,1-1850,18,30,1,0,4,1.0537161715328691,0.0351238723844289
303,1-5626,18,1-5626,21,125,4,0,29,4.389442243613303,0.0351155379489064
304,1-18203,15,1-18203,17,29,1,0,1,1.0134290428832171,0.0349458290649385
305,1-1972,11,1-1972,2,32,1,0,8,1.107432343065739,0.0346072607208043
306,1-7722,8,1-7722,18,60,2,0,1,2.0134290428832173,0.0335571507147202
307,1-8641,3,1-8641,1,30,1,0,0,1.0,0.0333333333333333
308,MLG07,21,MLG07,13,90,3,0,0,3.0,0.0333333333333333
309,1-0278,7,1-0278,19,79,2,0,45,2.60430692974478,0.0329659105030984
310,1-18714,11,1-18714,2,32,1,0,3,1.040287128649652,0.0325089727703016
311,1-9500,18,1-9500,21,33,1,0,5,1.067145214416087,0.0323377337701844
312,1-5549,1,1-5549,10,35,1,0,7,1.0940033001825211,0.031257237148072
313,1-8127,21,1-8127,13,32,1,0,0,1.0,0.03125
314,1-4417,3,1-4417,1,151,4,0,53,4.711739272810519,0.031203571343116
315,1-8400,22,1-8400,9,33,1,0,2,1.026858085766435,0.0311169116898919
316,1-18234,3,1-18234,1,43,1,0,25,1.3357260720804334,0.0310633970251263
317,1-17733,1,1-17733,8,74,2,0,20,2.2685808576643467,0.0306564980765452
318,1-8427,22,1-8427,3,189,5,0,56,5.752026401460171,0.0304340021241278
319,1-9674,1,1-9674,8,144,4,0,28,4.376013200730085,0.0303889805606255
320,1-0037,17,1-0037,20,35,1,0,4,1.0537161715328691,0.0301061763295105
321,1-7614,16,1-7614,18,72,2,0,9,2.120861385948956,0.0294564081381799
322,1-6909,14,1-6909,16,36,1,0,4,1.0537161715328691,0.0292698936536908
323,1-5877,18,1-5877,21,79,2,0,19,2.2551518147811294,0.0285462255035586
324,1-8493,18,1-8493,21,38,1,0,6,1.080574257299304,0.0284361646657711
325,72-12387,21,72-12387,13,71,2,0,0,2.0,0.028169014084507
326,1-9277,5,1-9277,14,48,1,0,25,1.3357260720804334,0.0278276265016756
327,1-9237,14,1-9237,16,38,1,0,3,1.040287128649652,0.0273759770697276
328,1-9137,2,1-9137,9,111,3,0,0,3.0,0.027027027027027
329,1-8398,7,1-8398,19,54,1,0,34,1.4565874580293894,0.026973841815359
330,MLG51,22,MLG51,3,248,6,0,50,6.671452144160867,0.026901016710326
331,1-6974,15,1-6974,17,207,3,0,190,5.551518147811294,0.0268189282502961
332,1-6227,18,1-6227,21,52,1,0,29,1.3894422436133027,0.0267200431464096
333,1-6228,18,1-6228,21,48,1,0,21,1.282009900547564,0.0267085395947409
334,1-5214,6,1-5214,5,40,1,0,4,1.0537161715328691,0.0263429042883217
335,1-6927,1,1-6927,8,179,4,0,52,4.698310229927301,0.0262475431839514
336,1-8418,8,1-8418,9,46,1,0,13,1.1745775574818254,0.0255342947278657
337,1-8544,9,1-8544,11,54,1,0,26,1.3491551149636507,0.0249843539808083
338,1-3068,6,1-3068,5,180,4,0,34,4.456587458029389,0.0247588192112743
339,1-18423,1,1-18423,8,47,1,0,10,1.1342904288321731,0.0241338389113228
340,1-5775,20,1-5775,6,244,5,0,65,5.872887787409127,0.02406921224348
341,1-6916,17,1-6916,20,43,1,0,2,1.026858085766435,0.0238804205992194
342,1-2335,15,1-2335,17,145,3,0,34,3.4565874580293894,0.0238385341933061
