Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,10,1-9491,10,80,21,1,28,1043.8544232845306,13.048180291056633
93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,10,MLG52,10,125,18,1,24,1037.5895056724548,8.30071604537964
44,44,44,44,44,44,44,44,44,44,44,44,44,1-0008,14,1-0008,1,230,1,0,184,151.18621015548706,0.6573313485021176
25,25,25,25,25,25,25,25,25,25,25,25,25,1-18028,16,1-18028,4,309,21,0,187,173.63489836454391,0.5619252374257084
17,17,17,17,17,17,17,17,17,17,17,17,17,1-7004,5,1-7004,19,381,54,0,191,209.89981597661972,0.5509181521696056
15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,4,1-1580,18,400,47,0,210,218.4081746339798,0.5460204365849495
104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,3,1-9394,17,117,15,0,59,63.15753477811813,0.5398079895565653
28,28,28,28,28,28,28,28,28,28,28,28,28,1-7005,7,1-7005,14,285,21,0,158,149.96424567699432,0.5261903357087521
147,147,147,147,147,147,147,147,147,147,147,147,147,1-2423,14,1-2423,1,79,4,0,46,41.546552538871765,0.5259057283401489
55,55,55,55,55,55,55,55,55,55,55,55,55,1-1462,7,1-1462,14,192,16,0,102,99.25539910793304,0.5169552036871513
299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,20,MLG31,6,33,12,0,6,16.89737641811371,0.5120417096398093
124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,14,1-0292,1,99,29,0,26,50.22196447849274,0.5072925704898257
62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,14,1-6878,1,167,22,0,73,81.58474642038345,0.4885314156909189
63,63,63,63,63,63,63,63,63,63,63,63,63,1-3052,7,1-3052,14,166,10,0,85,79.37949925661087,0.4781897545578968
212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,18,MLG32,13,52,17,0,9,24.346064627170563,0.4681935505225108
462,462,462,462,462,462,462,462,462,462,462,462,462,1-4052,21,1-4052,20,13,2,0,5,6.081147015094757,0.46778053962267363
423,423,423,423,423,423,423,423,423,423,423,423,423,MLG46,11,MLG46,10,17,6,0,2,7.632458806037903,0.4489681650610531
