Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,12,16,1-6532,27,1,0,7,2.9442588686943054,0.10904662476645575
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,2,22,1-8398,54,0,0,21,5.832776606082916,0.10801438159412807
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,3,18,1-0055,18,0,0,7,1.9442588686943054,0.10801438159412807
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,1-6543,18,11,1-6543,12,1,0,1,1.2777512669563293,0.10647927224636078
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,1,15,1-7839,24,2,0,2,2.5555025339126587,0.10647927224636078
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,5,4,1-6787,56,5,0,3,5.833253800868988,0.10416524644408907
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,3,18,1-8503,16,0,0,6,1.666507601737976,0.1041567251086235
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,7,14,1-5654,15,1,0,2,1.5555025339126587,0.10370016892751058
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,14,1,1-7004,381,22,0,63,39.49832981824875,0.10367015700327756
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,14,1,1-7807,239,18,0,24,24.666030406951904,0.10320514814624228
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,4,20,1-7991,46,0,0,17,4.721771538257599,0.10264720735342606
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,12,16,1-2324,25,2,0,2,2.5555025339126587,0.10222010135650635
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,13,2,1-8124,18,1,0,3,1.833253800868988,0.10184743338161045
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,11,6,1-9496,39,2,0,7,3.9442588686943054,0.10113484278703347
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,14,1,1-3534,279,14,0,51,28.165314614772797,0.10095094844004586
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,15,13,1-9712,10,1,0,0,1.0,0.1
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,5,4,1-9667,14,0,0,5,1.3887563347816467,0.09919688105583191
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,5,4,1-20467,13,1,0,1,1.2777512669563293,0.09828855899664071
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,2,22,1-7744,37,0,0,13,3.6107664704322815,0.09758828298465626
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,18,1-18487,23,0,0,8,2.2220101356506348,0.09660913633263629
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,10,7,1-9444,24,2,0,1,2.2777512669563293,0.09490630278984706
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,1,15,1-3589,27,2,0,2,2.5555025339126587,0.09464824199676514
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,3,18,1-17907,119,0,0,40,11.110050678253174,0.09336177040548886
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,3,18,1-10696,24,0,0,8,2.2220101356506348,0.09258375565210979
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,2,22,1-9946,12,0,0,4,1.1110050678253174,0.09258375565210979
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,2,22,1-9034,3,0,0,1,0.27775126695632935,0.09258375565210979
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,4,20,1-9971,15,0,0,5,1.3887563347816467,0.09258375565210979
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,12,16,1-3509,35,1,0,8,3.2220101356506348,0.092057432447161
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,20,12,1-5515,29,1,0,6,2.666507601737976,0.0919485379909647
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,17,5,1-9338,29,1,0,6,2.666507601737976,0.0919485379909647
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,9,8,1-8646,20,1,0,3,1.833253800868988,0.0916626900434494
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,5,4,1-6718,20,1,0,3,1.833253800868988,0.0916626900434494
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-19598,16,3,1-19598,11,1,0,0,1.0,0.09090909090909091
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,12,16,1-4417,151,8,0,20,13.555025339126587,0.08976837972931515
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,6,10,1-5626,125,7,0,15,11.16626900434494,0.08933015203475952
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,1,15,MLG35,49,4,0,1,4.277751266956329,0.08730104626441489
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,14,1,1-3516,156,10,0,13,13.610766470432281,0.08724850301559155
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,12,16,1-9887,36,2,0,4,3.1110050678253174,0.08641680743959215
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,19,24,MLG11,87,0,0,27,7.499284207820892,0.08619866905541256
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,4,20,1-8488,23,0,0,7,1.9442588686943054,0.08453299429105676
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,5,4,1-18735,27,2,0,1,2.2777512669563293,0.0843611580354196
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,13,2,1-10539,63,5,0,1,5.277751266956329,0.08377382963422746
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,5,4,1-6538,44,2,0,6,3.666507601737976,0.08332971822131764
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,2,22,1-0033,10,0,0,3,0.833253800868988,0.0833253800868988
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,20,12,1-8910,137,8,0,12,11.333015203475952,0.0827227387115033
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,3,18,1-3564,41,0,0,12,3.333015203475952,0.08129305374331591
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,4,20,1-8285,72,0,0,21,5.832776606082916,0.08101078619559605
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,12,16,1-7964,202,8,0,30,16.33253800868988,0.0808541485578707
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,2,22,1-19915,62,0,0,18,4.999522805213928,0.08063746460022465
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,2,22,1-5799,7,0,0,2,0.5555025339126587,0.07935750484466553
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,3,18,1-9761,35,0,0,10,2.7775126695632935,0.07935750484466553
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,7,14,1-3033,7,0,0,2,0.5555025339126587,0.07935750484466553
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,12,16,1-9808,74,3,0,10,5.7775126695632935,0.0780744955346391
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,3,18,MLG06,18,0,0,5,1.3887563347816467,0.07715312971009149
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,2,22,1-7845,36,0,0,10,2.7775126695632935,0.07715312971009149
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,7,14,1-7453,13,1,0,0,1.0,0.07692307692307693
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,3,18,1-8988,29,0,0,8,2.2220101356506348,0.07662103916036672
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,10,20,1-6061,40,0,0,11,3.055263936519623,0.07638159841299057
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,3,18,1-1833,124,0,0,34,9.443543076515198,0.07615760545576772
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,12,16,1-7140,397,14,0,58,30.109573483467102,0.07584275436641587
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,17,9,MLG12,146,6,0,18,10.999522805213928,0.07533919729598582
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,20,12,72-0103,71,2,0,12,5.333015203475952,0.07511289018980215
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,11,6,1-8493,38,2,0,3,2.833253800868988,0.0745593105491839
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,17,9,1-18028,309,13,0,36,22.999045610427856,0.07443056831853676
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,5,24,72-12171,19,0,0,5,1.3887563347816467,0.07309243867271825
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,2,22,MLG45,70,0,0,18,4.999522805213928,0.07142175436019897
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,6,10,1-18409,22,1,0,2,1.5555025339126587,0.07070466063239357
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-4088,9,8,1-4088,30,1,0,4,2.1110050678253174,0.07036683559417725
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,8,5,1-9345,47,3,0,1,3.2777512669563293,0.0697393886586453
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,2,22,1-9855,8,0,0,2,0.5555025339126587,0.06943781673908234
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,2,22,1-9697,20,0,0,5,1.3887563347816467,0.06943781673908234
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,7,14,1-8093,4,0,0,1,0.27775126695632935,0.06943781673908234
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,18,4,1-5161,12,0,0,3,0.833253800868988,0.06943781673908234
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,3,18,1-8023,16,0,0,4,1.1110050678253174,0.06943781673908234
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,2,22,1-9733,4,0,0,1,0.27775126695632935,0.06943781673908234
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,1,15,1-7213,23,1,0,2,1.5555025339126587,0.06763054495272429
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,3,18,1-18709,33,0,0,8,2.2220101356506348,0.06733364047426166
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,2,22,1-9436,21,0,0,5,1.3887563347816467,0.06613125403722127
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1-1207,18,11,1-1207,66,1,0,12,4.333015203475952,0.0656517455072114
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,4,20,MLG46,17,0,0,4,1.1110050678253174,0.0653532392838422
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,16,3,1-8678,17,0,0,4,1.1110050678253174,0.0653532392838422
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,4,20,1-1942,34,0,0,8,2.2220101356506348,0.0653532392838422
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,8,5,1-3087,26,0,0,6,1.666507601737976,0.06409644622069138
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,13,2,1-8400,33,1,0,4,2.1110050678253174,0.06396985054016113
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,12,16,1-2584,36,2,0,1,2.2777512669563293,0.0632708685265647
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,2,22,1-0358,22,0,0,5,1.3887563347816467,0.0631252879446203
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,2,22,1-6692,71,0,0,16,4.4440202713012695,0.06259183480706014
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,3,18,1-8172,40,0,0,9,2.499761402606964,0.062494035065174106
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,19,24,1-3108,18,0,0,4,1.1110050678253174,0.061722503768073186
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,2,22,1-8074,145,0,0,32,8.888040542602539,0.061296831328293375
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,1,15,1-6594,70,4,0,1,4.277751266956329,0.06111073238509042
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,3,18,MLG10,60,0,0,13,3.6107664704322815,0.060179441173871355
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,4,20,MLG40,51,0,0,11,3.055263936519623,0.05990713601018868
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,15,13,1-8576,55,3,0,1,3.2777512669563293,0.05959547758102417
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,19,24,1-11206,14,0,0,3,0.833253800868988,0.059518128633499146
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,6,10,1-18603,19,0,0,4,1.1110050678253174,0.0584739509381746
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,3,18,1-8659,91,0,0,19,5.277274072170258,0.05799202277110173
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,4,20,1-1827,24,0,0,5,1.3887563347816467,0.05786484728256861
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,3,18,1-0205,34,0,0,7,1.9442588686943054,0.05718408437336192
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,1,15,1-7042,117,6,0,2,6.555502533912659,0.05602993618728768
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,1-7721,11,6,1-7721,20,0,0,4,1.1110050678253174,0.05555025339126587
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,5,4,1-8634,10,0,0,2,0.5555025339126587,0.05555025339126587
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,4,20,MLG78,80,0,0,16,4.4440202713012695,0.05555025339126587
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,4,20,1-0037,35,0,0,7,1.9442588686943054,0.05555025339126587
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,6,10,1-6909,36,0,0,7,1.9442588686943054,0.054007190797064036
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,4,20,1-9805,26,0,0,5,1.3887563347816467,0.05341370518390949
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,2,22,MLG84,63,0,0,12,3.333015203475952,0.052905003229777016
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,4,20,1-0278,79,0,0,15,4.16626900434494,0.052737582333480255
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,2,22,1-4682,16,0,0,3,0.833253800868988,0.05207836255431175
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,14,1,1-0272,111,3,0,10,5.7775126695632935,0.0520496636897594
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,17,9,1-9955,60,2,0,4,3.1110050678253174,0.05185008446375529
372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,4,20,1-6916,43,0,0,8,2.2220101356506348,0.051674654317456624
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,19,24,MLG67,27,0,0,5,1.3887563347816467,0.05143541980672766
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,6,22,1-9237,38,0,0,7,1.9442588686943054,0.051164707070902773
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,3,18,1-8578,11,0,0,2,0.5555025339126587,0.05050023035569624
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,1,18,1-9457,11,0,0,2,0.5555025339126587,0.05050023035569624
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,3,18,1-0292,99,0,0,18,4.999522805213928,0.05050023035569624
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,8,5,72-18936,20,1,0,0,1.0,0.05
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,2,22,1-8529,56,0,0,10,2.7775126695632935,0.049598440527915955
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,3,18,1-9768,241,0,0,43,11.943304479122162,0.04955727999635752
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,2,22,1-6216,45,0,0,8,2.2220101356506348,0.04937800301445855
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,6,10,1-5877,79,0,0,14,3.888517737388611,0.04922174351124824
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,3,18,1-1250,34,0,0,6,1.666507601737976,0.04901492946288165
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,4,20,MLG64,245,0,0,43,11.943304479122162,0.048748181547437396
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,8,24,1-10762,6,0,0,1,0.27775126695632935,0.04629187782605489
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,2,22,1-3175,6,0,0,1,0.27775126695632935,0.04629187782605489
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,2,22,1-8222,12,0,0,2,0.5555025339126587,0.04629187782605489
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,8,5,1-7525,6,0,0,1,0.27775126695632935,0.04629187782605489
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,3,18,1-2573,37,0,0,6,1.666507601737976,0.045040745992918275
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,2,22,1-9650,25,0,0,4,1.1110050678253174,0.044440202713012696
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,2,22,1-9651,38,0,0,6,1.666507601737976,0.04385546320363095
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,4,20,1-3265,19,0,0,3,0.833253800868988,0.04385546320363095
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,2,22,1-4052,13,0,0,2,0.5555025339126587,0.04273096414712759
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,12,16,1-9504,30,1,0,1,1.2777512669563293,0.042591708898544314
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,4,20,1-18558,307,0,0,47,13.05430954694748,0.042522180934682345
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,4,20,1-7819,59,0,0,9,2.499761402606964,0.04236883733232143
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,4,20,MLG44,59,0,0,9,2.499761402606964,0.04236883733232143
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,2,22,1-9925,93,0,0,14,3.888517737388611,0.041812018681597965
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,4,20,1-9655,27,0,0,4,1.1110050678253174,0.04114833584538213
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,14,1,1-8551,38,1,0,2,1.5555025339126587,0.040934277208227864
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,2,22,1-9156,268,0,0,39,10.832299411296844,0.0404190276540927
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,19,24,1-5913,14,0,0,2,0.5555025339126587,0.039678752422332764
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,5,4,1-7995,14,0,0,2,0.5555025339126587,0.039678752422332764
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,5,4,1-3646,7,0,0,1,0.27775126695632935,0.039678752422332764
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,18,11,1-5530,7,0,0,1,0.27775126695632935,0.039678752422332764
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,7,14,1-2596,35,0,0,5,1.3887563347816467,0.039678752422332764
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,4,20,MLG43,14,0,0,2,0.5555025339126587,0.039678752422332764
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,8,24,1-11329,14,0,0,2,0.5555025339126587,0.039678752422332764
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,8,20,1-19549,29,0,0,4,1.1110050678253174,0.03831051958018336
