Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,14,16,1-1390,98,22,0,70,88.87195360660553,0.9068566694551584
207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,4,12,1-7058,80,7,0,64,68.14007186889648,0.8517508983612061
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,6,18,1-7005,285,32,0,197,220.196783721447,0.7726202937594632
190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,11,14,1-2382,139,77,0,24,99.92752695083618,0.7189030715887496
437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,11,14,1-6980,128,33,0,59,89.36350375413895,0.6981523730792105
371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,11,14,1-1580,400,37,0,250,275.8284057378769,0.6895710143446923
389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,13,6,1-0278,79,24,0,29,51.70409506559372,0.6544822160201736
380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,16,20,1-7004,381,30,0,217,237.30305618047714,0.62284266714036
316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,2,22,1-7441,111,1,0,70,67.87195360660553,0.6114590415009508
365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,21,4,MLG48,159,11,0,90,96.97822606563568,0.6099259500983376
484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,14,13,MLG31,33,6,0,13,18.4190770983696,0.5581538514657454
540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,13,16,1-5413,39,7,0,15,21.329704344272614,0.5469154960069901
364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,17,2,1-7682,141,54,0,23,75.97221332788467,0.538810023602019
170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,2,22,1-5043,123,9,0,59,65.36350375413895,0.5314105996271459
330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,6,18,1-4531,94,13,0,37,48.34660404920578,0.5143255749915508
500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,19,5,1-0292,99,22,0,30,50.65940868854523,0.5117111988741943
128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,11,14,1-19286,40,8,0,13,20.4190770983696,0.51047692745924
263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,15,3,1-6927,179,25,0,69,90.91663998365402,0.5079141898528158
531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,4,12,1-5891,96,12,0,38,48.30191767215729,0.5031449757516384
354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,15,3,1-9417,76,16,0,23,37.972213327884674,0.4996343858932194
386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,4,12,MLG68,642,75,0,257,320.51560109853745,0.4992454845771611
172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,21,4,1-8573,184,70,0,22,91.01689970493317,0.4946570636137672
327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,21,4,P-16616,28,5,0,9,13.597822606563568,0.4856365216629846
394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,7,5,1-2423,79,23,0,16,38.28501796722412,0.4846204805977737
131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,18,13,1-9283,235,53,0,62,112.22944462299347,0.4775721047786956
272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,2,22,1-1570,142,54,0,12,65.46376347541809,0.4610124188409725
329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,15,3,1-1317,414,56,0,139,188.78859359025955,0.4560110956286463
340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,16,20,1-3362,117,15,0,39,52.257231295108795,0.4466430025222974
442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,10,6,MLG11,87,28,0,11,38.50844985246658,0.44262586037317914
208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,15,3,1-10468,549,114,0,135,242.96733909845352,0.44256345919572593
399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,17,2,MLG60,47,16,0,5,20.776568114757538,0.4420546407395221
57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,15,16,1-1224,151,18,0,51,66.72099477052689,0.4418608925200456
331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,9,11,MLG75,185,45,0,38,81.30191767215729,0.43946982525490424
471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,5,1,1-9794,46,1,0,20,20.10627245903015,0.43709287954413373
209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,9,11,1-9938,55,21,0,3,23.865940868854523,0.4339261976155368
464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,20,7,1-10060,36,6,0,10,15.553136229515076,0.4320315619309743
446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,16,20,1-3534,279,38,0,86,120.15697157382965,0.4306701490101421
499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,19,8,1-8627,25,5,0,6,10.731881737709045,0.4292752695083618
361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,7,5,1-0008,230,62,0,38,98.30191767215729,0.4273996420528578
391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,7,5,MLG30,208,18,0,74,88.69320809841156,0.42640965431928635
514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,12,17,1-11206,14,5,0,1,5.955313622951508,0.42537954449653625
