,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG41,7,16,MLG41,66,6,1,27,1017.0212180316448,15.409412394418862
1,1-1131,3,15,1-1131,138,39,1,21,1047.572058469057,7.591101872964182
2,MLG30,3,15,MLG30,208,70,1,35,1084.2867641150951,5.212917135168727
3,1-3596,7,16,1-3596,223,57,1,74,1087.2063012719154,4.875364579694688
4,1-1183,8,6,1-1183,45,43,0,1,43.40819326043129,0.9646265168984732
5,1-1989,5,7,1-1989,46,41,0,8,44.26554608345032,0.962294480075007
6,1-0278,4,11,1-0278,79,47,0,15,53.12289890646935,0.6724417583097385
7,MLG59,18,4,MLG59,71,40,0,7,42.85735282301903,0.6036246876481554
8,1-8084,10,10,1-8084,82,33,0,26,43.61302477121353,0.5318661557465065
9,1-6858,15,13,1-6858,23,10,0,5,12.040966302156448,0.5235202740068021
10,1-5980,10,10,1-5980,29,13,0,5,15.040966302156448,0.5186540104191879
11,1-9831,11,9,1-9831,132,53,0,37,68.10315063595772,0.5159329593633161
12,1-18558,4,11,1-18558,307,118,0,85,152.69642713665962,0.4973824988164808
13,MLG58,15,13,MLG58,71,27,0,19,34.755671948194504,0.4895165063125986
14,1-8503,3,10,1-8503,16,7,0,2,7.816386520862579,0.4885241575539112
15,1-1015,14,11,1-1015,155,27,0,106,70.2684856057167,0.4533450684239787
16,1-9938,11,9,1-9938,55,20,0,12,24.89831912517548,0.4526967113668268
17,MLG40,4,11,MLG40,51,13,0,22,21.980251729488373,0.4309853280291837
18,1-9333,18,4,1-9333,102,33,0,24,42.79663825035095,0.4195748848073622
19,1-20167,10,10,1-20167,56,21,0,6,23.44915956258773,0.4187349921890667
20,1-7441,6,3,1-7441,111,39,0,18,46.347478687763214,0.4175448530429118
21,1-18203,3,15,1-18203,29,7,0,12,11.898319125175476,0.4102868663853612
22,1-2423,1,17,1-2423,79,31,0,3,32.22457978129387,0.407906073180935
23,1-6061,10,13,1-6061,40,15,0,3,16.22457978129387,0.4056144945323467
24,1-0055,3,15,1-0055,18,4,0,8,7.265546083450317,0.4036414490805732
25,1-4494,15,7,1-4494,16,4,0,6,6.449159562587738,0.4030724726617336
26,1-5531,13,5,1-5531,8,2,0,3,3.224579781293869,0.4030724726617336
27,1-18615,4,14,1-18615,22,6,0,7,8.857352823019028,0.4026069465008648
28,1-7182,8,8,1-7182,22,6,0,7,8.857352823019028,0.4026069465008648
29,1-3265,4,11,1-3265,19,6,0,4,7.632773041725159,0.4017248969329031
30,1-18487,3,15,1-18487,23,8,0,3,9.224579781293867,0.4010686861432117
31,1-4136,1,17,1-4136,5,2,0,0,2.0,0.4
32,1-8820,15,13,1-8820,83,29,0,10,33.0819326043129,0.3985775012567819
33,1-0053,10,10,1-0053,142,40,0,40,56.32773041725159,0.3966741578679689
34,MLG49,8,8,MLG49,185,61,0,27,72.02121803164482,0.3893038812521341
35,1-9997,10,17,1-9997,16,5,0,3,6.224579781293869,0.3890362363308668
36,1-7005,20,12,1-7005,285,42,0,167,110.16827449202538,0.3865553490948258
37,1-18371,15,13,1-18371,120,39,0,18,46.347478687763214,0.3862289890646934
38,1-6035,8,8,1-6035,23,8,0,2,8.81638652086258,0.3833211530809817
39,1-18709,3,15,1-18709,33,11,0,4,12.63277304172516,0.3828113042947018
