Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,MLG55,5,8,MLG55,92,30,1,33,1046.8205661773682,11.378484414971393
153,153,153,1-1350,12,11,1-1350,195,45,2,69,2080.170274734497,10.667539870433318
352,352,352,MLG63,15,3,MLG63,380,42,3,78,3081.7577018737793,8.109888689141524
345,345,345,1-1131,1,17,1-1131,138,24,1,24,1036.233139038086,7.508935790131058
381,381,381,1-2335,10,10,1-2335,145,35,1,26,1048.2525672912598,7.2293280502845505
382,382,382,1-18558,15,3,1-18558,307,21,2,95,2069.422842025757,6.740791016370544
283,283,283,1-3535,17,4,1-3535,315,73,2,43,2094.9177074432373,6.650532404581706
331,331,331,MLG75,5,8,MLG75,185,48,1,31,1063.8011379241943,5.750276421211861
388,388,388,MLG49,19,5,MLG49,185,32,1,57,1061.053705215454,5.735425433597049
106,106,106,MLG69,17,4,MLG69,576,102,3,51,3127.9954204559326,5.430547604958217
259,259,259,1-3596,2,19,1-3596,223,45,1,14,1052.1359977722168,4.718098644718461
375,375,375,MLG14,2,19,MLG14,232,50,1,40,1070.3885650634766,4.613743814928778
92,92,92,1-7807,10,10,1-7807,239,41,1,31,1056.8011379241943,4.42176208336483
302,302,302,MLG51,12,11,MLG51,248,53,1,76,1091.7382736206055,4.402170458147602
390,390,390,MLG64,1,17,MLG64,245,22,1,81,1063.28684425354,4.339946303075673
446,446,446,1-3534,17,4,1-3534,279,84,1,4,1086.0388565063477,3.8926123889116404
371,371,371,1-1580,15,3,1-1580,400,23,1,64,1055.6217041015625,2.639054260253906
236,236,236,1-7024,19,5,1-7024,498,75,1,152,1152.476547241211,2.314209934219299
246,246,246,MLG56,13,12,MLG56,511,90,1,119,1150.6559810638428,2.2517729570720992
299,299,299,MLG54,13,12,MLG54,595,62,1,377,1254.1622257232666,2.1078356734844816
244,244,244,MLG57,12,11,MLG57,629,95,1,239,1216.8216762542725,1.9345336665409738
68,68,68,1-7845,2,19,1-7845,36,13,0,16,21.155426025390625,0.5876507229275174
370,370,370,MLG62,10,10,MLG62,525,63,0,466,300.52678298950195,0.5724319675990514
197,197,197,1-8646,20,7,1-8646,20,3,0,14,10.135997772216797,0.5067998886108398
492,492,492,1-6028,3,21,1-6028,2,1,0,0,1.0,0.5
364,364,364,1-7682,10,10,1-7682,141,52,0,34,69.33028030395508,0.49170411563088706
540,540,540,1-5413,1,17,1-5413,39,11,0,16,19.155426025390625,0.4911647698818109
