Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
212,212,212,212,212,MLG32,3,MLG32,8,52,15,1,15,1019.7786436975002,19.611127763413467
34,34,34,34,34,MLG51,3,MLG51,8,248,77,2,68,2098.663184762001,8.462351551459681
30,30,30,30,30,1-10785,13,1-10785,17,279,26,2,61,2045.433151036501,7.3313016166182825
58,58,58,58,58,MLG49,24,MLG49,21,185,21,1,0,1021.0,5.518918918918919
18,18,18,18,18,MLG63,13,MLG63,17,380,67,2,33,2077.5130161345005,5.467139516143423
54,54,54,54,54,1-1350,24,1-1350,21,195,27,1,0,1027.0,5.266666666666667
45,45,45,45,45,1-3596,20,1-3596,15,223,23,1,31,1032.8758636415005,4.631730330230944
41,41,41,41,41,1-9283,3,1-9283,8,235,60,1,45,1074.3359310925007,4.571642259968088
43,43,43,43,43,MLG14,20,MLG14,15,232,28,1,28,1036.9201349020004,4.469483340094829
31,31,31,31,31,1-9156,12,1-9156,12,268,56,1,77,1080.5303709805012,4.031829742464557
12,12,12,12,12,1-7024,12,1-7024,12,498,54,1,71,1076.618913501501,2.1618853684769097
239,239,239,239,239,1-5002,5,1-5002,3,45,23,0,6,24.91145747900009,0.5535879439777798
161,161,161,161,161,1-8285,7,1-8285,2,72,30,0,8,32.54860997200012,0.45206402738889057
174,174,174,174,174,MLG41,7,MLG41,2,66,26,0,11,29.504338711500168,0.4470354350227298
46,46,46,46,46,1-2282,7,1-2282,2,219,87,0,26,95.2829824090004,0.4350821114566228
84,84,84,84,84,1-2382,7,1-2382,6,139,34,0,61,53.43315103650093,0.3844111585359779
23,23,23,23,23,1-7866,4,1-7866,7,318,65,0,171,119.47653815150261,0.37571238412422203
28,28,28,28,28,1-7005,8,1-7005,4,285,48,0,167,101.20223316550255,0.3550955549666756
55,55,55,55,55,1-1462,2,1-1462,9,192,65,0,9,67.86718621850014,0.3534749282213549
91,91,91,91,91,1-9270,11,1-9270,13,128,36,0,17,41.41579619050026,0.3235609077382833
22,22,22,22,22,MLG50,10,MLG50,14,319,87,0,49,102.61023607850075,0.32166218206426567
151,151,151,151,151,MLG38,7,MLG38,2,77,18,0,21,24.69010117650032,0.3206506646298743
208,208,208,208,208,1-5355,17,1-5355,22,53,16,0,3,16.955728739500046,0.31991941017924613
132,132,132,132,132,MLG55,10,MLG55,14,92,18,0,35,29.150168627500534,0.316849658994571
332,332,332,332,332,P-16616,20,P-16616,15,28,6,0,9,8.867186218500137,0.3166852220892906
11,11,11,11,11,MLG56,9,MLG56,5,511,117,0,130,158.41491204500198,0.31000961261252835
49,49,49,49,49,1-6974,12,1-6974,12,207,11,0,166,63.88365691900253,0.3086167000917997
143,143,143,143,143,1-9286,9,1-9286,5,81,14,0,34,24.83159238100052,0.30656286890124096
64,64,64,64,64,MLG29,14,MLG29,18,164,44,0,18,49.734372437000275,0.30325836851829435
126,126,126,126,126,1-6693,14,1-6693,18,98,24,0,17,29.41579619050026,0.3001611856173496
5,5,5,5,5,MLG57,10,MLG57,14,629,75,0,347,185.5459575355053,0.2949856240628065
295,295,295,295,295,1-1942,18,1-1942,23,34,3,0,22,10.008677423000336,0.2943728653823628
425,425,425,425,425,1-0003,17,1-0003,22,17,5,0,0,5.0,0.29411764705882354
489,489,489,489,489,1-7521,6,1-7521,1,10,1,0,6,2.9114574790000916,0.29114574790000913
487,487,487,487,487,1-4929,6,1-4929,1,10,1,0,6,2.9114574790000916,0.29114574790000913
140,140,140,140,140,1-8066,3,1-8066,8,86,11,0,44,25.01735484600067,0.29089947495349616
129,129,129,129,129,1-4531,8,1-4531,4,94,17,0,32,27.19443988800049,0.2893025520000052
224,224,224,224,224,1-9277,8,1-9277,4,48,3,0,34,13.831592381000519,0.2881581746041775
350,350,350,350,350,1-9609,6,1-9609,1,25,3,0,13,7.141491204500198,0.28565964818000794
27,27,27,27,27,1-1608,9,1-1608,5,307,73,0,46,87.6545073390007,0.28551956787948113
79,79,79,79,79,1-0129,11,1-0129,13,142,37,0,11,40.50433871150017,0.285241821911973
430,430,430,430,430,1-8023,10,1-8023,14,16,2,0,8,4.548609972000122,0.28428812325000763
