Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,6,MLG45,70,12,1,10,1016.9697169661522,14.528138813802174
4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,6,1-6240,698,62,1,123,1123.127518683672,1.6090652130138567
454,454,454,454,454,454,454,454,454,454,454,454,1-0272,9,10,1-0272,111,54,0,18,62.945490539073944,0.5670764913430085
457,457,457,457,457,457,457,457,457,457,457,457,1-8503,11,11,1-8503,16,5,0,8,8.975773572921753,0.5609858483076096
166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,13,MLG40,51,21,0,14,27.957603752613068,0.548188308874766
91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,13,72-12171,19,9,0,2,9.993943393230438,0.5259970206963388
302,302,302,302,302,302,302,302,302,302,302,302,MLG51,13,11,MLG51,248,97,0,54,123.83647161722183,0.49934061135976543
268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,13,MLG44,59,22,0,12,27.96366035938263,0.47396034507428186
463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,6,1-1989,46,20,0,3,21.490915089845657,0.46719380630099255
353,353,353,353,353,353,353,353,353,353,353,353,MLG50,7,8,MLG50,319,120,0,56,147.83041501045227,0.46341822887289114
282,282,282,282,282,282,282,282,282,282,282,282,1-1608,4,9,1-1608,307,107,0,66,139.80013197660446,0.45537502272509595
388,388,388,388,388,388,388,388,388,388,388,388,MLG49,13,11,MLG49,185,74,0,13,80.46063205599785,0.4349223354378262
471,471,471,471,471,471,471,471,471,471,471,471,1-9794,15,20,1-9794,46,3,0,34,19.89703768491745,0.43254429749820544
234,234,234,234,234,234,234,234,234,234,234,234,MLG29,11,14,MLG29,164,39,0,60,68.81830179691315,0.4196237914445924
483,483,483,483,483,483,483,483,483,483,483,483,1-9491,20,6,1-9491,80,26,0,14,32.95760375261307,0.41197004690766337
427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,21,1-9379,58,23,0,0,23.0,0.39655172413793105
470,470,470,470,470,470,470,470,470,470,470,470,1-1204,2,1,1-1204,39,14,0,2,14.993943393230438,0.38446008700590867
485,485,485,485,485,485,485,485,485,485,485,485,1-5980,8,21,1-5980,29,11,0,0,11.0,0.3793103448275862
327,327,327,327,327,327,327,327,327,327,327,327,P-16616,8,13,P-16616,28,9,0,3,10.490915089845657,0.3746755389230592
332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,6,MLG78,80,24,0,12,29.96366035938263,0.3745457544922829
526,526,526,526,526,526,526,526,526,526,526,526,1-5002,11,14,1-5002,45,5,0,23,16.43034902215004,0.36511886715888975
68,68,68,68,68,68,68,68,68,68,68,68,1-7845,13,21,1-7845,36,13,0,0,13.0,0.3611111111111111
246,246,246,246,246,246,246,246,246,246,246,246,MLG56,4,9,MLG56,511,116,0,136,183.5881507396698,0.35927231064514636
