Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,5,5,1-6028,2,2,0,1,2.8301479816436768,1.4150739908218384
60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,11,3,1-18202,23,0,0,33,27.394883394241333,1.191081886706145
425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,10,11,1-6006,57,42,0,16,55.28236770629883,0.9698661001105058
418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,11,3,1-6216,45,39,0,4,42.32059192657471,0.9404575983683269
195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,1,16,1-2670,104,96,0,1,96.83014798164368,0.9310591152081122
163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,9,15,1-9137,111,98,0,4,101.3205919265747,0.912798125464637
459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,11,3,1-2545,145,44,0,106,131.99568605422974,0.9103150762360671
377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,3,18,1-7213,23,2,0,22,20.26325559616089,0.8810111128765604
299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,7,10,MLG54,595,135,0,462,518.5283675193787,0.8714762479317288
361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,8,2,1-0008,230,168,0,35,197.0551793575287,0.8567616493805595
438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,3,18,MLG10,60,15,0,43,50.6963632106781,0.844939386844635
424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,17,12,1-4700,31,9,0,20,25.602959632873535,0.8259019236410817
409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,7,10,1-9645,69,47,0,12,56.96177577972412,0.8255329823148423
274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,3,18,1-0033,10,4,0,5,8.150739908218384,0.8150739908218384
474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,18,21,1-8400,33,24,0,3,26.49044394493103,0.8027407256039706
301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,3,18,1-1177,17,2,0,14,13.622071743011475,0.8012983378242043
370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,19,8,MLG62,525,29,0,466,415.84895944595337,0.7920932560875302
7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,11,3,1-8767,48,37,0,1,37.83014798164368,0.78812808295091
78,78,78,78,78,78,78,78,78,78,78,78,78,1-4088,13,17,1-4088,30,23,0,0,23.0,0.7666666666666667
99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,14,4,1-5775,244,76,0,129,183.0890896320343,0.7503651214427636
232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,14,4,1-18371,120,25,0,75,87.26109862327576,0.7271758218606313
79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,1,16,1-9739,31,19,0,4,22.320591926574707,0.7200190944056357
256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,10,11,1-9277,48,11,0,27,33.41399550437927,0.6961249063412348
442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,20,9,MLG11,87,33,0,31,58.73458743095398,0.6751102003557928
56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,3,18,1-5877,79,13,0,48,52.847103118896484,0.6689506723910947
357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,7,10,1-4760,40,20,0,8,26.641183853149414,0.6660295963287354
511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,16,6,1-9697,20,5,0,10,13.301479816436768,0.6650739908218384
15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,13,17,1-8093,4,1,0,2,2.6602959632873535,0.6650739908218384
