,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG51,10,10,MLG51,248,73,0,65,97.97864335775375,0.3950751748296522
1,1-9379,9,9,1-9379,58,14,0,21,22.070023238658905,0.3805176420458432
2,1-19286,18,2,1-19286,40,14,0,3,15.152860462665558,0.3788215115666389
3,MLG10,8,23,MLG10,60,17,0,14,22.38001549243927,0.3730002582073212
4,1-8627,1,5,1-8627,25,7,0,6,9.305720925331116,0.3722288370132446
5,1-8285,22,17,1-8285,72,26,0,2,26.76857364177704,0.3717857450246811
6,MLG44,22,17,MLG44,59,20,0,5,21.9214341044426,0.3715497305837728
7,1-1131,17,14,1-1131,138,47,0,9,50.458581387996674,0.3656418941159179
8,1-7682,1,5,1-7682,141,32,0,48,50.445767402648926,0.3577714000187867
9,MLG49,12,7,MLG49,185,59,0,14,64.38001549243927,0.3480000837429149
10,MLG38,9,9,MLG38,77,20,0,17,26.532875955104828,0.344582804611751
11,1-9394,9,9,1-9394,117,26,0,32,38.29717826843262,0.3273263099866035
12,1-7024,14,12,1-7024,498,84,0,199,160.47307735681534,0.3222350950940067
13,MLG41,9,9,MLG41,66,14,0,18,20.917162775993347,0.3169267087271719
14,1-5425,18,2,1-5425,17,5,0,1,5.384286820888519,0.3167227541699129
15,1-6532,1,5,1-6532,27,7,0,4,8.537147283554077,0.3161906401316325
16,1-18004,17,14,1-18004,12,3,0,2,3.768573641777039,0.3140478034814198
17,P-16616,14,9,P-16616,28,3,0,15,8.76430231332779,0.3130107969045639
18,1-6647,13,21,1-6647,62,14,0,14,19.38001549243927,0.312580895039343
19,1-1350,16,15,1-1350,195,34,0,68,60.13150382041931,0.3083666862585605
20,MLG33,1,5,MLG33,20,5,0,3,6.152860462665558,0.3076430231332779
21,1-9452,14,9,1-9452,16,3,0,5,4.921434104442596,0.3075896315276623
22,1-3584,11,13,1-3584,26,3,0,13,7.995728671550751,0.307528025828875
23,72-12171,16,15,72-12171,19,2,0,10,5.842868208885193,0.3075193794150102
24,1-6974,13,21,1-6974,207,62,0,3,63.15286046266556,0.305086282428336
25,1-7819,4,18,1-7819,59,16,0,5,17.921434104442596,0.3037531204142813
26,MLG39,10,10,MLG39,23,5,0,5,6.921434104442596,0.3009319175844607
27,1-0027,10,13,1-0027,29,4,0,12,8.611441850662231,0.2969462707124907
28,MLG78,9,9,MLG78,80,16,0,20,23.685736417770386,0.2960717052221298
29,1-9938,18,2,1-9938,55,15,0,3,16.152860462665558,0.2936883720484647
30,MLG65,17,14,MLG65,201,49,0,26,58.9914573431015,0.2934898375278681
31,1-10468,7,8,1-10468,549,104,0,145,159.7215890288353,0.2909318561545269
32,MLG75,18,2,MLG75,185,46,0,19,53.30144959688187,0.288115943766929
33,1-4760,9,16,1-4760,40,8,0,9,11.458581387996674,0.2864645346999168
34,MLG55,12,7,MLG55,92,22,0,11,26.227155029773712,0.2850777720627577
35,1-10038,10,10,1-10038,76,17,0,12,21.61144185066223,0.2843610769823977
36,1-7213,9,9,1-7213,23,5,0,4,6.537147283554077,0.2842237949371338
37,1-9997,12,2,1-9997,16,3,0,4,4.537147283554077,0.2835717052221298
38,1-4499,17,14,1-4499,12,3,0,1,3.38428682088852,0.2820239017407099
39,MLG60,1,5,MLG60,47,9,0,11,13.227155029773712,0.2814288304207172
40,1-2282,9,9,1-2282,219,45,0,43,61.52433329820633,0.280933028758933
41,MLG46,22,17,MLG46,17,4,0,2,4.768573641777039,0.2805043318692375
42,1-7268,13,15,1-7268,70,11,0,22,19.454310059547424,0.2779187151363917
43,1-7521,1,5,1-7521,10,2,0,2,2.7685736417770386,0.2768573641777038
44,1-18709,11,13,1-18709,33,6,0,8,9.074294567108154,0.2749786232457016
45,MLG48,21,4,MLG48,159,16,0,72,43.66865110397339,0.2746456044275056
46,1-9286,20,15,1-9286,81,18,0,11,22.227155029773712,0.274409321355231
47,1-1204,10,10,1-1204,39,8,0,7,10.690007746219637,0.2741027627235803
48,1-3083,15,16,1-3083,78,16,0,14,21.38001549243927,0.2741027627235803
49,1-4098,9,9,1-4098,16,4,0,1,4.384286820888519,0.2740179263055324
50,1-5163,15,16,1-5163,16,4,0,1,4.384286820888519,0.2740179263055324
51,1-6878,23,20,1-6878,167,29,0,42,45.14004647731781,0.2702996795048971
52,1-9283,14,12,1-9283,235,59,0,8,62.07429456710816,0.2641459343281198
53,1-8181,10,10,1-8181,30,6,0,5,7.921434104442596,0.2640478034814199
54,1-3534,3,11,1-3534,279,56,0,45,73.29290693998337,0.2626985911827361
55,1-9740,1,5,1-9740,34,7,0,5,8.921434104442596,0.2623951207188999
56,1-4747,10,10,1-4747,25,5,0,4,6.537147283554077,0.2614858913421631
57,1-19549,12,7,1-19549,29,6,0,4,7.537147283554077,0.2599016304673819
58,1-10762,11,13,1-10762,6,0,0,4,1.5371472835540771,0.2561912139256795
59,1-1207,9,9,1-1207,66,8,0,23,16.838596880435944,0.2551302557641809
60,1-7467,18,2,1-7467,64,14,0,6,16.305720925331116,0.2547768894582987
61,1-3447,17,14,1-3447,110,16,0,31,27.91289144754409,0.2537535586140372
62,1-1608,16,15,1-1608,307,55,0,59,77.67292243242264,0.253006261994862
63,1-5775,2,3,1-5775,244,25,0,95,61.50724798440933,0.2520788851820054
64,1-5515,3,11,1-5515,29,5,0,6,7.305720925331116,0.2519214112183143
65,1-9457,1,5,1-9457,11,2,0,2,2.7685736417770386,0.2516885128888217
66,1-9892,10,10,1-9892,22,4,0,4,5.537147283554077,0.2516885128888217
67,1-9902,23,20,1-9902,30,6,0,4,7.537147283554077,0.2512382427851359
68,1-3106,20,6,1-3106,34,7,0,4,8.537147283554077,0.2510925671633552
69,1-19229,14,12,1-19229,38,8,0,4,9.537147283554075,0.2509775600935283
70,1-5981,8,23,1-5981,28,7,0,0,7.0,0.25
71,1-9733,1,5,1-9733,4,1,0,0,1.0,0.25
72,1-19205,5,1,1-19205,12,3,0,0,3.0,0.25
73,1-8427,10,10,1-8427,189,41,0,16,47.14858913421631,0.249463434572573
74,1-20167,11,13,1-20167,56,5,0,23,13.838596880435944,0.2471178014363561
75,1-9338,7,8,1-9338,29,6,0,3,7.152860462665558,0.2466503607815709
76,1-9496,11,13,1-9496,39,5,0,12,9.611441850662231,0.2464472269400572
77,1-9115,17,14,1-9115,16,2,0,5,3.921434104442597,0.2450896315276622
78,MLG54,17,14,MLG54,595,44,0,264,145.4517207145691,0.244456673469864
79,1-1183,1,10,1-1183,45,9,0,5,10.921434104442596,0.2426985356542799
80,1-9794,13,21,1-9794,46,10,0,3,11.152860462665558,0.2424534883188164
81,1-0296,21,16,1-0296,41,8,0,5,9.921434104442596,0.2419861976693316
82,1-11206,1,5,1-11206,14,3,0,1,3.38428682088852,0.2417347729206085
83,1-7481,1,5,1-7481,33,6,0,5,7.921434104442596,0.2400434577103817
84,1-5555,1,5,1-5555,10,2,0,1,2.38428682088852,0.2384286820888519
85,1-17907,3,11,1-17907,119,16,0,32,28.297178268432617,0.2377914140204421
86,1-18615,20,6,1-18615,22,1,0,11,5.227155029773712,0.237597955898805
87,1-8095,2,3,1-8095,46,9,0,5,10.921434104442596,0.2374224805313607
88,1-6228,4,24,1-6228,48,11,0,1,11.38428682088852,0.2371726421018441
89,1-9417,7,8,1-9417,76,13,0,13,17.99572867155075,0.2367859035730362
90,1-4494,6,24,1-4494,16,3,0,2,3.768573641777039,0.2355358526110649
91,1-19547,3,11,1-19547,66,14,0,4,15.537147283554075,0.235411322478092
92,1-18994,2,3,1-18994,28,5,0,4,6.537147283554077,0.233469545841217
93,1-8157,2,3,1-8157,75,7,0,27,17.37574416399002,0.2316765888532002
94,1-3265,18,2,1-3265,19,4,0,1,4.384286820888519,0.230751937941501
95,1-8042,16,15,1-8042,52,7,0,13,11.99572867155075,0.2306870898375144
96,1-5413,1,5,1-5413,39,4,0,13,8.99572867155075,0.2306597095269423
97,1-3587,3,11,1-3587,46,1,0,25,10.607170522212982,0.2305906635263691
98,1-6227,5,1,1-6227,52,0,0,31,11.912891447544098,0.2290940662989249
99,1-7070,21,4,1-7070,129,26,0,9,29.45858138799668,0.2283610960309819
100,1-2324,20,6,1-2324,25,3,0,7,5.690007746219635,0.2276003098487854
101,1-6693,11,13,1-6693,98,15,0,19,22.301449596881863,0.2275658122130802
102,MLG58,2,3,MLG58,71,8,0,21,16.070023238658905,0.226338355474069
103,MLG42,19,12,MLG42,14,2,0,3,3.152860462665558,0.2252043187618255
104,1-18377,4,18,1-18377,14,2,0,3,3.152860462665558,0.2252043187618255
105,1-9277,6,24,1-9277,48,10,0,2,10.76857364177704,0.2243452842036883
106,1-1770,16,15,1-1770,35,4,0,10,7.842868208885193,0.2240819488252912
107,1-3523,15,16,1-3523,543,59,0,163,121.63875180482864,0.2240124342630362
108,1-1015,20,6,1-1015,155,5,0,77,34.590085208415985,0.2231618400542966
109,1-2382,14,21,1-2382,139,29,0,5,30.9214341044426,0.2224563604636158
110,1-0055,10,21,1-0055,18,4,0,0,4.0,0.2222222222222222
111,1-6098,11,13,1-6098,1327,132,0,422,294.16903841495514,0.2216797576601018
112,1-4149,1,5,1-4149,16,2,0,4,3.537147283554077,0.2210717052221298
113,1-8172,12,7,1-8172,40,5,0,10,8.842868208885193,0.2210717052221298
114,MLG56,20,6,MLG56,511,74,0,101,112.81296890974043,0.2207690193928384
115,1-11350,21,4,1-11350,100,9,0,34,22.065751910209656,0.2206575191020965
116,1-9404,7,8,1-9404,100,15,0,18,21.917162775993347,0.2191716277599334
117,1-7530,22,11,1-7530,25,2,0,9,5.458581387996674,0.2183432555198669
118,1-8127,20,6,1-8127,32,5,0,5,6.921434104442596,0.2162948157638311
119,1-5355,1,5,1-5355,53,8,0,9,11.458581387996674,0.2161996488301259
120,1-10539,10,10,1-10539,63,9,0,12,13.611441850662231,0.2160546325501941
121,1-7152,3,11,1-7152,109,8,0,40,23.37147283554077,0.2144171819774382
122,1-7866,15,16,1-7866,318,38,0,77,67.59008520841599,0.2125474377623144
123,1-8328,15,11,1-8328,114,13,0,29,24.14431780576706,0.211792261454097
124,1-20641,11,13,1-20641,16,3,0,1,3.38428682088852,0.2115179263055324
125,1-4649,17,14,1-4649,244,40,0,30,51.52860462665558,0.2111828058469491
126,1-18603,5,1,1-18603,19,4,0,0,4.0,0.2105263157894736
127,1-1942,4,18,1-1942,34,1,0,16,7.148589134216309,0.2102526215945973
128,1-5803,19,22,1-5803,15,2,0,3,3.152860462665558,0.2101906975110372
129,1-9971,22,15,1-9971,15,2,0,3,3.152860462665558,0.2101906975110372
130,1-9667,16,15,1-9667,14,1,0,5,2.9214341044425964,0.2086738646030426
131,MLG31,1,5,MLG31,33,3,0,10,6.842868208885193,0.2073596426934907
132,1-8398,5,1,1-8398,54,0,0,29,11.14431780576706,0.2063762556623529
133,1-5172,12,7,1-5172,120,14,0,28,24.76003098487854,0.2063335915406545
134,1-3068,3,11,1-3068,180,19,0,47,37.06148058176041,0.2058971143431133
135,1-4355,2,3,1-4355,49,7,0,8,10.074294567108154,0.2055978483083296
136,MLG29,11,13,MLG29,164,11,0,59,33.67292243242264,0.2053226977586746
137,1-9770,16,15,1-9770,50,6,0,11,10.227155029773712,0.2045431005954742
138,1-5549,22,17,1-5549,35,6,0,3,7.152860462665558,0.2043674417904445
139,1-5980,14,12,1-5980,29,4,0,5,5.921434104442596,0.2041873829118136
140,1-18558,15,16,1-18558,307,34,0,74,62.43722474575043,0.2033785822337147
141,1-5214,4,18,1-5214,40,5,0,8,8.074294567108154,0.2018573641777038
142,1-3052,4,18,1-3052,166,5,0,74,33.43722474575043,0.2014290647334363
143,1-8267,3,11,1-8267,133,6,0,54,26.75148832798004,0.2011390099848123
144,1-1191,10,10,1-1191,53,6,0,12,10.611441850662231,0.2002158839747591
145,1-9836,17,14,1-9836,5,1,0,0,1.0,0.2
146,1-4136,1,5,1-4136,5,1,0,0,1.0,0.2
147,1-4855,13,17,1-4855,22,4,0,1,4.384286820888519,0.1992857645858418
148,1-1989,19,7,1-1989,46,8,0,3,9.152860462665558,0.1989752274492512
149,1-6611,1,5,1-6611,89,10,0,20,17.685736417770386,0.1987161395255099
150,1-9630,21,4,1-9630,33,5,0,4,6.537147283554077,0.1980953722289114
151,1-3362,3,11,1-3362,117,17,0,16,23.14858913421631,0.1978511891813359
152,1-5036,17,14,1-5036,14,2,0,2,2.7685736417770386,0.1977552601269313
153,1-2034,11,12,1-2034,16,2,0,3,3.152860462665558,0.1970537789165973
154,1-9655,3,11,1-9655,27,3,0,6,5.305720925331116,0.1965081824196709
155,1-6927,7,8,1-6927,179,24,0,28,34.76003098487854,0.1941901172339583
156,1-4319,7,8,1-4319,163,22,0,25,31.607170522212986,0.1939090216086686
157,1-6181,23,20,1-6181,659,55,0,189,127.63020914793016,0.1936725480241732
158,1-8018,14,12,1-8018,58,10,0,3,11.152860462665558,0.1922906976321648
159,1-5508,20,6,1-5508,38,5,0,6,7.305720925331116,0.192255813824503
160,1-7005,22,17,1-7005,285,52,0,7,54.69000774621964,0.1918947640218233
161,1-4390,4,18,1-4390,45,4,0,12,8.611441850662231,0.1913653744591607
162,1-4020,2,15,1-4020,37,4,0,8,7.074294567108154,0.1911971504623825
163,1-9444,20,6,1-9444,24,3,0,4,4.537147283554077,0.1890478034814199
164,1-6240,16,15,1-6240,698,60,0,185,131.09306186437607,0.1878124095478167
165,MLG13,4,18,MLG13,140,4,0,58,26.28863561153412,0.1877759686538151
166,1-9156,19,22,1-9156,268,21,0,75,49.82151156663895,0.1859011625620856
167,1-9995,3,11,1-9995,24,1,0,9,4.458581387996674,0.1857742244998614
168,1-3639,15,16,1-3639,17,2,0,3,3.152860462665558,0.1854623801567975
169,1-5282,1,5,1-5282,17,2,0,3,3.152860462665558,0.1854623801567975
170,MLG40,19,22,MLG40,51,1,0,22,9.454310059547424,0.1853786286185769
171,1-1769,22,17,1-1769,89,13,0,9,16.458581387996674,0.1849278807640075
172,MLG50,20,6,MLG50,319,12,0,121,58.498705327510834,0.1833815214028552
173,1-3139,4,18,1-3139,93,5,0,31,16.912891447544098,0.1818590478230548
