,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG65,5,11,MLG65,201,109,0,45,128.88952934741974,0.6412414395394017
1,1-2400,18,6,1-2400,49,27,0,6,29.651937246322632,0.6051415764555639
2,1-6974,7,12,1-6974,207,87,0,49,108.65748751163484,0.5249153986069315
3,MLG59,8,14,MLG59,71,29,0,4,30.767958164215088,0.4333515234396491
4,P-16616,17,4,P-16616,28,9,0,6,11.651937246322632,0.416140615940094
5,1-5775,5,11,1-5775,244,59,0,96,101.43099594116212,0.4157008030375496
6,1-5002,1,15,1-5002,45,10,0,18,17.955811738967896,0.399018038643731
7,1-6878,10,10,1-6878,167,35,0,70,65.93926787376404,0.3948459154117607
8,1-8066,18,10,1-8066,86,30,0,8,33.535916328430176,0.3899525154468625
9,1-9379,8,14,1-9379,58,20,0,5,22.20994770526886,0.3829301328494631
10,1-20578,15,18,1-20578,19,7,0,0,7.0,0.3684210526315789
11,1-8285,3,13,1-8285,72,17,0,20,25.83979082107544,0.3588859836260478
12,1-2335,8,14,1-2335,145,46,0,8,49.535916328430176,0.3416270091615874
13,1-7024,19,12,1-7024,498,66,0,226,165.88963627815247,0.3331117194340411
14,1-9768,5,11,1-9768,241,33,0,105,79.40890181064606,0.3294975178864981
15,1-6692,7,8,1-6692,71,12,0,25,23.0497385263443,0.3246442045963986
16,1-7682,3,13,1-7682,141,16,0,67,45.61329925060272,0.3234985762454094
17,1-4020,3,13,1-4020,37,7,0,11,11.861884951591492,0.3205914851781484
18,1-0303,19,12,1-0303,212,41,0,61,67.96136200428009,0.32057246228434
19,1-7441,21,19,1-7441,111,2,0,75,35.1492155790329,0.3166595998111072
20,1-0003,18,13,1-0003,17,4,0,3,5.325968623161316,0.3132922719506656
21,1-4682,15,18,1-4682,16,5,0,0,5.0,0.3125
22,1-7530,6,17,1-7530,25,2,0,13,7.745864033699036,0.3098345613479614
23,1-9156,15,18,1-9156,268,83,0,0,83.0,0.3097014925373134
24,1-0008,18,6,1-0008,230,57,0,32,71.1436653137207,0.3093202839726987
25,1-6181,10,10,1-6181,659,153,0,114,203.38680768013,0.3086294501974658
26,1-4760,17,4,1-4760,40,11,0,3,12.325968623161316,0.3081492155790329
27,1-5891,3,13,1-5891,96,24,0,11,28.86188495159149,0.3006446349124114
28,1-2382,7,8,1-2382,139,30,0,25,41.0497385263443,0.2953218599017575
29,MLG13,13,5,MLG13,140,24,0,39,41.23759210109711,0.2945542292935507
30,1-7042,6,17,1-7042,117,3,0,71,34.38125741481781,0.2938569009813488
31,MLG10,16,22,MLG10,60,1,0,37,17.353613018989563,0.289226883649826
32,1-5799,2,2,1-5799,7,2,0,0,2.0,0.2857142857142857
33,1-9270,21,19,1-9270,128,21,0,35,36.46963393688202,0.2849190151318908
34,1-3596,5,11,1-3596,223,52,0,26,63.49172806739807,0.2847162693605294
35,1-7866,11,7,1-7866,318,9,0,180,88.55811738967896,0.2784846458794935
36,1-3068,6,17,1-3068,180,13,0,84,50.127121448516846,0.2784840080473158
37,MLG14,4,9,MLG14,232,49,0,35,64.46963393688202,0.2778863531762156
38,1-9770,7,8,1-9770,50,13,0,2,13.883979082107544,0.2776795816421509
39,1-4149,13,5,1-4149,16,4,0,1,4.441989541053772,0.2776243463158607
40,1-9283,19,12,1-9283,235,49,0,36,64.91162347793579,0.2762196743741948
41,1-18371,7,8,1-18371,120,11,0,50,33.0994770526886,0.2758289754390716
42,MLG55,2,2,MLG55,92,24,0,3,25.32596862316132,0.2752822676430578
43,1-5508,2,2,1-5508,38,10,0,1,10.441989541053772,0.2747891984487834
44,1-1957,19,12,1-1957,47,8,0,11,12.861884951591492,0.2736571266296062
45,1-9137,8,14,1-9137,111,29,0,3,30.32596862316132,0.2732069245329848
46,1-7140,4,9,1-7140,397,36,0,163,108.04429519176485,0.2721518770573421
47,1-9963,21,19,1-9963,116,9,0,51,31.54146659374237,0.2719091947736411
48,1-4494,3,13,1-4494,16,3,0,3,4.325968623161316,0.2703730389475822
49,1-1350,3,13,1-1350,195,16,0,83,52.685131907463074,0.2701801636280158
50,1-2573,9,21,1-2573,37,6,0,9,9.977905869483948,0.2696731316076742
51,1-18709,1,15,1-18709,33,4,0,11,8.861884951591492,0.2685419682300452
52,1-3584,1,15,1-3584,26,3,0,9,6.977905869483948,0.2683809949801518
53,1-9504,2,2,1-9504,30,8,0,0,8.0,0.2666666666666666
54,1-18615,3,13,1-18615,22,1,0,11,5.861884951591492,0.2664493159814314
55,MLG51,20,3,MLG51,248,32,0,77,66.03319466114044,0.2662628816981469
56,1-4747,11,7,1-4747,25,4,0,6,6.651937246322632,0.2660774898529052
57,1-9610,2,2,1-9610,49,13,0,0,13.0,0.2653061224489796
58,1-8023,10,10,1-8023,16,2,0,5,4.20994770526886,0.2631217315793037
59,1-4531,13,5,1-4531,94,14,0,24,24.607748985290527,0.2617845636733035
