Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,MLG40,24,MLG40,3,51,0,1,8,1005.898108959198,19.723492332533294
168,168,168,168,168,MLG45,5,MLG45,5,70,17,1,16,1028.796217918396,14.697088827405658
32,32,32,32,32,1-7874,24,1-7874,19,258,0,1,58,1042.7612899541855,4.041710426179013
8,8,8,8,8,1-10468,5,1-10468,5,549,57,1,150,1167.5895429849625,2.126756908897928
49,49,49,49,49,1-6974,20,1-6974,20,207,0,0,239,176.2060051560402,0.8512367398842521
52,52,52,52,52,1-7122,22,1-7122,10,197,0,0,194,143.02914226055145,0.7260362551297028
85,85,85,85,85,1-1131,12,1-1131,12,138,66,0,14,76.3216906785965,0.5530557295550471
256,256,256,256,256,1-0296,7,1-0296,3,41,5,0,23,21.957063257694244,0.535538128236445
239,239,239,239,239,1-5002,3,1-5002,7,45,10,0,19,24.008008778095245,0.5335113061798944
267,267,267,267,267,1-5413,16,1-5413,16,39,10,0,14,20.321690678596497,0.5210689917588845
326,326,326,326,326,1-0027,3,1-0027,7,29,4,0,14,14.321690678596497,0.49385140271022404
165,165,165,165,165,MLG59,5,MLG59,5,71,19,0,21,34.482536017894745,0.4856695213787992
104,104,104,104,104,1-9394,22,1-9394,10,117,0,0,75,55.29477149248123,0.47260488455112165
62,62,62,62,62,1-6878,18,1-6878,18,167,7,0,97,78.51457113027573,0.4701471325166211
22,22,22,22,22,MLG50,15,MLG50,15,319,43,0,144,149.16596126556396,0.4676048942494168
66,66,66,66,66,MLG48,4,MLG48,6,159,13,0,82,73.45561683177948,0.46198501152062565
203,203,203,203,203,1-9938,4,1-9938,6,55,18,0,10,25.372636198997498,0.46132065816359086
112,112,112,112,112,1-3447,6,1-3447,4,110,34,0,21,49.482536017894745,0.44984123652631586
47,47,47,47,47,1-0303,20,1-0303,20,212,0,0,127,93.63247972726822,0.4416626402229633
34,34,34,34,34,MLG51,16,MLG51,16,248,71,0,44,103.43959927558899,0.41709515836931044
146,146,146,146,146,MLG78,15,MLG78,15,80,17,0,21,32.482536017894745,0.4060317002236843
228,228,228,228,228,MLG60,8,MLG60,2,47,16,0,4,18.949054479599,0.4031713719063617
23,23,23,23,23,1-7866,7,1-7866,3,318,28,0,134,126.79332506656647,0.3987211480080706
242,242,242,242,242,1-3206,13,1-3206,13,45,8,0,13,17.584427058696747,0.3907650457488166
5,5,5,5,5,MLG57,16,MLG57,16,629,114,0,178,245.23292434215546,0.38987746318307703
195,195,195,195,195,1-9379,2,1-9379,9,58,18,0,6,22.4235817193985,0.38661347792066375
245,245,245,245,245,1-1183,5,1-1183,10,45,10,0,10,17.372636198997498,0.3860585821999444
150,150,150,150,150,1-3083,7,1-3083,3,78,7,0,31,29.855172216892242,0.38275861816528517
124,124,124,124,124,1-0292,18,1-0292,18,99,3,0,47,37.65139013528824,0.3803170720736186
9,9,9,9,9,1-3523,7,1-3523,3,543,92,0,152,204.06407022476196,0.37580860078225037
295,295,295,295,295,1-1942,9,1-1942,1,34,3,0,13,12.584427058696747,0.37013020760872783
280,280,280,280,280,1-8314,15,1-8314,15,36,0,0,18,13.270745158195496,0.3686318099498749
166,166,166,166,166,MLG58,12,MLG58,12,71,15,0,15,26.058954298496246,0.367027525330933
300,300,300,300,300,1-18709,3,1-18709,3,33,4,0,11,12.109899818897247,0.36696666117870447
80,80,80,80,80,1-0053,3,1-0053,7,142,25,0,36,51.54149031639099,0.3629682416647253
70,70,70,70,70,1-1224,16,1-1224,16,151,12,0,58,54.761289954185486,0.3626575493654668
169,169,169,169,169,1-7268,11,1-7268,11,70,3,0,30,25.117908596992493,0.35882726567132134
64,64,64,64,64,MLG29,3,MLG29,7,164,29,0,40,58.49054479598999,0.3566496633901829
123,123,123,123,123,1-11350,8,1-11350,2,100,28,0,10,35.3726361989975,0.353726361989975
89,89,89,89,89,1-9831,5,1-9831,5,132,7,0,53,46.07497185468674,0.34905281708096014
45,45,45,45,45,1-3596,6,1-3596,4,223,45,0,44,77.43959927558899,0.34726277702057845
376,376,376,376,376,1-18487,15,1-18487,15,23,2,0,8,7.898108959197998,0.3433960417042608
81,81,81,81,81,1-7682,11,1-7682,11,141,3,0,61,47.973080813884735,0.3402346157013102
84,84,84,84,84,1-2382,6,1-2382,4,139,25,0,30,47.11790859699249,0.33897775969059346
7,7,7,7,7,MLG69,13,MLG69,13,576,103,0,123,193.68342524766922,0.3362559466105368
13,13,13,13,13,1-1258,15,1-1258,15,435,91,0,69,141.87118977308273,0.3261406661450178
94,94,94,94,94,1-1005,3,1-1005,7,125,19,0,29,40.38064497709274,0.3230451598167419
145,145,145,145,145,1-9491,20,1-9491,20,80,0,0,35,25.80422669649124,0.3225528337061405
199,199,199,199,199,1-20167,12,1-20167,4,56,15,0,4,17.949054479599,0.32051882999283926
154,154,154,154,154,1-9417,4,1-9417,6,76,14,0,14,24.321690678596497,0.3200222457710065
38,38,38,38,38,1-4649,13,1-4649,13,244,27,0,69,77.87118977308273,0.3191442203814866
170,170,170,170,170,1-6594,20,1-6594,20,70,0,0,30,22.117908596992493,0.31597012281417847
451,451,451,451,451,1-11329,22,1-11329,10,14,0,0,6,4.4235817193984985,0.31597012281417847
358,358,358,358,358,1-8627,11,1-8627,11,25,2,0,8,7.898108959197998,0.31592435836791993
26,26,26,26,26,1-18558,17,1-18558,17,307,77,0,27,96.90611773729324,0.31565510663613433
41,41,41,41,41,1-9283,11,1-9283,11,235,7,0,91,74.09098941087723,0.31528080600373287
348,348,348,348,348,1-3087,20,1-3087,20,26,0,0,11,8.109899818897247,0.31191922380374026
214,214,214,214,214,1-8450,12,1-8450,12,52,11,0,7,16.16084533929825,0.3107854872941971
288,288,288,288,288,1-9761,9,1-9761,1,35,2,0,12,10.847163438796997,0.3099189553941999
125,125,125,125,125,1-1390,16,1-1390,16,98,20,0,14,30.321690678596497,0.30940500692445405
503,503,503,503,503,1-5531,9,1-5531,1,8,1,0,2,2.4745272397994995,0.30931590497493744
221,221,221,221,221,1-4355,7,1-4355,3,49,7,0,11,15.109899818897247,0.3083653024264744
57,57,57,57,57,MLG75,2,MLG75,9,185,45,0,16,56.796217918395996,0.30700658334268105
418,418,418,418,418,1-17835,16,1-17835,16,17,3,0,3,5.211790859699249,0.30657593292348523
387,387,387,387,387,1-9436,6,1-9436,4,21,2,0,6,6.4235817193984985,0.3058848437808809
247,247,247,247,247,1-6734,4,1-6734,14,44,6,0,10,13.372636198997498,0.3039235499772159
78,78,78,78,78,1-1570,14,1-1570,14,142,26,0,23,42.957063257694244,0.30251452998376227
286,286,286,286,286,1-1770,11,1-1770,11,35,1,0,13,10.584427058696747,0.3024122016770499
0,0,0,0,0,1-6098,3,1-6098,7,1327,156,0,332,400.7715218067169,0.30201320407439103
246,246,246,246,246,1-6538,11,1-6538,11,44,0,0,18,13.270745158195496,0.30160784450444306
216,216,216,216,216,1-8397,6,1-8397,4,51,8,0,10,15.372636198997498,0.30142423919602934
304,304,304,304,304,1-1592,9,1-1592,1,32,3,0,9,9.635372579097748,0.3011053930968046
454,454,454,454,454,1-5913,6,1-5913,4,14,2,0,3,4.211790859699249,0.3008422042642321
