Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-6918,2,19,1-6918,43,44,0,3,45.30045133829117,1.0534988683323527
1-6919,20,20,1-6919,43,44,0,1,44.43348377943039,1.0333368320797764
1-7536,3,11,1-7536,17,16,0,3,17.300451338291168,1.0176736081347746
1-13247,7,2,1-13247,29,26,0,2,26.86696755886078,0.9264471572020958
1-4926,4,3,1-4926,4,2,0,3,3.300451338291168,0.825112834572792
1-7608,4,3,1-7608,4,2,0,2,2.866967558860779,0.7167418897151947
1-17790,16,18,1-17790,5,3,0,1,3.4334837794303894,0.6866967558860779
1-6217,16,18,1-6217,44,26,0,7,29.034386456012726,0.6598724194548347
1-18371,7,2,1-18371,120,60,0,39,76.90586739778519,0.6408822283148765
1-9838,2,19,1-9838,3,1,0,2,1.8669675588607788,0.6223225196202596
1-6227,9,23,1-6227,52,31,0,3,32.30045133829117,0.6211625257363687
1-7481,19,12,1-7481,33,20,0,1,20.43348377943039,0.6191964781645573
1-9855,19,12,1-9855,8,4,0,2,4.866967558860779,0.6083709448575974
1-7019,3,11,1-7019,107,58,0,11,62.76832157373428,0.5866198277919092
P-0009,7,2,P-0009,7,3,0,2,3.866967558860779,0.5524239369801113
72-12171,16,18,72-12171,19,8,0,5,10.167418897151947,0.5351273103764183
1-4417,10,4,1-4417,151,65,0,36,80.60541605949402,0.5338107023807551
1-8095,2,19,1-8095,46,15,0,22,24.536643147468567,0.5334052858145341
1-2400,18,16,1-2400,49,19,0,15,25.50225669145584,0.5204542181929763
1-9770,7,2,1-9770,50,25,0,1,25.43348377943039,0.5086696755886078
1-8532,10,4,1-8532,4,2,0,0,2.0,0.5
1-3516,6,5,1-3516,156,59,0,43,77.63980251550674,0.4976910417660689
1-9697,15,13,1-9697,20,6,0,9,9.901354014873505,0.49506770074367523
1-9997,2,19,1-9997,16,7,0,2,7.866967558860779,0.4916854724287987
1-7213,1,9,1-7213,23,0,0,26,11.270578265190125,0.490025141964788
MLG48,16,18,MLG48,159,59,0,43,77.63980251550674,0.4883006447516147
1-5803,16,18,1-5803,15,6,0,3,7.300451338291168,0.48669675588607786
MLG10,16,18,MLG10,60,15,0,32,28.87148094177246,0.481191349029541
MLG59,8,10,MLG59,71,32,0,4,33.73393511772156,0.47512584672847263
1-8488,8,10,1-8488,23,10,0,2,10.866967558860779,0.4724768503852513
1-3087,17,15,1-3087,26,10,0,5,12.167418897151947,0.4679776498904595
1-2423,4,3,1-2423,79,33,0,9,36.901354014873505,0.46710574702371527
1-6006,15,13,1-6006,57,6,0,47,26.373737633228302,0.4626971514601457
1-2294,16,18,1-2294,75,31,0,8,34.467870235443115,0.45957160313924156
MLG09,2,19,MLG09,125,31,0,60,57.009026765823364,0.45607221412658694
1-8157,15,13,1-8157,75,25,0,21,34.10315936803818,0.45470879157384236
1-4682,15,13,1-4682,16,5,0,5,7.167418897151947,0.4479636810719967
1-7527,5,21,1-7527,1,0,0,1,0.4334837794303894,0.4334837794303894
1-0003,18,16,1-0003,17,3,0,10,7.334837794303894,0.43146104672375846
1-5002,1,9,1-5002,45,12,0,17,19.36922425031662,0.43042720556259156
1-3584,1,9,1-3584,26,5,0,14,11.068772912025452,0.42572203507790196
1-9416,7,2,1-9416,13,5,0,1,5.433483779430389,0.4179602907254146
1-8646,8,10,1-8646,20,7,0,3,8.300451338291168,0.4150225669145584
1-5981,18,16,1-5981,28,9,0,6,11.600902676582336,0.41431795273508343
1-7845,8,10,1-7845,36,14,0,2,14.866967558860779,0.4129713210794661
1-2714,20,20,1-2714,61,25,0,0,25.0,0.4098360655737705
1-9379,8,10,1-9379,58,22,0,4,23.733935117721558,0.409205777891751
P-16616,17,15,P-16616,28,11,0,1,11.43348377943039,0.40833870640822817
1-9553,6,5,1-9553,23,5,0,10,9.334837794303894,0.4058625127958215
MLG46,11,17,MLG46,17,6,0,2,6.866967558860779,0.40393926816828113
1-11350,4,3,1-11350,100,22,0,41,39.772834956645966,0.39772834956645964
1-6692,7,2,1-6692,71,22,0,14,28.06877291202545,0.39533482974683737
1-9055,11,17,1-9055,12,3,0,4,4.733935117721558,0.39449459314346313
1-20012,1,9,1-20012,12,3,0,4,4.733935117721558,0.39449459314346313
1-8100,20,20,1-8100,19,6,0,3,7.300451338291168,0.3842342809626931
1-6296,16,18,1-6296,254,80,0,40,97.33935117721558,0.3832257920362818
1-9394,7,2,1-9394,117,35,0,22,44.53664314746857,0.3806550696364835
1-7991,20,20,1-7991,46,11,0,15,17.50225669145584,0.3804838411186052
1-9457,4,3,1-9457,11,2,0,5,4.167418897151947,0.3788562633774497
1-8066,18,16,1-8066,86,23,0,22,32.53664314746857,0.37833305985428567
1-6532,4,3,1-6532,27,8,0,5,10.167418897151947,0.37657107026488695
1-1015,6,5,1-1015,155,15,0,100,58.34837794303894,0.37644114801960604
1-1942,3,11,1-1942,34,8,0,11,12.768321573734283,0.3755388698157142
1-9643,20,20,1-9643,8,3,0,0,3.0,0.375
1-6647,11,17,1-6647,62,21,0,5,23.167418897151947,0.3736680467282572
