,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-9938,12,16,1-9938,55,14,0,28,39.02211141586304,0.7094929348338734
1,1-7441,14,6,1-7441,111,14,0,67,73.87433803081512,0.6655345768541903
2,MLG44,14,6,MLG44,59,18,0,23,38.55387723445892,0.6534555463467614
3,MLG65,13,13,MLG65,201,37,0,99,125.47103679180144,0.6242340138895595
4,1-9379,12,16,1-9379,58,20,0,18,36.08564305305481,0.6221662595354277
5,1-6974,16,11,1-6974,207,18,0,118,123.45032668113708,0.5963783897639473
6,1-4640,10,15,1-4640,87,25,0,29,50.91575825214386,0.5852386005993547
7,1-18558,14,6,1-18558,307,82,0,109,179.40750515460968,0.5843892676045918
8,1-1942,13,13,1-1942,34,8,0,13,19.617408871650696,0.5769826138720793
9,1-7042,8,8,1-7042,117,21,0,51,66.57598865032196,0.5690255440198458
10,MLG75,12,16,MLG75,185,39,0,74,105.12986588478088,0.5682695453231399
11,MLG59,7,10,MLG59,71,13,0,29,38.91575825214386,0.5481092711569557
12,1-3447,13,13,1-3447,110,15,0,49,58.78869497776032,0.5344426816160028
13,1-9768,22,7,1-9768,241,46,0,90,126.42821526527403,0.5245984035903487
14,1-1608,19,14,1-1608,307,67,0,105,160.8329178094864,0.5238857257637993
15,MLG60,11,3,MLG60,47,4,0,23,24.553877234458923,0.5224229198821048
16,MLG45,7,10,MLG45,70,11,0,28,36.02211141586304,0.5146015916551863
17,1-8573,17,17,1-8573,184,74,0,22,93.6602303981781,0.5090229912944462
18,1-19568,9,2,1-19568,2,1,0,0,1.0,0.5
19,1-1989,16,11,1-1989,46,4,0,21,22.76658356189728,0.4949257296064626
20,1-17835,21,18,1-17835,17,3,0,6,8.361881017684937,0.4918753539814668
21,1-19205,5,9,1-19205,12,4,0,2,5.7872936725616455,0.4822744727134704
22,1-9345,20,4,1-9345,47,11,0,13,22.617408871650696,0.4812214653542701
23,1-1390,13,13,1-1390,98,11,0,40,46.74587345123291,0.4769987086860501
24,MLG40,14,6,MLG40,51,10,0,16,24.298349380493164,0.4764382231469248
25,1-5002,1,20,1-5002,45,8,0,15,21.40470254421234,0.475660056538052
