Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,20,1-9491,10,80,15,1,21,1023.123065173626,12.789038314670325
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,20,MLG52,10,125,11,1,32,1023.3780040740967,8.187024032592774
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,10,1-9379,9,58,22,0,15,27.80218940973282,0.4793480932712555
91,91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,13,1-9270,13,128,40,0,44,57.019755601882935,0.4454668406397104
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,10,MLG45,9,70,22,0,23,30.89669042825699,0.4413812918322427
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,6,1-1580,18,400,83,0,212,165.0042769908905,0.41251069247722627
174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG41,10,MLG41,9,66,24,0,8,27.09450101852417,0.4105227427049117
74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,5,1-8074,9,145,45,0,37,59.312067210674286,0.4090487393839606
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,10,MLG59,9,71,24,0,13,29.028564155101776,0.4088530162690391
300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-18709,8,1-18709,10,33,10,0,6,12.320875763893127,0.37335987163312506
224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9277,16,1-9277,14,48,5,0,31,16.99119144678116,0.35398315514127415
189,189,189,189,189,189,189,189,189,189,189,189,189,189,MLG10,12,MLG10,6,60,8,0,34,21.151629328727722,0.3525271554787954
