Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,1-9491,5,1-9491,10,80,21,1,27,1026.2841193974018,12.828551492467522
93,93,93,93,93,MLG52,5,MLG52,10,125,17,1,24,1021.6969950199127,8.173575960159301
215,215,215,215,215,MLG40,15,MLG40,16,51,16,0,4,16.782832503318787,0.3290751471238978
84,84,84,84,84,1-2382,5,1-2382,10,139,36,0,31,42.066951900720596,0.30263994173180286
85,85,85,85,85,1-1131,7,1-1131,12,138,39,0,9,40.76137313246727,0.2953722690758498
168,168,168,168,168,MLG45,4,MLG45,9,70,19,0,5,19.978540629148483,0.28540772327354974
195,195,195,195,195,1-9379,4,1-9379,9,58,15,0,7,16.369956880807877,0.28224063587599785
165,165,165,165,165,MLG59,4,MLG59,9,71,18,0,9,19.76137313246727,0.2783291990488348
332,332,332,332,332,P-16616,15,P-16616,16,28,7,0,2,7.391416251659393,0.26397915184497833
174,174,174,174,174,MLG41,4,MLG41,9,66,16,0,7,17.369956880807877,0.2631811648607254
57,57,57,57,57,MLG75,11,MLG75,5,185,42,0,33,48.45836815237999,0.26193712514799994
169,169,169,169,169,1-7268,10,1-7268,4,70,14,0,17,17.327038139104843,0.24752911627292634
111,111,111,111,111,1-0272,5,1-0272,10,111,25,0,8,26.565665006637573,0.23933031537511326
46,46,46,46,46,1-2282,19,1-2282,20,219,49,0,13,51.54420563578606,0.23536166956979934
27,27,27,27,27,1-1608,9,1-1608,2,307,33,0,197,71.55450078845024,0.23307654979951217
224,224,224,224,224,1-9277,8,1-9277,14,48,5,0,31,11.066951900720596,0.2305614979316791
299,299,299,299,299,MLG31,20,MLG31,6,33,6,0,8,7.565665006637573,0.22926257595871435
150,150,150,150,150,1-3083,10,1-3083,4,78,10,0,40,17.828325033187866,0.2285682696562547
81,81,81,81,81,1-7682,11,1-7682,5,141,24,0,41,32.02403315901756,0.22712080254622385
435,435,435,435,435,1-4494,5,1-4494,12,16,3,0,3,3.58712437748909,0.22419527359306812
