,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7019,15,6,1-7019,107,8,0,95,62.89689230918884,0.587821423450363
1,MLG56,14,4,MLG56,511,147,0,262,298.39985036849976,0.5839527404471619
2,1-7122,22,22,1-7122,197,0,0,188,108.63806056976318,0.551462236394737
3,MLG44,16,2,MLG44,59,30,0,4,32.311448097229004,0.5476516626648984
4,1-0296,17,8,1-0296,41,18,0,7,22.04503417015076,0.5376837602475795
5,1-6974,4,24,1-6974,207,0,0,186,107.48233652114868,0.5192383406818777
6,1-9379,15,6,1-9379,58,24,0,9,29.20075821876526,0.5034613485994011
7,MLG14,19,8,MLG14,232,97,0,29,113.75799870491028,0.4903362013142684
8,1-5002,6,7,1-5002,45,9,0,22,21.71296453475952,0.482510322994656
9,1-7024,15,6,1-7024,498,75,0,284,239.11281490325928,0.4801462146651792
10,1-18558,21,10,1-18558,307,119,0,44,144.42592906951904,0.4704427656987591
11,1-5744,3,17,1-5744,18,5,0,6,8.467172145843506,0.4703984525468614
12,1-6878,12,9,1-6878,167,19,0,100,76.7862024307251,0.4597976193456592
13,MLG50,19,8,MLG50,319,92,0,90,144.0075821876526,0.451434426920541
14,MLG52,6,7,MLG52,125,16,0,68,55.294617652893066,0.4423569412231445
15,72-12171,18,17,72-12171,19,3,0,9,8.200758218765259,0.4316188536192241
16,1-6181,12,9,1-6181,659,114,0,285,278.6906769275665,0.4228993580084469
17,1-5653,1,18,1-5653,11,0,0,8,4.622896194458008,0.4202632904052734
18,MLG64,16,2,MLG64,245,38,0,112,102.72054672241212,0.4192675376424984
19,MLG67,16,2,MLG67,27,9,0,4,11.311448097229004,0.4189425221195927
20,1-8578,5,19,1-8578,11,4,0,1,4.577862024307251,0.4161692749370228
21,MLG60,19,8,MLG60,47,16,0,6,19.467172145843502,0.4141951520392235
22,1-9286,2,20,1-9286,81,25,0,14,33.090068340301514,0.4085193622259446
23,1-9404,3,17,1-9404,100,15,0,44,40.42592906951904,0.4042592906951904
24,1-3216,19,8,1-3216,5,2,0,0,2.0,0.4
25,1-6532,1,18,1-6532,27,5,0,10,10.77862024307251,0.3992081571508337
26,1-6296,12,9,1-6296,254,41,0,104,101.0976505279541,0.3980222461730476
27,1-0027,6,7,1-0027,29,4,0,13,11.512206315994264,0.396972631586009
