Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,6,8,1-7024,498,123,1,57,1140.7943983078003,2.2907518038309242
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,6,8,1-6240,698,121,1,46,1135.3603916168213,1.626590818935274
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,8,12,MLG59,71,37,0,16,41.99491882324219,0.5914777299048195
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,8,12,1-3206,45,23,0,5,24.560912132263184,0.5457980473836263
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,18,3,MLG65,201,60,0,137,102.76899242401123,0.5112885195224439
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,10,13,1-10785,279,96,0,104,128.46697235107422,0.4604550980325241
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,20,10,MLG40,51,21,0,6,22.87309455871582,0.44849205017089844
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,20,14,MLG14,232,98,0,10,101.12182426452637,0.4358699321746826
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,19,6,MLG58,71,27,0,12,30.74618911743164,0.4330449171469245
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,2,10,1-9491,80,28,0,13,32.05837154388428,0.40072964429855346
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,19,6,MLG75,185,53,0,48,67.98475646972656,0.36748517010663007
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,20,14,1-7140,397,140,0,16,144.9949188232422,0.3652264957764287
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,20,18,1-18709,33,11,0,3,11.93654727935791,0.36171355391993665
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,11,7,1-3362,117,25,0,50,40.609121322631836,0.3470865070310413
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,6,8,1-4355,49,16,0,3,16.93654727935791,0.34564382202771243
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,10,13,1-0129,142,31,0,53,47.545668601989746,0.33482865212668833
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,10,13,1-9270,128,32,0,34,42.61420249938965,0.33292345702648163
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,19,10,1-4494,16,4,0,4,5.248729705810547,0.3280456066131592
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,10,13,1-9630,33,8,0,9,10.80964183807373,0.32756490418405243
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,2,10,MLG60,47,10,0,17,15.307101249694824,0.3256830053126558
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,19,17,1-9794,46,11,0,11,14.434006690979004,0.31378275415171747
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,19,9,1-9925,93,26,0,10,29.121824264526367,0.3131378953174878
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,2,7,1-7530,25,4,0,12,7.746189117431641,0.3098475646972656
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,6,8,1-1957,47,13,0,5,14.560912132263184,0.30980664111198264
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,1,2,1-4052,13,4,0,0,4.0,0.3076923076923077
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,19,6,1-8157,75,19,0,13,23.058371543884277,0.30744495391845705
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,17,18,1-9496,39,6,0,19,11.931466102600098,0.30593502827179736
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,14,17,1-8910,137,31,0,34,41.61420249938965,0.30375330291525293
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,7,5,1-7005,285,45,0,132,86.20808029174805,0.3024844922517475
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,15,9,1-9831,132,29,0,35,39.926384925842285,0.30247261307456275
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,10,13,1-6734,44,8,0,17,13.307101249694824,0.30243411931124603
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,5,15,1-8573,184,30,0,82,55.59895896911621,0.3021682552669359
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,8,12,1-9576,10,3,0,0,3.0,0.3
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,2,5,1-9752,22,5,0,5,6.560912132263184,0.2982232787392356
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,2,10,1-6718,20,5,0,3,5.93654727935791,0.2968273639678955
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,18,3,1-8124,18,5,0,1,5.312182426452637,0.2951212459140354
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,15,9,1-17733,74,14,0,25,21.804560661315918,0.2946562251529178
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,8,12,1-3523,543,146,0,43,159.42384433746338,0.2935982400321609
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,8,14,1-2294,75,22,0,0,22.0,0.29333333333333333
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,11,7,1-3534,279,38,0,140,81.70553970336914,0.2928513967862693
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,13,20,1-4747,25,6,0,4,7.248729705810547,0.2899491882324219
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,4,11,1-10444,8,2,0,1,2.3121824264526367,0.2890228033065796
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,11,7,1-9861,8,2,0,1,2.3121824264526367,0.2890228033065796
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,12,4,1-6980,128,36,0,3,36.93654727935791,0.2885667756199837
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,10,13,1-1570,142,25,0,51,40.92130374908447,0.28817819541608786
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,15,9,1-9417,76,15,0,22,21.868013381958008,0.287737018183658
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,13,20,1-9995,24,5,0,6,6.87309455871582,0.2863789399464925
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,15,9,1-9674,144,28,0,42,41.11166191101074,0.28549765215979683
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,4,11,1-5163,16,3,0,5,4.560912132263184,0.285057008266449
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,2,2,MLG44,59,14,0,9,16.80964183807373,0.2849091836961649
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,10,13,1-3141,136,28,0,32,37.989837646484375,0.27933704151826744
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,12,4,MLG52,125,22,0,41,34.799479484558105,0.2783958358764648
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,15,9,1-5197,72,10,0,32,19.989837646484375,0.27763663397894967
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,4,11,1-18994,28,4,0,12,7.746189117431641,0.2766496113368443
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,6,8,1-4499,12,3,0,1,3.3121824264526367,0.2760152022043864
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,3,21,1-18203,29,8,0,0,8.0,0.27586206896551724
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,20,4,1-5549,35,9,0,2,9.624364852905273,0.27498185294015065
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,10,13,MLG06,18,4,0,3,4.93654727935791,0.27425262663099503
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,8,12,1-11350,100,19,0,26,27.116743087768555,0.2711674308776855
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,11,7,1-3516,156,31,0,36,42.23856735229492,0.27076004713009566
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,18,3,1-20012,12,2,0,4,3.248729705810547,0.2707274754842122
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,4,11,1-5515,29,5,0,9,7.8096418380737305,0.2692979944163355
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,2,21,1-1183,45,4,0,26,12.116743087768555,0.2692609575059679
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,12,21,1-0055,18,2,0,9,4.8096418380737305,0.26720232433742946
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,12,4,1-18935,30,8,0,0,8.0,0.26666666666666666
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,17,18,1-6061,40,10,0,2,10.624364852905273,0.2656091213226318
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,6,8,1-9452,16,3,0,4,4.248729705810547,0.2655456066131592
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,12,4,MLG51,248,48,0,57,65.7943983078003,0.26529999317661407
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,1,2,1-2297,25,6,0,2,6.624364852905273,0.26497459411621094
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,2,10,1-19229,38,6,0,13,10.058371543884277,0.26469398799695465
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,10,13,1-1258,435,66,0,155,114.38827610015869,0.26296155425323836
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,15,9,1-9712,10,2,0,2,2.6243648529052734,0.2624364852905273
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,2,1-8379,5,1,0,1,1.3121824264526367,0.2624364852905273
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,2,10,MLG33,20,4,0,4,5.248729705810547,0.2624364852905273
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,19,6,MLG68,642,85,0,262,166.79179573059082,0.2598003048763097
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,11,7,1-7496,246,42,0,70,63.85276985168457,0.25956410508814864
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,18,3,1-1131,138,28,0,25,35.80456066131592,0.25945333812547766
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,15,9,1-9404,100,15,0,35,25.926384925842285,0.25926384925842283
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,11,7,1-9902,30,4,0,12,7.746189117431641,0.25820630391438804
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,17,18,1-6693,98,23,0,7,25.185276985168457,0.2569926222976373
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,2,10,MLG38,77,13,0,21,19.55583095550537,0.25397183059097883
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,6,8,1-9283,235,55,0,14,59.370553970336914,0.25264065519292306
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,7,5,1-4531,94,15,0,28,23.741107940673828,0.2525649780922748
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,12,4,MLG50,319,53,0,88,80.47205352783203,0.252263490682859
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,11,7,1-7004,381,21,0,240,95.92378234863281,0.2517684576079601
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,2,10,72-18936,20,5,0,0,5.0,0.25
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,3,21,1-9697,20,5,0,0,5.0,0.25
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,15,9,1-21192,4,1,0,0,1.0,0.25
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,3,21,1-0296,41,9,0,4,10.248729705810547,0.2499690172148914
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,6,8,1-10539,63,14,0,5,15.560912132263184,0.2469986052740188
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,11,7,1-4640,87,13,0,27,21.42892551422119,0.2463094886692091
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,12,4,MLG56,511,109,0,53,125.54566860198975,0.24568623992561595
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,10,13,1-9963,116,21,0,24,28.49237823486328,0.24562395030054554
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,11,4,1-1015,155,22,0,51,37.92130374908447,0.24465357257473852
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,13,20,1-3265,19,4,0,2,4.624364852905273,0.24338762383711965
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,8,14,1-8988,29,7,0,0,7.0,0.2413793103448276
