,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG62,3,5,MLG62,525,87,0,401,282.342159986496,0.5377945904504685
1,1-9491,17,12,1-9491,80,26,0,34,42.56267690658569,0.5320334613323212
2,1-0292,20,14,1-0292,99,34,0,35,51.04981446266174,0.5156546915420378
3,MLG59,6,4,MLG59,71,33,0,6,35.9228253364563,0.5059552864289619
4,1-9379,2,17,1-9379,58,20,0,16,27.7942008972168,0.4792103602968413
5,MLG08,14,15,MLG08,107,19,0,65,50.66394114494324,0.4734947770555442
6,MLG48,14,15,MLG48,159,50,0,39,68.99836468696594,0.4339519791633078
7,MLG38,14,15,MLG38,77,27,0,13,33.33278822898865,0.4328933536232291
8,1-10539,17,12,1-10539,63,16,0,22,26.717026233673096,0.4240797814868745
9,1-6692,14,7,1-6692,71,26,0,7,29.40996289253235,0.4142248294722866
10,MLG54,13,7,MLG54,595,60,0,380,245.11227130889893,0.4119533971578133
11,MLG32,5,20,MLG32,52,13,0,16,20.7942008972168,0.3998884787926307
12,1-3587,14,15,1-3587,46,13,0,11,18.358513116836548,0.3990981112355771
13,1-9277,3,3,1-9277,48,12,0,14,18.819925785064697,0.3920817871888478
14,1-3083,18,10,1-3083,78,23,0,14,29.819925785064697,0.3823067408341628
15,MLG15,2,17,MLG15,105,7,0,66,39.15107870101929,0.3728674162001837
16,1-18487,13,16,1-18487,23,6,0,5,8.435687780380249,0.366769033929576
17,MLG65,13,7,MLG65,201,71,0,4,72.9485502243042,0.3629281105686776
18,MLG55,1,18,MLG55,92,12,0,43,32.94691491127014,0.3581186403398928
19,1-5799,22,4,1-5799,7,1,0,3,2.4614126682281494,0.3516303811754499
20,MLG60,14,2,MLG60,47,14,0,5,16.43568778038025,0.3496954846889414
21,MLG58,3,5,MLG58,71,16,0,18,24.768476009368896,0.3488517747798436
22,1-6878,20,14,1-6878,167,27,0,64,58.17680358886719,0.3483640933465101
23,1-7140,20,14,1-7140,397,30,0,221,137.657399892807,0.3467440803345264
24,MLG39,12,6,MLG39,23,6,0,4,7.948550224304199,0.3455891401871391
25,1-9496,10,21,1-9496,39,11,0,5,13.435687780380247,0.3445048148815448
26,1-9283,17,12,1-9283,235,17,0,131,80.81501984596252,0.3438937014721809
27,1-1207,13,7,1-1207,66,8,0,30,22.61412668228149,0.3426382830648711
28,1-6858,19,8,1-6858,23,2,0,12,7.845650672912598,0.3411152466483738
29,1-1350,17,12,1-1350,195,36,0,62,66.20252847671509,0.3395001460344363
30,1-6538,17,12,1-6538,44,11,0,8,14.897100448608398,0.3385704647411
31,1-9997,11,19,1-9997,16,2,0,7,5.409962892532349,0.3381226807832718
32,1-9609,15,1,1-9609,25,5,0,7,8.409962892532349,0.3363985157012939
33,1-7682,6,4,1-7682,141,35,0,25,47.178438901901245,0.3345988574602925
34,1-4842,5,20,1-4842,6,2,0,0,2.0,0.3333333333333333
35,1-20012,6,4,1-20012,12,4,0,0,4.0,0.3333333333333333
36,1-8705,3,5,1-8705,48,10,0,12,15.845650672912598,0.3301177223523457
37,1-5654,12,6,1-5654,15,3,0,4,4.948550224304199,0.3299033482869466
38,1-5744,10,21,1-5744,18,3,0,6,5.922825336456299,0.3290458520253499
39,1-8222,3,5,1-8222,12,2,0,4,3.948550224304199,0.3290458520253499
40,MLG56,8,13,MLG56,511,122,0,92,166.81665515899658,0.3264513799588974
41,1-7204,1,18,1-7204,26,8,0,1,8.48713755607605,0.3264283675413865
42,1-5515,17,12,1-5515,29,6,0,7,9.409962892532349,0.3244814790528396
43,1-18714,19,8,1-18714,32,5,0,11,10.358513116836548,0.3237035349011421
44,1-8988,6,4,1-8988,29,5,0,9,9.384238004684448,0.3235944139546362
45,1-3509,20,14,1-3509,35,3,0,17,11.281338453292848,0.322323955808367
46,MLG40,2,17,MLG40,51,14,0,5,16.43568778038025,0.3222683878505931
47,1-9650,7,2,1-9650,25,8,0,0,8.0,0.32
48,1-8285,8,13,1-8285,72,15,0,16,22.7942008972168,0.3165861235724555
49,MLG75,7,2,MLG75,185,54,0,9,58.38423800468445,0.315590475700997
50,1-10060,1,22,1-10060,36,4,0,15,11.307063341140749,0.3140850928094651
51,1-5163,8,13,1-5163,16,5,0,0,5.0,0.3125
52,72-12171,8,13,72-12171,19,2,0,8,5.897100448608398,0.3103737078214946
53,1-6561,11,16,1-6561,65,7,0,27,20.152714014053345,0.3100417540623592
54,1-20641,4,22,1-20641,16,3,0,4,4.948550224304199,0.3092843890190124
55,1-8188,8,13,1-8188,140,12,0,64,43.17680358886719,0.3084057399204799
56,MLG07,13,7,MLG07,90,21,0,13,27.332788228988647,0.3036976469887627
57,MLG31,14,15,MLG31,33,8,0,4,9.9485502243042,0.3014712189183091
58,1-4640,12,6,1-4640,87,12,0,29,26.126989126205444,0.3003102198414419
59,1-5214,14,15,1-5214,40,9,0,6,11.9228253364563,0.2980706334114075
60,1-4390,2,17,1-4390,45,9,0,9,13.384238004684448,0.2974275112152099
61,1-8450,22,11,1-8450,52,13,0,5,15.435687780380247,0.2968401496226971
62,1-3639,1,18,1-3639,17,5,0,0,5.0,0.2941176470588235
63,1-7744,18,10,1-7744,37,6,0,10,10.871375560760498,0.2938209611016351
64,1-7467,18,10,1-7467,64,10,0,18,18.768476009368896,0.293257437646389
65,1-0358,9,19,1-0358,22,4,0,5,6.435687780380249,0.2925312627445567
66,1-5413,5,20,1-5413,39,6,0,11,11.358513116836548,0.291243926072732
67,1-2282,2,17,1-2282,219,52,0,24,63.6913013458252,0.290827860026599
68,1-9946,11,16,1-9946,12,2,0,3,3.4614126682281494,0.2884510556856791
69,1-18203,9,19,1-18203,29,2,0,13,8.332788228988647,0.2873375251375396
70,MLG12,14,15,MLG12,146,14,0,57,41.76684069633484,0.2860742513447591
71,1-8421,13,16,1-8421,109,19,0,25,31.178438901901245,0.2860407238706536
72,1-3139,21,3,1-3139,93,11,0,32,26.5884017944336,0.2858967934885332
73,1-7993,9,19,1-7993,24,0,0,14,6.819925785064697,0.2841635743776957
74,1-11206,3,5,1-11206,14,3,0,2,3.9742751121521,0.2838767937251499
75,1-8042,18,10,1-8042,52,3,0,24,14.691301345825195,0.2825250258812538
76,1-5530,11,16,1-5530,7,1,0,2,1.9742751121521,0.2820393017360142
77,MLG45,12,6,MLG45,70,7,0,26,19.66557645797729,0.2809368065425328
78,1-5891,17,12,1-5891,96,4,0,47,26.89546513557434,0.2801610951622327
79,1-1570,11,16,1-1570,142,23,0,34,39.56267690658569,0.2786104007506034
80,1-4098,20,14,1-4098,16,2,0,5,4.435687780380249,0.2772304862737655
81,MLG41,3,5,MLG41,66,9,0,19,18.255613565444943,0.2766002055370446
82,1-9227,21,3,1-9227,801,112,0,223,220.6316750049591,0.2754452871472648
83,1-4531,21,3,1-4531,94,19,0,14,25.819925785064697,0.2746800615432415
84,1-3052,21,3,1-3052,166,14,0,64,45.17680358886719,0.2721494192100433
85,MLG72,20,14,MLG72,9,0,0,5,2.435687780380249,0.2706319755978054
86,1-3362,1,18,1-3362,117,16,0,32,31.5884017944336,0.269986340123364
87,1-9237,3,5,1-9237,38,1,0,19,10.255613565444946,0.2698845675117091
88,1-10785,11,16,1-10785,279,26,0,101,75.20089316368103,0.2695372514827277
89,1-7004,22,11,1-7004,381,81,0,44,102.4340524673462,0.2688557807541895
90,1-8398,13,7,1-8398,54,13,0,3,14.46141266822815,0.2678039383005213
91,1-9286,17,6,1-9286,81,8,0,28,21.639851570129395,0.2671586613596221
92,1-8066,20,14,1-8066,86,21,0,4,22.9485502243042,0.2668436072593511
93,1-18234,2,17,1-18234,43,9,0,5,11.435687780380247,0.2659462274507034
94,1-6181,20,14,1-6181,659,81,0,192,174.53041076660156,0.2648412909963605
95,1-17835,17,12,1-17835,17,4,0,1,4.48713755607605,0.2639492680044735
96,1-3106,2,17,1-3106,34,8,0,2,8.9742751121521,0.2639492680044735
97,1-1957,3,5,1-1957,47,7,0,11,12.358513116836548,0.262947087592267
98,1-3523,18,10,1-3523,543,74,0,138,141.22498273849487,0.2600828411390329
99,1-7842,7,2,1-7842,21,4,0,3,5.461412668228149,0.2600672699156262
100,1-8427,17,12,1-8427,189,8,0,84,48.91955471038818,0.2588336228062867
101,1-4747,14,15,1-4747,25,5,0,3,6.461412668228149,0.2584565067291259
102,1-1258,11,16,1-1258,435,65,0,97,112.25234293937685,0.2580513630790272
103,1-7024,7,2,1-7024,498,108,0,42,128.4597773551941,0.2579513601509921
104,1-7066,4,22,1-7066,23,2,0,8,5.897100448608398,0.256395671678626
