,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
30,MLG51,16,MLG51,16,248,61,0,56,110.83451175689696,0.4469133538584555
31,72-12171,7,72-12171,17,19,4,0,5,8.449509978294373,0.4447110514891775
32,1-20578,17,1-20578,5,19,4,0,5,8.449509978294373,0.4447110514891775
33,1-17835,16,1-17835,16,17,4,0,4,7.559607982635498,0.4446828225079705
34,1-1224,16,1-1224,16,151,36,0,35,67.14656984806061,0.4446792705169576
35,1-10060,8,1-10060,20,36,5,0,12,15.678823947906494,0.4355228874418471
36,MLG44,7,MLG44,19,59,13,0,14,25.458627939224243,0.4315021684614278
37,1-5980,5,1-5980,4,29,8,0,5,12.449509978294373,0.4292934475273922
38,1-2335,3,1-2335,10,145,30,0,36,62.03647184371948,0.4278377368532378
39,1-6611,20,1-6611,8,89,5,0,37,37.92637383937836,0.4261390319031276
40,1-1177,3,1-1177,10,17,1,0,7,7.229313969612122,0.4252537629183601
41,1-1183,3,1-1183,10,45,4,0,17,19.128333926200867,0.4250740872489081
42,1-9997,18,1-9997,7,16,5,0,2,6.779803991317749,0.4237377494573593
43,1-9286,4,1-9286,11,81,19,0,17,34.12833392620087,0.421337455879023
44,1-9270,15,1-9270,14,128,21,0,37,53.92637383937836,0.4212997956201434
45,1-3564,12,1-3564,3,41,3,0,16,17.238431930541992,0.420449559281512
46,1-9697,5,1-9697,20,20,3,0,6,8.339411973953247,0.4169705986976623
47,1-9938,5,1-9938,6,55,14,0,10,22.899019956588745,0.4163458173925226
48,MLG60,11,MLG60,2,47,16,0,4,19.55960798263549,0.416161871970968
49,1-19839,15,1-19839,14,13,0,0,6,5.339411973953247,0.4107239979964036
50,1-4098,17,1-4098,17,16,3,0,4,6.559607982635498,0.4099754989147186
51,1-1250,17,1-1250,17,34,5,0,10,13.899019956588743,0.4087947046055513
52,1-1608,4,1-1608,11,307,55,0,79,125.30225765705109,0.4081506764073325
53,1-6734,15,1-6734,14,44,9,0,10,17.899019956588745,0.4067959081042896
54,MLG55,8,MLG55,20,92,8,0,33,37.36676585674286,0.4061604984428572
55,1-5913,6,1-5913,4,14,3,0,3,5.669705986976624,0.4049789990697588
56,1-9491,8,1-9491,20,80,11,0,24,32.35764789581299,0.4044705986976623
57,1-18558,17,1-18558,17,307,65,0,66,123.73353171348572,0.4030408199136343
58,1-9630,15,1-9630,14,33,6,0,8,13.119215965270996,0.3975519989476059
59,1-3596,13,1-3596,4,223,45,0,49,88.60519778728485,0.3973327255035195
60,1-2382,13,1-2382,4,139,32,0,26,55.13745188713074,0.3966723157347535
61,1-8188,8,1-8188,20,140,10,0,51,55.3850017786026,0.3956071555614471
62,1-1462,10,1-1462,1,192,19,0,63,75.0638257265091,0.3909574256589015
63,1-18371,3,1-18371,10,120,30,0,19,46.908137917518616,0.3909011493126551
64,1-8622,16,1-8622,16,54,5,0,18,21.01823592185974,0.3892265911455507
65,1-1390,16,1-1390,16,98,15,0,26,38.13745188713074,0.3891576723176606
66,1-19286,17,1-19286,5,40,3,0,14,15.458627939224243,0.3864656984806061
67,1-9674,5,1-9674,6,144,35,0,23,55.467745900154114,0.3851926798621813
68,1-8493,14,1-8493,15,38,3,0,13,14.568725943565369,0.3833875248306675
69,MLG57,16,MLG57,16,629,78,0,183,240.85206520557404,0.3829126632839015
70,1-7819,10,1-7819,1,59,3,0,22,22.57784390449524,0.3826753204151735
71,1-11330,10,1-11330,1,14,0,0,6,5.339411973953247,0.3813865695680891
72,1-7866,12,1-7866,3,318,26,0,107,121.21951353549956,0.3811934387908791
73,1-9055,10,1-9055,1,12,1,0,4,4.559607982635498,0.3799673318862915
74,MLG46,15,MLG46,14,17,2,0,5,6.449509978294373,0.379382939899669
75,1-0033,20,1-0033,8,10,2,0,2,3.779803991317749,0.3779803991317749
76,1-17790,13,1-17790,4,5,1,0,1,1.8899019956588743,0.3779803991317749
77,1-17907,20,1-17907,8,119,4,0,46,44.93549180030823,0.3776091747925061
78,1-4417,22,1-4417,18,151,8,0,55,56.9446097612381,0.3771166209353516
79,1-2282,13,1-2282,4,219,38,0,50,82.49509978294373,0.376689953346775
80,MLG65,13,MLG65,4,201,16,0,67,75.62343370914459,0.3762359886027094
81,1-8503,17,1-8503,20,16,6,0,0,6.0,0.375
82,1-0053,18,1-0053,7,142,14,0,44,53.15568780899048,0.374335829640778
83,1-2297,14,1-2297,15,25,4,0,6,9.339411973953249,0.3735764789581299
84,1-2294,5,1-2294,5,75,12,0,18,28.01823592185974,0.3735764789581299
85,1-5425,6,1-5425,5,17,1,0,6,6.339411973953247,0.3729065867031322
86,1-9338,14,1-9338,15,29,9,0,2,10.779803991317747,0.3717173790109568
87,1-3312,5,1-3312,6,36,8,0,6,13.339411973953249,0.3705392214987013
88,1-3534,20,1-3534,8,279,24,0,89,103.20127761363985,0.3698970523786374
89,1-18613,7,1-18613,19,25,3,0,7,9.229313969612122,0.3691725587844848
90,1-11350,11,1-11350,2,100,28,0,10,36.899019956588745,0.3689901995658874
91,1-4052,17,1-4052,17,13,3,0,2,4.779803991317749,0.3676772301013653
92,1-3584,17,1-3584,17,26,6,0,4,9.559607982635498,0.3676772301013653
93,1-4929,5,1-4929,6,10,1,0,3,3.669705986976624,0.3669705986976623
94,1-9518,8,1-9518,20,22,0,0,9,8.00911796092987,0.3640508164059032
95,1-5803,3,1-5803,10,15,1,0,5,5.449509978294373,0.3633006652196248
96,1-9379,21,1-9379,9,58,21,0,0,21.0,0.3620689655172414
97,1-1204,3,1-1204,10,39,7,0,8,14.119215965270996,0.3620311785966922
98,1-4355,12,1-4355,3,49,7,0,12,17.678823947906494,0.3607923254674794
99,1-9110,17,1-9110,17,29,6,0,5,10.449509978294373,0.3603279302860128
100,1-1850,8,1-1850,20,30,1,0,11,10.78892195224762,0.3596307317415873
101,1-0031,1,1-0031,13,13,2,0,3,4.669705986976624,0.3592081528443556
102,1-5744,17,1-5744,17,18,2,0,5,6.449509978294373,0.3583061099052429
103,1-0055,16,1-0055,16,18,2,0,5,6.449509978294373,0.3583061099052429
104,MLG32,7,MLG32,19,52,15,0,4,18.55960798263549,0.3569155381276057
105,1-9925,6,1-9925,5,93,2,0,35,33.14656984806061,0.3564147295490388
106,1-4051,15,1-4051,14,5,0,0,2,1.779803991317749,0.3559607982635498
107,1-19447,8,1-19447,20,15,0,0,6,5.339411973953247,0.3559607982635498
108,MLG10,5,MLG10,20,60,7,0,16,21.238431930541992,0.3539738655090332
109,1-8095,10,1-8095,1,46,1,0,17,16.128333926200867,0.3506159549174101
110,MLG42,4,MLG42,11,14,4,0,1,4.8899019956588745,0.3492787139756338
111,1-5531,10,1-5531,1,8,1,0,2,2.779803991317749,0.3474754989147186
112,1-18563,6,1-18563,5,8,1,0,2,2.779803991317749,0.3474754989147186
113,1-8067,5,1-8067,6,322,35,0,86,111.5315716266632,0.3463713404554758
114,1-0027,18,1-0027,7,29,1,0,10,9.899019956588743,0.3413455157444395
115,1-4390,10,1-4390,1,45,2,0,15,15.348529934883118,0.3410784429974026
116,1-4149,10,1-4149,1,16,1,0,5,5.449509978294373,0.3405943736433983
117,1-9404,5,1-9404,6,100,18,0,18,34.01823592185974,0.3401823592185974
118,1-9578,8,1-9578,20,42,0,0,16,14.238431930541992,0.3390102840605236
119,1-9892,15,1-9892,14,22,3,0,5,7.449509978294373,0.3386140899224715
120,1-8627,4,1-8627,11,25,4,0,5,8.449509978294373,0.3379803991317749
121,1-18615,8,1-18615,20,22,2,0,6,7.339411973953247,0.333609635179693
122,1-6718,4,1-6718,11,20,4,0,3,6.669705986976624,0.3334852993488312
123,1-9971,4,1-9971,11,15,5,0,0,5.0,0.3333333333333333
124,1-6974,8,1-6974,20,207,11,0,65,68.84362971782684,0.3325779213421587
125,MLG11,14,MLG11,15,87,27,0,2,28.77980399131775,0.3308023447277902
126,1-9417,5,1-9417,6,76,10,0,17,25.128333926200867,0.3306359727131693
127,MLG75,21,MLG75,9,185,61,0,0,61.0,0.3297297297297297
128,1-1570,15,1-1570,14,142,12,0,39,46.706177830696106,0.3289167452865923
129,1-7152,20,1-7152,8,109,1,0,39,35.706177830696106,0.3275796131256523
130,1-3639,6,1-3639,5,17,2,0,4,5.559607982635498,0.327035763684441
131,1-8820,6,1-8820,5,83,4,0,26,27.137451887130737,0.3269572516521775
132,1-5002,18,1-5002,7,45,4,0,12,14.678823947906494,0.3261960877312554
133,1-5654,7,1-5654,19,15,4,0,1,4.8899019956588745,0.3259934663772583
134,1-9496,5,1-9496,5,39,2,0,12,12.678823947906494,0.3250980499463203
135,1-7744,15,1-7744,14,37,3,0,10,11.899019956588743,0.3215951339618579
136,1-0272,20,1-0272,8,111,9,0,30,35.697059869766235,0.3215951339618579
137,1-3052,10,1-3052,1,166,16,0,42,53.37588381767273,0.321541468781161
138,1-8285,4,1-8285,11,72,15,0,9,23.00911796092987,0.3195710827906926
139,1-5043,14,1-5043,15,123,25,0,16,39.23843193054199,0.3190116417117235
140,1-6561,15,1-6561,14,65,10,0,12,20.67882394790649,0.3181357530447153
141,1-5775,8,1-5775,20,244,9,0,77,77.52245366573334,0.3177149740398907
142,1-1836,15,1-1836,14,20,1,0,6,6.339411973953247,0.3169705986976623
143,MLG78,14,MLG78,15,80,12,0,15,25.34852993488312,0.316856624186039
144,1-3068,20,1-3068,8,180,8,0,55,56.9446097612381,0.3163589431179894
145,1-19448,3,1-19448,10,45,8,0,7,14.229313969612122,0.3162069771024915
146,MLG62,13,MLG62,4,525,125,0,46,165.93549180030823,0.3160676034291585
147,MLG49,8,MLG49,20,185,12,0,52,58.27490377426148,0.3149994798608728
148,1-1957,3,1-1957,10,47,5,0,11,14.78892195224762,0.3146579138776089
149,MLG39,8,MLG39,20,23,1,0,7,7.229313969612122,0.3143179986787879
150,MLG14,11,MLG14,2,232,56,0,19,72.90813791751862,0.3142592151617182
151,1-17758,6,1-17758,5,40,1,0,13,12.568725943565369,0.3142181485891342
152,1-5282,8,1-5282,20,17,0,0,6,5.339411973953247,0.3140830572913675
153,1-4494,2,1-4494,12,16,5,0,0,5.0,0.3125
154,1-4020,4,1-4020,11,37,8,0,4,11.559607982635498,0.3124218373685269
155,1-1317,5,1-1317,6,414,33,0,108,129.10941553115845,0.3118584916211556
156,1-13247,20,1-13247,8,29,1,0,9,9.00911796092987,0.3106592400320645
157,1-9963,15,1-9963,14,116,12,0,27,36.02735388278961,0.3105806369206001
158,MLG67,8,MLG67,20,27,3,0,6,8.339411973953247,0.3088671101464165
159,1-9516,10,1-9516,1,76,2,0,24,23.35764789581299,0.3073374723133288
160,1-6647,21,1-6647,9,62,19,0,0,19.0,0.3064516129032258
161,1-8328,20,1-8328,8,114,2,0,37,34.92637383937836,0.3063717003454241
162,1-20012,4,1-20012,11,12,1,0,3,3.669705986976624,0.3058088322480519
163,1-20167,13,1-20167,4,56,10,0,8,17.119215965270996,0.3057002850941249
164,1-2701,7,1-2701,19,61,15,0,4,18.55960798263549,0.3042558685677951
165,1-8066,17,1-8066,17,86,19,0,8,26.119215965271,0.3037118135496627
166,1-9831,6,1-9831,5,132,6,0,38,39.81627583503723,0.3016384532957366
167,1-8084,18,1-8084,7,82,5,0,22,24.57784390449524,0.2997298037133565
168,1-4682,16,1-4682,16,16,3,0,2,4.779803991317749,0.2987377494573593
169,MLG15,13,MLG15,4,105,26,0,6,31.339411973953247,0.2984705902281261
170,MLG13,10,MLG13,1,140,7,0,39,41.706177830696106,0.2979012702192579
171,1-9610,3,1-9610,10,49,11,0,4,14.559607982635498,0.2971348567884795
172,1-9076,8,1-9076,20,9,0,0,3,2.6697059869766235,0.2966339985529582
173,1-10762,17,1-10762,17,6,0,0,2,1.779803991317749,0.2966339985529582
174,1-9838,1,1-9838,13,3,0,0,1,0.8899019956588745,0.2966339985529582
175,MLG31,7,MLG31,19,33,8,0,2,9.779803991317747,0.2963576967065984
176,1-0278,14,1-0278,15,79,18,0,6,23.339411973953247,0.2954355946070031
177,1-6858,7,1-6858,5,23,5,0,2,6.779803991317749,0.2947740865790326
178,1-17733,5,1-17733,6,74,11,0,12,21.67882394790649,0.2929570803771147
179,MLG84,5,MLG84,6,63,14,0,5,18.449509978294373,0.2928493647348313
180,1-9794,3,1-9794,10,46,9,0,5,13.449509978294373,0.2923806517020516
181,1-7058,7,1-7058,17,80,10,0,15,23.34852993488312,0.2918566241860389
182,1-3139,10,1-3139,1,93,4,0,26,27.137451887130737,0.2918005579261369
183,1-9345,4,1-9345,11,47,3,0,12,13.678823947906494,0.2910388074022658
184,1-8157,3,1-8157,10,75,12,0,11,21.78892195224762,0.2905189593633016
185,1-18994,12,1-18994,3,28,1,0,8,8.119215965270996,0.2899719987596784
186,1-6900,8,1-6900,20,67,6,0,15,19.34852993488312,0.2887840288788525
187,1-4855,1,1-4855,11,22,1,0,6,6.339411973953247,0.2881550897251476
188,1-1833,13,1-1833,4,124,16,0,22,35.57784390449524,0.2869180960039938
189,1-9818,13,1-9818,4,28,0,0,9,8.00911796092987,0.2860399271760668
190,1-6098,18,1-6098,7,1327,99,0,315,379.3191286325455,0.2858471202958142
191,MLG50,14,MLG50,15,319,59,0,36,91.03647184371948,0.2853807894787444
192,1-8018,8,1-8018,20,58,3,0,15,16.348529934883118,0.2818712057738468
193,1-18603,6,1-18603,5,19,0,0,6,5.339411973953247,0.2810216828396445
194,1-8172,3,1-8172,10,40,5,0,7,11.229313969612122,0.280732849240303
195,1-6035,15,1-6035,14,23,2,0,5,6.449509978294373,0.2804134773171466
196,MLG63,12,MLG63,3,380,35,0,80,106.19215965270996,0.2794530517176578
197,1-2034,20,1-2034,8,16,0,0,5,4.449509978294373,0.2780943736433983
198,1-19915,15,1-19915,14,62,3,0,16,17.238431930541992,0.2780392246861611
199,1-7521,17,1-7521,17,10,1,0,2,2.779803991317749,0.2779803991317749
200,1-20047,15,1-20047,14,20,2,0,4,5.559607982635498,0.2779803991317749
201,1-7839,20,1-7839,8,24,4,0,3,6.669705986976624,0.277904416124026
202,MLG52,2,MLG52,12,125,24,0,12,34.678823947906494,0.2774305915832519
203,1-8341,10,1-8341,1,197,10,0,50,54.495099782943726,0.2766248719946382
204,1-1770,4,1-1770,11,35,7,0,3,9.669705986976624,0.2762773139136178
205,1-9185,4,1-9185,11,31,5,0,4,8.559607982635498,0.2761163865366289
206,1-10785,15,1-10785,14,279,31,0,51,76.3850017786026,0.2737813683820881
207,1-6980,15,1-6980,14,128,2,0,37,34.92637383937836,0.2728622956201434
208,1-3362,20,1-3362,8,117,7,0,28,31.917255878448486,0.272797058790158
209,1-3141,15,1-3141,14,136,13,0,27,37.02735388278961,0.2722599550205118
210,1-7807,20,1-7807,8,239,9,0,63,65.0638257265091,0.2722335804456447
211,1-0303,8,1-0303,20,212,14,0,49,57.60519778728485,0.2717226310720984
212,1-3106,13,1-3106,4,34,3,0,7,9.229313969612122,0.2714504108709447
213,1-2423,2,1-2423,12,79,16,0,6,21.339411973953247,0.2701191389108006
214,1-5799,15,1-5799,14,7,1,0,1,1.8899019956588743,0.2699859993798392
215,1-7005,10,1-7005,1,285,3,0,83,76.86186563968658,0.2696907566304792
216,1-9768,8,1-9768,20,241,5,0,67,64.62343370914459,0.2681470278387742
217,1-9609,2,1-9609,12,25,4,0,3,6.669705986976624,0.2667882394790649
218,1-6693,18,1-6693,7,98,3,0,26,26.137451887130737,0.2667086927258238
219,72-12387,15,72-12387,14,71,2,0,19,18.908137917518616,0.2663118016551917
220,1-7496,20,1-7496,8,246,12,0,60,65.39411973953247,0.2658297550387499
221,1-2545,11,1-2545,2,145,18,0,23,38.467745900154114,0.2652947993114077
222,1-2714,13,1-2714,4,61,1,0,17,16.128333926200867,0.264398916822965
223,1-8421,15,1-8421,14,109,11,0,20,28.79803991317749,0.2642022010383256
224,1-9995,16,1-9995,16,24,1,0,6,6.339411973953247,0.2641421655813853
225,1-1827,4,1-1827,11,24,1,0,6,6.339411973953247,0.2641421655813853
226,1-7530,1,1-7530,13,25,3,0,4,6.559607982635498,0.2623843193054199
227,1-9650,16,1-9650,16,25,3,0,4,6.559607982635498,0.2623843193054199
228,1-0129,14,1-0129,15,142,7,0,34,37.25666785240173,0.2623709003690262
229,1-11206,15,1-11206,14,14,1,0,3,3.669705986976624,0.2621218562126159
230,1-11329,3,1-11329,10,14,1,0,3,3.669705986976624,0.2621218562126159
231,1-9277,10,1-9277,1,48,1,0,13,12.568725943565369,0.2618484571576118
232,1-8678,12,1-8678,3,17,0,0,5,4.449509978294373,0.2617358810761395
233,1-8418,8,1-8418,20,46,4,0,9,12.00911796092987,0.261067781759345
234,1-9227,10,1-9227,1,801,30,0,201,208.8703011274337,0.2607619240042869
235,1-5515,4,1-5515,11,29,4,0,4,7.559607982635498,0.2606761373322585
236,1-19229,12,1-19229,3,38,1,0,10,9.899019956588743,0.260500525173388
237,1-9651,8,1-9651,20,38,1,0,10,9.899019956588743,0.260500525173388
238,1-6296,22,1-6296,18,254,19,0,53,66.16480576992035,0.260491361298899
239,MLG68,17,MLG68,17,642,115,0,58,166.61431574821472,0.2595238563056304
240,MLG30,22,MLG30,18,208,13,0,46,53.93549180030823,0.2593052490399434
241,MLG48,5,MLG48,6,159,10,0,35,41.14656984806061,0.2587834581639032
242,1-4640,20,1-4640,8,87,1,0,24,22.35764789581299,0.2569844585725631
243,P-0009,20,P-0009,8,7,0,0,2,1.779803991317749,0.2542577130453927
244,1-3033,13,1-3033,4,7,0,0,2,1.779803991317749,0.2542577130453927
245,1-5036,17,1-5036,17,14,0,0,4,3.559607982635498,0.2542577130453927
246,1-9667,8,1-9667,20,14,0,0,4,3.559607982635498,0.2542577130453927
247,1-7268,4,1-7268,11,70,8,0,11,17.78892195224762,0.2541274564606803
248,1-9333,8,1-9333,20,102,8,0,20,25.79803991317749,0.2529219599331126
249,MLG53,14,MLG53,15,91,21,0,2,22.77980399131775,0.2503275163881071
250,1-18714,6,1-18714,5,32,0,0,9,8.00911796092987,0.2502849362790584
251,1-8222,16,1-8222,16,12,3,0,0,3.0,0.25
252,P-16454,13,P-16454,4,8,2,0,0,2.0,0.25
253,1-9733,21,1-9733,9,4,1,0,0,1.0,0.25
254,1-5161,21,1-5161,20,12,3,0,0,3.0,0.25
255,MLG69,1,MLG69,13,576,62,0,92,143.87098360061646,0.2497760131955146
256,1-10539,8,1-10539,20,63,5,0,12,15.678823947906494,0.2488702213953411
257,1-6787,13,1-6787,4,56,5,0,10,13.899019956588743,0.2481967849390847
258,1-5355,15,1-5355,14,53,6,0,8,13.119215965270996,0.2475323767032263
259,1-4531,10,1-4531,1,94,8,0,17,23.128333926200867,0.2460461055978815
260,1-1769,6,1-1769,5,89,4,0,20,21.79803991317749,0.2449217967772751
261,MLG33,13,MLG33,4,20,4,0,1,4.8899019956588745,0.2444950997829437
262,1-5172,15,1-5172,14,120,6,0,26,29.137451887130737,0.2428120990594228
263,1-5653,16,1-5653,16,11,0,0,3,2.6697059869766235,0.2427005442706021
264,1-9722,8,1-9722,20,22,0,0,6,5.339411973953247,0.2427005442706021
265,1-7182,4,1-7182,11,22,0,0,6,5.339411973953247,0.2427005442706021
266,1-3265,12,1-3265,3,19,1,0,4,4.559607982635498,0.2399793675071314
267,1-7991,14,1-7991,15,46,3,0,9,11.00911796092987,0.2393286513245624
268,1-5981,11,1-5981,2,28,4,0,3,6.669705986976624,0.2382037852491651
269,1-5891,17,1-5891,17,96,13,0,11,22.78892195224762,0.237384603669246
270,1-0292,22,1-0292,18,99,3,0,23,23.46774590015412,0.2370479383853951
271,1-10444,7,1-10444,19,8,1,0,1,1.8899019956588743,0.2362377494573593
272,1-7682,4,1-7682,11,141,19,0,16,33.23843193054199,0.2357335597910779
273,1-6878,22,1-6878,18,167,10,0,33,39.36676585674286,0.2357291368667237
274,1-7536,21,1-7536,9,17,4,0,0,4.0,0.2352941176470588
275,1-4319,6,1-4319,5,163,7,0,35,38.14656984806061,0.2340280358776724
276,1-6240,4,1-6240,11,698,94,0,77,162.52245366573334,0.2328401914981853
277,1-8529,16,1-8529,10,56,5,0,9,13.00911796092987,0.2323056778737477
278,1-3509,22,1-3509,18,35,1,0,8,8.119215965270996,0.2319775990077427
279,1-1935,8,1-1935,20,12,1,0,2,2.779803991317749,0.2316503326098124
280,1-7441,15,1-7441,14,111,7,0,21,25.687941908836365,0.2314229000796069
281,1-7024,21,1-7024,9,498,114,0,0,114.0,0.2289156626506024
282,1-0003,4,1-0003,11,17,3,0,1,3.8899019956588745,0.228817764450522
283,1-6006,10,1-6006,1,57,5,0,9,13.00911796092987,0.2282301396654363
284,1-6227,7,1-6227,19,52,2,0,11,11.78892195224762,0.2267100375432234
285,1-7204,2,1-7204,20,26,5,0,1,5.8899019956588745,0.2265346921407259
286,1-9808,22,1-9808,18,74,6,0,12,16.678823947906494,0.2253895128095472
287,1-18234,7,1-18234,20,43,7,0,3,9.669705986976624,0.224876883418061
288,1-8544,18,1-8544,8,54,5,0,8,12.119215965270996,0.2244299252827962
289,1-21192,20,1-21192,1,4,0,0,1,0.8899019956588745,0.2224754989147186
290,1-8532,3,1-8532,10,4,0,0,1,0.8899019956588745,0.2224754989147186
291,1-8093,17,1-8093,17,4,0,0,1,0.8899019956588745,0.2224754989147186
292,1-20641,20,1-20641,8,16,0,0,4,3.559607982635498,0.2224754989147186
293,1-9861,8,1-9861,20,8,0,0,2,1.779803991317749,0.2224754989147186
294,1-9946,8,1-9946,20,12,0,0,3,2.6697059869766235,0.2224754989147186
295,1-7467,8,1-7467,20,64,0,0,16,14.238431930541992,0.2224754989147186
296,1-5929,10,1-5929,1,4,0,0,1,0.8899019956588745,0.2224754989147186
297,1-19004,17,1-19004,17,60,8,0,6,13.339411973953249,0.2223235328992207
298,1-18028,1,1-18028,13,309,6,0,70,68.29313969612122,0.2210133970748259
299,1-9283,4,1-9283,11,235,23,0,32,51.476863861083984,0.219050484515251
300,1-9394,3,1-9394,10,117,10,0,17,25.128333926200867,0.2147720848393236
301,1-6538,4,1-6538,11,44,5,0,5,9.449509978294373,0.2147615904157812
302,MLG41,7,MLG41,19,66,7,0,8,14.119215965270996,0.2139275146253181
303,1-4649,1,1-4649,13,244,9,0,48,51.71529579162598,0.2119479335722376
304,1-5197,5,1-5197,6,72,9,0,7,15.229313969612122,0.2115182495779461
305,MLG58,2,MLG58,12,71,7,0,9,15.00911796092987,0.2113960276187305
306,1-8181,18,1-8181,7,30,1,0,6,6.339411973953247,0.2113137324651082
307,1-9902,17,1-9902,17,30,1,0,6,6.339411973953247,0.2113137324651082
308,1-3589,10,1-3589,1,27,3,0,3,5.669705986976624,0.2099891106287638
309,1-5549,6,1-5549,5,35,2,0,6,7.339411973953247,0.2096974849700927
310,1-2103,15,1-2103,14,26,1,0,5,5.449509978294373,0.2095965376267066
311,MLG35,7,MLG35,19,49,4,0,7,10.229313969612122,0.2087615095839208
312,1-5214,20,1-5214,8,40,2,0,7,8.229313969612122,0.205732849240303
313,1-1989,7,1-1989,19,46,5,0,5,9.449509978294373,0.2054241299629211
314,MLG06,14,MLG06,15,18,1,0,3,3.669705986976624,0.2038725548320346
315,1-8124,12,1-8124,3,18,1,0,3,3.669705986976624,0.2038725548320346
316,1-18487,14,1-18487,15,23,2,0,3,4.669705986976624,0.2030306950859401
317,MLG64,7,MLG64,19,245,23,0,30,49.69705986976624,0.2028451423255764
318,1-6181,22,1-6181,18,659,41,0,104,133.54980754852295,0.2026552466593671
319,1-9752,8,1-9752,20,22,0,0,5,4.449509978294373,0.2022504535588351
320,1-3216,13,1-3216,4,5,1,0,0,1.0,0.2
321,1-5555,21,1-5555,9,10,2,0,0,2.0,0.2
322,1-10696,3,1-10696,10,24,3,0,2,4.779803991317749,0.1991584996382395
323,1-7995,8,1-7995,20,14,1,0,2,2.779803991317749,0.1985574279512678
324,MLG72,22,MLG72,18,9,0,0,2,1.779803991317749,0.1977559990353054
325,1-7070,4,1-7070,11,129,13,0,14,25.458627939224243,0.1973537049552267
326,1-9504,7,1-9504,19,30,5,0,1,5.8899019956588745,0.1963300665219624
327,1-6692,2,1-6692,12,71,5,0,10,13.899019956588743,0.1957608444589964
328,MLG02,22,MLG02,18,320,8,0,61,62.28402173519135,0.1946375679224729
329,1-8646,14,1-8646,5,20,3,0,1,3.8899019956588745,0.1944950997829437
330,1-6743,13,1-6743,4,58,5,0,7,11.229313969612122,0.1936088615450366
331,1-8551,10,1-8551,1,38,2,0,6,7.339411973953247,0.1931424203671907
332,1-18935,11,1-18935,2,30,4,0,2,5.779803991317749,0.1926601330439249
333,1-7863,15,1-7863,14,351,23,0,50,67.49509978294373,0.1922937315753382
334,1-9497,18,1-9497,7,150,11,0,20,28.79803991317749,0.1919869327545166
335,1-8427,4,1-8427,11,189,22,0,16,36.23843193054199,0.1917377350822327
336,1-9436,21,1-9436,4,21,4,0,0,4.0,0.1904761904761904
337,1-7004,20,1-7004,8,381,11,0,69,72.40323770046234,0.190034744620636
338,1-1005,18,1-1005,7,125,5,0,21,23.687941908836365,0.1895035352706909
339,1-3089,21,1-3089,9,16,3,0,0,3.0,0.1875
340,1-8573,6,1-8573,5,184,4,0,34,34.25666785240173,0.1861775426760963
341,1-8910,10,1-8910,1,137,5,0,23,25.46774590015412,0.1858959554755774
