Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,7,14,MLG41,66,21,1,20,1030.709585905075,15.616811907652652
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,3,19,1-1131,138,16,1,11,1021.3402722477913,7.401016465563705
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,3,19,MLG30,208,10,1,20,1019.7095859050751,4.902449932235938
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,7,14,1-3596,223,42,1,78,1079.8673850297928,4.842454641389205
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,8,11,1-1183,45,44,0,8,47.88383436203003,1.0640852080451118
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,5,10,1-1989,46,44,0,8,47.88383436203003,1.0409529209136963
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,8,11,1-19568,2,2,0,0,2.0,1.0
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,5,10,1-18202,23,22,0,0,22.0,0.9565217391304348
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,7,14,1-1390,98,59,0,48,82.30300617218018,0.8398265935936753
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,15,13,1-9995,24,15,0,9,19.369313657283783,0.8070547357201576
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,8,11,1-11329,14,10,0,1,10.485479295253754,0.7489628068038395
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,18,7,1-6227,52,13,0,52,38.24492335319519,0.7354792952537537
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,18,7,1-10060,36,15,0,23,26.166023790836334,0.7268339941898981
