Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
212,212,212,212,212,MLG32,9,MLG32,8,52,17,1,13,1026.2526264190674,19.73562743113591
34,34,34,34,34,MLG51,9,MLG51,8,248,7,2,72,2058.245315551758,8.29937627238612
30,30,30,30,30,1-10785,18,1-10785,17,279,33,2,78,2088.5157585144043,7.4857195645677574
58,58,58,58,58,MLG49,22,MLG49,21,185,24,1,10,1031.1174049377441,5.5736075942580765
18,18,18,18,18,MLG63,18,MLG63,17,380,67,2,15,2077.676107406616,5.467568703701621
54,54,54,54,54,1-1350,22,1-1350,21,195,15,1,45,1047.0283222198486,5.36937601138384
45,45,45,45,45,1-3596,21,1-3596,15,223,34,1,45,1066.0283222198486,4.780396063766138
43,43,43,43,43,MLG14,21,MLG14,15,232,37,1,19,1050.5230693817139,4.528116678369456
41,41,41,41,41,1-9283,9,1-9283,8,235,18,1,44,1049.3165817260742,4.4651769435152096
31,31,31,31,31,1-9156,19,1-9156,12,268,21,1,80,1077.9392395019531,4.022161341425198
12,12,12,12,12,1-7024,19,1-7024,12,498,38,1,43,1068.6048412322998,2.14579285388012
40,40,40,40,40,1-7807,6,1-7807,11,239,70,0,90,134.05664443969727,0.5609064620907835
78,78,78,78,78,1-1570,5,1-1570,13,142,36,0,61,79.41617012023926,0.5592688036636567
332,332,332,332,332,P-16616,21,P-16616,15,28,13,0,3,15.135221481323242,0.540543624332973
245,245,245,245,245,1-1183,19,1-1183,12,45,3,0,27,22.21699333190918,0.4937109629313151
174,174,174,174,174,MLG41,11,MLG41,2,66,18,0,20,32.23480987548828,0.4884062102346709
55,55,55,55,55,1-1462,8,1-1462,9,192,65,0,36,90.6226577758789,0.4719930092493693
277,277,277,277,277,1-10060,7,1-10060,7,36,11,0,7,15.982183456420898,0.44394954045613605
47,47,47,47,47,1-0303,22,1-0303,21,212,27,0,94,93.90360641479492,0.4429415396924289
91,91,91,91,91,1-9270,5,1-9270,13,128,11,0,64,56.5513916015625,0.44180774688720703
11,11,11,11,11,MLG56,13,MLG56,5,511,89,0,191,224.9424343109131,0.44020045853407647
176,176,176,176,176,1-6561,5,1-6561,13,65,10,0,26,28.505252838134766,0.43854235135591946
166,166,166,166,166,MLG58,6,MLG58,11,71,29,0,3,31.135221481323242,0.4385242462158203
23,23,23,23,23,1-7866,3,1-7866,7,318,9,0,174,132.84284591674805,0.4177447984803398
29,29,29,29,29,1-3534,14,1-3534,6,279,15,0,141,115.35540962219238,0.4134602495419082
140,140,140,140,140,1-8066,9,1-8066,8,86,17,0,26,35.505252838134766,0.41285177718761357
239,239,239,239,239,1-5002,14,1-5002,3,45,10,0,12,18.54088592529297,0.4120196872287326
357,357,357,357,357,1-9650,19,1-9650,12,25,6,0,6,10.270442962646484,0.41081771850585935
151,151,151,151,151,MLG38,11,MLG38,2,77,13,0,26,31.505252838134766,0.40915912776798397
104,104,104,104,104,1-9394,20,1-9394,16,117,5,0,60,47.704429626464844,0.40773016774756277
430,430,430,430,430,1-8023,10,1-8023,14,16,0,0,9,6.405664443969727,0.4003540277481079
28,28,28,28,28,1-7005,12,1-7005,4,285,48,0,91,112.76838493347168,0.3956785436262164
161,161,161,161,161,1-8285,11,1-8285,2,72,23,0,7,27.9821834564209,0.3886414368947347
143,143,143,143,143,1-9286,13,1-9286,5,81,16,0,21,30.946550369262695,0.3820561773983049
211,211,211,211,211,1-8042,11,1-8042,2,52,12,0,11,19.829145431518555,0.3813297198368953
111,111,111,111,111,1-0272,15,1-0272,20,111,2,0,56,41.85746765136719,0.37709430316547016
89,89,89,89,89,1-9831,7,1-9831,10,132,22,0,39,49.75787925720215,0.3769536307363799
232,232,232,232,232,1-8095,13,1-8095,5,46,3,0,20,17.23480987548828,0.37466977990191913
230,230,230,230,230,1-9345,3,1-9345,7,47,4,0,19,17.523069381713867,0.3728312634407206
77,77,77,77,77,1-9674,7,1-9674,10,144,20,0,47,53.45180320739746,0.371193077829149
70,70,70,70,70,1-1224,7,1-1224,10,151,24,0,45,56.02832221984863,0.3710484915221764
420,420,420,420,420,1-8678,3,1-8678,7,17,2,0,6,6.270442962646484,0.3688495860380285
132,132,132,132,132,MLG55,10,MLG55,14,92,11,0,32,33.77569580078125,0.3671271282693614
79,79,79,79,79,1-0129,5,1-0129,13,142,7,0,63,51.839651107788086,0.3650679655478034
343,343,343,343,343,MLG67,6,MLG67,11,27,7,0,4,9.846961975097656,0.3647022953739873
256,256,256,256,256,1-0296,3,1-0296,7,41,0,0,21,14.946550369262695,0.3645500090064072
97,97,97,97,97,1-1833,10,1-1833,14,124,13,0,45,45.02832221984863,0.3631316308052309
556,556,556,556,556,1-9455,13,1-9455,5,2,0,0,1,0.7117404937744141,0.35587024688720703
508,508,508,508,508,1-9806,19,1-9806,12,8,0,0,4,2.8469619750976562,0.35587024688720703
451,451,451,451,451,1-11329,21,1-11329,15,14,0,0,7,4.982183456420898,0.35587024688720703
126,126,126,126,126,1-6693,17,1-6693,18,98,24,0,15,34.67610740661621,0.35383783067975727
20,20,20,20,20,1-8067,7,1-8067,10,322,71,0,60,113.70442962646484,0.3531193466660399
426,426,426,426,426,1-3639,5,1-3639,13,17,1,0,7,5.982183456420898,0.351893144495347
26,26,26,26,26,1-18558,3,1-18558,7,307,4,0,146,107.91411209106445,0.3515117657689396
88,88,88,88,88,1-8267,8,1-8267,6,133,43,0,5,46.55870246887207,0.3500654320967825
165,165,165,165,165,MLG59,19,MLG59,12,71,22,0,4,24.846961975097656,0.3499572109168684
64,64,64,64,64,MLG29,17,MLG29,18,164,45,0,17,57.09958839416504,0.3481682219156405
180,180,180,180,180,1-10539,22,1-10539,21,63,2,0,28,21.928733825683594,0.3480751400902158
5,5,5,5,5,MLG57,10,MLG57,14,629,50,0,237,218.68249702453613,0.3476669269070527
512,512,512,512,512,1-5799,5,1-5799,13,7,1,0,2,2.423480987548828,0.3462115696498326
404,404,404,404,404,1-20578,8,1-20578,9,19,3,0,5,6.55870246887207,0.34519486678274053
125,125,125,125,125,1-1390,21,1-1390,15,98,11,0,32,33.77569580078125,0.3446499571508291
136,136,136,136,136,1-1769,7,1-1769,10,89,0,0,43,30.604841232299805,0.34387462058763824
157,157,157,157,157,1-17733,7,1-17733,10,74,4,0,30,25.352214813232422,0.3425974974761138
527,527,527,527,527,1-17790,19,1-17790,12,5,1,0,1,1.711740493774414,0.3423480987548828
374,374,374,374,374,1-18202,3,1-18202,7,23,0,0,11,7.829145431518555,0.3403976274573285
129,129,129,129,129,1-4531,12,1-4531,4,94,17,0,21,31.946550369262695,0.3398569188219436
372,372,372,372,372,1-9553,5,1-9553,13,23,2,0,8,7.6939239501953125,0.3345184326171875
394,394,394,394,394,1-9697,18,1-9697,17,20,3,0,5,6.55870246887207,0.32793512344360354
276,276,276,276,276,1-2573,3,1-2573,7,37,5,0,10,12.11740493774414,0.3274974307498416
448,448,448,448,448,MLG42,9,MLG42,8,14,1,0,5,4.55870246887207,0.3256216049194336
384,384,384,384,384,1-0358,6,1-0358,11,22,5,0,3,7.135221481323242,0.32432824915105646
106,106,106,106,106,1-9963,5,1-9963,13,116,7,0,43,37.604841232299805,0.32417966579568797
294,294,294,294,294,1-3106,14,1-3106,6,34,6,0,7,10.982183456420898,0.32300539577708526
217,217,217,217,217,1-9770,10,1-9770,14,50,4,0,17,16.09958839416504,0.3219917678833008
376,376,376,376,376,1-18487,5,1-18487,13,23,1,0,9,7.405664443969727,0.3219854106073794
299,299,299,299,299,MLG31,11,MLG31,2,33,7,0,5,10.55870246887207,0.3199606808749112
227,227,227,227,227,1-1957,10,1-1957,14,47,5,0,14,14.964366912841797,0.3183907853796127
449,449,449,449,449,MLG43,18,MLG43,17,14,3,0,2,4.423480987548828,0.31596292768205914
51,51,51,51,51,MLG65,8,MLG65,9,201,15,0,68,63.398353576660156,0.31541469441124453
403,403,403,403,403,72-12171,3,72-12171,20,19,1,0,7,5.982183456420898,0.3148517608642578
401,401,401,401,401,1-8100,5,1-8100,13,19,1,0,7,5.982183456420898,0.3148517608642578
493,493,493,493,493,1-0033,3,1-0033,7,10,1,0,3,3.135221481323242,0.3135221481323242
352,352,352,352,352,1-2297,3,1-2297,7,25,0,0,11,7.829145431518555,0.31316581726074216
432,432,432,432,432,1-3089,4,1-3089,3,16,5,0,0,5.0,0.3125
46,46,46,46,46,1-2282,11,1-2282,2,219,41,0,38,68.04613876342773,0.310712962390081
468,468,468,468,468,1-9946,5,1-9946,12,12,3,0,1,3.711740493774414,0.3093117078145345
84,84,84,84,84,1-2382,11,1-2382,6,139,32,0,15,42.67610740661621,0.3070223554432821
208,208,208,208,208,1-5355,23,1-5355,22,53,9,0,10,16.11740493774414,0.3041019799574366
268,268,268,268,268,1-8493,5,1-8493,13,38,3,0,12,11.540885925292969,0.30370752434981496
425,425,425,425,425,1-0003,23,1-0003,22,17,3,0,3,5.135221481323242,0.30207185184254365
210,210,210,210,210,1-1191,22,1-1191,20,53,6,0,14,15.964366912841797,0.3012144700536188
9,9,9,9,9,1-3523,3,1-3523,7,543,13,0,209,161.75376319885254,0.2978890666645535
98,98,98,98,98,1-5043,5,1-5043,13,123,3,0,47,36.45180320739746,0.29635612363737773
108,108,108,108,108,1-8328,15,1-8328,20,114,11,0,32,33.77569580078125,0.29627803334018643
35,35,35,35,35,1-7496,15,1-7496,20,246,30,0,60,72.70442962646484,0.29554646189619854
195,195,195,195,195,1-9379,21,1-9379,15,58,10,0,10,17.11740493774414,0.29512767134041623
130,130,130,130,130,1-3139,12,1-3139,4,93,11,0,23,27.370031356811523,0.29430141243883357
160,160,160,160,160,1-5197,7,1-5197,10,72,4,0,24,21.081771850585938,0.2928023868136936
103,103,103,103,103,1-3362,15,1-3362,20,117,15,0,27,34.21699333190918,0.2924529344607622
242,242,242,242,242,1-3206,3,1-3206,7,45,1,0,17,13.099588394165039,0.29110196431477864
37,37,37,37,37,1-5775,16,1-5775,19,244,36,0,49,70.87528419494629,0.2904724762087963
87,87,87,87,87,1-3141,5,1-3141,13,136,3,0,51,39.29876518249512,0.288961508694817
170,170,170,170,170,1-6594,5,1-6594,13,70,1,0,27,20.21699333190918,0.28881419045584544
122,122,122,122,122,1-9404,7,1-9404,10,100,6,0,32,28.77569580078125,0.2877569580078125
203,203,203,203,203,1-9938,7,1-9938,10,55,3,0,18,15.811328887939453,0.2874787070534446
326,326,326,326,326,1-0027,17,1-0027,18,29,4,0,6,8.270442962646484,0.28518768836712016
224,224,224,224,224,1-9277,12,1-9277,4,48,3,0,15,13.676107406616211,0.2849189043045044
534,534,534,534,534,1-8379,1,1-8379,1,5,0,0,2,1.4234809875488281,0.2846961975097656
525,525,525,525,525,1-3216,3,1-3216,7,5,0,0,2,1.4234809875488281,0.2846961975097656
443,443,443,443,443,1-19222,12,1-19222,4,15,0,0,6,4.270442962646484,0.2846961975097656
535,535,535,535,535,1-8566,7,1-8566,10,5,0,0,2,1.4234809875488281,0.2846961975097656
197,197,197,197,197,1-6006,5,1-6006,13,57,6,0,14,15.964366912841797,0.2800766125059964
345,345,345,345,345,1-3584,3,1-3584,7,26,3,0,6,7.270442962646484,0.2796324216402494
334,334,334,334,334,1-18994,3,1-18994,7,28,0,0,11,7.829145431518555,0.2796123368399484
163,163,163,163,163,1-6692,20,1-6692,16,71,12,0,11,19.829145431518555,0.2792837384720923
275,275,275,275,275,1-4020,23,1-4020,22,37,6,0,6,10.270442962646484,0.2775795395309861
297,297,297,297,297,1-9630,18,1-9630,17,33,7,0,3,9.135221481323242,0.2768248933734316
407,407,407,407,407,1-9549,7,1-9549,10,18,0,0,7,4.982183456420898,0.27678796980116105
115,115,115,115,115,1-8421,5,1-8421,13,109,3,0,38,30.046138763427734,0.27565264920575905
36,36,36,36,36,MLG64,6,MLG64,11,245,56,0,15,66.67610740661621,0.2721473771698621
