,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1989,2,23,1-1989,46,17,0,39,31.13669615983963,0.6768846991269485
1,1-8084,14,17,1-8084,82,34,0,12,38.34975266456604,0.4676799105434883
2,MLG32,14,10,MLG32,52,19,0,7,21.537355720996857,0.414179917711478
3,MLG50,5,9,MLG50,319,77,0,137,126.65967625379562,0.3970522766576665
4,1-1204,19,11,1-1204,39,13,0,6,15.17487633228302,0.389099393135462
5,1-7058,13,16,1-7058,80,5,0,72,31.09851598739624,0.388731449842453
6,1-1183,4,21,1-1183,45,3,0,39,17.13669615983963,0.3808154702186584
7,1-1570,13,16,1-1570,142,29,0,67,53.28611904382706,0.3752543594635708
8,MLG64,14,17,MLG64,245,88,0,9,91.26231449842452,0.3724992428507123
9,1-8421,13,16,1-8421,109,29,0,30,39.8743816614151,0.3658200152423403
10,1-1390,8,3,1-1390,98,17,0,52,35.84892821311951,0.3658053899297909
11,1-6647,17,12,1-6647,62,15,0,20,22.249587774276733,0.3588643189399473
12,MLG44,14,17,MLG44,59,17,0,7,19.537355720996857,0.3311416223897772
13,1-7024,6,4,1-7024,498,95,0,188,163.1461250782013,0.327602660799601
14,1-1131,17,12,1-1131,138,21,0,65,44.56116026639938,0.3229069584521694
15,1-18709,17,12,1-18709,33,7,0,10,10.624793887138368,0.321963451125405
16,1-2423,22,18,1-2423,79,21,0,12,25.34975266456604,0.3208829451210891
17,1-9277,15,7,1-9277,48,10,0,14,15.074711441993712,0.314056488374869
18,1-9491,17,12,1-9491,80,16,0,25,25.06198471784592,0.3132748089730739
19,1-3596,20,14,1-3596,223,57,0,34,69.32429921627045,0.3108712969339482
20,1-8314,13,20,1-8314,36,3,0,22,10.974546551704409,0.3048485153251224
21,1-9902,12,2,1-9902,30,8,0,3,9.08743816614151,0.3029146055380503
22,1-2297,3,22,1-2297,25,5,0,7,7.537355720996857,0.3014942288398742
23,1-7521,11,10,1-7521,10,3,0,0,3.0,0.3
24,MLG84,16,15,MLG84,63,16,0,8,18.899835109710693,0.2999973826938205
25,1-0292,20,14,1-0292,99,17,0,35,29.686778604984283,0.2998664505553968
26,1-1580,21,13,1-1580,400,25,0,260,119.24464106559752,0.2981116026639938
27,1-5531,12,2,1-5531,8,2,0,1,2.3624793887138367,0.2953099235892296
28,1-1015,14,17,1-1015,155,30,0,43,45.58661371469498,0.2941071852560966
29,MLG60,6,4,MLG60,47,12,0,5,13.812396943569183,0.2938807860333868
30,1-5002,7,8,1-5002,45,11,0,6,13.17487633228302,0.2927750296062893
31,1-7991,10,24,1-7991,46,13,0,1,13.362479388713837,0.2904886823633443
32,1-0027,12,2,1-0027,29,8,0,1,8.362479388713837,0.2883613582315116
33,P-0009,7,8,P-0009,7,2,0,0,2.0,0.2857142857142857
34,1-5799,14,17,1-5799,7,2,0,0,2.0,0.2857142857142857
35,1-6098,7,8,1-6098,1327,340,0,105,378.0603358149529,0.2848985198304091
36,1-5891,17,11,1-5891,96,5,0,61,27.11124271154404,0.2824087782452504
37,1-6692,12,2,1-6692,71,17,0,8,19.899835109710693,0.2802793677424041
38,1-2714,6,4,1-2714,61,17,0,0,17.0,0.2786885245901639
39,MLG68,16,15,MLG68,642,66,0,306,176.91869294643402,0.2755742880785576
40,1-6980,20,14,1-6980,128,4,0,86,35.173227429389954,0.274790839292109
41,MLG45,7,8,MLG45,70,17,0,6,19.17487633228302,0.2739268047469003
42,1-2034,11,10,1-2034,16,4,0,1,4.362479388713837,0.2726549617946148
43,1-4020,16,15,1-4020,37,9,0,3,10.08743816614151,0.2726334639497705
44,1-18203,13,16,1-18203,29,5,0,8,7.899835109710693,0.2724081072314032
45,1-9270,13,16,1-9270,128,20,0,39,34.13669615983963,0.2666929387487471
46,1-7682,6,4,1-7682,141,35,0,7,37.53735572099686,0.2662223809999777
47,1-0278,5,9,1-0278,79,13,0,22,20.974546551704407,0.2655005892620811
48,1-9416,3,22,1-9416,13,2,0,4,3.4499175548553467,0.2653782734504112
49,MLG57,8,3,MLG57,629,91,0,209,166.75819224119186,0.2651163628635801
50,MLG10,3,22,MLG10,60,2,0,38,15.774216771125792,0.2629036128520965
51,1-2294,5,9,1-2294,75,12,0,21,19.61206716299057,0.2614942288398743
52,1-3052,15,7,1-3052,166,26,0,48,43.39901065826416,0.2614398232425551
53,1-4494,16,15,1-4494,16,2,0,6,4.17487633228302,0.2609297707676887
54,MLG65,17,12,MLG65,201,27,0,70,52.37355720996857,0.2605649612436247
55,72-12387,8,3,72-12387,71,17,0,4,18.449917554855347,0.259857993730357
56,1-2545,21,13,1-2545,145,34,0,9,37.26231449842453,0.2569814792994795
57,1-7042,15,7,1-7042,117,19,0,30,29.8743816614151,0.2553365953967103
58,1-4640,15,7,1-4640,87,9,0,36,22.04925799369812,0.2534397470540014
59,1-20578,5,9,1-20578,19,3,0,5,4.812396943569183,0.2532840496615359
60,1-9651,17,12,1-9651,38,6,0,10,9.624793887138368,0.2532840496615359
61,1-6561,2,23,1-6561,65,15,0,4,16.449917554855347,0.2530756546900822
62,1-3587,14,15,1-3587,46,9,0,7,11.537355720996857,0.250812080891236
63,1-19205,7,8,1-19205,12,3,0,0,3.0,0.25
64,1-9733,7,8,1-9733,4,1,0,0,1.0,0.25
65,1-9855,1,20,1-9855,8,2,0,0,2.0,0.25
66,1-5214,4,21,1-5214,40,10,0,0,10.0,0.25
67,1-10696,11,10,1-10696,24,2,0,11,5.987273275852203,0.2494697198271751
68,1-18935,15,13,1-18935,30,6,0,4,7.449917554855347,0.2483305851618449
69,1-0033,1,20,1-0033,10,1,0,4,2.4499175548553467,0.2449917554855346
70,1-1462,15,7,1-1462,192,23,0,66,46.92363965511322,0.244393956537048
71,1-8285,19,11,1-8285,72,11,0,18,17.52462899684906,0.2433976249562369
72,MLG75,6,4,MLG75,185,40,0,13,44.71223205327988,0.2416877408285399
73,1-3175,15,7,1-3175,6,0,0,4,1.449917554855347,0.2416529258092244
74,MLG29,2,23,MLG29,164,35,0,12,39.34975266456604,0.2399375162473539
75,1-7874,15,7,1-7874,258,43,0,52,61.84892821311951,0.2397245279578275
76,1-2400,18,17,1-2400,49,11,0,2,11.724958777427672,0.239284873008728
77,MLG62,12,2,MLG62,525,60,0,179,124.88381057977676,0.2378739249138605
78,1-8341,15,7,1-8341,197,28,0,52,46.84892821311951,0.2378118183407081
79,1-18487,14,17,1-18487,23,4,0,4,5.449917554855347,0.2369529371676237
80,MLG46,2,23,MLG46,17,4,0,0,4.0,0.2352941176470588
81,MLG31,2,23,MLG31,33,7,0,2,7.724958777427673,0.2340896599220507
82,1-6035,2,23,1-6035,23,5,0,1,5.362479388713837,0.2331512777701668
83,1-9452,2,23,1-9452,16,3,0,2,3.724958777427673,0.2328099235892295
84,1-3139,15,7,1-3139,93,11,0,29,21.511902272701263,0.23131077712582
85,1-18615,3,22,1-18615,22,4,0,3,5.08743816614151,0.2312471893700686
