Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
423,423,423,423,423,423,423,423,1-7122,7,1,1-7122,197,4,0,114,41.20014959573746,0.20913781520678912
406,406,406,406,406,406,406,406,1-17907,13,11,1-17907,119,15,0,29,24.463195949792862,0.20557307520834336
359,359,359,359,359,359,359,359,1-4417,14,13,1-4417,151,25,0,18,30.873707830905914,0.20446164126427757
378,378,378,378,378,378,378,378,1-6561,11,7,1-6561,65,9,0,13,13.242122322320938,0.20372495880493752
558,558,558,558,558,558,558,558,1-0055,1,12,1-0055,18,3,0,2,3.6526342034339905,0.20292412241299948
161,161,161,161,161,161,161,161,MLG41,21,16,MLG41,66,10,0,10,13.263171017169952,0.20095713662378717
413,413,413,413,413,413,413,413,1-8314,2,7,1-8314,36,1,0,19,7.2000249326229095,0.2000006925728586
543,543,543,543,543,543,543,543,1-5803,1,16,1-5803,15,3,0,0,3.0,0.2
192,192,192,192,192,192,192,192,1-9770,7,1,1-9770,50,8,0,6,9.957902610301971,0.19915805220603944
131,131,131,131,131,131,131,131,1-9283,12,10,1-9283,235,30,0,50,46.31585508584976,0.1970887450461692
547,547,547,547,547,547,547,547,MLG67,21,13,MLG67,27,4,0,4,5.305268406867981,0.19649142247659188
332,332,332,332,332,332,332,332,MLG78,21,16,MLG78,80,14,0,5,15.631585508584976,0.1953948188573122
353,353,353,353,353,353,353,353,MLG50,15,2,MLG50,319,56,0,19,62.20002493262291,0.1949844041775013
436,436,436,436,436,436,436,436,1-5161,6,11,1-5161,12,2,0,1,2.3263171017169952,0.19385975847641626
266,266,266,266,266,266,266,266,1-2103,20,4,1-2103,26,4,0,3,4.978951305150986,0.19149812712119177
531,531,531,531,531,531,531,531,1-5891,16,8,1-5891,96,16,0,7,18.284219712018967,0.19046062200019756
306,306,306,306,306,306,306,306,1-18377,21,16,1-18377,14,2,0,2,2.6526342034339905,0.18947387167385646
316,316,316,316,316,316,316,316,1-7441,8,6,1-7441,111,15,0,18,20.873707830905914,0.18805142190005328
318,318,318,318,318,318,318,318,1-2324,8,15,1-2324,25,3,0,5,4.631585508584976,0.18526342034339904
393,393,393,393,393,393,393,393,1-7819,3,21,1-7819,59,7,0,12,10.915805220603943,0.18501364780684648
450,450,450,450,450,450,450,450,1-2297,10,17,1-2297,25,2,0,8,4.610536813735962,0.18442147254943847
397,397,397,397,397,397,397,397,1-9808,1,13,1-9808,74,6,0,23,13.50529333949089,0.1825039640471742
87,87,87,87,87,87,87,87,MLG35,1,2,MLG35,49,6,0,9,8.936853915452957,0.18238477378475423
424,424,424,424,424,424,424,424,1-4700,21,16,1-4700,31,4,0,5,5.631585508584976,0.1816640486640315
340,340,340,340,340,340,340,340,1-3362,13,11,1-3362,117,15,0,19,21.20002493262291,0.1811967942959223
302,302,302,302,302,302,302,302,MLG51,19,3,MLG51,248,15,0,91,44.69485625624657,0.18022119458163938
179,179,179,179,179,179,179,179,1-4052,12,2,1-4052,13,2,0,1,2.3263171017169952,0.17894746936284578
99,99,99,99,99,99,99,99,1-5775,7,1,1-5775,244,42,0,5,43.631585508584976,0.17881797339584007
95,95,95,95,95,95,95,95,1-3312,2,15,1-3312,36,6,0,1,6.326317101716995,0.17573103060324988
389,389,389,389,389,389,389,389,1-0278,2,15,1-0278,79,6,0,24,13.831610441207886,0.17508367647098588
114,114,114,114,114,114,114,114,1-7496,13,11,1-7496,246,30,0,40,43.05268406867981,0.1750109108482919
170,170,170,170,170,170,170,170,1-5043,11,7,1-5043,123,13,0,26,21.484244644641876,0.17466865564749492
396,396,396,396,396,396,396,396,1-9963,11,7,1-9963,116,13,0,22,20.178976237773895,0.17395669170494737
354,354,354,354,354,354,354,354,1-9417,10,17,1-9417,76,6,0,22,13.178976237773895,0.17340758207597232
293,293,293,293,293,293,293,293,1-8066,16,13,1-8066,86,9,0,18,14.873707830905914,0.1729500910570455
407,407,407,407,407,407,407,407,1-8421,11,7,1-8421,109,11,0,24,18.831610441207886,0.17276706826796226
294,294,294,294,294,294,294,294,1-3509,20,4,1-3509,35,5,0,3,5.978951305150986,0.17082718014717102
506,506,506,506,506,506,506,506,1-6227,2,22,1-6227,52,2,0,21,8.8526591360569,0.17024344492417115
14,14,14,14,14,14,14,14,1-6098,5,5,1-6098,1327,136,0,270,224.10561746358871,0.16888139974648736
106,106,106,106,106,106,106,106,MLG69,18,9,MLG69,576,37,0,184,97.04234671592712,0.16847629638181794
457,457,457,457,457,457,457,457,1-8503,12,6,1-8503,16,1,0,5,2.631585508584976,0.164474094286561
145,145,145,145,145,145,145,145,MLG06,14,7,MLG06,18,1,0,6,2.9579026103019714,0.16432792279455397
140,140,140,140,140,140,140,140,1-2294,2,15,1-2294,75,6,0,19,12.20002493262291,0.1626669991016388
208,208,208,208,208,208,208,208,1-10468,10,17,1-10468,549,44,0,136,88.37912583351135,0.160982014268691
335,335,335,335,335,335,335,335,1-8910,19,3,1-8910,137,6,0,49,21.989537984132767,0.16050757652651654
560,560,560,560,560,560,560,560,1-0027,5,5,1-0027,29,2,0,8,4.610536813735962,0.15898402805986075
199,199,199,199,199,199,199,199,MLG39,2,22,MLG39,23,3,0,2,3.6526342034339905,0.15881018275799957
385,385,385,385,385,385,385,385,1-6974,16,8,1-6974,207,24,0,27,32.81056174635887,0.15850512920946314
408,408,408,408,408,408,408,408,MLG53,19,8,MLG53,91,13,0,4,14.305268406867981,0.15720075172382397
507,507,507,507,507,507,507,507,1-6909,11,11,1-6909,36,5,0,2,5.6526342034339905,0.15701761676205528
501,501,501,501,501,501,501,501,1-18487,2,7,1-18487,23,1,0,8,3.610536813735962,0.15697986146678095
291,291,291,291,291,291,291,291,MLG02,14,13,MLG02,320,27,0,68,49.189562916755676,0.1537173841148615
124,124,124,124,124,124,124,124,1-8427,21,16,1-8427,189,15,0,43,29.031635373830795,0.1536065363694751
437,437,437,437,437,437,437,437,1-6980,18,7,1-6980,128,10,0,29,19.463195949792862,0.15205621835775673
5,5,5,5,5,5,5,5,1-5549,20,4,1-5549,35,4,0,4,5.305268406867981,0.15157909733908517
285,285,285,285,285,285,285,285,1-18615,1,22,1-18615,22,3,0,1,3.3263171017169952,0.15119623189622705
73,73,73,73,73,73,73,73,1-5355,11,7,1-5355,53,6,0,6,7.957902610301971,0.1501491058547542
209,209,209,209,209,209,209,209,1-9938,8,17,1-9938,55,3,0,16,8.221073627471924,0.14947406595403498
157,157,157,157,157,157,157,157,1-6061,2,8,1-6061,40,4,0,6,5.957902610301971,0.1489475652575493
388,388,388,388,388,388,388,388,MLG49,19,3,MLG49,185,18,0,29,27.463195949792862,0.14844970783671818
214,214,214,214,214,214,214,214,1-0053,5,5,1-0053,142,8,0,40,21.05268406867981,0.14825833851182965
439,439,439,439,439,439,439,439,MLG72,18,16,MLG72,9,1,0,1,1.3263171017169952,0.14736856685744393
368,368,368,368,368,368,368,368,1-5197,10,17,1-5197,72,5,0,17,10.547390729188919,0.14649153790540165
533,533,533,533,533,533,533,533,1-7530,13,11,1-7530,25,3,0,2,3.6526342034339905,0.1461053681373596
537,537,537,537,537,537,537,537,1-4494,16,8,1-4494,16,2,0,1,2.3263171017169952,0.1453948188573122
520,520,520,520,520,520,520,520,1-2034,6,1,1-2034,16,2,0,1,2.3263171017169952,0.1453948188573122
392,392,392,392,392,392,392,392,1-9609,20,4,1-9609,25,2,0,5,3.631585508584976,0.14526342034339904
261,261,261,261,261,261,261,261,1-1942,4,24,1-1942,34,0,0,15,4.894756525754929,0.14396342722808614
129,129,129,129,129,129,129,129,1-2573,1,12,1-2573,37,4,0,4,5.305268406867981,0.14338563261805354
480,480,480,480,480,480,480,480,1-1005,5,5,1-1005,125,14,0,12,17.915805220603943,0.14332644176483153
65,65,65,65,65,65,65,65,1-8659,11,12,1-8659,91,9,0,12,12.915805220603943,0.14193192550114223
4,4,4,4,4,4,4,4,1-6240,12,10,1-6240,698,66,0,101,98.95802727341652,0.141773678042144
85,85,85,85,85,85,85,85,1-8084,5,5,1-8084,82,6,0,17,11.547390729188919,0.14082183816084048
358,358,358,358,358,358,358,358,1-9831,10,17,1-9831,132,11,0,23,18.50529333949089,0.1401916162082643
217,217,217,217,217,217,217,217,1-9630,13,7,1-9630,33,2,0,8,4.610536813735962,0.13971323677987763
311,311,311,311,311,311,311,311,1-20578,2,15,1-20578,19,2,0,2,2.6526342034339905,0.1396123264965258
184,184,184,184,184,184,184,184,1-8074,7,1,1-8074,145,18,0,6,19.95790261030197,0.13764070765725497
43,43,43,43,43,43,43,43,1-8705,8,15,1-8705,48,3,0,11,6.589488118886948,0.1372810024768114
205,205,205,205,205,205,205,205,1-8018,20,4,1-8018,58,6,0,6,7.957902610301971,0.13720521741899952
57,57,57,57,57,57,57,57,1-1224,3,21,1-1224,151,3,0,54,20.621123492717743,0.1365637317398526
190,190,190,190,190,190,190,190,1-2382,9,22,1-2382,139,17,0,6,18.95790261030197,0.13638778856332354
263,263,263,263,263,263,263,263,1-6927,10,17,1-6927,179,8,0,50,24.315855085849762,0.1358427658427361
390,390,390,390,390,390,390,390,MLG64,21,16,MLG64,245,15,0,56,33.27375769615173,0.13581125590266013
176,176,176,176,176,176,176,176,1-8042,6,14,1-8042,52,6,0,3,6.978951305150986,0.13421060202213433
343,343,343,343,343,343,343,343,1-4319,10,17,1-4319,163,8,0,42,21.7053182721138,0.1331614617921092
58,58,58,58,58,58,58,58,1-17733,10,17,1-17733,74,3,0,21,9.8526591360569,0.1331440423791473
250,250,250,250,250,250,250,250,1-9333,7,1,1-9333,102,6,0,23,13.50529333949089,0.1324048366616754
296,296,296,296,296,296,296,296,1-9404,10,17,1-9404,100,7,0,19,13.20002493262291,0.13200024932622909
536,536,536,536,536,536,536,536,1-9971,20,21,1-9971,15,1,0,3,1.9789513051509857,0.13193008701006573
225,225,225,225,225,225,225,225,1-9650,10,17,1-9650,25,1,0,7,3.2842197120189667,0.13136878848075867
429,429,429,429,429,429,429,429,1-6693,5,5,1-6693,98,7,0,18,12.873707830905914,0.13136436562148893
475,475,475,475,475,475,475,475,1-18234,1,12,1-18234,43,3,0,8,5.610536813735962,0.13047760031944097
243,243,243,243,243,243,243,243,1-1015,13,11,1-1015,155,9,0,34,20.094781458377838,0.12964375134437314
430,430,430,430,430,430,430,430,1-3141,11,7,1-3141,136,9,0,26,17.484244644641876,0.1285606223870726
193,193,193,193,193,193,193,193,1-9553,13,19,1-9553,23,0,0,9,2.936853915452957,0.1276893006718677
304,304,304,304,304,304,304,304,1-19004,3,21,1-19004,60,6,0,5,7.631585508584976,0.1271930918097496
227,227,227,227,227,227,227,227,1-3068,13,11,1-3068,180,16,0,21,22.8526591360569,0.12695921742253832
510,510,510,510,510,510,510,510,1-3206,3,14,1-3206,45,5,0,2,5.6526342034339905,0.12561409340964425
371,371,371,371,371,371,371,371,1-1580,6,14,1-1580,400,43,0,22,50.178976237773895,0.12544744059443474
380,380,380,380,380,380,380,380,1-7004,13,11,1-7004,381,25,0,68,47.189562916755676,0.1238571205164191
342,342,342,342,342,342,342,342,MLG65,21,16,MLG65,201,19,0,18,24.873707830905914,0.12374979020351201
366,366,366,366,366,366,366,366,1-5163,5,19,1-5163,16,0,0,6,1.9579026103019714,0.12236891314387321
351,351,351,351,351,351,351,351,1-19229,19,22,1-19229,38,3,0,5,4.631585508584976,0.12188382917328884
12,12,12,12,12,12,12,12,MLG84,1,12,MLG84,63,4,0,11,7.589488118886948,0.1204680653791579
91,91,91,91,91,91,91,91,72-12171,17,19,72-12171,19,0,0,7,2.2842197120189667,0.1202220901062614
329,329,329,329,329,329,329,329,1-1317,10,17,1-1317,414,19,0,92,49.02117335796356,0.1184086312994289
479,479,479,479,479,479,479,479,1-9286,2,10,1-9286,81,6,0,11,9.589488118886948,0.11838874220848083
514,514,514,514,514,514,514,514,1-11206,1,4,1-11206,14,1,0,2,1.6526342034339905,0.11804530024528503
200,200,200,200,200,200,200,200,1-4634,14,13,1-4634,48,4,0,5,5.631585508584976,0.11732469809552033
295,295,295,295,295,295,295,295,1-3639,16,7,1-3639,17,1,0,3,1.9789513051509857,0.11640890030299916
121,121,121,121,121,121,121,121,1-7070,20,4,1-7070,129,12,0,9,14.936853915452957,0.11578956523606944
130,130,130,130,130,130,130,130,1-1833,7,1,1-1833,124,14,0,1,14.326317101716995,0.11553481533642738
548,548,548,548,548,548,548,548,1-3087,10,1,1-3087,26,3,0,0,3.0,0.11538461538461539
485,485,485,485,485,485,485,485,1-5980,5,22,1-5980,29,3,0,1,3.3263171017169952,0.11470058971437914
172,172,172,172,172,172,172,172,1-8573,10,17,1-8573,184,8,0,40,21.05268406867981,0.11441676124282506
133,133,133,133,133,133,133,133,1-8576,2,3,1-8576,55,3,0,10,6.263171017169952,0.11387583667581731
461,461,461,461,461,461,461,461,1-9651,1,16,1-9651,38,4,0,1,4.326317101716995,0.11385045004518408
13,13,13,13,13,13,13,13,1-9805,13,8,1-9805,26,1,0,6,2.9579026103019714,0.11376548501161429
440,440,440,440,440,440,440,440,MLG52,20,4,MLG52,125,8,0,19,14.20002493262291,0.11360019946098328
51,51,51,51,51,51,51,51,1-9925,20,4,1-9925,93,5,0,17,10.547390729188919,0.11341280353966579
362,362,362,362,362,362,362,362,1-1462,17,19,1-1462,192,0,0,66,21.536928713321686,0.11217150371521711
394,394,394,394,394,394,394,394,1-2423,4,24,1-2423,79,0,0,27,8.810561746358871,0.11152609805517559
241,241,241,241,241,241,241,241,1-19448,8,1,1-19448,45,5,0,0,5.0,0.1111111111111111
143,143,143,143,143,143,143,143,1-8928,13,7,1-8928,39,3,0,4,4.305268406867981,0.11039149761199951
273,273,273,273,273,273,273,273,1-3589,2,13,1-3589,27,2,0,3,2.9789513051509857,0.11033152982040688
94,94,94,94,94,94,94,94,1-3083,6,14,1-3083,78,4,0,14,8.568439424037933,0.10985178748766582
551,551,551,551,551,551,551,551,1-9838,2,24,1-9838,3,0,0,1,0.32631710171699524,0.10877236723899841
509,509,509,509,509,509,509,509,1-18935,19,19,1-18935,30,0,0,10,3.2631710171699524,0.10877236723899841
435,435,435,435,435,435,435,435,1-9610,7,1,1-9610,49,5,0,1,5.326317101716995,0.10870034901463256
139,139,139,139,139,139,139,139,1-7863,16,8,1-7863,351,9,0,89,38.042222052812576,0.10838239901086204
419,419,419,419,419,419,419,419,1-6692,7,1,1-6692,71,7,0,2,7.6526342034339905,0.10778358033005621
44,44,44,44,44,44,44,44,1-5214,1,11,1-5214,40,3,0,4,4.305268406867981,0.10763171017169952
466,466,466,466,466,466,466,466,1-5981,18,4,1-5981,28,3,0,0,3.0,0.10714285714285714
144,144,144,144,144,144,144,144,1-7744,20,6,1-7744,37,2,0,6,3.9579026103019714,0.1069703408189722
42,42,42,42,42,42,42,42,1-1207,6,14,1-1207,66,5,0,6,6.957902610301971,0.10542276682275714
505,505,505,505,505,505,505,505,1-4747,20,7,1-4747,25,1,0,5,2.631585508584976,0.10526342034339904
102,102,102,102,102,102,102,102,1-3564,3,8,1-3564,41,3,0,4,4.305268406867981,0.10500654650897515
438,438,438,438,438,438,438,438,MLG10,1,12,MLG10,60,4,0,7,6.284219712018967,0.10473699520031611
37,37,37,37,37,37,37,37,1-5508,1,22,1-5508,38,3,0,3,3.9789513051509857,0.10470924487239436
497,497,497,497,497,497,497,497,1-8493,10,7,1-8493,38,2,0,6,3.9579026103019714,0.10415533185005188
472,472,472,472,472,472,472,472,1-9518,3,21,1-9518,22,0,0,7,2.2842197120189667,0.10382816872813484
355,355,355,355,355,355,355,355,1-9498,11,7,1-9498,64,3,0,11,6.589488118886948,0.10296075185760856
356,356,356,356,356,356,356,356,1-9761,8,19,1-9761,35,0,0,11,3.5894881188869476,0.10255680339676994
88,88,88,88,88,88,88,88,1-5626,16,8,1-5626,125,2,0,33,12.768464356660843,0.10214771485328675
401,401,401,401,401,401,401,401,1-7204,16,8,1-7204,26,2,0,2,2.6526342034339905,0.10202439243976887
451,451,451,451,451,451,451,451,1-4098,6,13,1-4098,16,0,0,5,1.6315855085849762,0.10197409428656101
405,405,405,405,405,405,405,405,1-3104,9,22,1-3104,16,0,0,5,1.6315855085849762,0.10197409428656101
33,33,33,33,33,33,33,33,1-7991,2,8,1-7991,46,3,0,5,4.631585508584976,0.10068664149097774
313,313,313,313,313,313,313,313,1-7521,2,1,1-7521,10,1,0,0,1.0,0.1
41,41,41,41,41,41,41,41,1-7509,3,21,1-7509,40,4,0,0,4.0,0.1
420,420,420,420,420,420,420,420,1-8172,7,1,1-8172,40,4,0,0,4.0,0.1
387,387,387,387,387,387,387,387,1-10539,12,10,1-10539,63,4,0,7,6.284219712018967,0.0997495192383963
259,259,259,259,259,259,259,259,1-3596,9,22,1-3596,223,6,0,49,21.989537984132767,0.09860779365081958
31,31,31,31,31,31,31,31,1-8938,5,15,1-8938,30,1,0,6,2.9579026103019714,0.09859675367673239
350,350,350,350,350,350,350,350,1-2282,9,22,1-2282,219,15,0,20,21.526342034339905,0.09829379924356121
281,281,281,281,281,281,281,281,1-9995,14,13,1-9995,24,2,0,1,2.3263171017169952,0.09692987923820813
288,288,288,288,288,288,288,288,1-8590,21,16,1-8590,24,1,0,4,2.305268406867981,0.09605285028616588
122,122,122,122,122,122,122,122,MLG42,9,1,MLG42,14,1,0,1,1.3263171017169952,0.09473693583692823
279,279,279,279,279,279,279,279,MLG43,14,16,MLG43,14,1,0,1,1.3263171017169952,0.09473693583692823
237,237,237,237,237,237,237,237,1-9667,1,8,1-9667,14,1,0,1,1.3263171017169952,0.09473693583692823
270,270,270,270,270,270,270,270,1-1390,9,22,1-1390,98,6,0,10,9.263171017169952,0.09452215323642808
180,180,180,180,180,180,180,180,1-0037,3,21,1-0037,35,2,0,4,3.305268406867981,0.09443624019622802
540,540,540,540,540,540,540,540,1-5413,20,4,1-5413,39,3,0,2,3.6526342034339905,0.09365728726753822
224,224,224,224,224,224,224,224,1-9227,17,19,1-9227,801,0,0,227,74.07398208975792,0.09247688151030951
347,347,347,347,347,347,347,347,1-8188,19,3,1-8188,140,7,0,18,12.873707830905914,0.09195505593504225
189,189,189,189,189,189,189,189,1-9156,7,1,1-9156,268,20,0,14,24.568439424037933,0.09167328143297736
467,467,467,467,467,467,467,467,1-13247,1,12,1-13247,29,2,0,2,2.6526342034339905,0.09147014494599967
337,337,337,337,337,337,337,337,1-18613,17,19,1-18613,25,0,0,7,2.2842197120189667,0.09136878848075866
314,314,314,314,314,314,314,314,1-3139,17,19,1-3139,93,0,0,26,8.484244644641876,0.09122843703915996
367,367,367,367,367,367,367,367,1-8544,20,4,1-8544,54,1,0,12,4.915805220603943,0.09103343001118412
105,105,105,105,105,105,105,105,1-1258,11,7,1-1258,435,12,0,84,39.4106365442276,0.09059916446948874
324,324,324,324,324,324,324,324,1-6734,11,7,1-6734,44,3,0,3,3.9789513051509857,0.09043071148070422
453,453,453,453,453,453,453,453,1-8397,3,21,1-8397,51,1,0,11,4.589488118886948,0.08998996311543035
