,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-19286,18,13,1-19286,40,18,0,2,18.286464542150497,0.4571616135537624
1,1-8826,18,13,1-8826,123,50,0,2,50.2864645421505,0.4088330450581341
2,1-0272,3,23,1-0272,111,39,0,4,39.572929084301,0.3565128746333423
3,MLG75,18,13,MLG75,185,65,0,6,65.85939362645149,0.3559967223051432
4,1-2282,9,2,1-2282,219,69,0,18,71.57818087935448,0.3268410085815273
5,MLG32,8,11,MLG32,52,15,0,9,16.28909043967724,0.3132517392245623
6,MLG44,22,17,MLG44,59,17,0,4,17.572929084300995,0.2978462556661185
7,1-8285,22,17,1-8285,72,19,0,7,20.00262589752674,0.2778142485767603
8,1-0303,8,11,1-0303,212,49,0,44,55.302219927310944,0.2608595279590139
9,1-4494,6,23,1-4494,16,4,0,1,4.143232271075249,0.258952016942203
10,MLG51,10,7,MLG51,248,58,0,43,64.1589876562357,0.2587055953880471
11,1-17733,7,12,1-17733,74,14,0,32,18.58343267440796,0.2511274685730805
12,1-1131,17,10,1-1131,138,31,0,24,34.43757450580597,0.24954764134642
13,1-7682,1,24,1-7682,141,32,0,15,34.14848406612873,0.2421878302562321
14,MLG41,9,2,MLG41,66,15,0,5,15.716161355376244,0.23812365689964
15,MLG40,19,3,MLG40,51,10,0,14,12.005251795053482,0.2353970940206565
16,MLG58,2,18,MLG58,71,14,0,13,15.862019523978232,0.2234087256898342
17,1-2382,14,8,1-2382,139,28,0,17,30.434948608279228,0.2189564648077642
18,1-9286,20,21,1-9286,81,14,0,26,17.724039047956467,0.2188152968883514
19,MLG65,17,10,MLG65,201,42,0,11,43.575554981827736,0.2167938058797399
20,1-6974,13,20,1-6974,207,16,0,196,44.07352513074875,0.2129155803417814
21,1-8157,2,11,1-8157,75,15,0,5,15.716161355376244,0.2095488180716832
22,P-16616,14,8,P-16616,28,4,0,12,5.718787252902985,0.2042424018893923
23,MLG84,8,11,MLG84,63,12,0,6,12.859393626451492,0.2041173591500237
24,1-9630,21,6,1-9630,33,5,0,12,6.718787252902985,0.2035996137243328
25,1-7722,3,6,1-7722,60,12,0,1,12.143232271075249,0.2023872045179208
26,1-7122,2,18,1-7122,197,8,0,222,39.797564178705215,0.2020180922776914
27,1-4136,1,24,1-4136,5,1,0,0,1.0,0.2
28,1-9938,18,13,1-9938,55,11,0,0,11.0,0.2
29,1-9971,22,17,1-9971,15,3,0,0,3.0,0.2
30,1-4361,8,11,1-4361,10,2,0,0,2.0,0.2
31,1-1957,19,3,1-1957,47,8,0,9,9.289090439677238,0.1976402221207923
32,1-3447,17,10,1-3447,110,17,0,33,21.726664945483208,0.1975151358680291
33,MLG59,19,3,MLG59,71,12,0,14,14.005251795053482,0.1972570675359645
34,1-9452,14,2,1-9452,16,3,0,1,3.1432322710752487,0.196452016942203
35,1-4682,14,23,1-4682,16,3,0,1,3.1432322710752487,0.196452016942203
36,1-1350,16,21,1-1350,195,33,0,36,38.15636175870896,0.1956736500446613
37,1-7070,21,19,1-7070,129,23,0,15,25.14848406612873,0.1949494888847188
38,1-18709,11,9,1-18709,33,6,0,3,6.429696813225746,0.1948392973704771
39,1-1390,13,8,1-1390,98,15,0,28,19.010503590106964,0.1939847305112955
40,1-4700,3,6,1-4700,31,5,0,7,6.002625897526741,0.1936330934686045
41,MLG39,10,11,MLG39,23,4,0,3,4.429696813225746,0.1925955136185107
42,1-0027,10,9,1-0027,29,5,0,4,5.572929084300995,0.1921699684241722
43,1-4649,17,10,1-4649,244,37,0,69,46.88302670419216,0.1921435520663613
44,1-5355,1,24,1-5355,53,10,0,1,10.143232271075249,0.1913817409636839
45,1-7525,10,7,1-7525,6,1,0,1,1.1432322710752487,0.1905387118458748
46,1-9379,9,2,1-9379,58,10,0,7,11.00262589752674,0.1897004465090817
47,1-7744,14,8,1-7744,37,5,0,14,7.005251795053482,0.18933112959604
48,1-18371,6,23,1-18371,120,19,0,25,22.58080677688121,0.1881733898073435
49,1-18203,13,20,1-18203,29,5,0,3,5.429696813225746,0.1872309245939912
50,MLG78,9,2,MLG78,80,14,0,6,14.859393626451492,0.1857424203306436
51,1-3534,3,6,1-3534,279,46,0,39,51.5860585719347,0.18489626728292
52,1-5425,18,13,1-5425,17,3,0,1,3.1432322710752487,0.1848960159456028
53,1-0296,21,19,1-0296,41,7,0,4,7.572929084300995,0.1847055874219755
54,1-1972,22,17,1-1972,32,5,0,6,5.859393626451492,0.1831060508266091
55,1-4747,10,7,1-4747,25,4,0,4,4.572929084300995,0.1829171633720397
56,1-0278,8,20,1-0278,79,13,0,10,14.432322710752487,0.1826876292500314
57,1-0292,23,1,1-0292,99,18,0,0,18.0,0.1818181818181818
58,1-9794,13,20,1-9794,46,7,0,9,8.289090439677238,0.180197618253853
59,1-9283,14,8,1-9283,235,39,0,19,41.721413150429726,0.1775379282997009
60,MLG50,20,5,MLG50,319,54,0,18,56.57818087935448,0.1773610685873181
61,1-9110,21,19,1-9110,29,5,0,1,5.143232271075249,0.1773528369336292
62,1-4052,13,3,1-4052,13,2,0,2,2.286464542150497,0.1758818878577305
63,MLG15,9,2,MLG15,105,15,0,24,18.43757450580597,0.1755959476743425
64,1-9491,6,23,1-9491,80,13,0,7,14.00262589752674,0.1750328237190842
65,MLG06,18,13,MLG06,18,3,0,1,3.1432322710752487,0.174624015059736
66,1-11330,2,18,1-11330,14,2,0,3,2.429696813225746,0.1735497723732675
67,MLG42,19,18,MLG42,14,2,0,3,2.429696813225746,0.1735497723732675
68,MLG52,20,5,MLG52,125,18,0,25,21.58080677688121,0.1726464542150497
69,1-5515,3,22,1-5515,29,4,0,7,5.002625897526741,0.1725043412940255
70,1-19547,3,20,1-19547,66,10,0,9,11.289090439677238,0.1710468248435945
71,1-9333,22,17,1-9333,102,17,0,3,17.429696813225746,0.170879380521821
72,1-9655,3,6,1-9655,27,4,0,4,4.572929084300995,0.1693677438629998
73,1-9892,10,7,1-9892,22,3,0,5,3.716161355376244,0.1689164252443747
74,1-7024,14,8,1-7024,498,52,0,222,83.79756417870522,0.1682682011620586
75,1-5214,4,16,1-5214,40,5,0,12,6.718787252902985,0.1679696813225746
76,1-18487,17,10,1-18487,23,3,0,6,3.859393626451492,0.1677997228891953
77,1-1935,4,16,1-1935,12,1,0,7,2.002625897526741,0.1668854914605617
78,1-10762,11,9,1-10762,6,1,0,0,1.0,0.1666666666666666
79,1-8188,6,23,1-8188,140,22,0,9,23.28909043967724,0.1663506459976945
80,1-18558,15,22,1-18558,307,41,0,64,50.16686534881592,0.1634099848495632
81,1-5799,6,16,1-5799,7,1,0,1,1.1432322710752487,0.1633188958678926
82,1-6693,11,9,1-6693,98,15,0,7,16.00262589752674,0.1632921009951708
83,1-1204,10,7,1-1204,39,4,0,16,6.29171633720398,0.1613260599283071
84,1-8503,13,20,1-8503,16,1,0,11,2.575554981827736,0.1609721863642335
85,1-9997,12,4,1-9997,16,2,0,4,2.572929084300995,0.1608080677688121
86,1-0003,2,21,1-0003,17,2,0,5,2.716161355376244,0.1597741973750731
87,MLG37,20,5,MLG37,116,17,0,10,18.432322710752487,0.1588993337133835
88,1-1608,16,21,1-1608,307,42,0,45,48.44545219838619,0.1578027758905087
89,1-9277,6,23,1-9277,48,7,0,4,7.572929084300995,0.1577693559229374
90,1-5775,2,18,1-5775,244,31,0,52,38.44807809591293,0.1575740905570202
91,1-8646,2,18,1-8646,20,2,0,8,3.1458581686019897,0.1572929084300995
92,1-6718,1,24,1-6718,20,3,0,1,3.1432322710752487,0.1571616135537624
93,MLG53,14,8,MLG53,91,13,0,8,14.14585816860199,0.1554489908637581
94,MLG56,20,5,MLG56,511,71,0,55,78.87777490913868,0.1543596377869641
95,1-19229,14,8,1-19229,38,5,0,6,5.859393626451492,0.1541945691171445
96,1-7991,2,18,1-7991,46,5,0,14,7.005251795053482,0.1522880825011626
97,1-9498,5,14,1-9498,64,7,0,19,9.721413150429726,0.1518970804754644
98,1-8023,19,3,1-8023,16,2,0,3,2.429696813225746,0.1518560508266091
99,1-3104,7,12,1-3104,16,2,0,3,2.429696813225746,0.1518560508266091
100,1-2294,6,23,1-2294,75,10,0,9,11.289090439677238,0.1505212058623631
101,1-7058,10,7,1-7058,80,10,0,14,12.005251795053482,0.1500656474381685
102,1-7839,3,6,1-7839,24,1,0,18,3.578180879354477,0.1490908699731032
103,1-1250,5,14,1-1250,34,4,0,7,5.002625897526741,0.14713605580961
104,1-3535,13,20,1-3535,315,26,0,142,46.33898249268532,0.1471078809291597
105,MLG02,6,23,MLG02,320,39,0,56,47.02100718021393,0.1469406474381685
106,1-3564,2,18,1-3564,41,5,0,7,6.002625897526741,0.1464055096957741
107,1-1769,22,17,1-1769,89,13,0,0,13.0,0.146067415730337
