Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,11,MLG45,70,14,1,28,1037.959216594696,14.827988808495657
4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,11,1-6240,698,49,1,189,1210.7247120141983,1.7345626246621753
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,14,MLG40,51,21,0,17,35.54666721820831,0.6969934748668297
91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,11,72-12171,19,6,0,8,12.845490455627441,0.6760784450330233
268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,14,MLG44,59,27,0,12,37.26823568344116,0.6316650115837485
387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,20,11,1-10539,63,2,0,43,38.7945111989975,0.6157858920475793
302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,13,3,MLG51,248,90,0,71,150.75372779369354,0.6078779346519901
462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,13,21,1-1183,45,22,0,5,26.27843153476715,0.5839651452170478
367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,7,11,1-8544,54,27,0,5,31.27843153476715,0.579230213606799
483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,20,11,1-9491,80,16,0,34,45.093334436416626,0.5636666804552078
153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,11,1-1350,195,47,0,69,106.04235517978668,0.5438069496399317
217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,7,12,1-9630,33,11,0,8,17.84549045562744,0.5407724380493164
454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,9,4,1-0272,111,54,0,7,59.98980414867401,0.5404486860240902
363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,12,9,1-10785,279,45,0,123,150.2494157552719,0.538528371882695
422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,17,16,1-6878,167,71,0,21,88.96941244602203,0.5327509727306708
364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,20,11,1-7682,141,32,0,50,74.78431534767151,0.5303852152317128
246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,4,5,MLG56,511,123,0,168,266.75529956817627,0.5220260265522041
124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,20,11,1-8427,189,3,0,111,97.98118007183075,0.5184189421789986
346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,14,MLG32,52,13,0,15,25.835294604301453,0.4968325885442587
139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,12,9,1-7863,351,29,0,167,171.89961326122284,0.4897424879237118
437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,6,17,1-6980,128,20,0,49,61.92862904071808,0.48381741438061
321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,12,9,1-5172,120,5,0,62,58.05255103111267,0.4837712585926056
479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,4,11,1-9286,81,5,0,39,38.37176597118378,0.47372550581708367
251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,6,17,1-7268,70,15,0,21,32.969412446022034,0.47099160637174337
94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,2,7,1-3083,78,5,0,37,36.66039335727692,0.47000504304201174
399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,2,MLG60,47,19,0,3,21.56705892086029,0.45887359406085726
510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,2,7,1-3206,45,6,0,17,20.546667218208313,0.4565926048490736
332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,11,MLG78,80,21,0,18,36.40235352516174,0.45502941906452177
388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,13,3,MLG49,185,49,0,39,82.37176597118378,0.4452527890334258
209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,15,2,1-9938,55,15,0,11,24.412549376487732,0.4438645341179588
311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,2,15,1-20578,19,4,0,5,8.27843153476715,0.43570692288248164
