,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1570,21,3,1-1570,142,55,0,58,87.51623368263245,0.6163115048072707
1,MLG49,8,2,MLG49,185,113,0,0,113.0,0.6108108108108108
2,1-1131,17,14,1-1131,138,70,0,10,75.60624718666077,0.547871356425078
3,1-13247,7,20,1-13247,29,4,0,21,15.77311909198761,0.5439006583444004
4,MLG59,8,2,MLG59,71,38,0,0,38.0,0.5352112676056338
5,1-9379,8,2,1-9379,58,31,0,0,31.0,0.5344827586206896
6,1-1183,16,18,1-1183,45,8,0,23,20.894368529319763,0.4643193006515503
7,1-3584,1,14,1-3584,26,9,0,5,11.803123593330383,0.4539662920511685
8,1-1462,13,15,1-1462,192,29,0,103,86.7443460226059,0.451793468867739
9,MLG65,5,13,MLG65,201,66,0,40,88.42498874664307,0.4399253171474779
10,1-7682,3,12,1-7682,141,35,0,48,61.90998649597168,0.4390779184111467
11,1-7122,18,10,1-7122,197,15,0,127,86.19933927059174,0.4375600978202626
12,1-2545,11,9,1-2545,145,55,0,15,63.40937077999115,0.4373060053792493
13,1-0296,8,9,1-0296,41,16,0,3,17.68187415599823,0.43126522331703
14,1-11350,4,16,1-11350,100,35,0,12,41.72749662399292,0.4172749662399292
15,P-16616,17,19,P-16616,28,9,0,4,11.242498874664308,0.4015178169522966
16,1-7024,19,12,1-7024,498,64,0,238,197.42868304252625,0.3964431386396109
17,1-8285,3,11,1-8285,72,19,0,17,28.530620217323303,0.3962586141294903
18,1-5775,5,13,1-5775,244,40,0,100,96.06247186660768,0.393698655191015
19,1-9794,9,20,1-9794,46,15,0,5,17.803123593330383,0.3870244259419648
20,1-1258,21,3,1-1258,435,87,0,145,168.29058420658112,0.3868749062220255
21,MLG69,5,13,MLG69,576,87,0,240,221.5499324798584,0.3846352994441986
22,MLG57,2,8,MLG57,629,100,0,247,238.4743055105209,0.379132441193197
23,1-3052,13,15,1-3052,166,21,0,74,62.48622918128967,0.3764230673571667
24,72-12171,16,15,72-12171,19,2,0,9,7.04562246799469,0.3708222351576152
25,1-9768,5,13,1-9768,241,21,0,120,88.2749662399292,0.3662861669706606
26,MLG14,4,16,MLG14,232,64,0,33,82.50061571598053,0.355606102224054
27,1-9333,18,10,1-9333,102,8,0,50,36.03123593330383,0.3532474111108219
28,1-1390,7,20,1-1390,98,13,0,38,34.30373930931091,0.3500381562174583
