Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG44,21,21,MLG44,59,8,1,1,1008.9281896948814,17.100477791438667
MLG45,7,11,MLG45,70,11,1,20,1029.5637938976288,14.708054198537553
1-1350,18,21,1-1350,195,16,1,38,1051.2712084054947,5.39113440207946
MLG54,7,11,MLG54,595,24,1,123,1138.167332470417,1.9128862730595244
1-3516,5,15,1-3516,156,14,0,108,114.24448704719543,0.73233645543074
MLG29,6,10,MLG29,164,47,0,63,105.47595077753067,0.6431460413264065
MLG69,3,8,MLG69,576,39,0,349,362.9382035136223,0.6301010477667054
1-2545,4,9,1-2545,145,39,0,52,87.26586413383484,0.6018335457505851
MLG65,3,8,MLG65,201,41,0,81,116.18336528539658,0.578026692962172
1-8627,5,15,1-8627,25,5,0,10,14.281896948814392,0.5712758779525757
1-3068,5,15,1-3068,180,16,0,91,100.46526223421097,0.5581403457456164
1-1462,14,6,1-1462,192,15,0,99,106.89077979326248,0.5567228114232421
1-9283,3,8,1-9283,235,21,0,112,124.95724582672119,0.5317329609647711
1-11350,3,8,1-11350,100,9,0,47,52.62491565942764,0.5262491565942764
MLG59,10,14,MLG59,71,27,0,11,37.21008664369583,0.5240857273759977
1-17907,5,15,1-17907,119,13,0,52,61.26586413383484,0.5148391944019735
1-6974,7,11,1-6974,207,62,0,44,102.84034657478333,0.49681326847721413
1-9286,16,4,1-9286,81,13,0,29,39.91750115156174,0.4928086561921202
1-7005,14,6,1-7005,285,33,0,114,138.81362521648407,0.4870653516367862
MLG64,13,7,MLG64,245,77,0,45,118.76853626966476,0.48476953579455007
1-6611,5,15,1-6611,89,6,0,40,43.12758779525757,0.48457963814896143
1-6858,11,16,1-6858,23,10,0,1,10.92818969488144,0.47513868238614954
1-7152,5,15,1-7152,109,12,0,42,50.98396718502045,0.4677428182111968
1-2294,8,12,1-2294,75,21,0,15,34.92284542322159,0.46563793897628786
1-3265,17,3,1-3265,19,4,0,5,8.640948474407196,0.45478676181090505
1-4531,14,6,1-4531,94,13,0,32,42.702070236206055,0.4542773429383623
1-1942,14,11,1-1942,34,8,0,8,15.425517559051514,0.4536916929132798
1-3596,3,8,1-3596,223,33,0,71,98.90146833658218,0.44350434231651203
1-0296,2,2,1-0296,41,6,0,13,18.06646603345871,0.44064551301118804
MLG31,13,7,MLG31,33,8,0,7,14.497327864170074,0.4393129655809114
