Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
270,270,1-1390,17,12,1-1390,98,47,0,8,53.064555533230305,0.5414750564615337
390,390,MLG64,12,7,MLG64,245,33,0,119,123.21026355680078,0.5028990349257175
268,268,MLG44,15,13,MLG44,59,10,0,25,28.951736041344702,0.49070739053126616
320,320,MLG13,17,12,MLG13,140,52,0,22,68.67752771638334,0.49055376940273815
331,331,MLG75,19,10,MLG75,185,61,0,36,88.29049989953637,0.47724594540289933
161,161,MLG41,1,2,MLG41,66,20,0,13,29.854902741499245,0.45234701123483706
382,382,1-18558,9,9,1-18558,307,82,0,70,135.06486091576517,0.4399506870220364
346,346,MLG32,23,5,MLG32,52,20,0,3,22.274208324961364,0.4283501600954108
365,365,MLG48,10,3,MLG48,159,12,0,72,66.58099979907274,0.4187484264092625
92,92,1-7807,3,21,1-7807,239,19,0,104,97.83922193199396,0.40936912942256887
358,358,1-9831,16,11,1-9831,132,8,0,60,53.484166499227285,0.40518307953960064
319,319,1-3584,14,7,1-3584,26,9,0,2,10.516138883307576,0.4044668801272145
311,311,1-20578,13,17,1-20578,19,3,0,6,7.5484166499227285,0.39728508683803837
544,544,1-5799,7,3,1-5799,7,2,0,1,2.758069441653788,0.3940099202362554
149,149,MLG58,1,2,MLG58,71,23,0,6,27.54841664992273,0.3880058683087708
560,560,1-0027,17,12,1-0027,29,5,0,8,11.064555533230305,0.38153639769759673
74,74,1-8124,10,3,1-8124,18,3,0,5,6.7903472082689404,0.3772415115704967
537,537,1-4494,10,3,1-4494,16,3,0,4,6.032277766615152,0.377017360413447
208,208,1-10468,16,11,1-10468,549,62,0,189,205.27512447256595,0.37390733055112196
483,483,1-9491,2,22,1-9491,80,23,0,9,29.822624974884093,0.37278281218605114
427,427,1-9379,12,7,1-9379,58,14,0,10,21.58069441653788,0.3720809382161704
357,357,1-4760,9,9,1-4760,40,5,0,13,14.854902741499245,0.37137256853748113
141,141,MLG45,12,7,MLG45,70,13,0,17,25.887180508114398,0.36981686440163425
478,478,1-9394,19,10,1-9394,117,25,0,24,43.193666599690914,0.36917663760419583
345,345,1-1131,2,22,1-1131,138,38,0,16,50.12911106646061,0.3632544280178305
234,234,MLG29,15,13,MLG29,164,25,0,45,59.113124874420464,0.36044588338061256
123,123,MLG55,1,2,MLG55,92,28,0,6,32.54841664992273,0.3537871374991601
434,434,MLG59,13,23,MLG59,71,19,0,8,25.064555533230305,0.3530219089187367
94,94,1-3083,10,3,1-3083,78,7,0,27,27.46787492465228,0.35215224262374717
422,422,1-6878,18,23,1-6878,167,51,0,10,58.58069441653788,0.350782601296634
174,174,MLG38,10,3,MLG38,77,17,0,13,26.854902741499245,0.34876497066882134
322,322,1-0296,7,18,1-0296,41,5,0,12,14.096833299845457,0.34382520243525505
246,246,MLG56,23,5,MLG56,511,51,0,162,173.80724954791367,0.3401316038119641
283,283,1-3535,21,17,1-3535,315,52,0,72,106.58099979907274,0.33835238031451664
105,105,1-1258,14,14,1-1258,435,21,0,166,146.83952731452882,0.3375621317575375
471,471,1-9794,21,5,1-9794,46,14,0,2,15.516138883307576,0.33730736702842556
391,391,MLG30,18,8,MLG30,208,29,0,53,69.17768040765077,0.33258500195985946
166,166,MLG40,21,17,MLG40,51,7,0,13,16.854902741499245,0.3304882890490048
473,473,1-9452,6,19,1-9452,16,3,0,3,5.274208324961364,0.32963802031008527
389,389,1-0278,14,3,1-0278,79,16,0,13,25.854902741499245,0.3272772498923955
244,244,MLG57,20,16,MLG57,629,82,0,161,204.04918010625988,0.32440251209262305
214,214,1-0053,17,12,1-0053,142,27,0,25,45.9517360413447,0.3236037749390472
526,526,1-5002,19,12,1-5002,45,10,0,6,14.548416649922729,0.32329814777606064
285,285,1-18615,21,3,1-18615,22,1,0,8,7.064555533230305,0.3211161606013775
485,485,1-5980,10,13,1-5980,29,4,0,7,9.306486091576517,0.3209133135026385
332,332,MLG78,19,10,MLG78,80,18,0,10,25.58069441653788,0.3197586802067235
190,190,1-2382,10,3,1-2382,139,18,0,34,43.774361016228795,0.3149234605484086
498,498,1-19915,1,7,1-19915,62,11,0,11,19.33876385819167,0.3119155460998656
251,251,1-7268,8,4,1-7268,70,17,0,6,21.54841664992273,0.3078345235703247
364,364,1-7682,2,22,1-7682,141,7,0,48,43.38733319938183,0.3077115829743392
328,328,1-9497,15,13,1-9497,150,18,0,37,46.04856934119016,0.3069904622746011
342,342,MLG65,5,6,MLG65,201,32,0,39,61.564708224497736,0.3062920807188942
429,429,1-6693,15,13,1-6693,98,11,0,25,29.951736041344702,0.30562995960555817
282,282,1-1608,8,4,1-1608,307,21,0,96,93.77466639876366,0.3054549394096536
260,260,1-0129,14,14,1-0129,142,30,0,17,42.8871805081144,0.3020223979444676
267,267,1-6181,18,8,1-6181,659,111,0,116,198.93605523183942,0.30187565285559853
191,191,1-8328,23,5,1-8328,114,29,0,7,34.30648609157652,0.300934088522601
384,384,1-9270,14,14,1-9270,128,27,0,15,38.37104162480682,0.2997737626938033
375,375,MLG14,2,22,MLG14,232,44,0,33,69.016291574575,0.2974840154076509
366,366,1-5163,23,5,1-5163,16,4,0,1,4.758069441653788,0.29737934010336176
451,451,1-4098,19,10,1-4098,16,4,0,1,4.758069441653788,0.29737934010336176
169,169,1-9606,1,2,1-9606,16,4,0,1,4.758069441653788,0.29737934010336176
199,199,MLG39,1,2,MLG39,23,3,0,5,6.7903472082689404,0.2952324873160409
412,412,1-6858,17,12,1-6858,23,3,0,5,6.7903472082689404,0.2952324873160409
14,14,1-6098,15,13,1-6098,1327,122,0,355,391.1146517870948,0.2947359847679689
488,488,1-11350,19,10,1-11350,100,18,0,15,29.37104162480682,0.2937104162480682
518,518,1-1850,10,15,1-1850,30,5,0,5,8.79034720826894,0.2930115736089647
490,490,1-3551,6,22,1-3551,6,1,0,1,1.758069441653788,0.2930115736089647
3,3,1-8222,21,17,1-8222,12,2,0,2,3.516138883307576,0.2930115736089647
336,336,1-1827,9,9,1-1827,24,4,0,4,7.032277766615152,0.2930115736089647
353,353,MLG50,5,6,MLG50,319,21,0,95,93.01659695710987,0.29158807823545413
91,91,72-12171,8,4,72-12171,19,4,0,2,5.516138883307576,0.2903230991214514
494,494,1-3265,1,2,1-3265,19,4,0,2,5.516138883307576,0.2903230991214514
407,407,1-8421,14,14,1-8421,109,24,0,10,31.58069441653788,0.2897311414361273
44,44,1-5214,1,2,1-5214,40,7,0,6,11.548416649922729,0.2887104162480682
279,279,MLG43,10,3,MLG43,14,1,0,4,4.032277766615152,0.2880198404725109
294,294,1-3509,5,6,1-3509,35,4,0,8,10.064555533230305,0.28755872952086586
5,5,1-5549,2,22,1-5549,35,7,0,4,10.032277766615152,0.2866365076175758
378,378,1-6561,14,14,1-6561,65,11,0,10,18.58069441653788,0.2858568371775059
338,338,1-6296,18,8,1-6296,254,49,0,31,72.50015269126743,0.2854336720128639
206,206,1-9752,21,16,1-9752,22,4,0,3,6.274208324961364,0.28519128749824385
393,393,1-7819,9,9,1-7819,59,10,0,9,16.822624974884093,0.28512923686244224
399,399,MLG60,21,17,MLG60,47,2,0,15,13.371041624806821,0.28449024733631534
398,398,1-0303,1,2,1-0303,212,51,0,12,60.09683329984546,0.2834756287728559
432,432,1-6914,16,11,1-6914,73,4,0,22,20.677527716383338,0.2832538043340183
540,540,1-5413,2,22,1-5413,39,8,0,4,11.032277766615152,0.2828789170926962
209,209,1-9938,21,17,1-9938,55,11,0,6,15.548416649922729,0.2826984845440496
404,404,1-4682,12,7,1-4682,16,3,0,2,4.516138883307576,0.2822586802067235
217,217,1-9630,2,22,1-9630,33,4,0,7,9.306486091576517,0.2820147300477732
302,302,MLG51,13,23,MLG51,248,29,0,54,69.93574984930456,0.28199899132784095
350,350,1-2282,10,3,1-2282,219,29,0,43,61.59698599111289,0.28126477621512735
259,259,1-3596,6,19,1-3596,223,27,0,47,62.62926375772804,0.2808487164023679
504,504,1-5425,13,23,1-5425,17,4,0,1,4.758069441653788,0.27988643774434047
466,466,1-5981,5,4,1-5981,28,4,0,5,7.7903472082689404,0.27822668600960504
415,415,1-1957,21,17,1-1957,47,7,0,8,13.064555533230305,0.2779692666644746
355,355,1-9498,13,23,1-9498,64,10,0,10,17.58069441653788,0.2746983502584044
152,152,1-9500,5,6,1-9500,33,3,0,8,9.064555533230305,0.2746835010069789
344,344,1-6035,15,13,1-6035,23,1,0,7,6.306486091576517,0.2741950474598486
89,89,1-18004,13,23,1-18004,12,1,0,3,3.2742083249613643,0.27285069374678034
179,179,1-4052,21,5,1-4052,13,2,0,2,3.516138883307576,0.2704722217928905
153,153,1-1350,8,4,1-1350,195,20,0,43,52.59698599111289,0.2697281332877584
441,441,1-19166,12,7,1-19166,45,9,0,4,12.032277766615152,0.26738395036922563
506,506,1-6227,12,3,1-6227,52,4,0,13,13.854902741499245,0.26644043733652395
308,308,1-6743,5,6,1-6743,58,1,0,19,15.403319391421974,0.2655744722658961
423,423,1-7122,9,9,1-7122,197,34,0,24,52.193666599690914,0.26494247004919247
440,440,MLG52,5,6,MLG52,125,11,0,29,32.984013807959855,0.2638721104636788
64,64,1-9674,21,17,1-9674,144,16,0,29,37.984013807959855,0.2637778736663879
197,197,1-8646,13,23,1-8646,20,3,0,3,5.274208324961364,0.26371041624806824
102,102,1-3564,1,2,1-3564,41,7,0,5,10.79034720826894,0.26317920020168145
43,43,1-8705,21,17,1-8705,48,5,0,10,12.580694416537881,0.26209780034453917
392,392,1-9609,2,22,1-9609,25,2,0,6,6.5484166499227285,0.2619366659969091
354,354,1-9417,16,11,1-9417,76,7,0,17,19.887180508114398,0.26167342773834734
288,288,1-8590,14,14,1-8590,24,4,0,3,6.274208324961364,0.2614253468733902
510,510,1-3206,2,22,1-3206,45,11,0,1,11.758069441653788,0.26129043203675084
188,188,1-20167,15,13,1-20167,56,4,0,14,14.612972183153033,0.2609459318420185
377,377,1-7213,13,23,1-7213,23,6,0,0,6.0,0.2608695652173913
263,263,1-6927,16,11,1-6927,179,20,0,35,46.53243045788258,0.25995771205520996
31,31,1-8938,2,22,1-8938,30,4,0,5,7.7903472082689404,0.25967824027563136
343,343,1-4319,16,11,1-4319,163,12,0,40,42.322777666151524,0.2596489427371259
531,531,1-5891,8,9,1-5891,96,8,0,22,24.677527716383338,0.2570575803789931
367,367,1-8544,23,2,1-8544,54,13,0,1,13.758069441653788,0.2547790637343294
28,28,1-10071,18,8,1-10071,30,0,0,10,7.580694416537881,0.25268981388459605
559,559,1-5914,1,2,1-5914,3,0,0,1,0.7580694416537881,0.25268981388459605
532,532,1-19447,13,23,1-19447,15,0,0,5,3.7903472082689404,0.25268981388459605
313,313,1-7521,18,8,1-7521,10,1,0,2,2.516138883307576,0.2516138883307576
58,58,1-17733,16,11,1-17733,74,8,0,14,18.612972183153033,0.25152665112368966
448,448,1-3106,8,4,1-3106,34,4,0,6,8.548416649922729,0.2514240191153744
200,200,1-4634,3,21,1-4634,48,6,0,8,12.064555533230305,0.251344906942298
512,512,1-3033,10,3,1-3033,7,1,0,1,1.758069441653788,0.25115277737911257
22,22,1-7995,19,10,1-7995,14,2,0,2,3.516138883307576,0.25115277737911257
555,555,1-3646,9,9,1-3646,7,1,0,1,1.758069441653788,0.25115277737911257
318,318,1-2324,4,5,1-2324,25,4,0,3,6.274208324961364,0.25096833299845456
467,467,1-13247,8,4,1-13247,29,5,0,3,7.274208324961364,0.25083476982625397
534,534,1-9457,13,23,1-9457,11,2,0,1,2.758069441653788,0.25073358560488984
257,257,1-9504,10,3,1-9504,30,6,0,2,7.516138883307576,0.2505379627769192
536,536,1-9971,6,4,1-9971,15,3,0,1,3.758069441653788,0.2505379627769192
223,223,1-0205,7,18,1-0205,34,7,0,2,8.516138883307576,0.2504746730384581
25,25,1-9607,1,2,1-9607,19,4,0,1,4.758069441653788,0.2504247074554625
280,280,1-7608,10,3,1-7608,4,1,0,0,1.0,0.25
508,508,1-8532,2,22,1-8532,4,1,0,0,1.0,0.25
272,272,1-1570,14,14,1-1570,142,18,0,23,35.435597158037126,0.24954645885941637
379,379,1-4640,3,21,1-4640,87,5,0,22,21.677527716383338,0.24916698524578548
162,162,1-8067,16,11,1-8067,322,40,0,53,80.17768040765077,0.2489990074771763
360,360,1-6611,23,5,1-6611,89,19,0,4,22.032277766615152,0.24755368277095677
387,387,1-10539,7,18,1-10539,63,1,0,19,15.403319391421974,0.2444971331971742
339,339,1-3523,7,18,1-3523,543,106,0,35,132.53243045788258,0.2440744575651613
296,296,1-9404,16,11,1-9404,100,10,0,19,24.403319391421974,0.24403319391421974
348,348,1-17758,9,9,1-17758,40,9,0,1,9.758069441653788,0.2439517360413447
395,395,1-6787,20,16,1-6787,56,6,0,10,13.580694416537881,0.2425124002953193
327,327,P-16616,19,7,P-16616,28,3,0,5,6.7903472082689404,0.2425124002953193
509,509,1-18935,7,18,1-18935,30,5,0,3,7.274208324961364,0.24247361083204547
388,388,MLG49,13,23,MLG49,185,22,0,30,44.74208324961364,0.24184909864656023
487,487,1-6900,19,10,1-6900,67,10,0,8,16.064555533230305,0.23976948557060157
128,128,1-19286,9,10,1-19286,40,2,0,10,9.580694416537881,0.239517360413447
295,295,1-3639,14,14,1-3639,17,4,0,0,4.0,0.23529411764705882
324,324,1-6734,1,2,1-6734,44,5,0,7,10.306486091576517,0.23423832026310265
514,514,1-11206,21,17,1-11206,14,1,0,3,3.2742083249613643,0.23387202321152603
461,461,1-9651,13,15,1-9651,38,2,0,9,8.822624974884093,0.23217434144431823
394,394,1-2423,18,8,1-2423,79,10,0,11,18.33876385819167,0.2321362513695148
329,329,1-1317,16,11,1-1317,414,30,0,87,95.95204142387956,0.2317682159997091
386,386,MLG68,9,9,MLG68,642,56,0,122,148.48447188176215,0.2312842241148943
436,436,1-5161,2,22,1-5161,12,2,0,1,2.758069441653788,0.22983912013781568
501,501,1-18487,19,14,1-18487,23,3,0,3,5.274208324961364,0.2293134054331028
