,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-9333,12,12,1-9333,102,43,0,26,64.00458514690399,0.6274959328127843
1,MLG41,14,14,MLG41,66,22,0,24,41.38884782791138,0.6271037549683542
2,1-7441,6,11,1-7441,111,43,0,31,68.04392844438553,0.6130083643638335
3,1-6858,19,4,1-6858,23,6,0,10,14.078686594963074,0.6121168084766554
4,1-7866,7,9,1-7866,318,101,0,114,193.09702718257904,0.6072233559200598
5,1-10539,9,3,1-10539,63,15,0,25,35.196716487407684,0.5586780394826617
6,1-3596,21,3,1-3596,223,51,0,86,120.47670471668243,0.5402542812407284
7,1-7122,12,12,1-7122,197,45,0,73,103.97441214323044,0.5277888941280733
8,1-8267,16,16,1-8267,133,47,0,28,69.6203224658966,0.5234610711721549
9,1-7819,7,9,1-7819,59,26,0,6,30.847211956977844,0.5228341009657261
10,MLG65,17,10,MLG65,201,30,0,91,103.51604801416396,0.5150052140008158
11,1-1131,14,14,1-1131,138,43,0,33,69.65966576337814,0.504780186691146
12,MLG14,14,14,MLG14,232,75,0,52,117.00917029380798,0.5043498719560688
13,MLG50,8,5,MLG50,319,54,0,130,159.02292573451996,0.4985044693872099
14,1-10785,6,11,1-10785,279,17,0,150,138.1802989244461,0.4952698886180864
15,1-3139,18,13,1-3139,93,15,0,38,45.69900906085968,0.4913871942027922
16,1-1183,13,24,1-1183,45,22,0,0,22.0,0.4888888888888889
17,MLG51,10,6,MLG51,248,37,0,103,120.21047192811966,0.4847196448714502
18,1-9270,6,11,1-9270,128,31,0,38,61.69900906085968,0.4820235082879662
19,1-9227,18,13,1-9227,801,128,0,319,385.71010237932205,0.4815357083387291
20,1-6061,5,15,1-6061,40,11,0,10,19.07868659496308,0.4769671648740768
21,1-19229,17,7,1-19229,38,13,0,6,17.847211956977844,0.4696634725520485
22,1-8627,9,14,1-8627,25,10,0,2,11.615737318992617,0.4646294927597046
23,MLG40,17,10,MLG40,51,16,0,9,23.270817935466766,0.4562905477542503
24,MLG75,11,2,MLG75,185,56,0,34,83.46753442287445,0.4511758617452673
25,MLG69,21,3,MLG69,576,129,0,162,259.8747228384018,0.4511713938166697
