Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,MLG45,20,11,MLG45,70,25,1,14,1037.7964243888855,14.825663205555507
4,4,4,4,4,4,4,4,4,1-6240,20,11,1-6240,698,68,1,127,1184.0818498134613,1.6963923349763055
470,470,470,470,470,470,470,470,470,1-1204,2,10,1-1204,39,9,0,30,36.42090940475464,0.9338694719167856
322,322,322,322,322,322,322,322,322,1-0296,18,12,1-0296,41,6,0,27,30.678818464279175,0.7482638649824189
57,57,57,57,57,57,57,57,57,1-1224,10,18,1-1224,151,5,0,118,112.85557699203491,0.7473879270995689
399,399,399,399,399,399,399,399,399,MLG60,15,8,MLG60,47,25,0,10,34.14030313491821,0.7263894284025152
131,131,131,131,131,131,131,131,131,1-9283,18,10,1-9283,235,95,0,72,160.81018257141113,0.6842986492400474
166,166,166,166,166,166,166,166,166,MLG40,14,13,MLG40,51,19,0,17,34.53851532936096,0.6772257907717836
248,248,248,248,248,248,248,248,248,1-2400,1,4,1-2400,49,18,0,16,32.62448501586914,0.6658058166503906
387,387,387,387,387,387,387,387,387,1-10539,20,11,1-10539,63,8,0,37,41.81912159919739,0.6637955809396411
124,124,124,124,124,124,124,124,124,1-8427,20,11,1-8427,189,45,0,87,124.52063727378845,0.6588393506549653
346,346,346,346,346,346,346,346,346,MLG32,14,13,MLG32,52,13,0,23,34.02269721031189,0.654282638659844
483,483,483,483,483,483,483,483,483,1-9491,20,11,1-9491,80,26,0,28,51.592848777770996,0.6449106097221374
130,130,130,130,130,130,130,130,130,1-1833,19,20,1-1833,124,0,0,82,74.95048570632935,0.6044394008574947
139,139,139,139,139,139,139,139,139,1-7863,12,9,1-7863,351,53,0,167,205.64306235313416,0.5858776705217498
