,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7058,14,20,1-7058,80,55,0,12,59.57670331001282,0.7447087913751602
1,1-8910,6,21,1-8910,137,52,0,14,57.33948719501496,0.4185364028833208
2,MLG59,1,10,MLG59,71,26,0,9,29.432527482509613,0.4145426405987269
3,1-5002,5,9,1-5002,45,12,0,16,18.10227108001709,0.4022726906670464
4,1-0296,6,19,1-0296,41,14,0,6,16.28835165500641,0.3972768696343026
5,1-3083,6,11,1-3083,78,16,0,34,28.96732604503632,0.371375974936363
6,1-0008,7,5,1-0008,230,19,0,155,78.11575108766556,0.3396337003811546
7,P-16616,15,4,P-16616,28,3,0,17,9.483663022518158,0.3387022508042199
8,1-1183,14,19,1-1183,45,1,0,36,14.730109930038452,0.3273357762230767
9,MLG55,2,6,MLG55,92,23,0,17,29.48366302251816,0.3204745980708495
10,1-11350,20,11,1-11350,100,19,0,34,31.96732604503632,0.3196732604503631
11,1-9740,10,8,1-9740,34,8,0,7,10.669743597507477,0.3138159881619846
12,1-8188,1,10,1-8188,140,42,0,5,43.90695971250534,0.3136211408036096
13,1-4682,1,10,1-4682,16,5,0,0,5.0,0.3125
14,1-8627,2,6,1-8627,25,7,0,2,7.762783885002136,0.3105113554000854
15,1-9630,22,13,1-9630,33,7,0,8,10.051135540008543,0.3045798648487438
16,1-1608,19,3,1-1608,307,17,0,200,93.27838850021362,0.3038383990234971
17,MLG29,5,9,MLG29,164,25,0,65,49.79047626256943,0.3036004650156672
18,1-8705,7,5,1-8705,48,11,0,9,14.432527482509611,0.3006776558856169
19,MLG52,6,16,MLG52,125,36,0,3,37.1441758275032,0.2971534066200256
20,MLG41,12,2,MLG41,66,18,0,4,19.525567770004272,0.2958419359091556
21,1-9270,22,13,1-9270,128,16,0,57,37.73934072256088,0.2948385993950069
22,1-4355,10,8,1-4355,49,11,0,9,14.432527482509611,0.2945413771940737
23,1-3587,14,20,1-3587,46,12,0,4,13.525567770004272,0.2940340819566146
24,1-8488,22,13,1-8488,23,6,0,2,6.762783885002136,0.2940340819566146
25,1-1570,1,10,1-1570,142,34,0,20,41.62783885002136,0.2931537947184603
26,1-9655,13,12,1-9655,27,6,0,5,7.906959712505341,0.29285035972242
27,MLG33,17,19,MLG33,20,2,0,10,5.813919425010681,0.290695971250534
28,MLG14,12,2,MLG14,232,62,0,14,67.33948719501495,0.2902564103233403
29,1-0272,18,10,1-0272,111,20,0,32,32.20454216003418,0.2901310104507584
30,1-3087,7,5,1-3087,26,1,0,17,7.483663022518158,0.2878331931737753
31,1-9498,1,10,1-9498,64,18,0,1,18.381391942501068,0.2872092491015792
32,1-5530,15,4,1-5530,7,2,0,0,2.0,0.2857142857142857
33,MLG51,14,20,MLG51,248,70,0,1,70.38139194250107,0.2837959352520204
34,1-1957,10,8,1-1957,47,11,0,6,13.288351655006409,0.2827308862767321
35,1-18028,23,7,1-18028,309,19,0,178,86.88776576519012,0.2811901804698709
36,MLG31,4,10,MLG31,33,8,0,3,9.144175827503204,0.2770962371970668
37,1-3217,14,20,1-3217,5,1,0,1,1.381391942501068,0.2762783885002136
38,1-1989,3,23,1-1989,46,2,0,28,12.678974390029907,0.2756298780441284
39,1-7204,20,11,1-7204,26,6,0,3,7.144175827503204,0.2747759933655078
40,MLG50,4,14,MLG50,319,76,0,30,87.44175827503204,0.2741120949060565
41,1-9963,22,13,1-9963,116,15,0,44,31.781245470047,0.2739762540521293
42,1-18371,17,19,1-18371,120,16,0,44,32.781245470047,0.2731770455837249
43,1-8181,17,19,1-8181,30,7,0,3,8.144175827503204,0.2714725275834401
44,1-9938,8,15,1-9938,55,5,0,26,14.916190505027773,0.2712034637277776
45,1-3535,17,19,1-3535,315,47,0,99,84.75780230760574,0.2690723882781135
46,1-6561,22,13,1-6561,65,11,0,17,17.483663022518158,0.2689794311156639
47,1-5036,19,3,1-5036,14,3,0,2,3.762783885002136,0.2687702775001526
48,1-7182,1,10,1-7182,22,4,0,5,5.906959712505341,0.2684981687502427
49,1-4390,12,2,1-4390,45,12,0,0,12.0,0.2666666666666666
50,MLG72,1,10,MLG72,9,2,0,1,2.381391942501068,0.2645991047223409
51,1-3589,13,12,1-3589,27,6,0,3,7.144175827503204,0.2645991047223409
52,MLG75,10,8,MLG75,185,39,0,26,48.91619050502777,0.2644118405677176
53,1-10038,6,7,1-10038,76,4,0,42,20.01846158504486,0.2634008103295376
54,1-6647,3,23,1-6647,62,14,0,6,16.28835165500641,0.2627153492742969
55,1-8767,13,12,1-8767,48,0,0,33,12.585934102535248,0.2622069604694843
56,1-8328,18,17,1-8328,114,21,0,23,29.772014677524567,0.2611580234870576
57,1-9379,12,2,1-9379,58,14,0,3,15.144175827503204,0.261106479784538
58,1-0055,4,14,1-0055,18,2,0,7,4.669743597507477,0.2594301998615265
59,1-4760,20,11,1-4760,40,5,0,14,10.339487195014954,0.2584871798753738
60,MLG58,10,8,MLG58,71,13,0,14,18.33948719501496,0.2583026365495064
61,1-5425,16,18,1-5425,17,4,0,1,4.381391942501068,0.2577289377941805
62,1-9997,12,13,1-9997,16,1,0,8,4.051135540008545,0.253195971250534
63,1-9156,17,19,1-9156,268,30,0,99,67.75780230760574,0.2528276205507677
64,1-18487,22,13,1-18487,23,2,0,10,5.813919425010681,0.252779105435247
65,1-1005,5,9,1-1005,125,14,0,46,31.544029355049133,0.252352234840393
66,1-1204,17,7,1-1204,39,6,0,10,9.81391942501068,0.2516389596156584
67,1-9722,17,19,1-9722,22,4,0,4,5.5255677700042725,0.2511621713638305
68,72-12171,7,5,72-12171,19,4,0,2,4.762783885002136,0.250672836052744
69,1-5413,10,8,1-5413,39,9,0,2,9.762783885002136,0.2503277919231317
70,1-9606,20,11,1-9606,16,4,0,0,4.0,0.25
71,1-4926,1,10,1-4926,4,1,0,0,1.0,0.25
72,1-8093,16,18,1-8093,4,1,0,0,1.0,0.25
73,1-7341,20,11,1-7341,110,13,0,38,27.49289381504059,0.2499353983185508
74,1-0205,21,21,1-0205,34,5,0,9,8.432527482509613,0.2480155141914592
75,1-10785,22,13,1-10785,279,21,0,126,69.05538475513458,0.2475103396241383
76,1-5508,12,2,1-5508,38,9,0,1,9.381391942501068,0.2468787353289754
77,1-6227,7,5,1-6227,52,1,0,31,12.823150217533112,0.2465990426448675
78,1-3516,18,17,1-3516,156,16,0,58,38.12073266506195,0.2443636709298842
79,1-7441,10,20,1-7441,111,24,0,8,27.051135540008545,0.2437039237838607
80,1-8285,16,18,1-8285,72,16,0,4,17.525567770004272,0.2434106634722815
81,1-8095,2,6,1-8095,46,7,0,11,11.19531136751175,0.2433763340763423
82,1-4700,1,10,1-4700,31,6,0,4,7.525567770004272,0.2427602506452991
83,1-18377,16,18,1-18377,14,3,0,1,3.381391942501068,0.2415279958929334
84,1-6909,18,17,1-6909,36,6,0,7,8.669743597507477,0.2408262110418743
85,MLG44,1,10,MLG44,59,11,0,8,14.051135540008543,0.2381548396611617
86,1-9333,17,12,1-9333,102,12,0,32,24.20454216003418,0.2372994329415115
87,1-18709,2,5,1-18709,33,4,0,10,7.813919425010681,0.2367854371215358
88,1-8042,19,11,1-8042,52,10,0,6,12.288351655006409,0.2363144549039694
89,1-20003,15,4,1-20003,21,0,0,13,4.9580952525138855,0.2360997739292326
90,1-1350,19,3,1-1350,195,23,0,60,45.88351655006409,0.2353000848721235
91,1-7481,15,4,1-7481,33,7,0,2,7.762783885002136,0.235235875303095
92,1-5981,20,11,1-5981,28,2,0,12,6.576703310012817,0.2348822610718863
93,1-11329,10,8,1-11329,14,1,0,6,3.2883516550064087,0.2348822610718863
94,1-6035,17,19,1-6035,23,0,0,14,5.339487195014954,0.2321516171745632
95,1-6611,12,17,1-6611,89,8,0,33,20.585934102535248,0.2313026303655646
96,1-20467,4,14,1-20467,13,3,0,0,3.0,0.2307692307692307
97,MLG64,4,14,MLG64,245,50,0,17,56.48366302251816,0.2305455633572169
98,1-4842,13,12,1-4842,6,1,0,1,1.381391942501068,0.2302319904168447
99,1-0037,14,20,1-0037,35,5,0,8,8.051135540008545,0.2300324440002441
100,1-9404,8,15,1-9404,100,5,0,47,22.9254212975502,0.229254212975502
101,1-3534,18,17,1-3534,279,25,0,102,63.90197813510895,0.2290393481545123
102,1-9770,17,19,1-9770,50,3,0,22,11.3906227350235,0.2278124547004699
103,1-3564,7,5,1-3564,41,7,0,6,9.288351655006409,0.2265451623172295
104,1-1462,21,21,1-1462,192,9,0,90,43.32527482509613,0.2256524730473756
105,1-7042,12,2,1-7042,117,21,0,14,26.33948719501496,0.225123822179615
106,1-7536,18,17,1-7536,17,0,0,10,3.813919425010681,0.2243482014712165
107,1-1224,2,6,1-1224,151,27,0,18,33.865054965019226,0.2242718871855578
108,1-17733,4,15,1-17733,74,4,0,33,16.585934102535248,0.2241342446288547
109,1-18558,20,11,1-18558,307,25,0,113,68.0972895026207,0.2218152752528361
110,1-2335,17,19,1-2335,145,9,0,60,31.883516550064087,0.2198863210349247
111,MLG65,1,16,MLG65,201,19,0,66,44.171868205070496,0.219760538333684
112,1-19222,12,2,1-19222,15,1,0,6,3.2883516550064087,0.2192234436670939
113,1-10468,8,15,1-10468,549,52,0,179,120.2691577076912,0.2190695040212954
114,1-6927,8,15,1-6927,179,12,0,71,39.07882791757584,0.218317474399865
115,1-4640,18,17,1-4640,87,6,0,34,18.96732604503632,0.2180152418969691
116,1-6787,19,3,1-6787,56,3,0,24,12.153406620025637,0.2170251182147435
117,MLG10,9,24,MLG10,60,13,0,0,13.0,0.2166666666666666
