Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
89,89,89,89,89,89,89,89,89,89,1-9831,10,1-9831,5,132,7,0,53,27.138684004545212,0.20559609094352432
286,286,286,286,286,286,286,286,286,286,1-1770,14,1-1770,11,35,3,0,11,7.179726868867874,0.20513505339622498
428,428,428,428,428,428,428,428,428,428,1-9606,8,1-9606,7,16,1,0,6,3.279851019382477,0.2049906887114048
297,297,297,297,297,297,297,297,297,297,1-9630,15,1-9630,14,33,6,0,2,6.759950339794159,0.2048469799937624
387,387,387,387,387,387,387,387,387,387,1-9436,11,1-9436,4,21,2,0,6,4.279851019382477,0.20380242949440366
446,446,446,446,446,446,446,446,446,446,1-19447,6,1-19447,20,15,0,0,8,3.0398013591766357,0.20265342394510905
36,36,36,36,36,36,36,36,36,36,MLG64,7,MLG64,19,245,39,0,28,49.639304757118225,0.20260940717191112
134,134,134,134,134,134,134,134,134,134,1-8659,20,1-8659,8,91,16,0,6,18.279851019382477,0.20087748372947778
531,531,531,531,531,531,531,531,531,531,1-4051,15,1-4051,14,5,1,0,0,1.0,0.2
161,161,161,161,161,161,161,161,161,161,1-8285,2,1-8285,11,72,9,0,14,14.319652378559113,0.198884060813321
473,473,473,473,473,473,473,473,473,473,1-5161,19,1-5161,20,12,2,0,1,2.3799751698970795,0.19833126415808996
101,101,101,101,101,101,101,101,101,101,1-18371,18,1-18371,10,120,12,0,31,23.779230266809464,0.1981602522234122
151,151,151,151,151,151,151,151,151,151,MLG38,11,MLG38,4,77,11,0,11,15.179726868867874,0.19713930998529708
76,76,76,76,76,76,76,76,76,76,1-2335,18,1-2335,10,145,11,0,46,28.478857815265656,0.19640591596734935
46,46,46,46,46,46,46,46,46,46,1-2282,11,1-2282,4,219,30,0,34,42.9191557765007,0.19597788025799406
132,132,132,132,132,132,132,132,132,132,MLG55,6,MLG55,20,92,7,0,29,18.019279927015305,0.19586173833712286
47,47,47,47,47,47,47,47,47,47,1-0303,6,1-0303,20,212,13,0,75,41.49813774228096,0.19574593274660831
174,174,174,174,174,174,174,174,174,174,MLG41,7,MLG41,19,66,11,0,5,12.899875849485397,0.1954526643861424
176,176,176,176,176,176,176,176,176,176,1-6561,15,1-6561,14,65,10,0,7,12.659826189279556,0.19476655675814702
480,480,480,480,480,480,480,480,480,480,1-5653,16,1-5653,16,11,1,0,3,2.1399255096912384,0.1945386826992035
60,60,60,60,60,60,60,60,60,60,1-3068,20,1-3068,8,180,8,0,71,34.97823706269264,0.19432353923718135
114,114,114,114,114,114,114,114,114,114,1-7152,20,1-7152,8,109,1,0,53,21.138684004545212,0.19393288077564413
265,265,265,265,265,265,265,265,265,265,1-1204,18,1-1204,10,39,3,0,12,7.559702038764954,0.193838513814486
102,102,102,102,102,102,102,102,102,102,1-17907,20,1-17907,8,119,4,0,50,22.998758494853973,0.19326687810801657
425,425,425,425,425,425,425,425,425,425,1-0003,18,1-0003,11,17,1,0,6,3.279851019382477,0.19293241290485158
10,10,10,10,10,10,10,10,10,10,MLG62,11,MLG62,4,525,61,0,106,101.27736800909042,0.19290927239826747
14,14,14,14,14,14,14,14,14,14,1-1317,9,1-1317,6,414,53,0,70,79.59826189279556,0.19226633307438543
369,369,369,369,369,369,369,369,369,369,MLG39,6,MLG39,20,23,1,0,9,4.419776529073715,0.19216419691624848
205,205,205,205,205,205,205,205,205,205,1-8398,11,1-8398,4,54,8,0,6,10.279851019382477,0.19036761147004586
300,300,300,300,300,300,300,300,300,300,1-18709,8,1-18709,3,33,4,0,6,6.279851019382477,0.19029851573886294
503,503,503,503,503,503,503,503,503,503,1-5531,4,1-5531,1,8,0,0,4,1.5199006795883179,0.18998758494853973
458,458,458,458,458,458,458,458,458,458,1-9667,6,1-9667,20,14,0,0,7,2.6598261892795563,0.18998758494853973
552,552,552,552,552,552,552,552,552,552,1-19568,4,1-19568,1,2,0,0,1,0.37997516989707947,0.18998758494853973
541,541,541,541,541,541,541,541,541,541,1-8532,18,1-8532,10,4,0,0,2,0.7599503397941589,0.18998758494853973
539,539,539,539,539,539,539,539,539,539,1-21192,4,1-21192,1,4,0,0,2,0.7599503397941589,0.18998758494853973
169,169,169,169,169,169,169,169,169,169,1-7268,2,1-7268,11,70,3,0,27,13.259329587221146,0.1894189941031592
15,15,15,15,15,15,15,15,15,15,1-1580,13,1-1580,2,400,49,0,70,75.59826189279556,0.1889956547319889
268,268,268,268,268,268,268,268,268,268,1-8493,14,1-8493,15,38,3,0,11,7.179726868867874,0.1889401807596809
144,144,144,144,144,144,144,144,144,144,1-7058,23,1-7058,17,80,15,0,0,15.0,0.1875
429,429,429,429,429,429,429,429,429,429,1-9452,7,1-9452,19,16,3,0,0,3.0,0.1875
358,358,358,358,358,358,358,358,358,358,1-8627,2,1-8627,11,25,2,0,7,4.659826189279556,0.18639304757118225
72,72,72,72,72,72,72,72,72,72,1-9497,8,1-9497,7,150,16,0,31,27.779230266809464,0.18519486844539643
447,447,447,447,447,447,447,447,447,447,1-9971,2,1-9971,11,15,2,0,2,2.759950339794159,0.1839966893196106
31,31,31,31,31,31,31,31,31,31,1-9156,18,1-9156,10,268,24,0,66,49.078361213207245,0.18312821348211658
191,191,191,191,191,191,191,191,191,191,MLG44,7,MLG44,19,59,5,0,15,10.699627548456192,0.18134961946535919
368,368,368,368,368,368,368,368,368,368,1-6858,10,1-6858,5,23,3,0,3,4.139925509691238,0.1799967612909234
332,332,332,332,332,332,332,332,332,332,P-16616,23,P-16616,17,28,5,0,0,5.0,0.17857142857142858
13,13,13,13,13,13,13,13,13,13,1-1258,14,1-1258,15,435,20,0,151,77.376250654459,0.17787643828611263
88,88,88,88,88,88,88,88,88,88,1-8267,20,1-8267,8,133,5,0,49,23.618783324956894,0.17758483702975109
442,442,442,442,442,442,442,442,442,442,1-5803,18,1-5803,10,15,0,0,7,2.6598261892795563,0.17732174595197042
220,220,220,220,220,220,220,220,220,220,MLG35,7,MLG35,19,49,6,0,7,8.659826189279556,0.17673114671999093
65,65,65,65,65,65,65,65,65,65,1-4319,10,1-4319,5,163,17,0,31,28.779230266809464,0.17655969488840162
41,41,41,41,41,41,41,41,41,41,1-9283,2,1-9283,11,235,11,0,80,41.39801359176636,0.17616175996496322
54,54,54,54,54,54,54,54,54,54,1-1350,2,1-1350,11,195,24,0,27,34.259329587221146,0.17568886967805716
48,48,48,48,48,48,48,48,48,48,MLG30,22,MLG30,18,208,19,0,46,36.478857815265656,0.1753791241118541
6,6,6,6,6,6,6,6,6,6,MLG54,17,MLG54,12,595,32,0,190,104.1952822804451,0.17511812147973965
255,255,255,255,255,255,255,255,255,255,1-3564,12,1-3564,3,41,3,0,11,7.179726868867874,0.1751152894845823
414,414,414,414,414,414,414,414,414,414,MLG06,14,MLG06,15,18,2,0,3,3.1399255096912384,0.1744403060939577
157,157,157,157,157,157,157,157,157,157,1-17733,9,1-17733,6,74,9,0,10,12.799751698970795,0.1729696175536594
148,148,148,148,148,148,148,148,148,148,1-0278,14,1-0278,15,79,11,0,7,13.659826189279556,0.17290919226936147
94,94,94,94,94,94,94,94,94,94,1-1005,8,1-1005,7,125,15,0,17,21.45957788825035,0.17167662310600282
121,121,121,121,121,121,121,121,121,121,1-9333,6,1-9333,20,102,6,0,30,17.399255096912384,0.17058093232267044
283,283,283,283,283,283,283,283,283,283,1-6909,11,1-6909,4,36,5,0,3,6.139925509691238,0.17055348638031217
449,449,449,449,449,449,449,449,449,449,MLG43,11,MLG43,4,14,2,0,1,2.3799751698970795,0.16999822642121995
180,180,180,180,180,180,180,180,180,180,1-10539,6,1-10539,20,63,5,0,15,10.699627548456192,0.16983535791200305
194,194,194,194,194,194,194,194,194,194,1-8018,6,1-8018,20,58,3,0,18,9.83955305814743,0.1696474665197833
524,524,524,524,524,524,524,524,524,524,1-7525,14,1-7525,15,6,1,0,0,1.0,0.16666666666666666
434,434,434,434,434,434,434,434,434,434,1-4149,4,1-4149,1,16,0,0,7,2.6598261892795563,0.16623913682997227
433,433,433,433,433,433,433,433,433,433,1-20641,20,1-20641,8,16,0,0,7,2.6598261892795563,0.16623913682997227
34,34,34,34,34,34,34,34,34,34,MLG51,16,MLG51,16,248,15,0,69,41.21828672289848,0.1662027690439455
104,104,104,104,104,104,104,104,104,104,1-9394,18,1-9394,10,117,5,0,38,19.43905645608902,0.16614578167597452
324,324,324,324,324,324,324,324,324,324,1-5515,2,1-5515,11,29,1,0,10,4.799751698970795,0.165508679274855
142,142,142,142,142,142,142,142,142,142,1-8084,8,1-8084,7,82,5,0,22,13.359453737735748,0.16292016753336278
426,426,426,426,426,426,426,426,426,426,1-3639,10,1-3639,5,17,2,0,2,2.759950339794159,0.1623500199878917
420,420,420,420,420,420,420,420,420,420,1-8678,12,1-8678,3,17,2,0,2,2.759950339794159,0.1623500199878917
37,37,37,37,37,37,37,37,37,37,1-5775,6,1-5775,20,244,8,0,83,39.537939101457596,0.16204073402236718
227,227,227,227,227,227,227,227,227,227,1-1957,18,1-1957,10,47,3,0,12,7.559702038764954,0.16084472422904156
246,246,246,246,246,246,246,246,246,246,1-6538,17,1-6538,11,44,4,0,8,7.039801359176636,0.15999548543583264
344,344,344,344,344,344,344,344,344,344,1-2103,15,1-2103,14,26,3,0,3,4.139925509691238,0.1592279042188938
106,106,106,106,106,106,106,106,106,106,1-9963,15,1-9963,14,116,12,0,17,18.45957788825035,0.15913429214008923
199,199,199,199,199,199,199,199,199,199,1-20167,17,1-20167,4,56,7,0,5,8.899875849485397,0.15892635445509637
58,58,58,58,58,58,58,58,58,58,MLG49,6,MLG49,20,185,10,0,51,29.378733664751053,0.1588039657554111
117,117,117,117,117,117,117,117,117,117,1-7019,22,1-7019,9,107,12,0,13,16.939677208662033,0.15831474026786946
403,403,403,403,403,403,403,403,403,403,72-12171,23,72-12171,17,19,3,0,0,3.0,0.15789473684210525
172,172,172,172,172,172,172,172,172,172,1-6900,6,1-6900,20,67,6,0,12,10.559702038764954,0.15760749311589484
435,435,435,435,435,435,435,435,435,435,1-4494,2,1-4494,12,16,1,0,4,2.519900679588318,0.15749379247426987
424,424,424,424,424,424,424,424,424,424,1-1177,18,1-1177,10,17,0,0,7,2.6598261892795563,0.156460364075268
421,421,421,421,421,421,421,421,421,421,1-5282,6,1-5282,20,17,0,0,7,2.6598261892795563,0.156460364075268
208,208,208,208,208,208,208,208,208,208,1-5355,15,1-5355,14,53,6,0,6,8.279851019382477,0.156223604139292
153,153,153,153,153,153,153,153,153,153,1-9516,4,1-9516,1,76,0,0,31,11.779230266809464,0.15498987193170347
155,155,155,155,155,155,155,155,155,155,1-8157,18,1-8157,10,75,4,0,20,11.59950339794159,0.15466004530588787
304,304,304,304,304,304,304,304,304,304,1-1592,4,1-1592,1,32,0,0,13,4.939677208662033,0.15436491277068853
87,87,87,87,87,87,87,87,87,87,1-3141,15,1-3141,14,136,13,0,21,20.97947856783867,0.15426087182234316
347,347,347,347,347,347,347,347,347,347,1-7204,23,1-7204,20,26,4,0,0,4.0,0.15384615384615385
345,345,345,345,345,345,345,345,345,345,1-3584,23,1-3584,17,26,4,0,0,4.0,0.15384615384615385
281,281,281,281,281,281,281,281,281,281,1-3312,9,1-3312,6,36,4,0,4,5.519900679588318,0.15333057443300882
103,103,103,103,103,103,103,103,103,103,1-3362,20,1-3362,8,117,8,0,26,17.879354417324066,0.15281499501986381
18,18,18,18,18,18,18,18,18,18,MLG63,12,MLG63,3,380,34,0,63,57.93843570351601,0.15246956764083158
78,78,78,78,78,78,78,78,78,78,1-1570,15,1-1570,14,142,11,0,28,21.639304757118225,0.15238947012055087
233,233,233,233,233,233,233,233,233,233,1-3587,1,1-3587,13,46,7,0,0,7.0,0.15217391304347827
491,491,491,491,491,491,491,491,491,491,1-5555,19,1-5555,9,10,0,0,4,1.5199006795883179,0.1519900679588318
532,532,532,532,532,532,532,532,532,532,1-4136,6,1-4136,20,5,0,0,2,0.7599503397941589,0.1519900679588318
133,133,133,133,133,133,133,133,133,133,MLG53,14,MLG53,15,91,13,0,2,13.759950339794159,0.15120824549224351
30,30,30,30,30,30,30,30,30,30,1-10785,15,1-10785,14,279,30,0,31,41.77923026680946,0.14974634504232784
430,430,430,430,430,430,430,430,430,430,1-8023,22,1-8023,18,16,2,0,1,2.3799751698970795,0.14874844811856747
33,33,33,33,33,33,33,33,33,33,1-6296,22,1-6296,18,254,18,0,52,37.75870883464813,0.14865633399467768
417,417,417,417,417,417,417,417,417,417,1-5425,10,1-5425,5,17,1,0,4,2.519900679588318,0.1482294517404893
51,51,51,51,51,51,51,51,51,51,MLG65,11,MLG65,4,201,24,0,15,29.699627548456192,0.14775934103709548
316,316,316,316,316,316,316,316,316,316,1-8181,8,1-8181,7,30,1,0,9,4.419776529073715,0.14732588430245716
472,472,472,472,472,472,472,472,472,472,1-1935,6,1-1935,20,12,1,0,2,1.759950339794159,0.1466625283161799
290,290,290,290,290,290,290,290,290,290,1-3509,22,1-3509,18,35,2,0,8,5.039801359176636,0.14399432454790387
74,74,74,74,74,74,74,74,74,74,1-8074,18,1-8074,10,145,9,0,31,20.779230266809464,0.14330503632282388
319,319,319,319,319,319,319,319,319,319,1-18935,13,1-18935,2,30,2,0,6,4.279851019382477,0.14266170064608255
440,440,440,440,440,440,440,440,440,440,1-2034,20,1-2034,8,16,0,0,6,2.279851019382477,0.1424906887114048
367,367,367,367,367,367,367,367,367,367,1-9995,16,1-9995,16,24,3,0,1,3.3799751698970795,0.14083229874571165
79,79,79,79,79,79,79,79,79,79,1-0129,14,1-0129,15,142,7,0,34,19.919155776500702,0.14027574490493452
105,105,105,105,105,105,105,105,105,105,1-7042,19,1-7042,2,117,16,0,1,16.37997516989708,0.13999978777689812
292,292,292,292,292,292,292,292,292,292,1-9740,11,1-9740,4,34,4,0,2,4.759950339794159,0.13999853940571055
392,392,392,392,392,392,392,392,392,392,MLG33,11,MLG33,4,20,2,0,2,2.759950339794159,0.13799751698970794
257,257,257,257,257,257,257,257,257,257,1-19286,10,1-19286,5,40,4,0,4,5.519900679588318,0.13799751698970794
311,311,311,311,311,311,311,311,311,311,1-8938,11,1-8938,4,30,3,0,3,4.139925509691238,0.13799751698970794
488,488,488,488,488,488,488,488,488,488,1-9576,6,1-9576,20,10,1,0,1,1.3799751698970795,0.13799751698970794
325,325,325,325,325,325,325,325,325,325,1-9338,1,1-9338,15,29,4,0,0,4.0,0.13793103448275862
328,328,328,328,328,328,328,328,328,328,1-9110,23,1-9110,17,29,4,0,0,4.0,0.13793103448275862
321,321,321,321,321,321,321,321,321,321,1-7752,1,1-7752,10,29,4,0,0,4.0,0.13793103448275862
53,53,53,53,53,53,53,53,53,53,1-8341,4,1-8341,1,197,0,0,71,26.978237062692642,0.13694536580047026
179,179,179,179,179,179,179,179,179,179,1-7467,6,1-7467,20,64,0,0,23,8.739428907632828,0.13655357668176293
372,372,372,372,372,372,372,372,372,372,1-9553,14,1-9553,15,23,2,0,3,3.1399255096912384,0.13651850042135819
376,376,376,376,376,376,376,376,376,376,1-18487,14,1-18487,15,23,2,0,3,3.1399255096912384,0.13651850042135819
371,371,371,371,371,371,371,371,371,371,1-6035,15,1-6035,14,23,2,0,3,3.1399255096912384,0.13651850042135819
457,457,457,457,457,457,457,457,457,457,1-11330,4,1-11330,1,14,0,0,5,1.8998758494853973,0.13570541782038553
261,261,261,261,261,261,261,261,261,261,1-5214,20,1-5214,8,40,2,0,9,5.419776529073715,0.13549441322684289
244,244,244,244,244,244,244,244,244,244,1-19448,18,1-19448,10,45,3,0,8,6.039801359176636,0.13421780798170302
3,3,3,3,3,3,3,3,3,3,1-6181,22,1-6181,18,659,48,0,105,87.89739283919334,0.1333799587848154
294,294,294,294,294,294,294,294,294,294,1-3106,11,1-3106,4,34,3,0,4,4.519900679588318,0.13293825528200934
160,160,160,160,160,160,160,160,160,160,1-5197,9,1-5197,6,72,5,0,12,9.559702038764954,0.13277363942729103
59,59,59,59,59,59,59,59,59,59,1-8573,10,1-8573,5,184,16,0,22,24.35945373773575,0.13238833553117255
