Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,10,16,1-7042,117,24,0,32,55.71570587158203,0.4762026142870259
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,11,20,1-7842,21,9,0,1,9.991115808486938,0.475767419451759
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,7,9,1-10539,63,14,0,16,29.857852935791016,0.4739341735839844
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,1,8,1-3265,19,6,0,3,8.973347425460815,0.4722814434453061
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,14,10,1-5355,53,17,0,8,24.928926467895508,0.4703571031678398
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,23,19,MLG11,87,29,0,12,40.89338970184326,0.47003896209015245
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,5,14,1-8678,17,5,0,3,7.973347425460815,0.46902043679181266
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,1,8,1-19915,62,19,0,10,28.911158084869385,0.46630900136886105
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,5,14,1-8906,15,4,0,3,6.973347425460815,0.46488982836405435
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,13,21,MLG59,71,21,0,12,32.89338970184326,0.46328717889920085
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,12,13,1-9379,58,11,0,16,26.857852935791016,0.4630664299274313
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,5,5,1-5981,28,6,0,7,12.93781065940857,0.4620646664074489
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,13,21,1-2573,37,13,0,4,16.964463233947754,0.4584990063229123
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,14,10,1-0037,35,8,0,8,15.928926467895508,0.4551121847970145
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,12,13,MLG64,245,26,0,85,110.24484372138977,0.4499789539648562
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,11,20,1-9333,102,24,0,22,45.80454778671265,0.4490641939873789
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,1,8,MLG58,71,18,0,14,31.87562131881714,0.44895241294108645
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,2,4,1-9491,80,21,0,15,35.86673712730408,0.448334214091301
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,7,17,1-7752,29,12,0,1,12.991115808486938,0.44796951063748064
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,1,8,1-9516,76,14,0,20,33.82231616973877,0.4450304759176154
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,4,11,1-18203,29,0,0,13,12.8845055103302,0.44429329345966206
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,11,20,1-18735,27,2,0,10,11.911158084869385,0.44115400314331055
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,1,8,1-9606,16,4,0,3,6.973347425460815,0.43583421409130096
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,12,13,1-4682,16,3,0,4,6.964463233947754,0.4352789521217346
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,20,18,MLG57,629,85,0,190,273.3120036125183,0.4345182887321436
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,7,17,1-18935,30,7,0,6,12.94669485092163,0.431556495030721
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,14,10,1-9963,116,31,0,19,49.83120036125183,0.4295793134590675
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,1,8,1-0303,212,54,0,37,90.67128491401672,0.4276947401604562
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,7,4,1-11329,14,2,0,4,5.964463233947754,0.42603308813912527
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,2,4,MLG14,232,57,0,42,98.62686395645142,0.42511579291573887
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,8,9,1-1350,195,36,0,47,82.58244299888611,0.42349970768659545
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,5,14,1-3087,26,10,0,1,10.991115808486938,0.4227352234033438
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,11,20,1-18371,120,11,0,40,50.64463233947754,0.4220386028289795
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,19,2,1-5002,45,16,0,3,18.973347425460815,0.42162994278801813
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,10,16,1-2103,26,6,0,5,10.955579042434692,0.42136842470902663
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,4,11,1-5626,125,11,0,42,52.626863956451416,0.4210149116516113
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,1,8,1-9770,50,15,0,6,20.94669485092163,0.41893389701843264
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,10,16,1-2282,219,56,0,36,91.68016910552979,0.41863090915767026
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,22,7,1-3139,93,22,0,17,38.848968744277954,0.4177308467126662
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,16,3,1-17733,74,12,0,19,30.83120036125183,0.41663784271961934
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,1,8,1-9055,12,4,0,1,4.9911158084869385,0.41592631737391156
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,16,3,1-3312,36,7,0,8,14.928926467895508,0.41469240188598633
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,14,10,1-6561,65,7,0,20,26.82231616973877,0.4126510179959811
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,18,15,MLG30,208,53,0,33,85.70682168006897,0.41205202730802387
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,5,14,1-6743,58,11,0,13,23.8845055103302,0.4118018191436241
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,7,17,1-0205,34,11,0,3,13.973347425460815,0.41098080663120046
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,14,5,1-3639,17,5,0,2,6.982231616973877,0.41071950688081627
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,20,18,1-8418,46,4,0,15,18.866737127304077,0.41014645928921906
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,10,16,1-2382,139,28,0,29,56.742358446121216,0.408218406087203
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,18,15,1-6296,254,38,0,66,103.41364336013794,0.40714032818951945
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,4,16,1-9610,49,14,0,6,19.94669485092163,0.4070754051208496
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,23,19,1-8544,54,19,0,3,21.973347425460815,0.40691384121223734
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,11,20,1-9645,69,27,0,1,27.99111580848694,0.40566834505053534
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,15,12,MLG44,59,7,0,17,23.848968744277954,0.4042198092250501
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,12,13,1-5990,5,2,0,0,2.0,0.4
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,10,16,1-1850,30,11,0,1,11.991115808486938,0.39970386028289795
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,19,5,1-9394,117,9,0,38,46.66240072250366,0.3988239377991766
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,2,4,1-3217,5,1,0,1,1.9911158084869385,0.3982231616973877
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,1,8,1-4136,5,1,0,1,1.9911158084869385,0.3982231616973877
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,16,3,1-9404,100,15,0,25,39.77789521217346,0.39777895212173464
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,20,18,1-1005,125,17,0,33,49.70682168006897,0.3976545734405518
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,9,16,1-5654,15,2,0,4,5.964463233947754,0.3976308822631836
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,2,4,1-5555,10,0,0,4,3.964463233947754,0.39644632339477537
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,17,2,1-0053,142,52,0,4,55.964463233947754,0.39411593826723773
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,23,19,1-6611,89,25,0,10,34.911158084869385,0.3922602032007796
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,14,10,1-0278,79,16,0,15,30.866737127304077,0.39071819148486175
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,8,9,1-6240,698,101,0,173,272.46303486824036,0.3903481874903157
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,1,16,MLG39,23,5,0,4,8.964463233947754,0.38975927104120667
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,19,5,1-18487,23,4,0,5,8.955579042434692,0.38937300184498663
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,17,2,1-6858,23,4,0,5,8.955579042434692,0.38937300184498663
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,7,17,1-10451,46,5,0,13,17.8845055103302,0.38879359805065655
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,14,10,1-5043,123,23,0,25,47.77789521217346,0.3884381724566948
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,2,4,1-8928,39,13,0,2,14.982231616973877,0.3841597850506122
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,8,9,1-6538,44,5,0,12,16.89338970184326,0.38394067504189233
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,8,9,1-5891,96,18,0,19,36.83120036125183,0.38365833709637326
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,14,10,1-3584,26,6,0,4,9.964463233947754,0.3832485859210675
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,5,14,MLG50,319,34,0,87,120.22707533836365,0.37688738350584217
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,7,17,1-3523,543,75,0,130,203.845055103302,0.37540525801713076
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,23,19,1-4149,16,5,0,1,5.9911158084869385,0.37444473803043365
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,9,6,1-8529,56,17,0,4,20.964463233947754,0.37436541489192415
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,4,11,1-9995,24,7,0,2,8.982231616973877,0.3742596507072449
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,2,4,1-9861,8,2,0,1,2.9911158084869385,0.3738894760608673
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,9,6,1-18558,307,62,0,53,114.52913784980774,0.37305908094399914
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,21,22,1-9794,46,17,0,0,17.0,0.3695652173913043
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,13,21,1-20578,19,5,0,2,6.982231616973877,0.3674858745775725
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,8,9,72-12171,19,4,0,3,6.973347425460815,0.36701828555056926
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,22,7,1-8341,197,30,0,42,71.62686395645142,0.36358814191092087
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,2,4,1-4855,22,6,0,2,7.982231616973877,0.362828709862449
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,12,13,1-6227,52,4,0,15,18.866737127304077,0.3628218678327707
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,13,21,1-9457,11,2,0,2,3.982231616973877,0.36202105608853424
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,21,22,1-9938,55,9,0,11,19.902273893356323,0.3618595253337513
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,3,1,1-8578,11,0,0,4,3.964463233947754,0.3604057485407049
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,1,8,1-8267,133,29,0,19,47.83120036125183,0.3596330854229461
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,4,11,1-10785,279,25,0,76,100.32480144500732,0.35958710195343124
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,2,4,1-18613,25,7,0,2,8.982231616973877,0.35928926467895506
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,16,3,1-9650,25,4,0,5,8.955579042434692,0.3582231616973877
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,14,10,1-0129,142,32,0,19,50.83120036125183,0.35796619972712557
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,17,2,MLG13,140,42,0,8,49.92892646789551,0.35663518905639646
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,8,9,1-9286,81,11,0,18,28.840084552764893,0.35605042657734437
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,10,16,MLG43,14,3,0,2,4.982231616973877,0.3558736869267055
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,19,5,1-7995,14,2,0,3,4.973347425460815,0.35523910181862967
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,21,22,1-11206,14,2,0,3,4.973347425460815,0.35523910181862967
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,5,13,MLG42,14,1,0,4,4.964463233947754,0.3546045167105539
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,12,13,1-19166,45,7,0,9,15.920042276382446,0.35377871725294324
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,5,14,1-7536,17,5,0,1,5.9911158084869385,0.35241857696981993
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,2,4,1-0003,17,5,0,1,5.9911158084869385,0.35241857696981993
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,17,7,1-1942,34,9,0,3,11.973347425460815,0.35215727721943574
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,18,5,1-0292,99,19,0,16,34.857852935791016,0.35209952460394967
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,11,20,1-8398,54,19,0,0,19.0,0.35185185185185186
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,18,15,1-7140,397,42,0,98,139.12934923171997,0.35045176128896716
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,9,6,1-4020,37,9,0,4,12.964463233947754,0.3503908982148042
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,16,3,1-6927,179,20,0,43,62.617979764938354,0.3498211160052422
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,10,16,MLG38,77,16,0,11,26.902273893356323,0.349380180433199
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,18,15,1-6181,659,118,0,113,229.99608635902405,0.34900771829897426
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,2,10,1-9697,20,4,0,3,6.973347425460815,0.34866737127304076
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,1,8,1-6718,20,3,0,4,6.964463233947754,0.3482231616973877
