Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,14,1,13,1019.7043927069753,14.362033700098245
MLG38,7,7,MLG38,77,6,1,14,1012.1431921459734,13.144716781116538
1-18028,7,7,1-18028,309,4,1,136,1063.676723703742,3.4423194941868673
MLG56,2,2,MLG56,511,53,1,32,1067.0415820479393,2.0881439961799204
1-1989,21,16,1-1989,46,7,0,56,31.572768583893776,0.6863645344324734
1-0008,10,12,1-0008,230,131,0,0,131.0,0.5695652173913044
1-8573,22,13,1-8573,184,90,0,22,99.65358765795827,0.5415955850975993
1-1183,10,18,1-1183,45,7,0,39,24.113178120926023,0.535848402687245
1-3587,14,14,1-3587,46,17,0,11,21.826793828979135,0.47449551802128553
MLG44,8,8,MLG44,59,25,0,5,27.193997194990516,0.4609152066947545
1-10785,17,11,1-10785,279,88,0,74,120.47115848585963,0.43179626697440726
1-1580,13,15,1-1580,400,41,0,282,164.7414417974651,0.4118536044936627
1-5002,3,3,1-5002,45,14,0,9,17.94919495098293,0.39887099891073174
1-7682,7,7,1-7682,141,41,0,34,55.91918092593551,0.39658993564493267
1-1827,4,5,1-1827,24,8,0,3,9.31639831699431,0.3881832632080962
MLG40,9,8,MLG40,51,17,0,6,19.63279663398862,0.3849567967448749
MLG60,14,14,MLG60,47,8,0,22,17.65358765795827,0.3756082480416653
1-8627,14,14,1-8627,25,5,0,9,8.949194950982928,0.3579677980393171
1-0303,17,11,1-0303,212,55,0,47,75.62357363291085,0.3567149699665606
1-7140,16,12,1-7140,397,124,0,38,140.67437868192792,0.35434352312828193
MLG32,10,18,MLG32,52,13,0,12,18.265593267977238,0.35126140899956226
1-6858,9,19,1-6858,23,5,0,7,8.071596072986722,0.3509389596950749
1-9379,19,21,1-9379,58,15,0,12,20.265593267977238,0.3494067804823662
1-7866,11,17,1-7866,318,91,0,43,109.86837587691844,0.34549803734880014
MLG63,8,8,MLG63,380,128,0,7,131.07159607298672,0.3449252528236493
1-9277,20,6,1-9277,48,9,0,17,16.459590462967753,0.3429081346451615
MLG30,16,12,MLG30,208,64,0,10,68.38799438998103,0.3287884345672165
P-16616,3,22,P-16616,28,3,0,14,9.143192145973444,0.3265425766419087
1-2382,7,7,1-2382,139,25,0,42,43.42957643792033,0.3124429959562614
1-3083,5,4,1-3083,78,12,0,28,24.286384291946888,0.31136390117880625
1-8067,6,9,1-8067,322,79,0,46,99.18477419391274,0.3080272490494185
1-0031,5,4,1-0031,13,3,0,2,3.8775988779962063,0.29827683676893896
1-5891,15,13,1-5891,96,8,0,47,28.623573632910848,0.29816222534282133
MLG68,15,13,MLG68,642,59,0,294,188.00703506544232,0.2928458490115924
