Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG44,21,15,MLG44,59,3,1,15,1005.5395128130913,17.043042590052394
MLG45,7,17,MLG45,70,14,1,6,1015.0158051252365,14.500225787503378
1-0053,6,15,1-0053,142,12,1,14,1014.3702119588852,7.143452196893557
MLG54,7,17,MLG54,595,52,1,23,1055.89391964674,1.7746116296583865
MLG59,10,9,MLG59,71,27,0,14,29.370211958885193,0.4136649571673971
P-16616,2,12,P-16616,28,10,0,7,11.185105979442596,0.39946807069437845
1-1131,10,9,1-1131,138,47,0,16,49.70881366729736,0.3602087946905606
1-6974,7,17,1-6974,207,64,0,51,72.63434356451035,0.3508905486208229
1-2282,13,6,1-2282,219,59,0,54,68.1422461271286,0.31115180879967397
1-9651,10,9,1-9651,38,10,0,5,10.846504271030426,0.28543432292185333
MLG31,13,6,MLG31,33,8,0,8,9.354406833648682,0.28346687374692975
MLG64,13,6,MLG64,245,66,0,18,69.04741537570953,0.28182618520697766
1-3534,10,9,1-3534,279,71,0,26,75.40182220935822,0.27025742727368535
1-9156,15,4,1-9156,268,64,0,39,70.60273331403732,0.2634430347538706
MLG14,12,7,MLG14,232,54,0,39,60.60273331403732,0.26121867807774707
1-6878,10,18,1-6878,167,32,0,59,41.98875039815903,0.2514296431027487
1-4682,2,23,1-4682,16,4,0,0,4.0,0.25
MLG58,12,7,MLG58,71,15,0,16,17.708813667297363,0.24941991080700512
MLG75,4,11,MLG75,185,40,0,33,45.58692818880081,0.24641582804757195
1-9938,11,8,1-9938,55,10,0,20,13.386017084121704,0.2433821288022128
1-8157,1,13,1-8157,75,17,0,6,18.01580512523651,0.24021073500315349
MLG60,4,11,MLG60,47,8,0,19,11.216716229915619,0.2386535368067153
1-7807,5,10,1-7807,239,44,0,69,55.68175894021988,0.23297807087958108
1-5531,10,8,1-5531,8,1,0,5,1.846504271030426,0.23081303387880325
1-5775,12,7,1-5775,244,45,0,66,56.17385637760162,0.23022072285902304
1-3265,17,2,1-3265,19,4,0,2,4.33860170841217,0.22834745833748266
MLG39,21,1,MLG39,23,5,0,1,5.169300854206085,0.22475221105243848
1-9770,15,4,1-9770,50,10,0,7,11.185105979442596,0.22370211958885192
1-2701,17,10,1-2701,61,11,0,15,13.539512813091278,0.2219592264441193
