Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,11,MLG59,71,16,1,5,1020.6979874372482,14.376027992073919
MLG38,7,6,MLG38,77,7,1,21,1026.7315472364426,13.334175938135617
1-18028,7,6,1-18028,309,5,1,121,1118.6912959814072,3.6203601811696027
MLG56,2,11,MLG56,511,55,1,30,1083.1879246234894,2.1197415354667113
1-1580,13,4,1-1580,400,41,0,287,310.6644788980484,0.776661197245121
1-4531,20,14,1-4531,94,29,0,43,69.40269196033478,0.7383265102163274
1-3587,14,3,1-3587,46,18,0,13,30.214767336845398,0.6568427681922913
1-9379,19,18,1-9379,58,16,0,20,34.79194974899292,0.5998612025688435
1-1989,21,5,1-1989,46,12,0,16,27.033559799194336,0.5876860825911813
MLG60,14,3,MLG60,47,8,0,20,26.79194974899292,0.570041484021126
P-16616,3,18,P-16616,28,5,0,11,15.335572361946106,0.5476990129266467
1-3447,20,6,1-3447,110,17,0,46,60.221484422683716,0.5474680402062156
1-8627,14,3,1-8627,25,5,0,9,13.456377387046814,0.5382550954818726
1-7122,21,5,1-7122,197,26,0,85,105.86578643321991,0.537389778848832
1-9938,6,8,1-9938,55,5,0,26,29.429534673690796,0.5350824486125599
1-0008,10,1,1-0008,230,121,0,0,121.0,0.5260869565217391
1-3139,20,15,1-3139,93,19,0,31,48.127522110939026,0.5175002377520326
1-5002,3,12,1-5002,45,11,0,13,23.214767336845398,0.5158837185965643
1-8573,22,2,1-8573,184,92,0,2,93.87919497489929,0.5102130161679309
1-9277,20,14,1-9277,48,16,0,9,24.456377387046814,0.509507862230142
MLG65,8,7,MLG65,201,35,0,71,101.71142160892487,0.5060269731787307
1-6927,19,18,1-6927,179,40,0,52,88.85906934738159,0.49641938182894746
1-8067,6,8,1-8067,322,78,0,87,159.7449814081192,0.49610242673328947
MLG40,9,7,MLG40,51,21,0,4,24.758389949798584,0.4854586264666389
1-13247,11,19,1-13247,29,13,0,1,13.939597487449646,0.4806757754292981
MLG44,8,7,MLG44,59,25,0,3,27.818792462348938,0.47150495698896505
MLG45,21,5,MLG45,70,21,0,12,32.27516984939575,0.4610738549913679
1-9831,6,8,1-9831,132,8,0,55,59.67786180973053,0.4521050137100798
MLG68,15,2,MLG68,642,59,0,243,287.322189450264,0.4475423511686355
1-2382,7,6,1-2382,139,25,0,39,61.644302010536194,0.44348418712615967
1-9491,21,5,1-9491,80,19,0,17,34.97315728664398,0.43716446608304976
1-5891,15,2,1-5891,96,8,0,36,41.825509548187256,0.43568239112695056
1-6647,21,5,1-6647,62,1,0,27,26.369132161140442,0.4253085832442007
MLG29,9,22,MLG29,164,14,0,58,68.49665427207947,0.41766252604926507
1-1833,12,20,1-1833,124,14,0,39,50.644302010536194,0.40842179040754995
1-3083,5,4,1-3083,78,25,0,7,31.577182412147522,0.40483567195060927
1-9651,17,16,1-9651,38,4,0,12,15.275169849395752,0.40197815393146713
1-1942,20,15,1-1942,34,8,0,6,13.637584924697876,0.40110543896170225
1-3523,13,4,1-3523,543,76,0,150,216.9396231174469,0.3995204845625173
1-1204,13,4,1-1204,39,7,0,9,15.456377387046814,0.3963173688986363
MLG75,9,22,MLG75,185,16,0,61,73.3154467344284,0.39629971207799136
1-5515,3,12,1-5515,29,3,0,9,11.456377387046814,0.39504749610506257
1-1350,21,5,1-1350,195,40,0,39,76.6443020105362,0.3930477026181343
1-6611,3,12,1-6611,89,16,0,20,34.79194974899292,0.39092078369654965
MLG46,9,22,MLG46,17,1,0,6,6.637584924697876,0.39044617204105153
1-6561,18,17,1-6561,65,15,0,11,25.335572361946106,0.3897780363376324
1-7866,11,19,1-7866,318,39,0,90,123.56377387046814,0.38856532663669224
1-9836,17,16,1-9836,5,1,0,1,1.939597487449646,0.3879194974899292
1-9902,19,18,1-9902,30,6,0,6,11.637584924697876,0.3879194974899292
1-3596,7,6,1-3596,223,27,0,63,86.1946417093277,0.3865230569925009
1-7682,7,6,1-7682,141,45,0,10,54.39597487449646,0.3857870558474926
1-9971,14,3,1-9971,15,2,0,4,5.758389949798584,0.3838926633199056
1-9609,1,10,1-9609,25,3,0,7,9.577182412147522,0.3830872964859009
1-8634,6,8,1-8634,10,1,0,3,3.818792462348938,0.3818792462348938
1-18994,11,19,1-18994,28,5,0,6,10.637584924697876,0.3799137473106384
1-6718,9,22,1-6718,20,1,0,7,7.577182412147522,0.3788591206073761
1-17907,3,12,1-17907,119,10,0,37,44.7651070356369,0.3761773700473689
1-6858,9,22,1-6858,23,2,0,7,8.577182412147522,0.3729209744411966
1-8341,20,15,1-8341,197,22,0,54,72.73826432228088,0.3692297681334055
1-8023,5,13,1-8023,16,4,0,2,5.879194974899292,0.36744968593120575
1-5744,11,19,1-5744,18,0,0,7,6.577182412147522,0.36539902289708454
1-1317,6,8,1-1317,414,22,0,137,150.7248557806015,0.3640696999531437
MLG67,21,5,MLG67,27,7,0,3,9.818792462348938,0.3636589800869977
1-8910,3,12,1-8910,137,15,0,37,49.7651070356369,0.36324895646450295
1-8066,16,1,1-8066,86,3,0,30,31.18792462348938,0.36265028631964397
1-9227,4,14,1-9227,801,69,0,235,289.8054095506668,0.3618045063054517
1-9667,16,1,1-9667,14,5,0,0,5.0,0.35714285714285715
1-0272,14,3,1-0272,111,15,0,26,39.429534673690796,0.3552210330963135
1-8400,21,13,1-8400,33,7,0,5,11.69798743724823,0.3544844677954009
1-10060,19,18,1-10060,36,9,0,4,12.758389949798584,0.35439972082773846
MLG63,8,7,MLG63,380,126,0,9,134.4563773870468,0.3538325720711758
1-1131,3,12,1-1131,138,13,0,38,48.70470452308655,0.35293264147164166
1-4098,3,12,1-4098,16,0,0,6,5.637584924697876,0.35234905779361725
1-9630,18,17,1-9630,33,5,0,7,11.577182412147522,0.3508237094590158
1-0303,17,16,1-0303,212,49,0,27,74.36913216114044,0.3507977932129266
MLG48,18,17,MLG48,159,52,0,4,55.758389949798584,0.3506816977974754
1-18615,11,19,1-18615,22,3,0,5,7.69798743724823,0.34990851987491955
1-9674,6,8,1-9674,144,9,0,44,50.342289447784424,0.3495992322762807
1-6594,19,18,1-6594,70,0,0,26,24.429534673690796,0.3489933524812971
1-4747,17,16,1-4747,25,4,0,5,8.69798743724823,0.3479194974899292
1-10071,11,19,1-10071,30,1,0,10,10.39597487449646,0.34653249581654866
1-8705,21,5,1-8705,48,9,0,8,16.516779899597168,0.34409958124160767
1-0003,12,20,1-0003,17,3,0,3,5.818792462348938,0.34228190954993754
