Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,MLG45,20,11,MLG45,70,24,1,15,1026.4940245598555,14.664200350855078
4,4,4,4,4,4,4,4,4,1-6240,20,11,1-6240,698,77,1,144,1100.9426357746124,1.577281713144144
140,140,140,140,140,140,140,140,140,1-2294,4,1,1-2294,75,37,0,0,37.0,0.49333333333333335
131,131,131,131,131,131,131,131,131,1-9283,18,12,1-9283,235,96,0,73,108.13758619129658,0.4601599412395599
463,463,463,463,463,463,463,463,463,1-1989,19,20,1-1989,46,20,0,6,20.997609823942184,0.4564697787813518
399,399,399,399,399,399,399,399,399,MLG60,15,14,MLG60,47,20,0,7,21.16387812793255,0.4502952793177138
166,166,166,166,166,166,166,166,166,MLG40,14,9,MLG40,51,18,0,18,20.992829471826553,0.41162410729071675
272,272,272,272,272,272,272,272,272,1-1570,12,13,1-1570,142,50,0,31,55.154317423701286,0.3884106860824034
483,483,483,483,483,483,483,483,483,1-9491,20,11,1-9491,80,25,0,29,29.821780815720558,0.372772260196507
414,414,414,414,414,414,414,414,414,1-8285,8,19,1-8285,72,26,0,4,26.665073215961456,0.3703482391105758
443,443,443,443,443,443,443,443,443,1-3447,8,19,1-3447,110,40,0,4,40.665073215961456,0.3696824837814678
346,346,346,346,346,346,346,346,346,MLG32,14,9,MLG32,52,15,0,23,18.824170991778374,0.36200328830343026
270,270,270,270,270,270,270,270,270,1-1390,8,19,1-1390,98,32,0,17,34.82656116783619,0.3553730731411856
332,332,332,332,332,332,332,332,332,MLG78,20,11,MLG78,80,27,0,8,28.330146431922913,0.3541268303990364
279,279,279,279,279,279,279,279,279,MLG43,1,11,MLG43,14,4,0,5,4.83134151995182,0.34509582285370144
305,305,305,305,305,305,305,305,305,1-7866,2,10,1-7866,318,85,0,114,103.9545866549015,0.3269012158959167
562,562,562,562,562,562,562,562,562,1-0003,20,5,1-0003,17,5,0,3,5.498804911971092,0.32345911246888776
322,322,322,322,322,322,322,322,322,1-0296,18,12,1-0296,41,8,0,31,13.154317423701286,0.3208370103341777
124,124,124,124,124,124,124,124,124,1-8427,20,11,1-8427,189,45,0,90,59.96414735913277,0.3172706209477924
268,268,268,268,268,268,268,268,268,MLG44,14,9,MLG44,59,17,0,9,18.496414735913277,0.31349855484598776
427,427,427,427,427,427,427,427,427,1-9379,8,19,1-9379,58,17,0,7,18.16387812793255,0.31317031255056116
153,153,153,153,153,153,153,153,153,1-1350,20,11,1-1350,195,52,0,43,59.149537071585655,0.3033309593414649
123,123,123,123,123,123,123,123,123,MLG55,1,15,MLG55,92,21,0,41,27.817000463604927,0.3023587006913579
345,345,345,345,345,345,345,345,345,1-1131,3,6,1-1131,138,36,0,31,41.154317423701286,0.2982196914760963
253,253,253,253,253,253,253,253,253,1-4649,18,12,1-4649,244,63,0,46,70.64834198355675,0.2895423851785113
331,331,331,331,331,331,331,331,331,MLG75,15,14,MLG75,185,46,0,42,52.98326876759529,0.286396047392407
544,544,544,544,544,544,544,544,544,1-5799,8,1,1-5799,7,2,0,0,2.0,0.2857142857142857
327,327,327,327,327,327,327,327,327,P-16616,8,9,P-16616,28,6,0,12,7.995219647884369,0.2855435588530132
161,161,161,161,161,161,161,161,161,MLG41,14,9,MLG41,66,15,0,23,18.824170991778374,0.285214711996642
300,300,300,300,300,300,300,300,300,1-4020,17,16,1-4020,37,10,0,3,10.498804911971092,0.2837514841073268
217,217,217,217,217,217,217,217,217,1-9630,7,5,1-9630,33,9,0,2,9.332536607980728,0.28280413963577966
199,199,199,199,199,199,199,199,199,MLG39,8,9,MLG39,23,6,0,3,6.498804911971092,0.28255673530309094
318,318,318,318,318,318,318,318,318,1-2324,15,14,1-2324,25,6,0,6,6.9976098239421844,0.2799043929576874
426,426,426,426,426,426,426,426,426,1-4355,18,14,1-4355,49,13,0,4,13.665073215961456,0.2788790452237032
536,536,536,536,536,536,536,536,536,1-9971,18,14,1-9971,15,4,0,1,4.166268303990364,0.2777512202660243
418,418,418,418,418,418,418,418,418,1-6216,2,10,1-6216,45,6,0,39,12.484463855624199,0.2774325301249822
263,263,263,263,263,263,263,263,263,1-6927,14,9,1-6927,179,43,0,38,49.318195551633835,0.27552064553985384
128,128,128,128,128,128,128,128,128,1-19286,13,8,1-19286,40,10,0,6,10.997609823942184,0.2749402455985546
302,302,302,302,302,302,302,302,302,MLG51,13,8,MLG51,248,53,0,90,67.96414735913277,0.2740489812868257
470,470,470,470,470,470,470,470,470,1-1204,2,10,1-1204,39,6,0,28,10.655512511730194,0.27321826953154343
81,81,81,81,81,81,81,81,81,1-7770,20,11,1-7770,11,3,0,0,3.0,0.2727272727272727
191,191,191,191,191,191,191,191,191,1-8328,2,10,1-8328,114,29,0,12,30.99521964788437,0.2718878916481085
471,471,471,471,471,471,471,471,471,1-9794,15,14,1-9794,46,10,0,15,12.494024559855461,0.2716092295620752
384,384,384,384,384,384,384,384,384,1-9270,12,13,1-9270,128,29,0,34,34.65312233567238,0.27072751824744046
143,143,143,143,143,143,143,143,143,1-8928,16,18,1-8928,39,9,0,9,10.496414735913277,0.2691388393823917
505,505,505,505,505,505,505,505,505,1-4747,6,17,1-4747,25,6,0,4,6.665073215961456,0.26660292863845825
444,444,444,444,444,444,444,444,444,1-3217,3,6,1-3217,5,1,0,2,1.3325366079807281,0.26650732159614565
403,403,403,403,403,403,403,403,403,1-1770,7,5,1-1770,35,8,0,7,9.163878127932549,0.2618250893695014
394,394,394,394,394,394,394,394,394,1-2423,3,6,1-2423,79,17,0,19,20.159097775816917,0.255178452858442
485,485,485,485,485,485,485,485,485,1-5980,8,19,1-5980,29,7,0,2,7.332536607980728,0.25284608993036994
500,500,500,500,500,500,500,500,500,1-0292,17,16,1-0292,99,24,0,6,24.997609823942184,0.25250110933274933
396,396,396,396,396,396,396,396,396,1-9963,12,13,1-9963,116,26,0,19,29.159097775816917,0.2513715325501458
280,280,280,280,280,280,280,280,280,1-7608,14,9,1-7608,4,1,0,0,1.0,0.25
