Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,MLG55,5,7,MLG55,92,15,1,25,1034.4141626358032,11.243632202563079
153,153,153,1-1350,12,5,1-1350,195,44,2,27,2064.9672956466675,10.589575875111116
352,352,352,MLG63,15,13,MLG63,380,62,3,148,3176.931842803955,8.36034695474725
345,345,345,1-1131,1,19,1-1131,138,24,1,24,1042.637596130371,7.555344899495442
381,381,381,1-2335,10,4,1-2335,145,46,1,18,1059.9781970977783,7.310194462743299
382,382,382,1-18558,15,13,1-18558,307,45,2,82,2108.6784534454346,6.868659457476985
283,283,283,1-3535,17,11,1-3535,315,26,2,92,2097.444118499756,6.658552757142082
331,331,331,MLG75,5,7,MLG75,185,37,1,34,1063.4032611846924,5.748125736133472
388,388,388,MLG49,19,10,MLG49,185,31,1,24,1049.637596130371,5.673716735839844
106,106,106,MLG69,17,11,MLG69,576,93,3,112,3179.9754486083984,5.520790709389581
259,259,259,1-3596,2,21,1-3596,223,45,1,9,1051.9890985488892,4.717439903806678
375,375,375,MLG14,2,21,MLG14,232,50,1,11,1058.5422315597534,4.562682032585144
390,390,390,MLG64,1,19,MLG64,245,22,1,83,1086.4550199508667,4.434510285513742
92,92,92,1-7807,10,4,1-7807,239,41,1,20,1056.5313301086426,4.420633180370889
302,302,302,MLG51,12,5,MLG51,248,54,1,29,1076.5204286575317,4.340808180070693
446,446,446,1-3534,17,11,1-3534,279,43,1,63,1091.9236898422241,3.913704981513348
371,371,371,1-1580,15,13,1-1580,400,45,1,96,1119.5503845214844,2.798875961303711
246,246,246,MLG56,13,6,MLG56,511,55,1,166,1183.9100399017334,2.3168493931540772
236,236,236,1-7024,19,10,1-7024,498,78,1,57,1122.2642908096313,2.253542752629782
299,299,299,MLG54,13,6,MLG54,595,35,1,393,1340.1906366348267,2.2524212380417254
244,244,244,MLG57,12,5,MLG57,629,95,1,173,1229.3460054397583,1.9544451596816508
370,370,370,MLG62,10,4,MLG62,525,63,0,457,417.8908929824829,0.7959826532999674
