Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,9,20,MLG10,60,16,0,15,27.43683910369873,0.45728065172831217
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,13,15,1-3589,27,7,0,7,12.337191581726074,0.45693302154541016
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,8,9,1-2297,25,3,0,11,11.387015342712402,0.4554806137084961
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,19,2,1-8042,52,16,0,10,23.62455940246582,0.4543184500474196
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,7,7,1-0008,230,20,0,110,103.87015342712402,0.45160936272662616
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,10,12,1-18935,30,12,0,2,13.524911880493164,0.4508303960164388
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,6,8,1-8910,137,17,0,58,61.22244453430176,0.44687915718468435
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,16,3,1-4855,22,6,0,5,9.81227970123291,0.446012713692405
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,10,12,MLG75,185,54,0,37,82.21086978912354,0.4443830799412083
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,15,22,1-3447,110,13,0,47,48.835429191589355,0.44395844719626687
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,1,17,1-5929,4,1,0,1,1.762455940246582,0.4406139850616455
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,16,3,1-8093,4,1,0,1,1.762455940246582,0.4406139850616455
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,7,7,1-5161,12,3,0,3,5.287367820739746,0.4406139850616455
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,15,22,1-7481,33,0,0,19,14.486662864685059,0.4389897837783351
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,1,17,1-7182,22,5,0,6,9.574735641479492,0.435215256430886
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,1,17,1-9971,15,5,0,2,6.524911880493164,0.43499412536621096
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,4,10,1-5626,125,49,0,7,54.337191581726074,0.4346975326538086
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,7,7,1-5913,14,3,0,4,6.049823760986328,0.4321302686418806
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,7,7,1-8590,24,8,0,3,10.287367820739746,0.42864032586415607
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,22,16,1-4149,16,3,0,5,6.81227970123291,0.4257674813270569
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,9,20,1-9115,16,3,0,5,6.81227970123291,0.4257674813270569
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,14,5,1-3509,35,11,0,5,14.81227970123291,0.42320799146379745
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,9,20,1-7268,70,5,0,32,29.398590087890625,0.4199798583984375
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,13,15,1-9655,27,6,0,7,11.337191581726074,0.4198959845083731
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,8,9,1-9938,55,7,0,21,23.011574745178223,0.4183922680941495
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,14,5,1-0037,35,7,0,10,14.62455940246582,0.4178445543561663
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,11,11,1-6296,254,38,0,89,105.8585786819458,0.41676605780293624
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,4,10,1-10696,24,10,0,0,10.0,0.4166666666666667
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,11,11,MLG30,208,34,0,69,86.60945987701416,0.41639163402410656
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,14,5,1-9805,26,7,0,5,10.81227970123291,0.4158569115858812
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,8,9,1-8573,184,20,0,74,76.42173957824707,0.41533554118612537
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,3,19,MLG42,14,2,0,5,5.81227970123291,0.41516283580235075
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,11,11,1-2423,79,9,0,31,32.63613414764404,0.4131156221220765
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,19,2,MLG43,14,5,0,1,5.762455940246582,0.4116039957318987
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,3,19,1-4494,16,5,0,2,6.524911880493164,0.40780699253082275
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,23,13,MLG12,146,12,0,62,59.272268295288086,0.4059744403786855
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,8,9,1-10468,549,71,0,199,222.72873210906982,0.4056989655902911
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,3,19,1-7122,197,17,0,82,79.52138710021973,0.403661863452892
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,12,21,1-19222,15,6,0,0,6.0,0.4
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,2,18,1-1224,151,13,0,62,60.272268295288086,0.399154094670782
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,5,6,1-19205,12,4,0,1,4.762455940246582,0.39687132835388184
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,9,20,1-3108,18,1,0,8,7.099647521972656,0.39442486233181423
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,2,18,1-0303,212,24,0,78,83.4715633392334,0.3937337893360066
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,12,21,1-9997,16,4,0,3,6.287367820739746,0.39296048879623413
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,7,7,MLG06,18,4,0,4,7.049823760986328,0.39165687561035156
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,11,11,1-6181,659,101,0,205,257.3034677505493,0.39044532283846634
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,5,6,MLG29,164,51,0,17,63.961750984191895,0.3900106767328774
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,3,19,1-9794,46,4,0,18,17.724206924438477,0.38530884618344513
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,3,19,1-5803,15,5,0,1,5.762455940246582,0.3841637293497721
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,17,4,1-9156,268,34,0,90,102.62103462219238,0.3829143082917626
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,19,2,1-1350,195,38,0,48,74.59788513183594,0.38255325708633814
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,1,17,1-8222,12,0,0,6,4.574735641479492,0.381227970123291
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,4,10,1-7608,4,0,0,2,1.524911880493164,0.381227970123291
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,5,6,1-6028,2,0,0,1,0.762455940246582,0.381227970123291
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,1-9870,3,19,1-9870,27,8,0,3,10.287367820739746,0.38101362299036096
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,4,10,MLG78,80,19,0,15,30.43683910369873,0.3804604887962341
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,10,12,1-7024,498,72,0,153,188.65575885772705,0.3788268250155162
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,3,MLG57,629,87,0,198,237.96627616882324,0.37832476338445664
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,19,2,1-5036,14,3,0,3,5.287367820739746,0.37766913005283903
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,8,9,1-4319,163,15,0,61,61.509812355041504,0.37736081199411964
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,19,2,1-3106,34,9,0,5,12.81227970123291,0.376831755918615
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,23,13,1-0278,79,5,0,32,29.398590087890625,0.37213405174545094
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,11,11,1-17835,17,4,0,3,6.287367820739746,0.3698451659258674
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,5,6,1-5002,45,9,0,10,16.62455940246582,0.36943465338812936
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,4,10,MLG64,245,54,0,47,89.83542919158936,0.36667522119016066
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,7,7,1-6974,207,53,0,30,75.87367820739746,0.3665395082482969
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,17,4,1-6532,27,3,0,9,9.862103462219238,0.36526309119330513
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,10,12,1-1250,34,4,0,11,12.387015342712402,0.36432398066801186
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,10,12,1-5744,18,5,0,2,6.524911880493164,0.36249510447184247
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,6,8,1-4747,25,6,0,4,9.049823760986328,0.3619929504394531
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,22,16,1-10785,279,27,0,97,100.95822620391846,0.36185744159110556
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,20,14,1-3033,7,1,0,2,2.524911880493164,0.36070169721330914
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,5,6,1-2034,16,5,0,1,5.762455940246582,0.3601534962654114
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,17,4,1-18371,120,24,0,25,43.06139850616455,0.35884498755137123
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,10,12,1-4355,49,13,0,6,17.574735641479492,0.358668074315908
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,9,20,MLG32,52,11,0,10,18.62455940246582,0.35816460389357346
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,4,10,MLG31,33,8,0,5,11.81227970123291,0.3579478697343306
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,21,1,1-4531,94,12,0,28,33.3487663269043,0.35477410986068403
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,2,18,1-8379,5,1,0,1,1.762455940246582,0.3524911880493164
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,16,3,1-5555,10,2,0,2,3.524911880493164,0.3524911880493164
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,13,15,1-9836,5,1,0,1,1.762455940246582,0.3524911880493164
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,14,5,1-7058,80,16,0,16,28.199295043945312,0.3524911880493164
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,3,19,1-18613,25,5,0,5,8.81227970123291,0.3524911880493164
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,22,16,1-9630,33,4,0,10,11.62455940246582,0.3522593758322976
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,3,19,1-6647,62,18,0,5,21.81227970123291,0.3518109629231115
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,6,8,MLG15,105,27,0,13,36.911927223205566,0.3515421640305292
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,11,11,1-4098,16,1,0,6,5.574735641479492,0.34842097759246826
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,19,2,1-8622,54,15,0,5,18.81227970123291,0.34837555002283166
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,10,12,1-1957,47,11,0,7,16.337191581726074,0.3475998208877888
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,17,4,1-6692,71,4,0,27,24.586310386657715,0.34628606178391147
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,19,2,1-5531,8,2,0,1,2.762455940246582,0.34530699253082275
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,20,14,1-3523,543,87,0,130,186.11927223205566,0.3427610906667692
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,4,10,1-9518,22,6,0,2,7.524911880493164,0.3420414491133256
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,6,8,1-9457,11,3,0,1,3.762455940246582,0.3420414491133256
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,21,1,1-9277,48,4,0,16,16.199295043945312,0.33748531341552734
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,23,13,1-8928,39,4,0,12,13.149471282958984,0.33716593033228165
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,17,4,1-8181,30,7,0,4,10.049823760986328,0.3349941253662109
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,20,14,1-4760,40,5,0,11,13.387015342712402,0.33467538356781007
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,12,21,1-9034,3,1,0,0,1.0,0.3333333333333333
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,20,14,1-18558,307,39,0,83,102.28384304046631,0.3331721271676427
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,1,17,1-3265,19,4,0,3,6.287367820739746,0.3309140958284077
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,2,18,1-18709,33,4,0,9,10.862103462219238,0.32915465037027997
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,8,9,1-6927,179,16,0,55,57.93507671356201,0.32365964644448053
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,20,14,1-11206,14,3,0,2,4.524911880493164,0.3232079914637974
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,19,2,1-9588,14,3,0,2,4.524911880493164,0.3232079914637974
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,9,20,1-1191,53,11,0,8,17.099647521972656,0.3226348589051445
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,15,22,1-20003,21,6,0,1,6.762455940246582,0.32202171144031344
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,5,6,1-6693,98,14,0,23,31.536486625671387,0.32180088393542233
