Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
268,268,MLG44,16,15,MLG44,59,30,0,6,32.96969622373581,0.5588084105717934
232,232,1-18371,22,5,1-18371,120,28,0,75,65.12120279669762,0.5426766899724801
426,426,1-4355,21,14,1-4355,49,14,0,23,25.383835524320602,0.5180374596800122
399,399,MLG60,19,4,MLG60,47,21,0,5,23.474746853113174,0.499462699002408
128,128,1-19286,21,4,1-19286,40,16,0,5,18.474746853113174,0.4618686713278294
478,478,1-9394,22,5,1-9394,117,40,0,24,51.87878489494324,0.44340841790549773
123,123,MLG55,7,13,MLG55,92,21,0,37,39.31312671303749,0.42731659470692923
246,246,MLG56,14,12,MLG56,511,130,0,161,209.68684867024422,0.41034608350341334
219,219,1-5653,1,20,1-5653,11,0,0,9,4.454544335603714,0.404958575963974
447,447,1-7152,13,6,1-7152,109,34,0,20,43.8989874124527,0.4027430037839697
382,382,1-18558,21,10,1-18558,307,112,0,20,121.8989874124527,0.3970651055780218
309,309,1-3516,13,6,1-3516,156,38,0,46,60.767671048641205,0.38953635287590516
384,384,1-9270,20,11,1-9270,128,33,0,33,49.33332923054695,0.38541663461364806
192,192,1-9770,22,5,1-9770,50,8,0,22,18.888886153697968,0.37777772307395935
105,105,1-1258,20,11,1-1258,435,71,0,186,163.0605829358101,0.3748519147949657
459,459,1-2545,21,10,1-2545,145,14,0,81,54.090899020433426,0.37304068289954084
189,189,1-9156,22,5,1-9156,268,63,0,74,99.62625342607498,0.371739751589832
131,131,1-9283,18,7,1-9283,235,23,0,130,87.34341818094254,0.3716741199189044
272,272,1-1570,20,11,1-1570,142,41,0,23,52.3838355243206,0.36890025017127187
244,244,MLG57,7,13,MLG57,629,99,0,261,228.1817857325077,0.36276913470986916
363,363,1-10785,20,11,1-10785,279,49,0,104,100.47473454475403,0.3601244965761793
471,471,1-9794,15,5,1-9794,46,10,0,13,16.434341818094254,0.35726830039335333
345,345,1-1131,11,8,1-1131,138,27,0,45,49.27272167801857,0.35704870781172876
104,104,1-8267,13,6,1-8267,133,37,0,21,47.39393678307533,0.35634538934643106
236,236,1-7024,15,2,1-7024,498,84,0,188,177.05048167705536,0.3555230555764164
375,375,MLG14,19,4,MLG14,232,61,0,43,82.2828229367733,0.3546673402447125
322,322,1-0296,17,4,1-0296,41,13,0,3,14.484848111867905,0.3532889783382416
338,338,1-6296,12,3,1-6296,254,38,0,104,89.47473454475403,0.35226273442816547
99,99,1-5775,22,5,1-5775,244,21,0,131,85.83836755156517,0.3517965883260868
414,414,1-8285,18,7,1-8285,72,15,0,20,24.898987412452698,0.34581926961739856
422,422,1-6878,12,3,1-6878,167,22,0,72,57.63635468482971,0.3451278723642498
292,292,1-9997,11,20,1-9997,16,3,0,5,5.474746853113174,0.3421716783195734
303,303,1-8157,22,5,1-8157,75,21,0,9,25.454544335603714,0.33939392447471617
298,298,1-7019,15,2,1-7019,107,10,0,53,36.23231664299965,0.33861978171027707
184,184,1-8074,22,5,1-8074,145,36,0,26,48.86868363618851,0.33702540438750694
427,427,1-9379,15,2,1-9379,58,18,0,3,19.484848111867905,0.33594565710117075
331,331,MLG75,15,2,MLG75,185,59,0,5,61.474746853113174,0.3322959289357469
342,342,MLG65,16,15,MLG65,201,22,0,88,65.55554461479187,0.3261469881332929
419,419,1-6692,22,15,1-6692,71,21,0,4,22.97979748249054,0.32365911947169773
295,295,1-3639,13,6,1-3639,17,4,0,3,5.484848111867905,0.3226381242275238
394,394,1-2423,12,3,1-2423,79,5,0,41,25.29292419552803,0.3201635974117472
443,443,1-3447,11,8,1-3447,110,7,0,57,35.21211412549019,0.3201101284135472
415,415,1-1957,15,4,1-1957,47,9,0,12,14.939392447471619,0.31785941377599186
472,472,1-9518,14,12,1-9518,22,6,0,2,6.98989874124527,0.31772267005660315
162,162,1-8067,9,16,1-8067,322,79,0,46,101.7676710486412,0.316048667852923
353,353,MLG50,19,4,MLG50,319,72,0,58,100.70706349611282,0.3156961238122659
506,506,1-6227,7,13,1-6227,52,2,0,29,16.35353174805641,0.314490995154931
166,166,MLG40,18,15,MLG40,51,13,0,6,15.96969622373581,0.31313129850462373
121,121,1-7070,18,7,1-7070,129,3,0,74,39.62625342607498,0.3071802591168603
179,179,1-4052,21,13,1-4052,13,3,0,2,3.9898987412452698,0.3069152877880977
215,215,1-19839,16,15,1-19839,13,3,0,2,3.9898987412452698,0.3069152877880977
364,364,1-7682,18,7,1-7682,141,5,0,77,43.111101537942886,0.3057524931768999
283,283,1-3535,22,5,1-3535,315,65,0,63,96.181810349226,0.3053390804737333
402,402,1-5744,3,19,1-5744,18,5,0,1,5.494949370622635,0.30527496503459084
193,193,1-9553,15,2,1-9553,23,7,0,0,7.0,0.30434782608695654
370,370,MLG62,19,4,MLG62,525,33,0,256,159.70703887939453,0.3042038835797991
267,267,1-6181,12,3,1-6181,659,83,0,233,198.32320335507393,0.3009456803567131
390,390,MLG64,16,15,MLG64,245,43,0,62,73.68686097860336,0.30076269787185045
396,396,1-9963,20,11,1-9963,116,21,0,28,34.85858237743378,0.3005050204951188
294,294,1-3509,12,3,1-3509,35,5,0,11,10.444443076848984,0.2984126593385424
300,300,1-4020,22,5,1-4020,37,7,0,8,10.959594964981079,0.29620526932381297
531,531,1-5891,7,10,1-5891,96,22,0,13,28.434341818094254,0.2961910606051485
359,359,1-4417,12,3,1-4417,151,16,0,58,44.70706349611282,0.29607326818617763
161,161,MLG41,16,15,MLG41,66,17,0,5,19.474746853113174,0.2950719220168663
446,446,1-3534,13,6,1-3534,279,60,0,44,81.77777230739594,0.2931102950085876
379,379,1-4640,13,6,1-4640,87,19,0,13,25.434341818094254,0.292348756529819
361,361,1-0008,18,7,1-0008,230,32,0,71,67.14140531420708,0.2919191535400308
387,387,1-10539,18,7,1-10539,63,7,0,23,18.383835524320602,0.291806913084454
269,269,1-7839,14,12,1-7839,24,6,0,2,6.98989874124527,0.2912457808852196
255,255,1-9946,3,19,1-9946,12,3,0,1,3.494949370622635,0.2912457808852196
320,320,MLG13,10,9,MLG13,140,23,0,35,40.32322797179222,0.28802305694137303
217,217,1-9630,5,21,1-9630,33,8,0,3,9.484848111867905,0.2874196397535729
44,44,1-5214,1,20,1-5214,40,11,0,1,11.494949370622635,0.2873737342655659
514,514,1-11206,5,21,1-11206,14,4,0,0,4.0,0.2857142857142857
356,356,1-9761,10,9,1-9761,35,5,0,10,9.949493706226349,0.28427124874932425
352,352,MLG63,16,15,MLG63,380,102,0,11,107.44444307684898,0.2827485344127605
224,224,1-9227,10,9,1-9227,801,71,0,314,226.41410237550735,0.2826642975973875
126,126,1-8488,5,21,1-8488,23,6,0,1,6.494949370622635,0.2823891030705493
391,391,MLG30,12,3,MLG30,208,30,0,58,58.70706349611282,0.2822454975774655
397,397,1-9808,12,3,1-9808,74,3,0,36,20.818177342414856,0.281326720843444
434,434,MLG59,16,15,MLG59,71,16,0,8,19.95959496498108,0.28112105584480396
339,339,1-3523,17,14,1-3523,543,68,0,171,152.63634237647057,0.2810982364207561
137,137,1-1972,7,13,1-1972,32,8,0,2,8.98989874124527,0.2809343356639147
366,366,1-5163,7,13,1-5163,16,3,0,3,4.484848111867905,0.28030300699174404
314,314,1-3139,10,9,1-3139,93,9,0,34,25.828278601169586,0.2777234258190278
312,312,1-3108,11,8,1-3108,18,4,0,2,4.98989874124527,0.2772165967358483
145,145,MLG06,13,6,MLG06,18,4,0,2,4.98989874124527,0.2772165967358483
439,439,MLG72,5,21,MLG72,9,2,0,1,2.494949370622635,0.2772165967358483
360,360,1-6611,1,20,1-6611,89,20,0,9,24.454544335603714,0.27477016107419905
258,258,1-9516,10,9,1-9516,76,8,0,26,20.868683636188507,0.2745879425814277
248,248,1-2400,13,6,1-2400,49,9,0,9,13.454544335603714,0.2745825374613003
416,416,1-18203,15,2,1-18203,29,3,0,10,7.949493706226349,0.2741204726284948
336,336,1-1827,1,20,1-1827,24,6,0,1,6.494949370622635,0.2706228904426098
143,143,1-8928,5,21,1-8928,39,10,0,1,10.494949370622635,0.2691012659134009
227,227,1-3068,13,6,1-3068,180,38,0,21,48.39393678307533,0.26885520435041854
327,327,P-16616,1,2,P-16616,28,5,0,5,7.474746853113174,0.2669552447540419
109,109,1-9768,22,5,1-9768,241,15,0,99,63.999987691640854,0.2655601149030741
486,486,1-8678,19,4,1-8678,17,4,0,1,4.494949370622635,0.26440878650721383
250,250,1-9333,22,5,1-9333,102,9,0,36,26.818177342414856,0.26292330727857705
171,171,1-8100,14,12,1-8100,19,3,0,4,4.9797974824905396,0.26209460434160736
340,340,1-3362,13,6,1-3362,117,26,0,9,30.454544335603714,0.26029525073165566
316,316,1-7441,20,11,1-7441,111,16,0,26,28.868683636188507,0.2600782309566532
33,33,1-7991,8,18,1-7991,46,2,0,20,11.898987412452698,0.2586736394011456
138,138,1-5515,18,7,1-5515,29,6,0,3,7.484848111867905,0.2580982107540657
424,424,1-4700,6,1,1-4700,31,7,0,2,7.98989874124527,0.25773866907242804
125,125,1-8622,12,3,1-8622,54,4,0,20,13.898987412452698,0.25738865578616105
282,282,1-1608,18,7,1-1608,307,55,0,48,78.75756978988647,0.2565393152765032
144,144,1-7744,17,14,1-7744,37,4,0,11,9.444443076848984,0.2552552182932158
378,378,1-6561,20,11,1-6561,65,9,0,15,16.424240559339523,0.2526806239898388
15,15,1-8093,14,12,1-8093,4,1,0,0,1.0,0.25
449,449,1-1935,11,8,1-1935,12,3,0,0,3.0,0.25
80,80,1-9115,3,19,1-9115,16,4,0,0,4.0,0.25
237,237,1-9667,15,2,1-9667,14,3,0,1,3.494949370622635,0.24963924075875962
483,483,1-9491,5,21,1-9491,80,17,0,6,19.96969622373581,0.2496212027966976
383,383,1-8551,1,20,1-8551,38,8,0,3,9.484848111867905,0.24960126610178696
465,465,1-5913,5,21,1-5913,14,2,0,3,3.4848481118679047,0.2489177222762789
281,281,1-9995,12,3,1-9995,24,3,0,6,5.969696223735809,0.24873734265565872
557,557,1-9806,20,11,1-9806,8,1,0,2,1.9898987412452698,0.24873734265565872
266,266,1-2103,17,14,1-2103,26,3,0,7,6.464645594358444,0.24864021516763246
274,274,1-0033,2,22,1-0033,10,1,0,3,2.4848481118679047,0.24848481118679047
451,451,1-4098,5,14,1-4098,16,1,0,6,3.9696962237358093,0.24810601398348808
525,525,1-3175,7,13,1-3175,6,0,0,3,1.4848481118679047,0.24747468531131744
409,409,1-9645,2,15,1-9645,69,6,0,22,16.888886153697968,0.2447664659956227
305,305,1-7866,17,14,1-7866,318,47,0,62,77.68686097860336,0.24429830496416152
296,296,1-9404,3,19,1-9404,100,17,0,15,24.424240559339523,0.24424240559339525
488,488,1-11350,17,14,1-11350,100,15,0,19,24.404038041830063,0.24404038041830062
533,533,1-7530,8,18,1-7530,25,4,0,4,5.9797974824905396,0.2391918992996216
499,499,1-8627,18,7,1-8627,25,3,0,6,5.969696223735809,0.23878784894943236
