Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,2,MLG45,70,25,1,6,1030.2965059280396,14.718521513257707
4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,2,1-6240,698,77,1,21,1095.5377707481384,1.5695383535073617
166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,9,MLG40,51,21,0,14,33.358513832092285,0.6540885065116134
123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,14,MLG55,92,23,0,40,58.31003952026367,0.6338047773941703
454,454,454,454,454,454,454,454,454,454,454,454,1-0272,9,6,1-0272,111,53,0,18,68.88951778411865,0.6206262863434113
474,474,474,474,474,474,474,474,474,474,474,474,1-8400,10,2,1-8400,33,20,0,0,20.0,0.6060606060606061
463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,2,1-1989,46,26,0,1,26.882750988006592,0.5844076301740564
302,302,302,302,302,302,302,302,302,302,302,302,MLG51,13,7,MLG51,248,95,0,54,142.66855335235596,0.5752764248078869
358,358,358,358,358,358,358,358,358,358,358,358,1-9831,10,8,1-9831,132,9,0,74,74.3235731124878,0.5630573720643015
268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,9,MLG44,59,22,0,12,32.5930118560791,0.5524239297640525
298,298,298,298,298,298,298,298,298,298,298,298,1-7019,20,2,1-7019,107,23,0,40,58.31003952026367,0.544953640376296
209,209,209,209,209,209,209,209,209,209,209,209,1-9938,15,8,1-9938,55,6,0,27,29.83427667617798,0.5424413941123268
422,422,422,422,422,422,422,422,422,422,422,422,1-6878,17,13,1-6878,167,71,0,22,90.42052173614502,0.5414402499170361
353,353,353,353,353,353,353,353,353,353,353,353,MLG50,7,4,MLG50,319,120,0,57,170.31680631637573,0.5339084837503941
282,282,282,282,282,282,282,282,282,282,282,282,1-1608,4,5,1-1608,307,108,0,61,161.8478102684021,0.5271915643921893
281,281,281,281,281,281,281,281,281,281,281,281,1-9995,13,11,1-9995,24,9,0,4,12.531003952026367,0.5221251646677653
399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,15,MLG60,47,21,0,3,23.648252964019775,0.5031543183833995
437,437,437,437,437,437,437,437,437,437,437,437,1-6980,6,12,1-6980,128,20,0,49,63.254798412323,0.4941781125962734
457,457,457,457,457,457,457,457,457,457,457,457,1-8503,11,10,1-8503,16,7,0,1,7.882750988006592,0.492671936750412
462,462,462,462,462,462,462,462,462,462,462,462,1-1183,13,7,1-1183,45,7,0,17,22.00676679611206,0.48903926213582355
471,471,471,471,471,471,471,471,471,471,471,471,1-9794,15,15,1-9794,46,11,0,13,22.475762844085693,0.4886035400888194
208,208,208,208,208,208,208,208,208,208,208,208,1-10468,10,8,1-10468,549,92,0,199,267.66744661331177,0.4875545475652309
379,379,379,379,379,379,379,379,379,379,379,379,1-4640,9,6,1-4640,87,13,0,33,42.13078260421753,0.4842618690139946
149,149,149,149,149,149,149,149,149,149,149,149,MLG58,13,7,MLG58,71,20,0,16,34.12401580810547,0.48061994095923194
388,388,388,388,388,388,388,388,388,388,388,388,MLG49,13,7,MLG49,185,75,0,14,87.35851383209229,0.4722081828761745
446,446,446,446,446,446,446,446,446,446,446,446,1-3534,9,6,1-3534,279,54,0,84,128.1510829925537,0.4593228781095115
314,314,314,314,314,314,314,314,314,314,314,314,1-3139,5,18,1-3139,93,0,0,48,42.372047424316406,0.45561341316469256
384,384,384,384,384,384,384,384,384,384,384,384,1-9270,12,16,1-9270,128,17,0,46,57.60654544830322,0.4500511363148689
327,327,327,327,327,327,327,327,327,327,327,327,P-16616,8,9,P-16616,28,9,0,4,12.531003952026367,0.44753585542951313
246,246,246,246,246,246,246,246,246,246,246,246,MLG56,4,5,MLG56,511,119,0,123,227.5783715248108,0.44535884838514833
380,380,380,380,380,380,380,380,380,380,380,380,1-7004,9,6,1-7004,381,73,0,106,166.57160472869873,0.4371958129362171
346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,9,MLG32,52,13,0,11,22.71026086807251,0.4367357859244713
470,470,470,470,470,470,470,470,470,470,470,470,1-1204,2,20,1-1204,39,2,0,17,17.00676679611206,0.4360709434900528
234,234,234,234,234,234,234,234,234,234,234,234,MLG29,11,10,MLG29,164,29,0,48,71.3720474243164,0.43519541112388055
340,340,340,340,340,340,340,340,340,340,340,340,1-3362,9,6,1-3362,117,27,0,27,50.83427667617798,0.4344809972322904
219,219,219,219,219,219,219,219,219,219,219,219,1-5653,1,14,1-5653,11,3,0,2,4.765501976013184,0.4332274523648349
381,381,381,381,381,381,381,381,381,381,381,381,1-2335,19,20,1-2335,145,13,0,56,62.43405532836914,0.4305796919197872
403,403,403,403,403,403,403,403,403,403,403,403,1-1770,7,4,1-1770,35,8,0,8,15.062007904052734,0.4303430829729353
283,283,283,283,283,283,283,283,283,283,283,283,1-3535,19,20,1-3535,315,33,0,116,135.39911460876465,0.4298384590754433
501,501,501,501,501,501,501,501,501,501,501,501,1-18487,17,13,1-18487,23,9,0,1,9.882750988006592,0.42968482556550397
544,544,544,544,544,544,544,544,544,544,544,544,1-5799,8,21,1-5799,7,3,0,0,3.0,0.42857142857142855
440,440,440,440,440,440,440,440,440,440,440,440,MLG52,7,4,MLG52,125,19,0,39,53.42728853225708,0.42741830825805666
398,398,398,398,398,398,398,398,398,398,398,398,1-0303,16,11,1-0303,212,42,0,55,90.55130434036255,0.4271287940583139
210,210,210,210,210,210,210,210,210,210,210,210,1-7842,13,7,1-7842,21,1,0,9,8.944758892059326,0.42594089962187265
537,537,537,537,537,537,537,537,537,537,537,537,1-4494,20,2,1-4494,16,5,0,2,6.765501976013184,0.422843873500824
103,103,103,103,103,103,103,103,103,103,103,103,1-8820,6,12,1-8820,83,13,0,25,35.068774700164795,0.4225153578333108
64,64,64,64,64,64,64,64,64,64,64,64,1-9674,10,8,1-9674,144,18,0,48,60.372047424316406,0.4192503293355306
92,92,92,92,92,92,92,92,92,92,92,92,1-7807,9,6,1-7807,239,39,0,69,99.90981817245483,0.41803271201863945
250,250,250,250,250,250,250,250,250,250,250,250,1-9333,19,20,1-9333,102,1,0,47,42.489296436309814,0.4165617297677433
506,506,506,506,506,506,506,506,506,506,506,506,1-6227,14,1,1-6227,52,4,0,20,21.655019760131836,0.416442687694843
33,33,33,33,33,33,33,33,33,33,33,33,1-7991,4,5,1-7991,46,5,0,16,19.12401580810547,0.41573947408924933
419,419,419,419,419,419,419,419,419,419,419,419,1-6692,19,20,1-6692,71,9,0,23,29.30327272415161,0.4127221510443889
320,320,320,320,320,320,320,320,320,320,320,320,MLG13,5,18,MLG13,140,0,0,65,57.37881422042847,0.4098486730030605
303,303,303,303,303,303,303,303,303,303,303,303,1-8157,19,20,1-8157,75,5,0,29,30.599778652191162,0.40799704869588216
476,476,476,476,476,476,476,476,476,476,476,476,1-19205,1,14,1-19205,12,4,0,1,4.882750988006592,0.406895915667216
85,85,85,85,85,85,85,85,85,85,85,85,1-8084,11,10,1-8084,82,12,0,24,33.1860237121582,0.40470760624583174
224,224,224,224,224,224,224,224,224,224,224,224,1-9227,5,18,1-9227,801,0,0,365,322.204110622406,0.4022523228744145
509,509,509,509,509,509,509,509,509,509,509,509,1-18935,4,5,1-18935,30,5,0,8,12.062007904052734,0.40206693013509115
342,342,342,342,342,342,342,342,342,342,342,342,MLG65,7,4,MLG65,201,30,0,57,80.31680631637573,0.39958610107649617
461,461,461,461,461,461,461,461,461,461,461,461,1-9651,6,12,1-9651,38,1,0,16,15.124015808105469,0.39800041600277547
479,479,479,479,479,479,479,479,479,479,479,479,1-9286,4,5,1-9286,81,26,0,7,32.17925691604614,0.3972747767413104
162,162,162,162,162,162,162,162,162,162,162,162,1-8067,10,8,1-8067,322,33,0,107,127.45435571670532,0.3958209804866625
332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,2,MLG78,80,29,0,3,31.648252964019775,0.3956031620502472
