,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1989,2,11,1-1989,46,16,0,24,30.975018978118896,0.6733699777851934
1,MLG55,3,15,MLG55,92,43,0,27,59.84689635038376,0.6505097429389539
2,1-8188,10,14,1-8188,140,30,0,83,81.78860729932785,0.5842043378523418
3,MLG08,15,17,MLG08,107,6,0,85,59.036525547504425,0.5517432294159292
4,1-3447,18,5,1-3447,110,16,0,69,59.05317956209183,0.5368470869281076
5,1-11350,17,12,1-11350,100,23,0,49,53.57399708032608,0.5357399708032609
6,1-5775,15,17,1-5775,244,65,0,105,130.51570802927017,0.5349004427429105
7,1-4700,13,3,1-4700,31,2,0,22,15.727100729942322,0.5073258299981395
8,MLG65,18,5,MLG65,201,66,0,50,97.19795620441435,0.4835719214149968
9,1-7122,11,11,1-7122,197,11,0,135,95.2344817519188,0.4834237652381664
10,1-1204,13,3,1-1204,39,11,0,12,18.48750948905945,0.4740387048476782
11,1-7845,3,15,1-7845,36,4,0,20,16.479182481765747,0.4577550689379374
12,1-8328,13,3,1-8328,114,38,0,22,51.72710072994232,0.453746497631073
13,1-7807,13,3,1-7807,239,71,0,60,108.43754744529724,0.4537135876372269
14,MLG69,17,12,MLG69,576,156,0,167,260.201173722744,0.4517381488242083
15,1-10060,15,14,1-10060,36,8,0,13,16.111468613147736,0.4475407948096593
16,1-1833,18,5,1-1833,124,23,0,52,55.44587445259094,0.4471441488112173
17,1-7004,13,3,1-7004,381,32,0,221,169.8949664235115,0.4459185470433373
18,1-4494,3,15,1-4494,16,4,0,5,7.119795620441437,0.4449872262775898
19,1-7682,2,7,1-7682,141,26,0,55,60.31775182485581,0.4277854739351475
20,1-8493,12,10,1-8493,38,15,0,2,16.247918248176575,0.4275767960046467
21,1-7496,13,3,1-7496,246,66,0,60,103.43754744529724,0.4204778351434847
22,MLG29,4,4,MLG29,164,30,0,60,67.43754744529724,0.4112045575932758
23,MLG49,11,11,MLG49,185,41,0,54,74.69379270076752,0.4037502308149595
24,1-9379,8,8,1-9379,58,14,0,15,23.35938686132431,0.4027480493331777
25,1-3108,9,6,1-3108,18,1,0,10,7.2395912408828735,0.4021995133823818
26,1-3596,8,8,1-3596,223,65,0,39,89.3344058394432,0.4006027167688036
