Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
236,236,236,1-7024,6,2,1-7024,498,68,1,0,1068.0,2.144578313253012
4,4,4,1-6240,6,2,1-6240,698,51,1,0,1051.0,1.505730659025788
268,268,268,MLG44,2,12,MLG44,59,28,0,17,36.167405873537064,0.6130068792124926
485,485,485,1-5980,13,18,1-5980,29,10,0,11,15.2847920358181,0.5270617943385552
346,346,346,MLG32,13,18,MLG32,52,21,0,13,27.245663315057755,0.5239550637511107
91,91,91,72-12171,19,9,72-12171,19,2,0,16,9.686970233917236,0.509840538627223
462,462,462,1-1183,2,12,1-1183,45,19,0,6,21.882613837718964,0.48628030750486584
166,166,166,MLG40,20,19,MLG40,51,20,0,9,24.323920756578445,0.4769396226780087
483,483,483,1-9491,2,12,1-9491,80,26,0,23,37.05001971125603,0.46312524639070035
375,375,375,MLG14,20,19,MLG14,232,85,0,40,104.21742558479309,0.44921304131376333
400,400,400,1-18709,20,15,1-18709,33,5,0,20,14.608712792396545,0.44268826643625897
302,302,302,MLG51,12,10,MLG51,248,100,0,17,108.16740587353706,0.43615889465135915
526,526,526,1-5002,17,15,1-5002,45,9,0,22,19.5695840716362,0.43487964603636
283,283,283,1-3535,9,9,1-3535,315,57,0,158,132.9088310599327,0.4219327970156594
434,434,434,MLG59,8,14,MLG59,71,23,0,13,29.245663315057755,0.4119107509163064
443,443,443,1-3447,18,16,1-3447,110,34,0,22,44.5695840716362,0.40517803701487454
484,484,484,MLG31,13,18,MLG31,33,10,0,6,12.882613837718964,0.39038223750663525
378,378,378,1-6561,10,17,1-6561,65,19,0,13,25.245663315057755,0.3883948202316578
357,357,357,1-4760,18,16,1-4760,40,14,0,3,15.441306918859482,0.386032672971487
260,260,260,1-0129,10,17,1-0129,142,40,0,29,53.93263354897499,0.3798072785139084
412,412,412,1-6858,15,13,1-6858,23,8,0,1,8.480435639619827,0.36871459302694903
234,234,234,MLG29,17,15,MLG29,164,35,0,52,59.98265326023102,0.36574788573311595
292,292,292,1-9997,1,7,1-9997,16,1,0,10,5.804356396198273,0.36277227476239204
345,345,345,1-1131,18,16,1-1131,138,38,0,25,50.01089099049568,0.36239776080069336
250,250,250,1-9333,9,8,1-9333,102,23,0,29,36.93263354897499,0.36208464263700973
423,423,423,1-7122,9,9,1-7122,197,4,0,138,70.30011826753616,0.35685339222099577
105,105,105,1-1258,10,17,1-1258,435,136,0,37,153.7761186659336,0.3535083187722612
327,327,327,P-16616,20,19,P-16616,28,6,0,8,9.843485116958618,0.3515530398913792
440,440,440,MLG52,12,10,MLG52,125,36,0,16,43.686970233917236,0.3494957618713379
299,299,299,MLG54,18,16,MLG54,595,149,0,119,206.17184111475945,0.34650729599119234
217,217,217,1-9630,10,17,1-9630,33,8,0,7,11.363049477338791,0.34433483264663
398,398,398,1-0303,13,18,1-0303,212,37,0,74,72.55223733186722,0.34222753458427935
390,390,390,MLG64,13,18,MLG64,245,55,0,60,83.82613837718964,0.3421475035803659
