Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
441,441,441,441,441,441,441,441,441,441,441,441,1-9997,7,1-9997,7,16,3,0,4,5.522290468215942,0.3451431542634964
123,123,123,123,123,123,123,123,123,123,123,123,1-11350,2,1-11350,2,100,28,0,10,34.305726170539856,0.3430572617053986
345,345,345,345,345,345,345,345,345,345,345,345,1-3584,8,1-3584,17,26,7,0,3,8.891717851161957,0.34198914812161374
124,124,124,124,124,124,124,124,124,124,124,124,1-0292,18,1-0292,18,99,6,0,44,33.745195150375366,0.34086055707449864
150,150,150,150,150,150,150,150,150,150,150,150,1-3083,3,1-3083,3,78,7,0,31,26.547751128673553,0.340355783700943
64,64,64,64,64,64,64,64,64,64,64,64,MLG29,7,MLG29,7,164,23,0,52,55.78977608680725,0.34018156150492224
189,189,189,189,189,189,189,189,189,189,189,189,MLG10,9,MLG10,20,60,12,0,13,20.197444021701813,0.33662406702836356
37,37,37,37,37,37,37,37,37,37,37,37,1-5775,9,1-5775,20,244,8,0,117,81.77699619531631,0.33515162375129637
89,89,89,89,89,89,89,89,89,89,89,89,1-9831,5,1-9831,5,132,7,0,59,44.20378440618515,0.33487715459231177
80,80,80,80,80,80,80,80,80,80,80,80,1-0053,7,1-0053,7,142,30,0,27,47.02546066045761,0.33116521591871556
247,247,247,247,247,247,247,247,247,247,247,247,1-6734,14,1-6734,14,44,7,0,12,14.566871404647827,0.3310652591965415
166,166,166,166,166,166,166,166,166,166,166,166,MLG58,12,MLG58,12,71,14,0,15,23.458589255809784,0.3304026655747857
111,111,111,111,111,111,111,111,111,111,111,111,1-0272,20,1-0272,8,111,5,0,50,36.52863085269928,0.32908676443873225
137,137,137,137,137,137,137,137,137,137,137,137,1-6611,20,1-6611,8,89,5,0,38,28.961759448051453,0.3254130275061961
20,20,20,20,20,20,20,20,20,20,20,20,1-8067,6,1-8067,6,322,50,0,85,103.59867244958878,0.3217350076074186
70,70,70,70,70,70,70,70,70,70,70,70,1-1224,16,1-1224,16,151,12,0,58,48.573211789131165,0.3216768992657693
7,7,7,7,7,7,7,7,7,7,7,7,MLG69,13,MLG69,13,576,106,0,124,184.1910045146942,0.3197760495046775
421,421,421,421,421,421,421,421,421,421,421,421,1-5282,9,1-5282,20,17,1,0,7,5.414008319377899,0.31847107761046467
13,13,13,13,13,13,13,13,13,13,13,13,1-1258,15,1-1258,15,435,91,0,75,138.29294627904892,0.31791481903229635
84,84,84,84,84,84,84,84,84,84,84,84,1-2382,4,1-2382,4,139,25,0,30,43.91717851161957,0.3159509245440257
114,114,114,114,114,114,114,114,114,114,114,114,1-7152,20,1-7152,8,109,1,0,53,34.42034870386124,0.3157830156317545
553,553,553,553,553,553,553,553,553,553,553,553,1-4847,6,1-4847,6,2,0,0,1,0.6305726170539856,0.3152863085269928
280,280,280,280,280,280,280,280,280,280,280,280,1-8314,15,1-8314,15,36,0,0,18,11.35030710697174,0.3152863085269928
556,556,556,556,556,556,556,556,556,556,556,556,1-9455,9,1-9455,20,2,0,0,1,0.6305726170539856,0.3152863085269928
199,199,199,199,199,199,199,199,199,199,199,199,1-20167,7,1-20167,4,56,8,0,15,17.458589255809784,0.3117605224251747
356,356,356,356,356,356,356,356,356,356,356,356,1-18613,8,1-18613,19,25,4,0,6,7.783435702323914,0.31133742809295656
163,163,163,163,163,163,163,163,163,163,163,163,1-6692,12,1-6692,12,71,15,0,11,21.93629878759384,0.30896195475484284
445,445,445,445,445,445,445,445,445,445,445,445,1-5654,8,1-5654,19,15,4,0,1,4.630572617053986,0.30870484113693236
32,32,32,32,32,32,32,32,32,32,32,32,1-7874,8,1-7874,19,258,61,0,29,79.28660589456558,0.3073124259479286
0,0,0,0,0,0,0,0,0,0,0,0,1-6098,7,1-6098,7,1327,194,0,339,407.7641171813011,0.30728268061891567
45,45,45,45,45,45,45,45,45,45,45,45,1-3596,4,1-3596,4,223,42,0,42,68.4840499162674,0.30710336285321704
376,376,376,376,376,376,376,376,376,376,376,376,1-18487,15,1-18487,15,23,2,0,8,7.044580936431885,0.30628612767095154
26,26,26,26,26,26,26,26,26,26,26,26,1-18558,17,1-18558,17,307,77,0,27,94.02546066045761,0.30627185882885216
77,77,77,77,77,77,77,77,77,77,77,77,1-9674,6,1-9674,6,144,34,0,16,44.08916187286377,0.30617473522822064
29,29,29,29,29,29,29,29,29,29,29,29,1-3534,20,1-3534,8,279,23,0,96,83.53497123718262,0.2994084990580022
428,428,428,428,428,428,428,428,428,428,428,428,1-9606,7,1-9606,7,16,1,0,6,4.783435702323914,0.2989647313952446
102,102,102,102,102,102,102,102,102,102,102,102,1-17907,20,1-17907,8,119,4,0,50,35.52863085269928,0.2985599231319267
125,125,125,125,125,125,125,125,125,125,125,125,1-1390,16,1-1390,16,98,20,0,14,28.8280166387558,0.2941634350893449
78,78,78,78,78,78,78,78,78,78,78,78,1-1570,14,1-1570,14,142,26,0,25,41.76431542634964,0.2941148973686594
61,61,61,61,61,61,61,61,61,61,61,61,1-6927,8,1-6927,19,179,51,0,2,52.26114523410797,0.2919617052184803
57,57,57,57,57,57,57,57,57,57,57,57,MLG75,21,MLG75,9,185,54,0,0,54.0,0.2918918918918919
43,43,43,43,43,43,43,43,43,43,43,43,MLG14,2,MLG14,2,232,56,0,18,67.35030710697174,0.2903030478748782
418,418,418,418,418,418,418,418,418,418,418,418,1-17835,16,1-17835,16,17,3,0,3,4.891717851161957,0.2877481088918798
317,317,317,317,317,317,317,317,317,317,317,317,1-9504,8,1-9504,19,30,8,0,1,8.630572617053986,0.2876857539017995
60,60,60,60,60,60,60,60,60,60,60,60,1-3068,20,1-3068,8,180,7,0,71,51.77065581083298,0.28761475450462765
38,38,38,38,38,38,38,38,38,38,38,38,1-4649,13,1-4649,13,244,27,0,68,69.87893795967102,0.2863890899986517
122,122,122,122,122,122,122,122,122,122,122,122,1-9404,6,1-9404,6,100,17,0,18,28.35030710697174,0.2835030710697174
394,394,394,394,394,394,394,394,394,394,394,394,1-9697,9,1-9697,20,20,5,0,1,5.630572617053986,0.2815286308526993
299,299,299,299,299,299,299,299,299,299,299,299,MLG31,8,MLG31,19,33,8,0,2,9.261145234107971,0.28064076466993854
216,216,216,216,216,216,216,216,216,216,216,216,1-8397,4,1-8397,4,51,8,0,10,14.305726170539856,0.28050443471646774
212,212,212,212,212,212,212,212,212,212,212,212,MLG32,8,MLG32,19,52,12,0,4,14.522290468215942,0.2792748166964604
454,454,454,454,454,454,454,454,454,454,454,454,1-5913,4,1-5913,4,14,2,0,3,3.891717851161957,0.2779798465115683
326,326,326,326,326,326,326,326,326,326,326,326,1-0027,7,1-0027,7,29,3,0,8,8.044580936431885,0.27739934263558225
72,72,72,72,72,72,72,72,72,72,72,72,1-9497,7,1-9497,7,150,22,0,31,41.54775112867355,0.27698500752449035
433,433,433,433,433,433,433,433,433,433,433,433,1-20641,20,1-20641,8,16,0,0,7,4.414008319377899,0.2758755199611187
387,387,387,387,387,387,387,387,387,387,387,387,1-9436,4,1-9436,4,21,2,0,6,5.783435702323914,0.27540170011066256
270,270,270,270,270,270,270,270,270,270,270,270,1-9651,9,1-9651,20,38,1,0,15,10.458589255809784,0.2752260330476259
381,381,381,381,381,381,381,381,381,381,381,381,1-9752,9,1-9752,20,22,1,0,8,6.044580936431885,0.27475367892872204
221,221,221,221,221,221,221,221,221,221,221,221,1-4355,3,1-4355,3,49,7,0,10,13.305726170539856,0.2715454320518338
145,145,145,145,145,145,145,145,145,145,145,145,1-9491,9,1-9491,20,80,9,0,20,21.611452341079712,0.2701431542634964
233,233,233,233,233,233,233,233,233,233,233,233,1-3587,13,1-3587,13,46,6,0,10,12.305726170539856,0.2675157863160838
88,88,88,88,88,88,88,88,88,88,88,88,1-8267,20,1-8267,8,133,4,0,50,35.52863085269928,0.26713256280225023
439,439,439,439,439,439,439,439,439,439,439,439,1-4682,16,1-4682,16,16,3,0,2,4.261145234107971,0.2663215771317482
154,154,154,154,154,154,154,154,154,154,154,154,1-9417,6,1-9417,6,76,15,0,8,20.044580936431885,0.2637444860056827
475,475,475,475,475,475,475,475,475,475,475,475,1-4499,9,1-4499,20,12,0,0,5,3.152863085269928,0.26273859043916065
126,126,126,126,126,126,126,126,126,126,126,126,1-6693,7,1-6693,7,98,15,0,17,25.719734489917755,0.2624462703052832
213,213,213,213,213,213,213,213,213,213,213,213,1-6227,8,1-6227,19,52,13,0,1,13.630572617053986,0.2621263964818074
350,350,350,350,350,350,350,350,350,350,350,350,1-9609,12,1-9609,12,25,4,0,4,6.522290468215942,0.2608916187286377
329,329,329,329,329,329,329,329,329,329,329,329,1-5980,4,1-5980,4,29,5,0,4,7.522290468215942,0.2593893264902049
214,214,214,214,214,214,214,214,214,214,214,214,1-8450,12,1-8450,12,52,9,0,7,13.4140083193779,0.257961698449575
354,354,354,354,354,354,354,354,354,354,354,354,1-7530,20,1-7530,13,25,2,0,7,6.414008319377899,0.256560332775116
290,290,290,290,290,290,290,290,290,290,290,290,1-3509,18,1-3509,18,35,2,0,11,8.936298787593842,0.2553228225026812
295,295,295,295,295,295,295,295,295,295,295,295,1-1942,1,1-1942,1,34,3,0,9,8.67515355348587,0.2551515751025256
300,300,300,300,300,300,300,300,300,300,300,300,1-18709,7,1-18709,3,33,4,0,7,8.4140083193779,0.25496994907205756
184,184,184,184,184,184,184,184,184,184,184,184,1-2701,8,1-2701,19,61,13,0,4,15.522290468215942,0.25446377816747445
486,486,486,486,486,486,486,486,486,486,486,486,1-5406,9,1-5406,20,10,0,0,4,2.5222904682159424,0.25222904682159425
532,532,532,532,532,532,532,532,532,532,532,532,1-4136,9,1-4136,20,5,0,0,2,1.2611452341079712,0.25222904682159425
277,277,277,277,277,277,277,277,277,277,277,277,1-10060,9,1-10060,20,36,4,0,8,9.044580936431885,0.2512383593453301
412,412,412,412,412,412,412,412,412,412,412,412,1-0055,16,1-0055,16,18,2,0,4,4.522290468215942,0.2512383593453301
343,343,343,343,343,343,343,343,343,343,343,343,MLG67,9,MLG67,20,27,3,0,6,6.783435702323914,0.2512383593453301
48,48,48,48,48,48,48,48,48,48,48,48,MLG30,18,MLG30,18,208,18,0,54,52.05092132091522,0.25024481404286164
49,49,49,49,49,49,49,49,49,49,49,49,1-6974,9,1-6974,20,207,7,0,71,51.77065581083298,0.2500997865257632
545,545,545,545,545,545,545,545,545,545,545,545,1-4926,17,1-4926,19,4,1,0,0,1.0,0.25
332,332,332,332,332,332,332,332,332,332,332,332,P-16616,17,P-16616,17,28,7,0,0,7.0,0.25
47,47,47,47,47,47,47,47,47,47,47,47,1-0303,9,1-0303,20,212,14,0,61,52.46492964029312,0.24747608320892983
179,179,179,179,179,179,179,179,179,179,179,179,1-7467,9,1-7467,20,64,0,0,25,15.76431542634964,0.24631742853671312
210,210,210,210,210,210,210,210,210,210,210,210,1-1191,22,1-1191,10,53,13,0,0,13.0,0.24528301886792453
91,91,91,91,91,91,91,91,91,91,91,91,1-9270,14,1-9270,14,128,23,0,13,31.197444021701813,0.2437300314195454
404,404,404,404,404,404,404,404,404,404,404,404,1-20578,5,1-20578,5,19,4,0,1,4.630572617053986,0.24371434826599925
465,465,465,465,465,465,465,465,465,465,465,465,1-18498,11,1-18498,11,13,0,0,5,3.152863085269928,0.2425279296361483
235,235,235,235,235,235,235,235,235,235,235,235,1-1989,8,1-1989,19,46,8,0,5,11.152863085269928,0.24245354533195496
14,14,14,14,14,14,14,14,14,14,14,14,1-1317,6,1-1317,6,414,57,0,68,99.87893795967102,0.2412534733325387
472,472,472,472,472,472,472,472,472,472,472,472,1-1935,9,1-1935,20,12,1,0,3,2.891717851161957,0.24097648759682974
473,473,473,473,473,473,473,473,473,473,473,473,1-5161,9,1-5161,20,12,1,0,3,2.891717851161957,0.24097648759682974
11,11,11,11,11,11,11,11,11,11,11,11,MLG56,13,MLG56,13,511,55,0,108,123.10184264183044,0.2409038016474177
172,172,172,172,172,172,172,172,172,172,172,172,1-6900,9,1-6900,20,67,6,0,16,16.08916187286377,0.24013674437110102
4,4,4,4,4,4,4,4,4,4,4,4,MLG68,17,MLG68,17,642,105,0,76,152.9235188961029,0.2381986275640232
10,10,10,10,10,10,10,10,10,10,10,10,MLG62,4,MLG62,4,525,60,0,103,124.94897955656052,0.2379980562982105
231,231,231,231,231,231,231,231,231,231,231,231,1-7991,15,1-7991,15,46,9,0,3,10.891717851161957,0.23677647502525992
440,440,440,440,440,440,440,440,440,440,440,440,1-2034,20,1-2034,8,16,0,0,6,3.7834357023239136,0.2364647313952446
504,504,504,504,504,504,504,504,504,504,504,504,1-9861,9,1-9861,20,8,0,0,3,1.8917178511619568,0.2364647313952446
505,505,505,505,505,505,505,505,505,505,505,505,1-9855,9,1-9855,20,8,0,0,3,1.8917178511619568,0.2364647313952446
431,431,431,431,431,431,431,431,431,431,431,431,1-8503,9,1-8503,20,16,0,0,6,3.7834357023239136,0.2364647313952446
33,33,33,33,33,33,33,33,33,33,33,33,1-6296,18,1-6296,18,254,18,0,66,59.61779272556305,0.23471571939198052
250,250,250,250,250,250,250,250,250,250,250,250,1-18234,9,1-18234,20,43,0,0,16,10.08916187286377,0.23463167146194813
191,191,191,191,191,191,191,191,191,191,191,191,MLG44,8,MLG44,19,59,5,0,14,13.828016638755798,0.23437316336874234
385,385,385,385,385,385,385,385,385,385,385,385,1-18615,9,1-18615,20,22,2,0,5,5.152863085269928,0.23422104933045126
127,127,127,127,127,127,127,127,127,127,127,127,1-5891,17,1-5891,17,96,13,0,15,22.458589255809784,0.2339436380813519
46,46,46,46,46,46,46,46,46,46,46,46,1-2282,4,1-2282,4,219,29,0,35,51.070041596889496,0.23319653697209816
331,331,331,331,331,331,331,331,331,331,331,331,1-5981,2,1-5981,2,28,4,0,4,6.522290468215942,0.2329389452934265
512,512,512,512,512,512,512,512,512,512,512,512,1-5799,14,1-5799,14,7,1,0,1,1.6305726170539856,0.2329389452934265
151,151,151,151,151,151,151,151,151,151,151,151,MLG38,4,MLG38,4,77,11,0,11,17.93629878759384,0.2329389452934265
81,81,81,81,81,81,81,81,81,81,81,81,1-7682,11,1-7682,11,141,3,0,47,32.63691300153732,0.23146746809600938
243,243,243,243,243,243,243,243,243,243,243,243,1-19166,13,1-19166,13,45,6,0,7,10.4140083193779,0.23142240709728665
358,358,358,358,358,358,358,358,358,358,358,358,1-8627,11,1-8627,11,25,2,0,6,5.783435702323914,0.23133742809295654
175,175,175,175,175,175,175,175,175,175,175,175,1-19547,20,1-19547,8,66,2,0,21,15.242024958133698,0.23093977209293481
246,246,246,246,246,246,246,246,246,246,246,246,1-6538,11,1-6538,11,44,0,0,16,10.08916187286377,0.22929913347417658
380,380,380,380,380,380,380,380,380,380,380,380,1-9722,9,1-9722,20,22,0,0,8,5.044580936431885,0.22929913347417658
420,420,420,420,420,420,420,420,420,420,420,420,1-8678,3,1-8678,3,17,2,0,3,3.891717851161957,0.2289245794801151
327,327,327,327,327,327,327,327,327,327,327,327,1-8988,2,1-8988,2,29,6,0,1,6.630572617053986,0.2286404350708271
297,297,297,297,297,297,297,297,297,297,297,297,1-9630,14,1-9630,14,33,5,0,4,7.522290468215942,0.2279481960065437
3,3,3,3,3,3,3,3,3,3,3,3,1-6181,18,1-6181,18,659,44,0,167,149.3056270480156,0.22656392571777784
493,493,493,493,493,493,493,493,493,493,493,493,1-0033,20,1-0033,8,10,1,0,2,2.261145234107971,0.22611452341079713
488,488,488,488,488,488,488,488,488,488,488,488,1-9576,9,1-9576,20,10,1,0,2,2.261145234107971,0.22611452341079713
403,403,403,403,403,403,403,403,403,403,403,403,72-12171,17,72-12171,17,19,3,0,2,4.261145234107971,0.22427080179515638
75,75,75,75,75,75,75,75,75,75,75,75,1-2545,2,1-2545,2,145,18,0,23,32.50317019224167,0.22415979442925288
18,18,18,18,18,18,18,18,18,18,18,18,MLG63,3,MLG63,3,380,34,0,81,85.07638198137283,0.22388521574045483
425,425,425,425,425,425,425,425,425,425,425,425,1-0003,11,1-0003,11,17,0,0,6,3.7834357023239136,0.2225550413131714
316,316,316,316,316,316,316,316,316,316,316,316,1-8181,7,1-8181,7,30,1,0,9,6.67515355348587,0.222505118449529
337,337,337,337,337,337,337,337,337,337,337,337,1-6532,21,1-6532,9,27,6,0,0,6.0,0.2222222222222222
190,190,190,190,190,190,190,190,190,190,190,190,1-7819,1,1-7819,1,59,3,0,16,13.08916187286377,0.22185020123497914
94,94,94,94,94,94,94,94,94,94,94,94,1-1005,7,1-1005,7,125,15,0,20,27.611452341079712,0.2208916187286377
36,36,36,36,36,36,36,36,36,36,36,36,MLG64,8,MLG64,19,245,38,0,25,53.76431542634964,0.219446185413672
152,152,152,152,152,152,152,152,152,152,152,152,1-10038,16,1-10038,16,76,4,0,20,16.611452341079712,0.2185717413299962
205,205,205,205,205,205,205,205,205,205,205,205,1-8398,4,1-8398,4,54,8,0,6,11.783435702323914,0.21821177226525765
142,142,142,142,142,142,142,142,142,142,142,142,1-8084,7,1-8084,7,82,4,0,22,17.872597575187683,0.21795850701448394
161,161,161,161,161,161,161,161,161,161,161,161,1-8285,11,1-8285,11,72,3,0,20,15.611452341079712,0.21682572695944044
194,194,194,194,194,194,194,194,194,194,194,194,1-8018,9,1-8018,20,58,3,0,15,12.458589255809784,0.21480326303120317
268,268,268,268,268,268,268,268,268,268,268,268,1-8493,15,1-8493,15,38,5,0,5,8.152863085269928,0.21454902855973496
174,174,174,174,174,174,174,174,174,174,174,174,MLG41,8,MLG41,19,66,11,0,5,14.152863085269928,0.21443731947378677
450,450,450,450,450,450,450,450,450,450,450,450,1-11206,14,1-11206,14,14,3,0,0,3.0,0.21428571428571427
423,423,423,423,423,423,423,423,423,423,423,423,MLG46,14,MLG46,14,17,3,0,1,3.6305726170539856,0.2135630951208227
368,368,368,368,368,368,368,368,368,368,368,368,1-6858,5,1-6858,5,23,3,0,3,4.891717851161957,0.21268338483312857
220,220,220,220,220,220,220,220,220,220,220,220,MLG35,8,MLG35,19,49,6,0,7,10.4140083193779,0.2125307820281204
65,65,65,65,65,65,65,65,65,65,65,65,1-4319,5,1-4319,5,163,15,0,31,34.54775112867355,0.21194939342744512
255,255,255,255,255,255,255,255,255,255,255,255,1-3564,3,1-3564,3,41,3,0,9,8.67515355348587,0.211589111060631
101,101,101,101,101,101,101,101,101,101,101,101,1-18371,22,1-18371,10,120,7,0,29,25.286605894565582,0.21072171578804652
59,59,59,59,59,59,59,59,59,59,59,59,1-8573,5,1-8573,5,184,16,0,36,38.70061421394348,0.21032942507577979
521,521,521,521,521,521,521,521,521,521,521,521,1-3551,6,1-3551,6,6,0,0,2,1.2611452341079712,0.21019087235132852
115,115,115,115,115,115,115,115,115,115,115,115,1-8421,14,1-8421,14,109,19,0,6,22.783435702323914,0.20902234589287993
286,286,286,286,286,286,286,286,286,286,286,286,1-1770,11,1-1770,11,35,1,0,10,7.305726170539856,0.20873503344399588
93,93,93,93,93,93,93,93,93,93,93,93,MLG52,12,MLG52,12,125,16,0,16,26.08916187286377,0.20871329498291016
417,417,417,417,417,417,417,417,417,417,417,417,1-5425,5,1-5425,5,17,1,0,4,3.5222904682159424,0.20719355695387898
157,157,157,157,157,157,157,157,157,157,157,157,1-17733,6,1-17733,6,74,9,0,10,15.305726170539856,0.20683413743972778
357,357,357,357,357,357,357,357,357,357,357,357,1-9650,16,1-9650,16,25,2,0,5,5.152863085269928,0.2061145234107971
311,311,311,311,311,311,311,311,311,311,311,311,1-8938,4,1-8938,4,30,3,0,5,6.152863085269928,0.20509543617566425
30,30,30,30,30,30,30,30,30,30,30,30,1-10785,14,1-10785,14,279,28,0,46,57.00634038448334,0.2043238006612306
227,227,227,227,227,227,227,227,227,227,227,227,1-1957,22,1-1957,10,47,2,0,12,9.566871404647827,0.20355045541803887
144,144,144,144,144,144,144,144,144,144,144,144,1-7058,17,1-7058,17,80,15,0,2,16.26114523410797,0.20326431542634965
21,21,21,21,21,21,21,21,21,21,21,21,MLG02,18,MLG02,18,320,15,0,79,64.81523674726486,0.2025476148352027
351,351,351,351,351,351,351,351,351,351,351,351,1-2324,11,1-2324,11,25,0,0,8,5.044580936431885,0.2017832374572754
103,103,103,103,103,103,103,103,103,103,103,103,1-3362,20,1-3362,8,117,7,0,26,23.394888043403625,0.19995630806327885
176,176,176,176,176,176,176,176,176,176,176,176,1-6561,14,1-6561,14,65,9,0,6,12.783435702323914,0.19666824157421406
319,319,319,319,319,319,319,319,319,319,319,319,1-18935,2,1-18935,2,30,4,0,3,5.891717851161957,0.19639059503873188
325,325,325,325,325,325,325,325,325,325,325,325,1-9338,15,1-9338,15,29,5,0,1,5.630572617053986,0.19415767645013743
162,162,162,162,162,162,162,162,162,162,162,162,1-7614,9,1-7614,20,72,0,0,22,13.872597575187683,0.19267496632205117
304,304,304,304,304,304,304,304,304,304,304,304,1-1592,1,1-1592,1,32,3,0,5,6.152863085269928,0.19227697141468525
261,261,261,261,261,261,261,261,261,261,261,261,1-5214,20,1-5214,8,40,2,0,9,7.67515355348587,0.19187883883714676
79,79,79,79,79,79,79,79,79,79,79,79,1-0129,15,1-0129,15,142,14,0,21,27.242024958133698,0.1918452461840401
426,426,426,426,426,426,426,426,426,426,426,426,1-3639,5,1-3639,5,17,2,0,2,3.261145234107971,0.19183207259458654
51,51,51,51,51,51,51,51,51,51,51,51,MLG65,4,MLG65,4,201,24,0,23,38.50317019224167,0.19155806065791875
283,283,283,283,283,283,283,283,283,283,283,283,1-6909,4,1-6909,4,36,5,0,3,6.891717851161957,0.19143660697672102
24,24,24,24,24,24,24,24,24,24,24,24,1-3535,22,1-3535,10,315,21,0,62,60.09550225734711,0.19077937224554636
12,12,12,12,12,12,12,12,12,12,12,12,1-7024,21,1-7024,9,498,95,0,0,95.0,0.19076305220883535
312,312,312,312,312,312,312,312,312,312,312,312,1-1850,9,1-1850,20,30,0,0,9,5.67515355348587,0.18917178511619567
121,121,121,121,121,121,121,121,121,121,121,121,1-9333,22,1-9333,20,102,1,0,29,19.286605894565582,0.18908437151534885
477,477,477,477,477,477,477,477,477,477,477,477,1-8222,16,1-8222,16,12,1,0,2,2.261145234107971,0.1884287695089976
160,160,160,160,160,160,160,160,160,160,160,160,1-5197,6,1-5197,6,72,6,0,12,13.566871404647827,0.1884287695089976
449,449,449,449,449,449,449,449,449,449,449,449,MLG43,4,MLG43,4,14,2,0,1,2.6305726170539856,0.18789804407528468
63,63,63,63,63,63,63,63,63,63,63,63,1-3052,1,1-3052,1,166,16,0,24,31.133742809295654,0.18755266752587743
429,429,429,429,429,429,429,429,429,429,429,429,1-9452,8,1-9452,19,16,3,0,0,3.0,0.1875
35,35,35,35,35,35,35,35,35,35,35,35,1-7496,20,1-7496,8,246,12,0,54,46.05092132091522,0.18719886715819195
106,106,106,106,106,106,106,106,106,106,106,106,1-9963,14,1-9963,14,116,16,0,9,21.67515355348587,0.18685477201280923
406,406,406,406,406,406,406,406,406,406,406,406,1-3265,3,1-3265,3,19,1,0,4,3.5222904682159424,0.18538370885347066
27,27,27,27,27,27,27,27,27,27,27,27,1-1608,11,1-1608,11,307,30,0,42,56.484049916267395,0.18398713327774396
148,148,148,148,148,148,148,148,148,148,148,148,1-0278,15,1-0278,15,79,12,0,4,14.522290468215942,0.1838264616229866
158,158,158,158,158,158,158,158,158,158,158,158,1-9808,18,1-9808,18,74,4,0,15,13.458589255809784,0.1818728277812133
483,483,483,483,483,483,483,483,483,483,483,483,1-8578,1,1-8578,1,11,2,0,0,2.0,0.18181818181818182
281,281,281,281,281,281,281,281,281,281,281,281,1-3312,6,1-3312,6,36,4,0,4,6.522290468215942,0.1811747352282206
104,104,104,104,104,104,104,104,104,104,104,104,1-9394,22,1-9394,10,117,1,0,32,21.17832374572754,0.18101131406604734
