,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1183,16,9,1-1183,45,20,0,21,33.76228553056717,0.7502730117903815
1,1-11350,4,13,1-11350,100,50,0,34,72.28179562091827,0.7228179562091828
2,1-2423,4,13,1-2423,79,24,0,34,46.281795620918274,0.5858455141888389
3,1-1015,6,14,1-1015,155,78,0,19,90.45159167051315,0.5835586559387945
4,1-1131,17,11,1-1131,138,69,0,17,80.14089781045914,0.5807311435540518
5,1-9394,7,7,1-9394,117,26,0,62,66.6315096616745,0.5695000825784146
6,1-7005,13,12,1-7005,285,50,0,153,150.26808029413223,0.5272564220846745
7,1-1462,13,12,1-1462,192,29,0,107,99.12212151288986,0.5162610495463014
8,1-9277,13,12,1-9277,48,16,0,12,23.864163160324097,0.4971700658400853
9,1-8084,1,15,1-8084,82,9,0,48,40.45665264129639,0.4933738126987364
10,1-7140,4,13,1-7140,397,142,0,80,194.42775440216064,0.4897424544135029
11,MLG59,8,2,MLG59,71,19,0,23,34.072979390621185,0.4799011181777631
12,MLG14,4,13,MLG14,232,66,0,67,109.90824431180954,0.4737424323784894
13,1-7058,21,18,1-7058,80,5,0,50,37.7673465013504,0.47209183126688
14,1-7122,18,22,1-7122,197,10,0,125,91.918366253376,0.4665906916415026
15,1-19448,15,10,1-19448,45,9,0,18,20.796244740486145,0.4621387720108032
16,1-9379,8,2,1-9379,58,18,0,13,26.519510090351105,0.4572329325922604
17,MLG57,2,20,MLG57,629,89,0,295,282.3273443579674,0.4488511039077383
18,MLG52,20,17,MLG52,125,52,0,5,55.27673465013504,0.4422138772010803
19,MLG69,5,10,MLG69,576,96,0,232,248.04048776626587,0.4306258468164338
20,MLG11,12,1,MLG11,87,5,0,49,37.1119995713234,0.4265747077163608
21,1-3584,1,11,1-3584,26,9,0,3,10.966040790081024,0.4217707996185009
22,1-8267,14,3,1-8267,133,33,0,35,55.93714255094528,0.4205800191800397
23,MLG55,2,20,MLG55,92,11,0,42,38.52457106113434,0.4187453376210254
24,1-6035,1,15,1-6035,23,7,0,4,9.621387720108032,0.4183212052220884
25,1-7807,6,14,1-7807,239,71,0,44,99.83526492118835,0.4177207737288215
26,1-7004,6,14,1-7004,381,38,0,181,156.61779433488846,0.4110703263382899
27,1-17835,10,8,1-17835,17,5,0,3,6.966040790081024,0.4097671052988837
28,1-5282,16,9,1-5282,17,5,0,3,6.966040790081024,0.4097671052988837
29,1-9643,20,17,1-9643,8,0,0,5,3.2767346501350403,0.40959183126688
30,1-8938,20,17,1-8938,30,7,0,8,12.242775440216064,0.4080925146738688
31,1-1250,4,13,1-1250,34,6,0,12,13.864163160324097,0.4077695047154146
32,MLG32,14,3,MLG32,52,12,0,14,21.17485702037812,0.4072087888534252
33,1-6858,14,3,1-6858,23,8,0,2,9.310693860054016,0.4048127765240876
34,MLG65,5,10,MLG65,201,39,0,64,80.94220352172852,0.4026975299588483
35,1-3108,5,10,1-3108,18,2,0,8,7.242775440216064,0.4023764133453369
36,1-6909,20,17,1-6909,36,0,0,22,14.417632460594175,0.4004897905720604
37,1-2545,11,21,1-2545,145,58,0,0,58.0,0.4
38,1-1942,3,4,1-1942,34,9,0,7,13.587428510189056,0.3996302502996781
39,1-7530,6,14,1-7530,25,8,0,3,9.966040790081024,0.3986416316032409
40,1-5002,1,15,1-5002,45,12,0,9,17.898122370243073,0.3977360526720683
41,1-0303,19,5,1-0303,212,39,0,69,84.21893817186356,0.3972591423201111
42,1-4929,1,15,1-4929,10,2,0,3,3.966040790081024,0.3966040790081024
43,1-7842,8,2,1-7842,21,7,0,2,8.310693860054016,0.3957473266692388
44,1-8066,18,22,1-8066,86,22,0,18,33.796244740486145,0.3929795900056528
45,1-4149,13,12,1-4149,16,3,0,5,6.27673465013504,0.39229591563344
46,1-9452,5,10,1-9452,16,3,0,5,6.27673465013504,0.39229591563344
47,1-9651,16,9,1-9651,38,9,0,9,14.898122370243073,0.3920558518485019
48,1-3052,13,12,1-3052,166,23,0,64,64.94220352172852,0.3912180935043886
49,1-0296,8,2,1-0296,41,14,0,3,15.966040790081024,0.3894156290263664
50,1-3362,6,14,1-3362,117,27,0,28,45.34971404075623,0.3876043935107369
51,1-18371,7,7,1-18371,120,41,0,8,46.242775440216064,0.3853564620018005
52,P-16616,17,11,P-16616,28,10,0,1,10.655346930027008,0.3805481046438217
53,P-0009,7,7,P-0009,7,2,0,1,2.655346930027008,0.379335275718144
54,1-6692,7,7,1-6692,71,15,0,18,26.796244740486145,0.377411897753326
55,1-18423,18,22,1-18423,47,0,0,27,17.694367110729218,0.376475895972962
56,1-5803,16,9,1-5803,15,3,0,4,5.621387720108032,0.3747591813405355
57,1-9902,2,20,1-9902,30,6,0,8,11.242775440216064,0.3747591813405355
58,1-9227,13,12,1-9227,801,112,0,287,300.0845689177513,0.3746374143792151
59,MLG58,14,3,MLG58,71,14,0,19,26.45159167051316,0.372557629162157
60,MLG12,14,3,MLG12,146,15,0,60,54.32081580162048,0.37206038220288
61,1-1580,4,13,1-1580,400,103,0,69,148.21893817186356,0.3705473454296589
62,1-0205,17,11,1-0205,34,6,0,10,12.55346930027008,0.3692196853020612
63,1-1390,7,7,1-1390,98,11,0,38,35.903183341026306,0.3663590136839419
64,MLG29,1,15,MLG29,164,26,0,52,60.07804036140442,0.3663295143988074
65,1-17907,6,14,1-17907,119,27,0,25,43.3836732506752,0.3645686827787832
66,1-4531,13,12,1-4531,94,21,0,20,34.10693860054016,0.3628397723461719
67,1-6878,10,8,1-6878,167,37,0,36,60.59248948097229,0.3628292783291754
68,1-18709,1,15,1-18709,33,8,0,6,11.932081580162048,0.3615782297018802
69,1-1258,21,18,1-1258,435,84,0,109,155.43281537294388,0.3573168169492963
70,MLG44,14,3,MLG44,59,6,0,23,21.072979390621185,0.3571691422139184
71,MLG49,8,2,MLG49,185,54,0,18,65.79624474048615,0.3556553769756008
72,1-8328,15,6,1-8328,114,14,0,40,40.21387720108032,0.3527533087814063
73,1-0053,1,15,1-0053,142,33,0,26,50.03902018070221,0.3523874660612832
74,MLG33,11,21,MLG33,20,7,0,0,7.0,0.35
75,1-6061,1,15,1-6061,40,10,0,6,13.932081580162048,0.3483020395040512
76,1-8622,19,5,1-8622,54,14,0,7,18.587428510189056,0.3442116390775751
77,1-3139,13,12,1-3139,93,11,0,32,31.97110176086425,0.3437752877512285
78,1-0027,8,2,1-0027,29,8,0,3,9.966040790081024,0.3436565789683112
79,1-5981,18,22,1-5981,28,7,0,4,9.621387720108032,0.3436209900038583
80,MLG48,16,9,MLG48,159,10,0,68,54.56359124183655,0.3431672405146952
81,1-1850,14,3,1-1850,30,5,0,8,10.242775440216064,0.3414258480072021
82,1-8421,8,2,1-8421,109,33,0,6,36.93208158016205,0.3388264365152481
83,1-8042,16,9,1-8042,52,7,0,16,17.48555088043213,0.336260593854464
84,1-4760,17,11,1-4760,40,12,0,2,13.310693860054016,0.3327673465013504
85,1-18487,19,5,1-18487,23,5,0,4,7.621387720108032,0.3313646834829579
86,1-4136,14,3,1-4136,5,1,0,1,1.655346930027008,0.3310693860054016
87,1-9971,20,17,1-9971,15,3,0,3,4.966040790081024,0.3310693860054016
88,1-5799,2,20,1-5799,7,1,0,2,2.310693860054016,0.3300991228648594
89,1-4847,15,6,1-4847,2,0,0,1,0.6553469300270081,0.327673465013504
90,1-8988,4,13,1-8988,29,6,0,5,9.27673465013504,0.3198874017287945
91,1-8910,2,20,1-8910,137,5,0,59,43.66546887159348,0.3187260501576166
92,1-3596,5,10,1-3596,223,21,0,76,70.80636668205261,0.3175173393814018
93,1-4417,10,8,1-4417,151,36,0,18,47.79624474048615,0.3165314221224248
94,1-0278,14,3,1-0278,79,13,0,18,24.796244740486145,0.3138765157023562
95,1-9333,18,22,1-9333,102,3,0,44,31.835264921188354,0.3121104404038074
96,1-1592,7,7,1-1592,32,8,0,3,9.966040790081024,0.311438774690032
97,1-4494,3,4,1-4494,16,3,0,3,4.966040790081024,0.310377549380064
98,1-2335,8,2,1-2335,145,39,0,9,44.89812237024307,0.3096422232430557
99,1-9740,4,13,1-9740,34,2,0,13,10.519510090351105,0.3093973555985619
100,1-6980,17,11,1-6980,128,35,0,7,39.587428510189056,0.309276785235852
101,1-8285,3,4,1-8285,72,17,0,8,22.242775440216064,0.3089274366696675
102,1-4682,15,6,1-4682,16,1,0,6,4.932081580162048,0.308255098760128
103,1-3083,5,10,1-3083,78,7,0,26,24.03902018070221,0.3081925664192591
104,MLG42,3,4,MLG42,14,3,0,2,4.310693860054016,0.3079067042895725
105,1-11329,5,10,1-11329,14,1,0,5,4.27673465013504,0.3054810464382171
106,1-6974,7,7,1-6974,207,54,0,14,63.17485702037811,0.3051925459921648
107,1-20012,1,15,1-20012,12,3,0,1,3.655346930027008,0.3046122441689173
108,1-9156,15,6,1-9156,268,25,0,86,81.35983598232269,0.3035814775459802
109,1-2324,15,6,1-2324,25,3,0,7,7.587428510189056,0.3034971404075622
110,1-6296,16,9,1-6296,254,41,0,55,77.04408115148544,0.3033231541397064
111,1-9457,4,13,1-9457,11,2,0,2,3.310693860054016,0.3009721690958196
112,1-5406,6,14,1-5406,10,3,0,0,3.0,0.3
113,1-4640,2,20,1-4640,87,11,0,23,26.072979390621185,0.2996894182830021
114,1-5980,1,15,1-5980,29,6,0,4,8.621387720108032,0.2972892317278632
115,1-20578,15,6,1-20578,19,3,0,4,5.621387720108032,0.2958625115846333
116,1-0055,3,4,1-0055,18,4,0,2,5.310693860054016,0.2950385477807786
117,MLG46,11,21,MLG46,17,5,0,0,5.0,0.2941176470588235
118,1-9495,12,1,1-9495,18,0,0,8,5.2427754402160645,0.2912653022342258
119,1-2034,1,15,1-2034,16,2,0,4,4.621387720108032,0.288836732506752
120,1-10444,1,15,1-10444,8,1,0,2,2.310693860054016,0.288836732506752
121,1-8095,2,20,1-8095,46,10,0,5,13.27673465013504,0.2886246663072835
122,1-3089,10,8,1-3089,16,0,0,7,4.587428510189056,0.286714281886816
123,1-7496,6,14,1-7496,246,52,0,28,70.34971404075623,0.2859744473201472
124,1-3534,6,14,1-3534,279,45,0,53,79.73338729143143,0.2857827501484997
125,1-2294,16,5,1-2294,75,14,0,11,21.20881623029709,0.2827842164039612
126,1-6532,4,3,1-6532,27,5,0,4,7.621387720108032,0.2822736192632604
127,1-4747,11,21,1-4747,25,7,0,0,7.0,0.28
