,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1005,2,16,1-1005,125,12,1,22,1030.1991381645205,8.241593105316163
1,1-18028,2,16,1-18028,309,12,1,62,1063.2884802818298,3.4410630429832683
2,1-7042,19,13,1-7042,117,57,0,31,82.64424014091492,0.7063610268454267
3,1-0278,19,13,1-0278,79,18,0,44,54.39827632904053,0.6885857763169687
4,MLG59,2,16,MLG59,71,8,0,49,48.534444093704224,0.6835837196296369
5,1-7441,12,14,1-7441,111,53,0,24,72.85360527038574,0.6563387862196913
6,MLG52,19,13,MLG52,125,56,0,22,74.19913816452026,0.5935931053161622
7,1-3083,19,13,1-3083,78,32,0,17,46.06297039985657,0.5905509025622637
8,1-1390,15,10,1-1390,98,39,0,18,53.89020395278931,0.5499000403345847
9,1-8084,13,15,1-8084,82,15,0,36,44.78040790557861,0.5461025354338855
10,1-1989,8,6,1-1989,46,22,0,3,24.481700658798218,0.5322108838869177
11,1-9379,15,10,1-9379,58,25,0,7,30.79063487052917,0.5308730150091236
12,MLG65,2,16,MLG65,201,45,0,74,106.2152829170227,0.5284342433682722
13,1-1258,12,14,1-1258,435,143,0,98,224.06888818740845,0.515100892384847
14,1-6858,1,8,1-6858,23,6,0,7,11.790634870529177,0.5126362987186598
15,1-2382,15,10,1-2382,139,53,0,21,70.37190461158752,0.5062726950473923
16,MLG64,2,16,MLG64,245,32,0,104,118.03228950500488,0.4817644469592036
17,1-1350,7,12,1-1350,195,63,0,34,91.12594079971312,0.4673125169216058
18,MLG29,13,15,MLG29,164,27,0,60,76.63401317596436,0.4672805681461241
19,1-0129,12,14,1-0129,142,55,0,9,62.44510197639465,0.4397542392703849
20,1-8074,8,9,1-8074,145,19,0,53,62.84337830543518,0.4334026090030012
21,MLG50,19,13,MLG50,319,48,0,107,136.5139901638031,0.4279435428332385
22,P-16616,9,10,P-16616,28,6,0,7,11.790634870529177,0.4210941025188991
23,1-9770,16,20,1-9770,50,11,0,12,20.92680263519287,0.4185360527038574
24,1-2423,14,21,1-2423,79,33,0,0,33.0,0.4177215189873418
25,1-11206,21,7,1-11206,14,0,0,7,5.790634870529175,0.4136167764663696
26,1-8314,4,23,1-8314,36,0,0,18,14.890203952789308,0.4136167764663696
27,1-19568,1,8,1-19568,2,0,0,1,0.8272335529327393,0.4136167764663696
28,1-5555,2,16,1-5555,10,0,0,5,4.136167764663696,0.4136167764663696
29,1-9185,11,2,1-9185,31,7,0,7,12.790634870529177,0.4126011248557798
