Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
423,423,423,423,423,423,423,423,423,1-7122,20,15,1-7122,197,15,0,187,201.61941748857498,1.0234488197389593
305,305,305,305,305,305,305,305,305,1-7866,19,16,1-7866,318,113,0,146,258.70286071300507,0.8135310085314624
349,349,349,349,349,349,349,349,349,1-3052,1,3,1-3052,166,52,0,79,130.8392191529274,0.7881880671863096
370,370,370,370,370,370,370,370,370,MLG62,7,4,MLG62,525,25,0,377,401.2327293753624,0.7642528178578332
268,268,268,268,268,268,268,268,268,MLG44,6,9,MLG44,59,22,0,23,44.95319038629532,0.7619184811236495
459,459,459,459,459,459,459,459,459,1-2545,19,16,1-2545,145,17,0,88,104.8209023475647,0.722902774810791
320,320,320,320,320,320,320,320,320,MLG13,1,3,MLG13,140,12,0,89,100.81886714696884,0.7201347653354917
299,299,299,299,299,299,299,299,299,MLG54,12,2,MLG54,595,47,0,381,427.224588572979,0.7180245186100487
342,342,342,342,342,342,342,342,342,MLG65,16,17,MLG65,201,58,0,78,135.84125435352325,0.6758271360871804
400,400,400,400,400,400,400,400,400,1-18709,4,5,1-18709,33,12,0,10,21.979647994041443,0.6660499392133771
389,389,389,389,389,389,389,389,389,1-0278,2,6,1-0278,79,40,0,12,51.97557759284973,0.6579187037069586
463,463,463,463,463,463,463,463,463,1-1989,2,6,1-1989,46,9,0,21,29.95726078748703,0.6512447997279789
140,140,140,140,140,140,140,140,140,1-2294,15,10,1-2294,75,37,0,9,45.9816831946373,0.6130891092618307
282,282,282,282,282,282,282,282,282,1-1608,10,12,1-1608,307,40,0,141,180.71303671598434,0.5886418134071151
105,105,105,105,105,105,105,105,105,1-1258,18,8,1-1258,435,168,0,88,255.8209023475647,0.5880940283852062
166,166,166,166,166,166,166,166,166,MLG40,1,3,MLG40,51,14,0,16,29.96743679046631,0.5875967998130649
251,251,251,251,251,251,251,251,251,1-7268,20,15,1-7268,70,10,0,31,40.93690878152847,0.5848129825932639
422,422,422,422,422,422,422,422,422,1-6878,9,18,1-6878,167,16,0,77,92.84328955411911,0.5559478416414319
106,106,106,106,106,106,106,106,106,MLG69,7,4,MLG69,576,208,0,111,318.77409273386,0.5534272443296181
427,427,427,427,427,427,427,427,427,1-9379,2,6,1-9379,58,18,0,14,31.97150719165802,0.5512328826147934
426,426,426,426,426,426,426,426,426,1-4355,2,6,1-4355,49,16,0,11,26.977612793445587,0.5505635263968487
248,248,248,248,248,248,248,248,248,1-2400,14,11,1-2400,49,5,0,22,26.955225586891174,0.5501066446304321
104,104,104,104,104,104,104,104,104,1-8267,13,7,1-8267,133,14,0,59,72.87992316484451,0.5479693471040941
130,130,130,130,130,130,130,130,130,1-1833,5,13,1-1833,124,17,0,51,67.89620476961136,0.5475500384646077
345,345,345,345,345,345,345,345,345,1-1131,12,2,1-1131,138,20,0,55,74.88806396722794,0.5426671301973038
322,322,322,322,322,322,322,322,322,1-0296,19,4,1-0296,41,16,0,6,21.987788796424866,0.5362875316201187
412,412,412,412,412,412,412,412,412,1-6858,1,3,1-6858,23,5,0,7,11.98575359582901,0.5211197215577831
485,485,485,485,485,485,485,485,485,1-5980,4,14,1-5980,29,10,0,5,14.989823997020721,0.516890482655887
24,24,24,24,24,24,24,24,24,1-7140,9,18,1-7140,397,10,0,194,203.605171084404,0.5128593730085743
475,475,475,475,475,475,475,475,475,1-18234,1,6,1-18234,43,16,0,6,21.987788796424866,0.5113439254982527
363,363,363,363,363,363,363,363,363,1-10785,18,8,1-10785,279,69,0,69,137.85957115888596,0.49412032673435824
488,488,488,488,488,488,488,488,488,1-11350,19,16,1-11350,100,8,0,41,48.916556775569916,0.48916556775569914
85,85,85,85,85,85,85,85,85,1-8084,4,5,1-8084,82,33,0,7,39.98575359582901,0.48763114141254893
234,234,234,234,234,234,234,234,234,MLG29,4,5,MLG29,164,52,0,27,78.9450495839119,0.4813722535604384
380,380,380,380,380,380,380,380,380,1-7004,13,7,1-7004,381,146,0,37,182.92469757795334,0.48011731647756783
338,338,338,338,338,338,338,338,338,1-6296,9,18,1-6296,254,18,0,104,121.788339138031,0.4794816501497284
302,302,302,302,302,302,302,302,302,MLG51,11,14,MLG51,248,16,0,103,118.79037433862686,0.478993444913818
352,352,352,352,352,352,352,352,352,MLG63,6,9,MLG63,380,112,0,66,177.86567676067352,0.46806757042282504
162,162,162,162,162,162,162,162,162,1-8067,15,10,1-8067,322,108,0,39,146.92062717676163,0.45627523967938394
339,339,339,339,339,339,339,339,339,1-3523,19,16,1-3523,543,66,0,182,247.62959349155426,0.45603976701943694
446,446,446,446,446,446,446,446,446,1-3534,13,7,1-3534,279,84,0,43,126.9124863743782,0.45488346370744875
484,484,484,484,484,484,484,484,484,MLG31,16,17,MLG31,33,8,0,7,14.98575359582901,0.4541137453281518
174,174,174,174,174,174,174,174,174,MLG38,6,9,MLG38,77,18,0,17,34.96540158987045,0.45409612454377213
340,340,340,340,340,340,340,340,340,1-3362,13,7,1-3362,117,30,0,23,52.95319038629532,0.4525913708230369
190,190,190,190,190,190,190,190,190,1-2382,13,7,1-2382,139,16,0,47,62.90434557199478,0.4525492487193869
267,267,267,267,267,267,267,267,267,1-6181,9,18,1-6181,659,59,0,238,296.51562225818634,0.4499478334722099
483,483,483,483,483,483,483,483,483,1-9491,20,15,1-9491,80,21,0,15,35.969471991062164,0.44961839988827706
114,114,114,114,114,114,114,114,114,1-7496,13,7,1-7496,246,58,0,52,109.8941695690155,0.4467242665407134
399,399,399,399,399,399,399,399,399,MLG60,16,17,MLG60,47,10,0,11,20.977612793445587,0.44633218709458694
337,337,337,337,337,337,337,337,337,1-18613,1,12,1-18613,25,5,0,6,10.987788796424866,0.43951155185699464
450,450,450,450,450,450,450,450,450,1-2297,15,10,1-2297,25,3,0,8,10.983718395233154,0.43934873580932615
191,191,191,191,191,191,191,191,191,1-8328,19,16,1-8328,114,30,0,20,49.959295988082886,0.4382394384919551
243,243,243,243,243,243,243,243,243,1-1015,11,14,1-1015,155,5,0,63,67.87178236246109,0.4378824668545877
432,432,432,432,432,432,432,432,432,1-6914,1,3,1-6914,73,4,0,28,31.94301438331604,0.43757553949748
457,457,457,457,457,457,457,457,457,1-8503,2,6,1-8503,16,5,0,2,6.995929598808289,0.43724559992551804
473,473,473,473,473,473,473,473,473,1-9452,2,7,1-9452,16,4,0,3,6.993894398212433,0.43711839988827705
292,292,292,292,292,292,292,292,292,1-9997,4,9,1-9997,16,4,0,3,6.993894398212433,0.43711839988827705
520,520,520,520,520,520,520,520,520,1-2034,4,5,1-2034,16,2,0,5,6.989823997020721,0.4368639998137951
230,230,230,230,230,230,230,230,230,1-3089,4,5,1-3089,16,1,0,6,6.987788796424866,0.4367367997765541
434,434,434,434,434,434,434,434,434,MLG59,8,22,MLG59,71,7,0,24,30.951155185699463,0.43593176317886567
498,498,498,498,498,498,498,498,498,1-19915,10,12,1-19915,62,17,0,10,26.979647994041443,0.43515561280712006
371,371,371,371,371,371,371,371,371,1-1580,19,16,1-1580,400,25,0,149,173.6967551112175,0.43424188777804373
63,63,63,63,63,63,63,63,63,1-7066,10,12,1-7066,23,2,0,8,9.983718395233154,0.4340747128362241
500,500,500,500,500,500,500,500,500,1-0292,9,9,1-0292,99,25,0,18,42.9633663892746,0.43397339787146055
126,126,126,126,126,126,126,126,126,1-8488,18,8,1-8488,23,0,0,10,9.979647994041443,0.43389773887136707
201,201,201,201,201,201,201,201,201,1-9902,9,14,1-9902,30,9,0,4,12.991859197616577,0.4330619732538859
227,227,227,227,227,227,227,227,227,1-3068,13,7,1-3068,180,27,0,51,77.89620476961136,0.43275669316450754
324,324,324,324,324,324,324,324,324,1-6734,18,8,1-6734,44,9,0,10,18.979647994041443,0.4313556362282146
306,306,306,306,306,306,306,306,306,1-18377,10,12,1-18377,14,2,0,4,5.991859197616577,0.4279899426868984
388,388,388,388,388,388,388,388,388,MLG49,2,6,MLG49,185,41,0,38,78.92266237735748,0.42660898582355394
375,375,375,375,375,375,375,375,375,MLG14,16,17,MLG14,232,78,0,21,98.95726078748703,0.4265399171874441
92,92,92,92,92,92,92,92,92,1-7807,14,11,1-7807,239,66,0,36,101.9267327785492,0.4264716852658962
364,364,364,364,364,364,364,364,364,1-7682,12,2,1-7682,141,59,0,1,59.997964799404144,0.4255174808468379
161,161,161,161,161,161,161,161,161,MLG41,6,9,MLG41,66,11,0,17,27.965401589870453,0.42371820590712805
441,441,441,441,441,441,441,441,441,1-19166,6,9,1-19166,45,11,0,8,18.983718395233154,0.421860408782959
17,17,17,17,17,17,17,17,17,1-18603,4,5,1-18603,19,6,0,2,7.995929598808289,0.42083839993727834
502,502,502,502,502,502,502,502,502,1-20012,4,5,1-20012,12,1,0,4,4.991859197616577,0.4159882664680481
353,353,353,353,353,353,353,353,353,MLG50,11,14,MLG50,319,28,0,104,131.788339138031,0.41312958977439185
471,471,471,471,471,471,471,471,471,1-9794,17,1,1-9794,46,4,0,15,18.969471991062164,0.41237982589265576
259,259,259,259,259,259,259,259,259,1-3596,7,4,1-3596,223,55,0,37,91.92469757795334,0.4122183747890284
203,203,203,203,203,203,203,203,203,1-1250,14,11,1-1250,34,14,0,0,14.0,0.4117647058823529
504,504,504,504,504,504,504,504,504,1-5425,15,10,1-5425,17,3,0,4,6.991859197616577,0.4112858351539163
552,552,552,552,552,552,552,552,552,MLG46,2,6,MLG46,17,2,0,5,6.989823997020721,0.41116611747180715
448,448,448,448,448,448,448,448,448,1-3106,1,3,1-3106,34,2,0,12,13.975577592849731,0.411046399789698
331,331,331,331,331,331,331,331,331,MLG75,10,12,MLG75,185,31,0,45,75.9084159731865,0.4103157620172243
515,515,515,515,515,515,515,515,515,1-6531,14,11,1-6531,27,4,0,7,10.98575359582901,0.40687976280848187
316,316,316,316,316,316,316,316,316,1-7441,10,12,1-7441,111,8,0,37,44.92469757795334,0.40472700520678684
430,430,430,430,430,430,430,430,430,1-3141,10,12,1-3141,136,27,0,28,54.94301438331604,0.4039927528185003
346,346,346,346,346,346,346,346,346,MLG32,1,3,MLG32,52,12,0,9,20.9816831946373,0.4034939075891788
176,176,176,176,176,176,176,176,176,1-8042,2,6,1-8042,52,8,0,13,20.973542392253876,0.4033373536971899
211,211,211,211,211,211,211,211,211,1-5406,10,12,1-5406,10,4,0,0,4.0,0.4
444,444,444,444,444,444,444,444,444,1-3217,2,2,1-3217,5,1,0,1,1.9979647994041443,0.3995929598808289
318,318,318,318,318,318,318,318,318,1-2324,8,22,1-2324,25,5,0,5,9.989823997020721,0.3995929598808289
156,156,156,156,156,156,156,156,156,1-8634,8,22,1-8634,10,2,0,2,3.9959295988082886,0.3995929598808289
