Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
91,1-9270,16,1-9270,14,128,23,0,37,39.89190900325775,0.3116555390879512
101,1-18371,3,1-18371,10,120,30,0,16,37.304609298706055,0.3108717441558838
256,1-0296,14,1-0296,3,41,10,0,6,12.73922848701477,0.31071288992718954
334,1-18994,14,1-18994,3,28,4,0,10,8.565380811691284,0.305906457560403
62,1-6878,6,1-6878,18,167,10,0,89,50.63188922405243,0.3031849654134876
31,1-9156,3,1-9156,10,268,56,0,55,81.10959446430206,0.3026477405384405
20,1-8067,12,1-8067,6,322,45,0,107,93.84957468509674,0.29145830647545573
43,MLG14,13,MLG14,2,232,40,0,60,67.3922848701477,0.29048398650925733
24,1-3535,3,1-3535,10,315,37,0,116,89.9584174156189,0.2855822775099013
84,1-2382,10,1-2382,4,139,18,0,47,39.457289814949036,0.28386539435215136
22,MLG50,15,MLG50,15,319,66,0,53,90.1965183019638,0.28274770627574863
295,1-1942,8,1-1942,1,34,0,0,21,9.587299704551697,0.28197940307504993
165,MLG59,11,MLG59,5,71,18,0,4,19.826152324676514,0.2792415820376974
512,1-5799,1,1-5799,14,7,1,0,2,1.9130761623382568,0.273296594619751
247,1-6734,16,1-6734,14,44,7,0,11,12.021918892860413,0.2732254293831912
16,1-7140,6,1-7140,18,397,9,0,216,107.61222553253174,0.27106354038421093
208,1-5355,16,1-5355,14,53,6,0,18,14.217685461044312,0.26825821624611906
462,1-4052,17,1-4052,17,13,2,0,3,3.3696142435073853,0.25920109565441424
169,1-7268,4,1-7268,11,70,9,0,20,18.13076162338257,0.2590108803340367
404,1-20578,11,1-20578,5,19,4,0,2,4.913076162338257,0.2585829559125398
228,MLG60,13,MLG60,2,47,8,0,9,12.108842730522156,0.25763495171323736
13,1-1258,15,1-1258,15,435,62,0,108,111.30611276626587,0.25587612130176063
93,MLG52,2,MLG52,12,125,26,0,13,31.93499505519867,0.2554799604415894
215,MLG40,23,MLG40,3,51,8,0,11,13.021918892860413,0.25533174299726297
300,1-18709,19,1-18709,3,33,2,0,14,8.391533136367798,0.2542888829202363
5,MLG57,17,MLG57,16,629,74,0,188,159.82915925979614,0.2541004121777363
18,MLG63,14,MLG63,3,380,38,0,127,95.98033630847931,0.252579832390735
140,1-8066,18,1-8066,17,86,18,0,8,21.652304649353027,0.25177098429480266
30,1-10785,16,1-10785,14,279,32,0,83,69.89266073703766,0.2505113288065866
394,1-9697,24,1-9697,20,20,5,0,0,5.0,0.25
540,1-9733,5,1-9733,9,4,1,0,0,1.0,0.25
432,1-3089,5,1-3089,9,16,4,0,0,4.0,0.25
477,1-8222,17,1-8222,16,12,3,0,0,3.0,0.25
275,1-4020,4,1-4020,11,37,6,0,7,9.195766568183899,0.24853423157253782
223,1-6228,23,1-6228,1,48,11,0,2,11.913076162338257,0.24818908671538034
329,1-5980,10,1-5980,4,29,4,0,7,7.195766568183899,0.24812988166151376
105,1-7042,13,1-7042,2,117,12,0,37,28.89190900325775,0.2469393931902372
81,1-7682,4,1-7682,11,141,17,0,39,34.80498516559601,0.24684386642266673
46,1-2282,10,1-2282,4,219,20,0,74,53.7838180065155,0.24558821007541326
45,1-3596,10,1-3596,4,223,19,0,78,54.60997033119202,0.24488775933269963
147,1-2423,2,1-2423,12,79,17,0,5,19.282690405845642,0.24408468868159042
324,1-5515,4,1-5515,11,29,2,0,11,7.021918892860413,0.24213513423656596
283,1-6909,10,1-6909,4,36,5,0,8,8.652304649353027,0.24034179581536186
125,1-1390,17,1-1390,16,98,12,0,25,23.41345202922821,0.23891277580845113
325,1-9338,17,1-9338,15,29,6,0,2,6.913076162338257,0.23838193663235369
201,1-8529,3,1-8529,10,56,1,0,27,13.326528191566467,0.23797371770654405
158,1-9808,6,1-9808,18,74,3,0,32,17.60921859741211,0.23796241347854202
412,1-0055,17,1-0055,16,18,2,0,5,4.282690405845642,0.23792724476920235
36,MLG64,23,MLG64,19,245,26,0,70,57.95766568183899,0.23656190074219996
323,1-13247,21,1-13247,8,29,0,0,15,6.848071217536926,0.23614038681161814
207,1-8622,17,1-8622,16,54,4,0,19,12.67422354221344,0.23470784337432296
221,1-4355,14,1-4355,3,49,6,0,12,11.478456974029541,0.23425422395978654
9,1-3523,14,1-3523,3,543,61,0,145,127.19802176952362,0.23425050049636026
218,1-9610,3,1-9610,10,49,11,0,1,11.456538081169128,0.2338068996156965
61,1-6927,23,1-6927,19,179,24,0,39,41.80498516559601,0.23354740315975422
260,1-4760,14,1-4760,17,40,2,0,16,9.304609298706055,0.23261523246765137
392,MLG33,10,MLG33,4,20,1,0,8,4.652304649353027,0.23261523246765137
41,1-9283,4,1-9283,11,235,18,0,80,54.52304649353027,0.23201296380225647
112,1-3447,10,1-3447,4,110,15,0,23,25.500375866889954,0.23182159878990866
3,1-6181,6,1-6181,18,659,29,0,270,152.26528191566467,0.23105505601770057
245,1-1183,3,1-1183,10,45,4,0,14,10.391533136367798,0.23092295858595108
466,1-9416,5,1-9416,9,13,3,0,0,3.0,0.23076923076923078
539,1-21192,8,1-21192,1,4,0,0,2,0.9130761623382568,0.2282690405845642
315,1-9614,13,1-9614,2,30,5,0,4,6.826152324676514,0.22753841082255047
213,1-6227,23,1-6227,19,52,10,0,4,11.826152324676514,0.22742600624377912
32,1-7874,11,1-7874,19,258,53,0,11,58.02191889286041,0.22489115849945895
211,1-8042,23,1-8042,19,52,8,0,8,11.652304649353027,0.22408278171832746
176,1-6561,16,1-6561,14,65,9,0,12,14.478456974029541,0.2227454919081468
299,MLG31,1,MLG31,19,33,5,0,5,7.282690405845642,0.22068758805592856
123,1-11350,13,1-11350,2,100,7,0,33,22.065756678581238,0.2206575667858124
199,1-20167,19,1-20167,4,56,5,0,16,12.304609298706055,0.2197251660483224
56,1-8427,4,1-8427,11,189,20,0,47,41.457289814949036,0.2193507397616351
4,MLG68,18,MLG68,17,642,114,0,58,140.47920870780945,0.21881496683459414
94,1-1005,19,1-1005,7,125,2,0,55,27.109594464302063,0.2168767557144165
86,1-8910,8,1-8910,1,137,0,0,65,29.674975275993347,0.21660565894885656
146,MLG78,15,MLG78,15,80,10,0,16,17.304609298706055,0.2163076162338257
437,1-4098,11,1-4098,17,16,3,0,1,3.4565380811691284,0.21603363007307053
236,1-9794,3,1-9794,10,46,9,0,2,9.913076162338257,0.21550165570300558
203,1-9938,12,1-9938,6,55,5,0,15,11.848071217536926,0.21541947668248956
33,1-6296,6,1-6296,18,254,19,0,78,54.60997033119202,0.21499988319366936
350,1-9609,2,1-9609,12,25,4,0,3,5.369614243507385,0.21478456974029542
71,1-4417,6,1-4417,18,151,8,0,53,32.196518301963806,0.21322197550969407
51,MLG65,10,MLG65,4,201,14,0,63,42.76189911365509,0.21274576673460244
79,1-0129,15,1-0129,15,142,20,0,22,30.043837785720825,0.21157632243465369
80,1-0053,19,1-0053,7,142,9,0,46,30.000751733779907,0.21127289953366132
290,1-3509,6,1-3509,18,35,1,0,14,7.391533136367798,0.21118666103907993
345,1-3584,19,1-3584,17,26,0,0,12,5.478456974029541,0.21070988361652082
97,1-1833,10,1-1833,4,124,5,0,46,26.000751733779907,0.2096834817240315
297,1-9630,16,1-9630,14,33,6,0,2,6.913076162338257,0.20948715643449264
292,1-9740,10,1-9740,4,34,3,0,9,7.108842730522156,0.20908360972123988
454,1-5913,4,1-5913,4,14,2,0,2,2.913076162338257,0.2080768687384469
411,1-8124,14,1-8124,3,18,1,0,6,3.7392284870147705,0.20773491594526503
174,MLG41,23,MLG41,19,66,5,0,19,13.67422354221344,0.20718520518505212
122,1-9404,12,1-9404,6,100,11,0,21,20.587299704551697,0.20587299704551698
400,1-8646,11,1-8646,5,20,0,0,9,4.108842730522156,0.2054421365261078
229,1-18423,8,1-18423,1,47,0,0,21,9.587299704551697,0.20398510009684462
23,1-7866,14,1-7866,3,318,15,0,109,64.762650847435,0.20365613474036162
344,1-2103,16,1-2103,14,26,3,0,5,5.282690405845642,0.20318040022483239
339,1-9850,8,1-9850,1,27,0,0,12,5.478456974029541,0.20290581385294595
14,1-1317,12,1-1317,6,414,36,0,105,83.93649852275848,0.2027451655139094
448,MLG42,4,MLG42,11,14,1,0,4,2.8261523246765137,0.20186802319117955
21,MLG02,6,MLG02,18,320,6,0,128,64.43687438964844,0.20136523246765137
491,1-5555,5,1-5555,9,10,2,0,0,2.0,0.2
430,1-8023,6,1-8023,18,16,0,0,7,3.195766568183899,0.19973541051149368
78,1-1570,16,1-1570,14,142,11,0,38,28.34844708442688,0.19963695129878084
181,MLG84,12,MLG84,6,63,7,0,12,12.478456974029541,0.19807074561951651
406,1-3265,14,1-3265,3,19,1,0,6,3.7392284870147705,0.19680149931656687
268,1-8493,12,1-8493,15,38,2,0,12,7.478456974029541,0.19680149931656687
449,MLG43,10,MLG43,4,14,0,0,6,2.7392284870147705,0.1956591776439122
106,1-9963,16,1-9963,14,116,13,0,21,22.587299704551697,0.19471810090130773
373,1-8488,5,1-8488,9,23,4,0,1,4.456538081169128,0.19376252526822296
425,1-0003,4,1-0003,11,17,1,0,5,3.282690405845642,0.19309943563797893
354,1-7530,1,1-7530,13,25,3,0,4,4.826152324676514,0.19304609298706055
357,1-9650,17,1-9650,16,25,3,0,4,4.826152324676514,0.19304609298706055
489,1-7521,18,1-7521,17,10,1,0,2,1.9130761623382568,0.1913076162338257
12,1-7024,5,1-7024,9,498,82,0,29,95.23960435390472,0.1912441854496079
155,1-8157,3,1-8157,10,75,12,0,5,14.282690405845642,0.19043587207794188
368,1-6858,11,1-6858,5,23,3,0,3,4.369614243507385,0.18998322797858197
15,1-1580,13,1-1580,2,400,33,0,94,75.91457962989807,0.18978644907474518
445,1-5654,10,1-5654,19,15,1,0,4,2.8261523246765137,0.18841015497843425
311,1-8938,10,1-8938,4,30,2,0,8,5.652304649353027,0.18841015497843425
127,1-5891,18,1-5891,17,96,13,0,11,18.021918892860413,0.1877283218006293
414,MLG06,15,MLG06,15,18,2,0,3,3.3696142435073853,0.18720079130596584
318,1-9902,18,1-9902,17,30,1,0,10,5.565380811691284,0.1855126937230428
531,1-4051,16,1-4051,14,5,0,0,2,0.9130761623382568,0.18261523246765138
409,1-5744,18,1-5744,17,18,1,0,5,3.282690405845642,0.18237168921364677
503,1-5531,14,1-5531,1,8,1,0,1,1.4565380811691284,0.18206726014614105
510,1-10444,23,1-10444,19,8,1,0,1,1.4565380811691284,0.18206726014614105
506,1-17657,4,1-17657,11,8,1,0,1,1.4565380811691284,0.18206726014614105
439,1-4682,17,1-4682,16,16,2,0,2,2.913076162338257,0.18206726014614105
88,1-8267,21,1-8267,8,133,0,0,53,24.196518301963806,0.18192870903732186
384,1-0358,5,1-0358,9,22,4,0,0,4.0,0.18181818181818182
142,1-8084,19,1-8084,7,82,3,0,26,14.869990110397339,0.18134134280972364
186,1-19004,18,1-19004,17,60,8,0,6,10.73922848701477,0.17898714145024616
360,1-7993,16,1-7993,14,24,2,0,5,4.282690405845642,0.17844543357690176
28,1-7005,8,1-7005,1,285,0,0,111,50.675727009773254,0.17780956845534476
87,1-3141,16,1-3141,14,136,14,0,22,24.043837785720825,0.17679292489500606
235,1-1989,23,1-1989,19,46,4,0,9,8.108842730522156,0.1762791897939599
48,MLG30,6,MLG30,18,208,10,0,58,36.47920870780945,0.17538081109523773
365,1-8590,14,1-8590,3,24,1,0,7,4.195766568183899,0.17482360700766245
227,1-1957,3,1-1957,10,47,5,0,7,8.195766568183899,0.17437801208901912
387,1-9436,10,1-9436,4,21,0,0,8,3.6523046493530273,0.17391926901681082
244,1-19448,3,1-19448,10,45,6,0,4,7.826152324676514,0.17391449610392254
0,1-6098,19,1-6098,7,1327,83,0,321,229.54872405529022,0.17298321330466482
405,1-9607,16,1-9607,14,19,1,0,5,3.282690405845642,0.1727731792550338
154,1-9417,12,1-9417,6,76,8,0,11,13.021918892860413,0.1713410380639528
166,MLG58,2,MLG58,12,71,8,0,9,12.108842730522156,0.17054708071157965
372,1-9553,15,1-9553,15,23,3,0,2,3.913076162338257,0.17013374618861987
386,1-4855,1,1-4855,11,22,1,0,6,3.7392284870147705,0.16996493122794412
285,1-9887,6,1-9887,18,36,2,0,9,6.108842730522156,0.16969007584783766
450,1-11206,16,1-11206,14,14,1,0,3,2.3696142435073853,0.1692581602505275
191,MLG44,23,MLG44,19,59,4,0,13,9.93499505519867,0.16838974669828252
2,1-6240,4,1-6240,11,698,59,0,128,117.43687438964844,0.1682476710453416
305,1-8127,13,1-8127,2,32,4,0,3,5.369614243507385,0.1678004451096058
273,1-9237,15,1-9237,15,38,5,0,3,6.369614243507385,0.16762142746072067
255,1-3564,18,1-3564,3,41,5,0,4,6.826152324676514,0.16649152011406132
371,1-6035,16,1-6035,14,23,2,0,4,3.8261523246765137,0.16635444889897885
423,MLG46,16,MLG46,14,17,1,0,4,2.8261523246765137,0.1662442543927361
294,1-3106,10,1-3106,4,34,2,0,8,5.652304649353027,0.1662442543927361
239,1-5002,19,1-5002,7,45,2,0,12,7.478456974029541,0.16618793275621202
482,1-9457,8,1-9457,1,11,0,0,4,1.8261523246765137,0.16601384769786487
160,1-5197,12,1-5197,6,72,5,0,15,11.848071217536926,0.16455654468801287
393,1-6718,4,1-6718,11,20,1,0,5,3.282690405845642,0.1641345202922821
124,1-0292,6,1-0292,18,99,1,0,33,16.065756678581238,0.16228037049071958
220,MLG35,23,MLG35,19,49,2,0,13,7.934995055198669,0.1619386745958912
286,1-1770,4,1-1770,11,35,2,0,8,5.652304649353027,0.16149441855294364
327,1-8988,13,1-8988,2,29,1,0,8,4.652304649353027,0.16042429825355267
301,1-8400,18,1-8400,9,33,3,0,5,5.282690405845642,0.16008152744986795
265,1-1204,3,1-1204,10,39,3,0,7,6.195766568183899,0.1588658094406128
144,1-7058,23,1-7058,17,80,9,0,8,12.652304649353027,0.15815380811691285
442,1-5803,3,1-5803,10,15,1,0,3,2.3696142435073853,0.15797428290049234
316,1-8181,19,1-8181,7,30,2,0,6,4.7392284870147705,0.15797428290049234
401,1-8100,5,1-8100,9,19,3,0,0,3.0,0.15789473684210525
53,1-8341,8,1-8341,1,197,0,0,68,31.044589519500732,0.15758674882995297
326,1-0027,19,1-0027,7,29,0,0,10,4.565380811691284,0.15742692454107876
262,1-8172,3,1-8172,10,40,4,0,5,6.282690405845642,0.15706726014614106
25,1-18028,1,1-18028,13,309,6,0,93,48.45804154872894,0.15682214093439786
1,1-9227,8,1-9227,1,801,0,0,275,125.54797232151031,0.15673904159988802
182,1-6647,13,1-6647,9,62,1,0,19,9.67422354221344,0.15603586358408775
367,1-9995,17,1-9995,16,24,1,0,6,3.7392284870147705,0.15580118695894876
148,1-0278,15,1-0278,15,79,10,0,5,12.282690405845642,0.15547709374488156
7,MLG69,1,MLG69,13,576,62,0,60,89.3922848701477,0.1551949390106731
274,1-7744,16,1-7744,14,37,3,0,6,5.7392284870147705,0.15511428343283162
27,1-1608,4,1-1608,11,307,24,0,51,47.28344213962555,0.15401772683917117
63,1-3052,8,1-3052,1,166,0,0,56,25.56613254547119,0.15401284665946502
441,1-9997,23,1-9997,7,16,2,0,1,2.4565380811691284,0.15353363007307053
246,1-6538,4,1-6538,11,44,4,0,6,6.7392284870147705,0.15316428379579025
133,MLG53,15,MLG53,15,91,13,0,2,13.913076162338257,0.15289094683888194
519,1-10762,18,1-10762,17,6,0,0,2,0.9130761623382568,0.15217936038970947
550,1-3176,4,1-3176,11,3,0,0,1,0.4565380811691284,0.15217936038970947
547,1-9838,1,1-9838,13,3,0,0,1,0.4565380811691284,0.15217936038970947
99,1-8826,8,1-8826,1,123,0,0,41,18.718061327934265,0.15217936038970947
548,1-5914,16,1-5914,14,3,0,0,1,0.4565380811691284,0.15217936038970947
497,MLG72,6,MLG72,18,9,0,0,3,1.3696142435073853,0.15217936038970947
126,1-6693,19,1-6693,7,98,3,0,26,14.869990110397339,0.15173459296323816
153,1-9516,8,1-9516,1,76,0,0,25,11.41345202922821,0.1501770003845817
185,1-2714,10,1-2714,4,61,0,0,20,9.130761623382568,0.14968461677676342
377,1-9892,16,1-9892,14,22,1,0,5,3.282690405845642,0.149213200265711
429,1-9452,23,1-9452,19,16,1,0,3,2.3696142435073853,0.14810089021921158
130,1-3139,8,1-3139,1,93,0,0,30,13.696142435073853,0.14727034876423498
115,1-8421,16,1-8421,14,109,11,0,11,16.021918892860413,0.14699008158587534
83,MLG13,8,MLG13,1,140,0,0,45,20.54421365261078,0.14674438323293412
76,1-2335,3,1-2335,10,145,13,0,18,21.21768546104431,0.14632886524858146
151,MLG38,10,MLG38,4,77,3,0,18,11.217685461044312,0.14568422676680923
118,MLG15,10,MLG15,4,105,2,0,29,15.239604353904724,0.14513908908480688
171,1-9645,5,1-9645,9,69,10,0,0,10.0,0.14492753623188406
193,1-8094,14,1-8094,3,58,2,0,14,8.391533136367798,0.14468160579944478
422,1-7536,18,1-7536,9,17,2,0,1,2.4565380811691284,0.14450224006877227
426,1-3639,11,1-3639,5,17,2,0,1,2.4565380811691284,0.14450224006877227
281,1-3312,12,1-3312,6,36,2,0,7,5.195766568183899,0.1443268491162194
361,1-10696,3,1-10696,10,24,3,0,1,3.4565380811691284,0.14402242004871368
288,1-9761,8,1-9761,1,35,0,0,11,5.021918892860413,0.14348339693886894
157,1-17733,12,1-17733,6,74,6,0,10,10.565380811691284,0.14277541637420654
224,1-9277,8,1-9277,1,48,0,0,15,6.848071217536926,0.14266815036535263
222,1-8705,6,1-8705,18,48,0,0,15,6.848071217536926,0.14266815036535263
304,1-1592,8,1-1592,1,32,0,0,10,4.565380811691284,0.14266815036535263
44,1-0008,6,1-0008,18,230,8,0,54,32.653056383132935,0.14196981036144754
293,1-1250,2,1-1250,17,34,3,0,4,4.826152324676514,0.14194565660813274
230,1-9345,4,1-9345,11,47,3,0,8,6.652304649353027,0.14153839679474525
398,1-20047,16,1-20047,14,20,1,0,4,2.8261523246765137,0.14130761623382568
111,1-0272,21,1-0272,8,111,0,0,34,15.522294759750366,0.1398404933310844
424,1-1177,3,1-1177,10,17,1,0,3,2.3696142435073853,0.13938907314749324
277,1-10060,24,1-10060,20,36,5,0,0,5.0,0.1388888888888889
183,1-19915,16,1-19915,14,62,4,0,10,8.565380811691284,0.13815130341437556
145,1-9491,24,1-9491,20,80,11,0,0,11.0,0.1375
487,1-4929,12,1-4929,6,10,0,0,3,1.3696142435073853,0.13696142435073852
72,1-9497,19,1-9497,7,150,9,0,25,20.41345202922821,0.13608968019485473
77,1-9674,12,1-9674,6,144,9,0,23,19.500375866889954,0.13541927685340246
163,1-6692,2,1-6692,12,71,5,0,10,9.565380811691284,0.1347236734041026
50,1-7964,6,1-7964,18,202,8,0,42,27.174599409103394,0.1345277198470465
420,1-8678,14,1-8678,3,17,0,0,5,2.282690405845642,0.13427590622621424
38,1-4649,1,1-4649,13,244,9,0,52,32.73998022079468,0.13418024680653556
52,1-7122,3,1-7122,10,197,20,0,14,26.391533136367798,0.1339671732810548
331,1-5981,13,1-5981,2,28,1,0,6,3.7392284870147705,0.1335438745362418
231,1-7991,15,1-7991,15,46,2,0,9,6.108842730522156,0.13280092892439468
269,1-8551,8,1-8551,1,38,0,0,11,5.021918892860413,0.1321557603384319
109,1-7441,16,1-7441,14,111,5,0,21,14.587299704551697,0.1314171144554207
59,1-8573,11,1-8573,5,184,14,0,22,24.043837785720825,0.13067303144413492
453,1-5036,18,1-5036,17,14,0,0,4,1.8261523246765137,0.13043945176260813
452,1-9588,8,1-9588,1,14,0,0,4,1.8261523246765137,0.13043945176260813
108,1-8328,21,1-8328,8,114,0,0,32,14.60921859741211,0.1281510403281764
100,1-5172,16,1-5172,14,120,7,0,18,15.217685461044312,0.1268140455087026
42,1-8541,8,1-8541,1,232,0,0,64,29.21843719482422,0.125941539632863
438,1-5163,3,1-5163,10,16,2,0,0,2.0,0.125
505,1-9855,24,1-9855,20,8,1,0,0,1.0,0.125
272,1-19229,10,1-19229,3,38,2,0,6,4.7392284870147705,0.12471653913196765
480,1-5653,17,1-5653,16,11,0,0,3,1.3696142435073853,0.12451038577339867
298,1-7481,8,1-7481,1,33,0,0,9,4.108842730522156,0.12451038577339867
104,1-9394,3,1-9394,10,117,9,0,12,14.478456974029541,0.12374749550452599
90,1-7070,4,1-7070,11,129,10,0,13,15.93499505519867,0.12352709345115248
257,1-19286,11,1-19286,5,40,4,0,2,4.913076162338257,0.12282690405845642
65,1-4319,12,1-4319,5,163,9,0,24,19.956913948059082,0.12243505489606799
444,1-8906,8,1-8906,1,15,0,0,4,1.8261523246765137,0.12174348831176758
362,1-1827,4,1-1827,11,24,2,0,2,2.913076162338257,0.1213781734307607
280,1-8314,15,1-8314,15,36,3,0,3,4.369614243507385,0.1213781734307607
40,1-7807,21,1-7807,8,239,0,0,63,28.76189911365509,0.12034267411571167
306,1-1972,23,1-1972,19,32,2,0,4,3.8261523246765137,0.11956726014614105
75,1-2545,13,1-2545,2,145,8,0,20,17.13076162338257,0.11814318360953495
131,1-9925,11,1-9925,5,93,5,0,13,10.93499505519867,0.11758059199138354
139,MLG11,15,MLG11,15,87,2,0,18,10.217685461044312,0.1174446604717737
10,MLG62,10,MLG62,4,525,13,0,105,60.936498522758484,0.11606952099573045
95,1-5626,16,1-5626,14,125,8,0,14,14.391533136367798,0.11513226509094238
427,1-3104,8,1-3104,1,16,0,0,4,1.8261523246765137,0.1141345202922821
544,1-4910,10,1-4910,4,4,0,0,1,0.4565380811691284,0.1141345202922821
545,1-4926,6,1-4926,19,4,0,0,1,0.4565380811691284,0.1141345202922821
542,1-8093,18,1-8093,17,4,0,0,1,0.4565380811691284,0.1141345202922821
328,1-9110,13,1-9110,17,29,1,0,5,3.282690405845642,0.11319622089122904
19,1-7863,16,1-7863,14,351,23,0,36,39.43537092208862,0.1123514841085146
197,1-6006,21,1-6006,1,57,0,0,14,6.391533136367798,0.11213216028715435
241,1-6216,8,1-6216,1,45,0,0,11,5.021918892860413,0.11159819761912028
408,1-9495,18,1-9495,17,18,2,0,0,2.0,0.1111111111111111
232,1-8095,8,1-8095,1,46,0,0,11,5.021918892860413,0.10917214984479158
418,1-17835,21,1-17835,16,17,0,0,4,1.8261523246765137,0.1074207249809714
102,1-17907,21,1-17907,8,119,0,0,28,12.783066272735596,0.1074207249809714
234,1-10451,2,1-10451,12,46,4,0,2,4.913076162338257,0.10680600352909254
467,1-0031,1,1-0031,13,13,0,0,3,1.3696142435073853,0.10535494180826041
74,1-8074,23,1-8074,10,145,5,0,22,15.043837785720825,0.10375060541876431
320,1-18203,5,1-18203,9,29,3,0,0,3.0,0.10344827586206896
321,1-7752,3,1-7752,10,29,3,0,0,3.0,0.10344827586206896
67,1-3516,21,1-3516,8,156,0,0,35,15.978832840919495,0.10242841564691983
60,1-3068,21,1-3068,8,180,0,0,40,18.261523246765137,0.10145290692647298
488,1-9576,24,1-9576,20,10,1,0,0,1.0,0.1
138,1-4640,21,1-4640,8,87,0,0,19,8.67422354221344,0.09970371887601655
204,1-8576,6,1-8576,18,55,0,0,12,5.478456974029541,0.09960830861871893
184,1-2701,23,1-2701,19,61,6,0,0,6.0,0.09836065573770492
457,1-11330,8,1-11330,1,14,0,0,3,1.3696142435073853,0.0978295888219561
137,1-6611,21,1-6611,8,89,0,0,19,8.67422354221344,0.09746318586756673
271,1-5508,8,1-5508,1,38,0,0,8,3.6523046493530273,0.0961132802461323
389,1-7842,24,1-7842,20,21,2,0,0,2.0,0.09523809523809523
98,1-5043,15,1-5043,15,123,8,0,8,11.652304649353027,0.09473418414108152
190,1-7819,8,1-7819,1,59,0,0,12,5.478456974029541,0.09285520294965324
493,1-0033,21,1-0033,8,10,0,0,2,0.9130761623382568,0.09130761623382569
495,1-9712,11,1-9712,5,10,0,0,2,0.9130761623382568,0.09130761623382569
525,1-3216,10,1-3216,4,5,0,0,1,0.4565380811691284,0.09130761623382569
530,1-3647,10,1-3647,4,5,0,0,1,0.4565380811691284,0.09130761623382569
238,1-4390,8,1-4390,1,45,0,0,9,4.108842730522156,0.09130761623382569
396,1-7721,11,1-7721,5,20,0,0,4,1.8261523246765137,0.09130761623382569
346,1-9805,15,1-9805,15,26,1,0,3,2.3696142435073853,0.09113900936566867
481,1-7770,15,1-7770,15,11,1,0,0,1.0,0.09090909090909091
202,1-6787,10,1-6787,4,56,0,0,11,5.021918892860413,0.08967712308679308
35,1-7496,21,1-7496,8,246,0,0,48,21.913827896118164,0.08908060120373237
308,1-4700,21,1-4700,8,31,0,0,6,2.7392284870147705,0.08836220925854098
129,1-4531,8,1-4531,1,94,0,0,18,8.217685461044312,0.08742218575579055
263,1-6061,2,1-6061,12,40,3,0,1,3.4565380811691284,0.0864134520292282
135,MLG07,8,MLG07,1,90,0,0,17,7.761147379875183,0.08623497088750204
417,1-5425,11,1-5425,5,17,1,0,1,1.4565380811691284,0.08567871065700755
434,1-4149,8,1-4149,1,16,0,0,3,1.3696142435073853,0.08560089021921158
128,1-7897,3,1-7897,10,95,3,0,11,8.021918892860413,0.08444125150379382
219,1-2400,21,1-2400,8,49,0,0,9,4.108842730522156,0.08385393327596236
156,1-2294,11,1-2294,5,75,4,0,5,6.282690405845642,0.08376920541127522
114,1-7152,21,1-7152,8,109,0,0,20,9.130761623382568,0.08376845526039053
29,1-3534,21,1-3534,8,279,0,0,51,23.28344213962555,0.08345319763306648
473,1-5161,24,1-5161,20,12,1,0,0,1.0,0.08333333333333333
472,1-1935,24,1-1935,20,12,1,0,0,1.0,0.08333333333333333
233,1-3587,1,1-3587,13,46,2,0,4,3.8261523246765137,0.08317722444948943
17,1-7004,21,1-7004,8,381,0,0,69,31.50112760066986,0.08268012493614137
103,1-3362,21,1-3362,8,117,0,0,21,9.587299704551697,0.08194273251753587
