Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
462,1-1183,16,14,1-1183,45,19,0,7,19.83949226140976,0.4408776058091058
440,MLG52,20,20,MLG52,125,52,0,5,52.5996373295784,0.4207970986366272
533,1-7530,6,17,1-7530,25,9,0,5,9.5996373295784,0.38398549318313596
250,1-9333,18,5,1-9333,102,33,0,41,37.91702610254288,0.3717355500249302
305,1-7866,11,11,1-7866,318,101,0,49,106.87644582986832,0.3360894522951834
189,1-9156,15,16,1-9156,268,78,0,83,87.95397967100143,0.32818649130970684
92,1-7807,6,17,1-7807,239,66,0,85,76.1938346028328,0.3188026552419782
327,P-16616,17,16,P-16616,28,8,0,7,8.83949226140976,0.3156961521932057
414,1-8285,3,6,1-8285,72,21,0,8,21.95941972732544,0.3049919406572978
364,1-7682,3,6,1-7682,141,41,0,11,42.31920212507248,0.300136185284202
466,1-5981,18,15,1-5981,28,6,0,17,8.038766920566559,0.2870988185916628
190,1-2382,7,10,1-2382,139,37,0,16,38.91883945465088,0.279991650752884
24,1-7140,4,12,1-7140,397,108,0,23,110.75833171606064,0.27898824109838954
157,1-6061,1,18,1-6061,40,10,0,8,10.95941972732544,0.273985493183136
526,1-5002,1,18,1-5002,45,11,0,4,11.47970986366272,0.25510466363694934
270,1-1390,7,10,1-1390,98,23,0,14,24.67898452281952,0.25182637268183183
227,1-3068,6,17,1-3068,180,44,0,8,44.95941972732544,0.24977455404069687
360,1-6611,6,17,1-6611,89,21,0,4,21.47970986366272,0.24134505464789574
247,1-20467,10,13,1-20467,13,3,0,1,3.11992746591568,0.23999442045505232
516,1-5036,17,4,1-5036,14,3,0,3,3.35978239774704,0.2399844569819314
271,1-7897,15,16,1-7897,95,17,0,47,22.636590898036957,0.2382799041898627
231,1-8450,15,16,1-8450,52,11,0,11,12.31920212507248,0.23690773317447075
395,1-6787,1,18,1-6787,56,9,0,34,13.077533841133118,0.23352739002023423
281,1-9995,10,13,1-9995,24,5,0,5,5.5996373295784,0.23331822206576666
214,1-0053,1,18,1-0053,142,30,0,26,33.11811411380768,0.23322615573104
309,1-3516,6,17,1-3516,156,34,0,14,35.67898452281952,0.22871143924884307
140,1-2294,16,7,1-2294,75,16,0,9,17.07934719324112,0.22772462924321493
278,1-10762,1,18,1-10762,6,1,0,3,1.3597823977470398,0.22663039962450662
479,1-9286,3,6,1-9286,81,17,0,11,18.31920212507248,0.22616298919842567
537,1-4494,3,9,1-4494,16,3,0,5,3.5996373295783997,0.22497733309864998
222,1-4149,13,3,1-4149,16,3,0,5,3.5996373295783997,0.22497733309864998
366,1-5163,16,14,1-5163,16,3,0,5,3.5996373295783997,0.22497733309864998
382,1-18558,18,5,1-18558,307,61,0,67,69.03514021635056,0.22487016357117445
541,1-5424,14,8,1-5424,5,1,0,1,1.11992746591568,0.223985493183136
536,1-9971,20,20,1-9971,15,3,0,3,3.35978239774704,0.223985493183136
284,1-4136,14,8,1-4136,5,1,0,1,1.11992746591568,0.223985493183136
455,1-17790,16,14,1-17790,5,1,0,1,1.11992746591568,0.223985493183136
333,1-11329,5,4,1-11329,14,3,0,1,3.11992746591568,0.22285196185112
375,MLG14,4,12,MLG14,232,47,0,38,51.55724370479584,0.22222949872756825
394,1-2423,4,12,1-2423,79,14,0,29,17.477896511554718,0.2212391963487939
105,1-1258,21,21,1-1258,435,83,0,108,95.95216631889343,0.22057969268711133
448,1-3106,1,18,1-3106,34,7,0,4,7.47970986366272,0.21999146657831528
485,1-5980,1,18,1-5980,29,6,0,3,6.35978239774704,0.21930284130162206
406,1-17907,6,17,1-17907,119,24,0,17,26.03876692056656,0.21881316739971898
154,1-18994,18,9,1-18994,28,6,0,1,6.11992746591568,0.21856883806841715
298,1-7019,3,6,1-7019,107,17,0,51,23.116300761699677,0.21604019403457642
11,1-9722,11,11,1-9722,22,4,0,6,4.71956479549408,0.21452567252245816
216,1-9887,18,5,1-9887,36,7,0,6,7.71956479549408,0.2144323554303911
217,1-9630,9,24,1-9630,33,7,0,0,7.0,0.21212121212121213
441,1-19166,18,5,1-19166,45,9,0,4,9.47970986366272,0.21066021919250488
473,1-9452,5,15,1-9452,16,3,0,3,3.35978239774704,0.20998639985919
392,1-9609,1,18,1-9609,25,5,0,2,5.23985493183136,0.2095941972732544
487,1-6900,4,12,1-6900,67,14,0,0,14.0,0.208955223880597
340,1-3362,6,17,1-3362,117,23,0,12,24.43912959098816,0.2088814494956253
543,1-5803,16,14,1-5803,15,3,0,1,3.11992746591568,0.20799516439437865
182,1-7752,19,7,1-7752,29,6,0,0,6.0,0.20689655172413793
525,1-3175,3,6,1-3175,6,1,0,2,1.2398549318313599,0.20664248863855997
319,1-3584,1,18,1-3584,26,4,0,11,5.319202125072479,0.2045846971181723
153,1-1350,3,6,1-1350,195,36,0,31,39.71775144338608,0.2036807766327491
418,1-6216,4,12,1-6216,45,9,0,1,9.11992746591568,0.20266505479812622
282,1-1608,15,16,1-1608,307,55,0,60,62.195647954940796,0.2025916871496443
459,1-2545,11,11,1-2545,145,27,0,19,29.27862185239792,0.20192153001653737
114,1-7496,6,17,1-7496,246,46,0,30,49.5978239774704,0.20161717064012358
401,1-7204,18,5,1-7204,26,2,0,27,5.238041579723358,0.20146313768166763
499,1-8627,3,6,1-8627,25,4,0,8,4.9594197273254395,0.1983767890930176
3,1-8222,1,18,1-8222,12,2,0,3,2.35978239774704,0.19664853314558664
404,1-4682,15,9,1-4682,16,3,0,1,3.11992746591568,0.19499546661973
416,1-18203,19,7,1-18203,29,3,0,22,5.6384042501449585,0.19442773276361927
246,MLG56,20,20,MLG56,511,93,0,49,98.87644582986832,0.19349598009758967
299,MLG54,17,4,MLG54,595,107,0,67,115.03514021635056,0.19333637011151353
236,1-7024,19,7,1-7024,498,65,0,255,95.58150380849838,0.19193073053915338
183,1-9496,1,18,1-9496,39,7,0,4,7.47970986366272,0.1917874324016082
234,MLG29,1,18,MLG29,164,24,0,62,31.435502886772156,0.19167989565104973
83,1-18423,18,5,1-18423,47,9,0,0,9.0,0.19148936170212766
159,1-10696,15,16,1-10696,24,3,0,13,4.559057056903839,0.18996071070432663
501,1-18487,19,7,1-18487,23,4,0,3,4.35978239774704,0.18955575642378433
338,1-6296,16,14,1-6296,254,44,0,34,48.07753384113312,0.18928162929579967
346,MLG32,14,8,MLG32,52,8,0,15,9.798911988735199,0.1884406151679846
303,1-8157,15,16,1-8157,75,13,0,7,13.83949226140976,0.18452656348546345
400,1-18709,1,11,1-18709,33,5,0,9,6.079347193241119,0.18422264221942786
47,1-19547,20,20,1-19547,66,12,0,1,12.11992746591568,0.18363526463508606
407,1-8421,8,9,1-8421,109,19,0,8,19.95941972732544,0.18311394245252696
341,1-0031,11,11,1-0031,13,2,0,3,2.35978239774704,0.18152172290361845
218,1-9416,7,16,1-9416,13,2,0,3,2.35978239774704,0.18152172290361845
136,1-9549,10,13,1-9549,18,3,0,2,3.23985493183136,0.17999194065729776
241,1-19448,15,16,1-19448,45,7,0,9,8.07934719324112,0.17954104873869153
193,1-9553,6,17,1-9553,23,4,0,1,4.11992746591568,0.1791272811267687
230,1-3089,10,13,1-3089,16,2,0,7,2.8394922614097595,0.17746826633810997
25,1-9607,18,5,1-9607,19,3,0,3,3.35978239774704,0.1768306525130021
345,1-1131,17,4,1-1131,138,22,0,20,24.3985493183136,0.1768010820167652
1,1-9185,15,16,1-9185,31,5,0,4,5.47970986366272,0.17676483431170065
434,MLG59,8,9,MLG59,71,11,0,12,12.43912959098816,0.17519900832377688
268,MLG44,14,8,MLG44,59,9,0,11,10.31920212507248,0.17490173093343186
259,1-3596,5,15,1-3596,223,30,0,74,38.874632477760315,0.17432570617829737
52,72-12387,10,13,72-12387,71,12,0,3,12.35978239774704,0.17408144222178928
130,1-1833,17,4,1-1833,124,16,0,46,21.516663432121277,0.17352147929130063
447,1-7152,6,17,1-7152,109,18,0,7,18.83949226140976,0.17283937854504366
103,1-8820,16,14,1-8820,83,13,0,10,14.1992746591568,0.17107559830309396
483,1-9491,3,6,1-9491,80,11,0,22,13.638404250144958,0.17048005312681197
293,1-8066,18,5,1-8066,86,12,0,22,14.638404250144958,0.17021400290866232
133,1-8576,19,7,1-8576,55,9,0,3,9.35978239774704,0.17017786177721891
221,1-8023,10,13,1-8023,16,2,0,6,2.7195647954940796,0.16997279971837997
94,1-3083,5,15,1-3083,78,7,0,52,13.236228227615356,0.16969523368737635
300,1-4020,3,6,1-4020,37,6,0,2,6.23985493183136,0.16864472788733406
490,1-3551,1,18,1-3551,6,1,0,0,1.0,0.16666666666666666
477,1-9055,11,11,1-9055,12,2,0,0,2.0,0.16666666666666666
390,MLG64,14,8,MLG64,245,36,0,37,40.43731623888016,0.16505027036277614
386,MLG68,18,5,MLG68,642,95,0,76,104.11448740959167,0.16217209876883437
500,1-0292,9,12,1-0292,99,15,0,8,15.95941972732544,0.16120625987197412
357,1-4760,17,8,1-4760,40,5,0,12,6.439129590988159,0.160978239774704
283,1-3535,7,10,1-3535,315,47,0,30,50.5978239774704,0.16062801262689017
106,MLG69,5,15,MLG69,576,75,0,145,92.38948255777359,0.16039840721835694
512,1-3033,17,4,1-3033,7,1,0,1,1.11992746591568,0.15998963798795426
504,1-5425,2,23,1-5425,17,2,0,6,2.7195647954940796,0.15997439973494587
415,1-1957,19,7,1-1957,47,7,0,4,7.47970986366272,0.15914276305665362
152,1-9500,5,15,1-9500,33,5,0,2,5.23985493183136,0.1587834827827685
560,1-0027,8,9,1-0027,29,4,0,5,4.5996373295784,0.1586081837785655
542,1-1191,6,17,1-1191,53,8,0,3,8.35978239774704,0.15773174335371773
203,1-1250,4,12,1-1250,34,5,0,3,5.35978239774704,0.15764065875726588
446,1-3534,6,17,1-3534,279,34,0,82,43.834052205085754,0.1571112982261138
160,1-19813,4,12,1-19813,20,3,0,1,3.11992746591568,0.155996373295784
523,1-9861,19,7,1-9861,8,1,0,2,1.2398549318313599,0.15498186647891998
147,1-17657,14,8,1-17657,8,1,0,2,1.2398549318313599,0.15498186647891998
192,1-9770,7,10,1-9770,50,6,0,14,7.678984522819519,0.1535796904563904
173,1-9588,6,17,1-9588,14,2,0,1,2.11992746591568,0.15142339042254857
161,MLG41,14,8,MLG41,66,8,0,16,9.918839454650879,0.15028544628258908
356,1-9761,6,17,1-9761,35,5,0,2,5.23985493183136,0.14971014090946744
417,1-10451,18,5,1-10451,46,4,0,24,6.878259181976318,0.1495273735212243
547,MLG67,9,24,MLG67,27,4,0,0,4.0,0.14814814814814814
243,1-1015,6,17,1-1015,155,20,0,24,22.87825918197632,0.14760167214178269
164,1-9740,4,12,1-9740,34,5,0,0,5.0,0.14705882352941177
