Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,18,9,MLG56,511,67,1,91,1144.4703395366669,2.2396679834377045
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,18,9,MLG54,595,29,1,72,1090.2952136993408,1.8324289305871275
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,3,13,1-13247,29,14,0,6,19.10793447494507,0.6588942922394851
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,8,8,1-7897,95,53,0,5,57.256612062454224,0.6027011796047813
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,17,10,MLG60,47,7,0,25,28.283060312271118,0.6017672406866196
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,19,11,MLG29,164,52,0,51,95.41744303703308,0.5818136770550798
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,11,3,1-7807,239,25,0,132,137.3745584487915,0.5747889474844833
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,17,10,1-4682,16,4,0,6,9.107934474945068,0.5692459046840668
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,8,4,72-12171,19,9,0,2,10.70264482498169,0.5632970960516679
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,18,9,1-2382,139,40,0,44,77.45818614959717,0.5572531377668861
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,15,15,1-1580,400,46,0,206,221.372416973114,0.5534310424327851
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,8,8,1-1204,39,9,0,14,20.918513774871826,0.5363721480736365
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,11,3,1-8267,133,27,0,51,70.41744303703308,0.5294544589250607
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,13,16,1-4417,151,8,0,84,79.51108264923096,0.5265634612531851
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,19,4,1-8544,54,2,0,31,28.390994787216187,0.5257591627262257
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,11,3,1-1015,155,18,0,73,80.14653611183167,0.5170744265279462
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,9,14,1-9227,801,108,0,359,413.62474608421326,0.5163854507917769
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,9,14,1-4531,94,10,0,45,48.30950856208801,0.5139309421498724
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,10,4,1-9286,81,33,0,10,41.51322412490845,0.5125089398136845
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,11,3,1-3516,156,29,0,59,79.22802233695984,0.5078719380574349
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,13,16,1-6878,167,3,0,95,83.87562918663025,0.5022492765666482
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,6,7,1-7964,202,82,0,22,100.72909307479858,0.4986588766079138
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,14,13,MLG68,642,79,0,276,313.96498584747314,0.489042034030332
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,9,14,1-9277,48,14,0,11,23.364546537399292,0.4867613861958186
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,7,12,1-1258,435,34,0,208,211.0750617980957,0.4852300271220591
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,7,12,1-0303,212,49,0,63,102.63331198692322,0.48411939616473215
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,14,13,1-7122,197,45,0,55,91.82273268699646,0.46610524206597187
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,20,5,1-9498,64,17,0,15,29.76983618736267,0.46515369042754173
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,8,8,1-3535,315,69,0,91,146.47033953666687,0.4649852048783075
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,17,10,1-9733,4,1,0,1,1.8513224124908447,0.4628306031227112
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,17,10,1-21192,4,1,0,1,1.8513224124908447,0.4628306031227112
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,9,14,1-3139,93,14,0,34,42.94496202468872,0.4617737852117067
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,7,12,1-8928,39,6,0,14,17.918513774871826,0.45944907115055966
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,13,16,1-9808,74,5,0,34,33.94496202468872,0.4587157030363341
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,9,14,1-4640,87,16,0,28,39.83702754974365,0.4578968683878581
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,7,12,1-10785,279,40,0,103,127.686208486557,0.45765666124213983
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,19,11,1-19286,40,14,0,5,18.256612062454224,0.45641530156135557
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,10,4,1-0003,17,6,0,2,7.7026448249816895,0.45309675441068764
