Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,5,1-9491,10,80,20,1,13,1027.0770044326782,12.838462555408478
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,5,MLG52,10,125,7,1,15,1015.165774345398,8.121326194763183
97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-1833,10,1-1833,20,124,7,0,95,58.71657085418701,0.47352073269505657
368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,11,1-6858,21,23,7,0,6,10.26630973815918,0.44636129296344257
132,132,132,132,132,132,132,132,132,132,132,132,132,132,MLG55,10,MLG55,20,92,14,0,49,40.6748628616333,0.44211807458297064
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,6,1-5002,11,45,12,0,14,19.621389389038086,0.43603087531195744
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,7,1-9379,9,58,18,0,13,25.077004432678223,0.4323621453910038
70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-1224,8,1-1224,8,151,10,0,99,63.894110679626465,0.42313980582534083
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,1,1-0292,1,99,29,0,22,40.97646903991699,0.4139037276759292
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,13,MLG40,16,51,15,0,11,20.988234519958496,0.41153401019526464
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,7,MLG59,9,71,21,0,15,29.16577434539795,0.41078555416053447
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,15,1-1580,18,400,47,0,211,161.86522579193115,0.40466306447982786
46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-2282,10,1-2282,20,219,52,0,67,88.47379207611084,0.40398991815575724
104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,14,1-9394,17,117,15,0,58,46.57432746887207,0.3980711749476245
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,5,1-2382,10,139,42,0,24,55.06523895263672,0.39615279822040805
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,8,1-9938,8,55,9,0,23,21.520853996276855,0.391288254477761
43,43,43,43,43,43,43,43,43,43,43,43,43,43,MLG14,9,MLG14,6,232,64,0,46,89.04170799255371,0.3838004654851453
40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7807,18,1-7807,7,239,28,0,116,91.14865493774414,0.38137512526252776
25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-18028,3,1-18028,4,309,13,0,189,115.88875675201416,0.3750445202330555
44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-0008,1,1-0008,1,230,1,0,151,83.20212841033936,0.3617483843927798
281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,8,1-3312,8,36,7,0,11,12.988234519958496,0.36078429222106934
47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,12,1-0303,15,212,31,0,83,76.18395137786865,0.35935826121636155
278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-7845,4,1-7845,3,36,8,0,9,12.89946460723877,0.35831846131218803
111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-0272,5,1-0272,10,111,17,0,40,38.77539825439453,0.3493279122017525
213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-6227,17,1-6227,21,52,4,0,26,18.154008865356445,0.34911555510300857
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,7,MLG45,9,70,20,0,8,24.355079650878906,0.3479297092982701
332,332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,13,P-16616,16,28,7,0,5,9.721924781799316,0.3472115993499756
176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-6561,11,1-6561,21,65,16,0,11,21.988234519958496,0.33828053107628453
74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,7,1-8074,9,145,34,0,26,48.154008865356445,0.3320966128645272
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,11,1-3584,21,26,7,0,3,8.63315486907959,0.3320444180415227
174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG41,7,MLG41,9,66,17,0,9,21.89946460723877,0.331810069806648
440,440,440,440,440,440,440,440,440,440,440,440,440,440,1-2034,6,1-2034,19,16,3,0,4,5.177539825439453,0.3235962390899658
441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-9997,6,1-9997,11,16,3,0,4,5.177539825439453,0.3235962390899658
125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-1390,10,1-1390,20,98,9,0,41,31.319783210754395,0.31958962459953466
217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9770,10,1-9770,20,50,4,0,22,15.976469039916992,0.31952938079833987
62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,1,1-6878,1,167,22,0,57,53.02994251251221,0.31754456594318686
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,5,1-5413,10,39,9,0,6,12.26630973815918,0.31452076251690203
